Symbol,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19,mix20,mix21,mix22,mix23,mix24,mix25,mix26,mix27,mix28,mix29,mix30,mix31,mix32,mix33,mix34,mix35,mix36,mix37,mix38,mix39,mix40,mix41,mix42,mix43,mix44,mix45,mix46,mix47,mix48,mix49,CD4.T.cells,CD8.T.cells,monocytic.lineage,neutrophils,NK.cells,B.cells,fibroblasts
hla-a,0.3424564712866851,0.9568273704831736,0.5750263456223925,0.5364961251815863,0.7247531321558058,0.3244879615528188,0.6913282611195528,0.49676989568299434,0.3511527782528038,0.794069483553933,0.40693678901637376,0.15562111729686073,0.7753033534391649,0.7643283772314252,0.5637692455697203,0.9333327229092031,0.20255522390710862,0.9546847151733251,0.5166548848916439,0.2120862558600603,0.6400427447262969,0.781784158962985,0.6357453899812814,0.6747782521663707,0.07088819474115832,0.38056292019420224,0.5374884558363164,0.43426438745769547,0.45964026529259006,0.38641052155467603,0.09492580428170705,0.02942645600921414,0.44047723412507167,0.771887911255047,0.1591400618100856,0.5757574169484297,0.7483127949102382,0.1008015774768552,0.31356277648121594,0.39079796600293565,0.8476401752002412,0.563278962888186,0.2669438835929829,0.88991853801224,0.26410453389037525,0.8368887063711228,0.20342248502521304,0.6217219025579965,0.0923687016451123,0.6666612684538902,0.589656655272062,0.6346078598146307,0.9294252623019243,0.9809281405885614,0.8835043516235601,0.0025298873158268163,0.002519566877488319
fpgs,0.3511577579474746,0.6629598823461977,0.4591337452115352,0.8312546148358235,0.7469408910695584,0.7859274858565646,0.6160746710717465,0.7656583200794188,0.4628401609498413,0.544400242993056,0.5414568185979027,0.2562302809311859,0.7180325309958014,0.7793297240162982,0.5533094134286753,0.6692898442934831,0.3152603322268448,0.4139192507630984,0.12914007163256613,0.2494343582449614,0.5673940850625895,0.9509645849849747,0.4653255546852509,0.16101252054278403,0.26243218131080526,0.580475592017284,0.4341634907588841,0.2724329217204565,0.522976966291926,0.48799478284800885,0.09372537658004881,0.021303116890464387,0.2628756736076566,0.6925142249871756,0.6210020621352786,0.8453609214793968,0.7778364317063964,0.036224294322942725,0.2629801007465772,0.6609234318984206,0.4133465907720123,0.5695422695261055,0.2034252419040386,0.7672081599656362,0.3503141742979211,0.5558106155319917,0.557465144654666,0.7406979942911347,0.31636943134166917,0.8496646497054599,0.4135484542241946,0.9996232208825725,0.9379323644344901,0.6699418220863643,0.856682377255951,0.003229339608423237,0.0021853690574303243
bmp6,0.27317985262010036,0.995073276514259,0.539276759186991,0.7646957415726994,0.4751436790153107,0.3875131881252096,0.8596347937352552,0.36198005272979994,0.33915811730819245,0.9224462357245138,0.2663547094831884,0.20730067466718266,0.3985603500939452,0.31098298027152416,0.8663033141423826,0.6158192332390099,0.3352699447155496,0.8814281621924769,0.8279998541051508,0.1515534130265448,0.588703352507068,0.7630732307007915,0.20695953305377884,0.5367942335078585,0.15616945971329144,0.29900274138571026,0.8183596919560687,0.16770946635629835,0.42327575656052047,0.6504121047337938,0.2642209706514928,0.07872260307319551,0.15121587430001315,0.655780900088586,0.343111595476138,0.4929815763742035,0.4142915706752407,0.13253355760716934,0.49654870556340286,0.2680358374073304,0.9180093552433686,0.6213923410998964,0.7927386367748961,0.6298220370750137,0.22826737104674055,0.5338541785604907,0.6188403452545005,0.6386313936040267,0.2212314967379727,0.5382817927278669,0.307044576182399,0.5084647869097327,0.45510708078058115,0.9999942574155379,0.3580769219962723,0.04245177174928995,0.04358236159171211
psmb2,0.39163664718295876,0.5867788187170779,0.7811970973293542,0.6910023492039566,0.37324545063752834,0.2859014655416384,0.6745510324078959,0.9880985106533098,0.5711739098286407,0.38008224298399274,0.8543419076006855,0.29215061760692185,0.8307099577633694,0.5114765474115135,0.7793390748783071,0.5759960811830328,0.19607818143284117,0.25263998320525544,0.3492789813501757,0.42997495921202006,0.8480891966762909,0.7523662384664518,0.6806567166673161,0.2612864423231712,0.16977365827030244,0.12397899788650552,0.20357268203542456,0.2768299197012438,0.7111047738798172,0.5860994115113127,0.12122742252747154,0.03330380045001029,0.7847531161554693,0.44498239701361986,0.3233537890424021,0.8842252187953131,0.2782711053857475,0.07384651453158375,0.16900674363158624,0.639784006839037,0.6284366075092844,0.8481515229924699,0.2262632373506645,0.3092530635367061,0.29364991681921937,0.7713257602692776,0.715989793256958,0.6771400893384625,0.37596071025711747,0.8375527843769426,0.9676890957771842,0.77081141394193,0.46474098627179194,0.3527266309794699,0.9985481316258072,0.007759535265825871,0.006100017586169812
il1a,0.3216580673139411,0.7412581540500977,0.3724820003760493,0.5601300417276407,0.3847885997783956,0.5920331535709433,0.2623256000323123,0.5707691798437146,0.29254177905278633,0.8218155256665145,0.7819546505823842,0.51746797639793,0.9857516104511655,0.7383309542005887,0.38629331289985325,0.811953766729385,0.11689875516555354,0.7514719667503266,0.4631501117875985,0.23111772201345587,0.5181930645931321,0.5579250468090852,0.3425932925397024,0.3750094622365007,0.08386165327808709,0.17589622240007874,0.7368927970066053,0.9220787820492254,0.37560558067561894,0.7693404962561645,0.43216144786136884,0.0767442332091968,0.19853256411536463,0.41100606567818265,0.212314085057082,0.8337433469194053,0.7506799478659576,0.11657117163480168,0.3417072984442545,0.6984747615432881,0.6151148866057704,0.537886096539711,0.29436743519978437,0.9973031819541311,0.2354286037198033,0.3482352746174114,0.3966318210078233,0.6194456011279939,0.17229998932743673,0.7424895008647189,0.49900872947242,0.35632877826673803,0.9997827318716203,0.7315458321362757,0.41589865051556263,0.015005152076374331,0.015700247003167116
fut5,0.27980380793513854,0.7522094251941212,0.7304394814363107,0.5282975006840877,0.3974456817439559,0.639824548515875,0.7994443723823419,0.9424963411803275,0.594259691412647,0.56305081671579,0.8148704009277956,0.49724986496933204,0.309474291334174,0.4631222868823901,0.8405449274288378,0.8246437144487345,0.18818194578317615,0.488775064030181,0.29008652848454003,0.1015455404155845,0.6041467251250903,0.7988492576096373,0.36508012280321755,0.19199975267052322,0.10273080728726708,0.15721806539107203,0.739839348653472,0.3733862788982757,0.41942801576143357,0.4792979574609436,0.07933491345881516,0.01678465224280338,0.5102255710645515,0.36904318802234654,0.22031646840955826,0.7894185515532801,0.6080922466858818,0.08681575806700625,0.13301887871873858,0.6436092268225493,0.7262971497906989,0.36180147198391976,0.7151550206040608,0.9178145610998747,0.7903029382538014,0.3324354406535629,0.7268761613304099,0.7392735747028966,0.4482102417349578,0.7087916806084366,0.9974362739297202,0.8469407702335197,0.7806059383068911,0.8404858544217296,0.6822037640104758,0.0042790616708331935,0.0018316168327919553
zbtb7a,0.1691940777984245,0.6772546710788377,0.5343946209656333,0.8881882786195272,0.4819684223053807,0.3315926947805018,0.628866077084888,0.947366115924724,0.18511327265452643,0.5258604054791601,0.5357741872484969,0.37751579322530004,0.9957624675498784,0.7056703983254041,0.6013956118850452,0.8800219422409241,0.26638275437599435,0.6715722468501402,0.5510360286103323,0.4803456950038525,0.6602951704423934,0.53788816556138,0.4285857727230016,0.21035032488189814,0.16039123422128815,0.1810411753841889,0.5809878450338399,0.6308678343564582,0.47436423980404285,0.6292906665946205,0.1336739350263086,0.012558329344265439,0.31605888716944164,0.6039521835345151,0.3333244559473363,0.560034825072151,0.38826573364190753,0.08120207543157626,0.2610336037998091,0.7235947591877785,0.5034384202452036,0.6844226794309887,0.41302434668287513,0.858938126040995,0.22298850388353086,0.5982934487258675,0.8002308963163403,0.7822987307096483,0.12800854765676983,0.6645688508121317,0.579998290252559,0.8725821465354628,0.9732030220521453,0.884591059953353,0.8303873855814408,0.001962565330216006,0.0021131926632635615
txn,0.4307380844568262,0.9950762357932861,0.6765042008833426,0.8757616198150762,0.25468215994261045,0.43352605518620557,0.6259047594396561,0.3897820726956603,0.33303681789170153,0.7237743621136686,0.45103748652214526,0.2391647974819195,0.45442548272646976,0.41077764862683475,0.6464561953456327,0.7849832702428601,0.519062830129919,0.9963246230511819,0.9231777175637235,0.3314768302668895,0.9210435076164181,0.5703160824469983,0.16455328863837898,0.4674848100476447,0.10756613880999466,0.17043026321969218,0.7742119228118368,0.3173228629554853,0.3219891637378354,0.5575751596825825,0.28722942264705864,0.11726872701711155,0.2628101660426439,0.6817810885905458,0.2552674877565074,0.4102233271441982,0.5135325170644361,0.2524453229848409,0.5355057922158779,0.28388979390733027,0.7910062403165525,0.6955091791209846,0.540575470388708,0.36150694341671363,0.2218577316814827,0.32957006156048185,0.3006738491706725,0.41431635754534263,0.2152136771700549,0.7195736730437563,0.2531419100189445,0.12826612436406104,0.6294971839092135,0.999983075708357,0.47860665272874015,0.06473119652098808,0.06447882578739882
ugt1a5,0.3517623985060625,0.5816815990167106,0.6344388539034982,0.7805903508548668,0.8213027073179191,0.4905116323969803,0.4657532598203929,0.5807043174806158,0.6880922544638299,0.6616567973859522,0.8484596237924485,0.31312190154876324,0.7108868588060548,0.7105152449867407,0.5625170260639774,0.9857209522895409,0.32623896578454914,0.4562207757117791,0.6279222015153743,0.35095489339900676,0.9071826965566124,0.7378863512703737,0.34979907044491837,0.11965836197639884,0.04748871220692854,0.08239630477821569,0.7881894471710902,0.3070064539519818,0.22772466103411565,0.5008925338184224,0.17813272640649624,0.03140745424044056,0.45070173902643595,0.6475766833090726,0.19011358947544432,0.7883406981206859,0.6219156463785487,0.05845300063737134,0.1518314685843975,0.6861751290894172,0.5815128500008209,0.7137190538814469,0.2738200797037652,0.8253120062188648,0.43298776785921733,0.632866174792936,0.4847373942591398,0.5604453791456616,0.26025095238128204,0.6716858879471561,0.9351748032905185,0.8147538708772596,0.8633651370646207,0.9399617227786264,0.839762507679313,0.0008958483939051915,0.0021395494413947664
arpc5l,0.30975756133150045,0.5567008960221898,0.5597412714983642,0.6008071645619507,0.7060452253832754,0.24175618643020758,0.5595976670669159,0.833496235803787,0.5522203727940932,0.5267161773630296,0.6900600798878664,0.2242772444233616,0.6746692849701287,0.8299404468022551,0.49271708056445707,0.4949944220833245,0.18921759893565837,0.3302257677862257,0.3548440561673659,0.923780860934548,0.54271272146831,0.6320105409780578,0.40705636310035787,0.6170384905873482,0.06336875577129003,0.0918622370088526,0.21850323908755354,0.29972060554424584,0.8383949010004789,0.5209482402817456,0.34362932571803856,0.07029356100630378,0.46321357123441714,0.537422906731344,0.2624898142204718,0.6952150533808356,0.5052275404847737,0.06257764270660683,0.48507889289954936,0.5685665246038395,0.5153407892854837,0.9086684896104207,0.2234777702004228,0.38005736781785543,0.5187281051714616,0.9204274538802928,0.5217244866356578,0.8988270917314375,0.19654257674301795,0.8842938331511789,0.7435100667839565,0.3757388141911987,0.6558098002495806,0.6824004220437059,0.9999833030900439,0.007739686662511747,0.007359180430811342
pnp,0.1556489607911163,0.3979943374040713,0.39333648085826556,0.8037346472466361,0.832597440707535,0.5136991923943361,0.7048436939758556,0.6732895259579622,0.36387119384051,0.5945755120970477,0.7947564060431787,0.2433809958827936,0.9004878527917203,0.3301493426533316,0.8094810398955797,0.5160875900291617,0.3776723038045103,0.3479588937669863,0.254265750773859,0.2526454428175559,0.5034878384939075,0.5986000286074488,0.5745036864698042,0.25188530451276886,0.2880367530680059,0.22422804315145883,0.7955136174165292,0.29860790913299545,0.5260018265761648,0.7697701756241919,0.17311078720173462,0.02370479053371508,0.18666558727355964,0.5777316617358733,0.6448249859854946,0.7334876948066805,0.8329068916344743,0.056117610191260325,0.17852811419806747,0.3974535637738284,0.614630868368391,0.42958350825233355,0.22360402278593838,0.9778153861620227,0.39264643502127444,0.5510288755603858,0.9509636549178722,0.4303378526053723,0.35772343612314683,0.7364705979556855,0.4571832534537044,0.9997496142202204,0.9370266124922769,0.6805604090928213,0.6565902230983887,0.007163739560146478,0.0066204355518451555
cd58,0.37622796060595864,0.9319540609421572,0.6584542337407205,0.668791831883472,0.2533050875098998,0.5281141810583752,0.34229852427379903,0.41001302798520617,0.2957807870346965,0.9338859422200722,0.26763168124382086,0.20908083738057226,0.7987181142157018,0.5832362924749132,0.766014534753747,0.801531236379574,0.33873446052475376,0.7813168679812099,0.6911489280355223,0.17011424078788845,0.8865374118500038,0.7217910924641929,0.45425365533326867,0.5554273031041952,0.10700366623063451,0.2389516872310367,0.9181766853725606,0.3548693705702559,0.5693692522732021,0.5695933582809999,0.21013973923557172,0.10007676307399149,0.2952904307426755,0.6452569627472435,0.2197480150646966,0.3550825782474293,0.8711232531900233,0.3030905652924145,0.6496597660767423,0.2509631879778442,0.9408727500942575,0.6406152510610563,0.438820518415814,0.5863393717057237,0.1438426213456772,0.29734722058834256,0.2444805047759147,0.7403053833608658,0.14297761746631854,0.49892136175560464,0.11906068584995783,0.07711366725554336,0.9277505250575745,0.9999880394076355,0.4078214429166671,0.06778435215226329,0.04874940110157305
prss1,0.5368759515164243,0.46647215169413664,0.48870988045714736,0.7314438957245348,0.7709502599146987,0.4002253340461084,0.7867004395941934,0.9212968995850213,0.6388863855333037,0.45598816242658574,0.35867359613066635,0.14663813909462448,0.9656679808051694,0.8953643481325579,0.8650648999523212,0.8159537432126605,0.2181305503855464,0.40047294931169897,0.6448380067157987,0.2512100419102477,0.6049974088279866,0.83022531984332,0.5185314479390638,0.22620653160923943,0.2316770287528322,0.286784660890574,0.7845857338333047,0.10573123091202652,0.2101839671499739,0.5530522745357828,0.1713830490011577,0.010559827501567327,0.43986991973207445,0.3651678723084165,0.127224679579648,0.6177360926632295,0.4761060766536991,0.11815311611555668,0.2664494161795188,0.5510900123038042,0.6860482527786791,0.7314007698270567,0.572049075505051,0.6107747330594897,0.47110806375114334,0.6478500056135066,0.7717594767339334,0.4264814029755052,0.15139041381239393,0.8422039137232659,0.9596786230417346,0.8931484919812211,0.8576132761695884,0.8797732426500012,0.7524694093745119,0.0034588824054169543,0.00057152778122993
atf4,0.2980532683742515,0.5037669675445557,0.32763014592400747,0.6900006034869975,0.6767078095204434,0.5662222578731895,0.2693094411091612,0.8822406676634458,0.22051651846420955,0.6878993205342108,0.7770205133105335,0.4195241441188369,0.7594501045473279,0.8678116546252883,0.37384114818043357,0.8771424164253229,0.1568269720403373,0.3513971110868723,0.13875599648212122,0.32185297089371173,0.44907402113437295,0.7314608286459758,0.5922520395368774,0.38861109000018235,0.20711753699663016,0.24032215821575598,0.7178660667300876,0.3969621407131887,0.25538969631236824,0.4329632504529123,0.1595562216775238,0.032583696171669924,0.5775232332551269,0.6387233749450492,0.24128226650887707,0.8972463688884834,0.8592979361711974,0.049621757026528664,0.19602754511542164,0.7966738466167789,0.7761736925124318,0.4525603932008364,0.21081414102850227,0.8986047027757008,0.33873447923754396,0.6339188880392295,0.7497141810365717,0.8804064581051386,0.20395659759076767,0.8256770111567708,0.6847412910389106,0.876508102334906,0.9964124920202885,0.4524052372551511,0.9287985937480627,0.003067863684606987,0.003067786672870663
diaph2,0.38178503440699363,0.552816949799998,0.5429164563455633,0.21470915280775849,0.43255727570253344,0.3791157468781418,0.3605283324973222,0.8629986690865636,0.34214863786387895,0.7015516201369096,0.7577419173906828,0.4804348178789223,0.9497182807357615,0.9675541302684686,0.33601119459331685,0.8561681366359906,0.18031153405224226,0.2573182641061105,0.22937191248651245,0.3057125334224093,0.35021043928053075,0.4924099450243498,0.6338500355500313,0.3582102923325319,0.10211894771389812,0.20185692133287642,0.7124607458533463,0.81888191690426,0.4050926768006907,0.7118932971187252,0.28636434964008395,0.10794620292901957,0.2409629929152336,0.3139825871272992,0.18779137613571822,0.8922893673939277,0.9395907306657079,0.13580518265255542,0.2861183868205385,0.7662658277698832,0.8071952758977459,0.6120185421760379,0.24181286392370344,0.9950783445631666,0.2649670151994278,0.4559884457008961,0.24166785690269849,0.4888590208588389,0.22310901820645074,0.8133524349892425,0.595233943480719,0.28902642687319524,0.9997843158122768,0.20875287620836624,0.7847586561565778,0.03557594901702304,0.035582889113183816
adrb1,0.3347198409369585,0.5599302344365129,0.5246017423094801,0.7915218653020117,0.6778652733725874,0.46421950770042464,0.6296659678314813,0.8530114591421871,0.2231315326889099,0.7325895490568299,0.5448627769384102,0.22743969517324159,0.5039137804929991,0.8994560859014635,0.7568947095657232,0.8327896584069329,0.21481505285673136,0.6366199033960833,0.3749443073691992,0.39443295274160023,0.7292224792991597,0.7635271536117654,0.29474582697945373,0.18226197756585477,0.112658780992761,0.2888264050396902,0.7572713553568534,0.2756876421864815,0.563258714577029,0.45078901462383225,0.13575371418371968,0.03710087716399569,0.3675482535762955,0.3343541905682944,0.1859037506534172,0.9455516699264029,0.5584136068789451,0.0875805646135624,0.23996399308743444,0.33321795418912237,0.6750099598302841,0.5698272775261604,0.15376368588785544,0.9994364267135515,0.32953473898030616,0.8640156077884107,0.621236803570683,0.66024380087466,0.21212158644354256,0.6902382492121379,0.6776074970175365,0.8000579615456629,0.9239843365967031,0.8320669309662678,0.8875018607393887,0.004261956746011491,0.003655112970548977
tgds,0.4872983655272357,0.33496429985159193,0.8553529508696591,0.4133976709772635,0.4434531665955236,0.27136862293053154,0.7173044971083021,0.6753012284914872,0.5197194469647716,0.23999528420292948,0.6661728437703851,0.15329192213395615,0.9428274238969541,0.7524528152795691,0.4507727515848581,0.5799243060467979,0.12341503221744576,0.2068368212739103,0.44994417831039146,0.687710263803722,0.7611098313501102,0.6189738148686259,0.7044111421582234,0.513903573383889,0.12960763182520724,0.26683951624456603,0.32665233474710687,0.25926179463539856,0.854987280107351,0.6992562523258923,0.2206921331933353,0.11120523932909615,0.7622554994511855,0.3442626026952546,0.42053112759511435,0.5158787613335615,0.2792505959622815,0.0835730753962517,0.32781177022793473,0.7491897132672077,0.6656675864392717,0.8498481820019149,0.2425482127217577,0.6421863755689711,0.606455984495706,0.4967915816391475,0.310965322246307,0.7146996101930212,0.28815572136066103,0.9862263671134437,0.652052079439504,0.3609676905483603,0.5015821091923146,0.24260355773240827,0.9999979613641213,0.031258465340481524,0.018929845067729417
actn4,0.549695659597757,0.7730021762114683,0.8643886822897635,0.7571121190668313,0.21050782336942625,0.27216606028840606,0.693873663581834,0.7770671634802376,0.3433025521259867,0.8641250787151855,0.49267903996462264,0.18654686322928732,0.7009129906030842,0.7350959272933499,0.6830774386284697,0.8764181801571744,0.1886266774215497,0.840842672206545,0.8796033627671258,0.44438968808009494,0.41365247608543043,0.5932126059211731,0.27875876738648375,0.5717549121513767,0.025718151655508722,0.16813046707404972,0.4773298622848202,0.09630403578560304,0.6488956555309465,0.7832839144844121,0.2907911896986592,0.09594955901752372,0.6733952414039609,0.4343091478046568,0.29540141399289066,0.5855053873902104,0.49851520838573943,0.09059700805948112,0.3299464192950086,0.40368106051906827,0.8572114782213289,0.7078520770290244,0.6191357409652977,0.48322190403184434,0.29737525729117764,0.35818115382121596,0.43387717803398784,0.7211074495222873,0.2196986225842239,0.5631539384453277,0.7304100300130492,0.06382667153446357,0.764200341569906,0.9995004263786114,0.9819638623753664,0.00796055206102735,0.007854343660315085
thpo,0.3127356363331668,0.42293350844872474,0.5966774813940252,0.6524508724632208,0.501970959363874,0.30213429460458396,0.7522925102734443,0.6428937422576753,0.42250973402961123,0.33334475180343337,0.8156740634204787,0.287980576327324,0.6698786940754867,0.6420718207127747,0.5935726360893112,0.9836980951754848,0.19298865060134673,0.8349920924518731,0.57785240060437,0.25822411854320226,0.5499325651236336,0.9756308920466917,0.42633542173152694,0.22669121880217014,0.10042739831442848,0.1405519639871725,0.5049296680222812,0.15039312093443963,0.6584666006934767,0.6228678050890897,0.15364526151783275,0.019866941397468307,0.4163184572628712,0.5274634337313586,0.186319038568435,0.9221127850666264,0.9646889957738233,0.08426141585039998,0.2590837275594301,0.5498116538516752,0.7341566047738882,0.6044122842236601,0.3777685735750941,0.6054506945412964,0.48617660451369654,0.4632303576556291,0.29491643994779293,0.4422197563854295,0.7329440246498696,0.7123284127347602,0.8820250050608245,0.8844176336545742,0.857007798687883,0.8181078258424218,0.9192061349982639,0.0024728987871227254,0.0017563446374436454
pdzk1,0.3916449346548091,0.4847696406109901,0.7259362925766423,0.6879461444759888,0.6459548433997835,0.3744764918262387,0.7389674160530388,0.897716667479143,0.37999077255446434,0.2919853682205839,0.7337528765922876,0.43002452582508516,0.9405510884576749,0.5267140847727944,0.5915365409902937,0.4723361962865169,0.21151837938114798,0.3356930400893817,0.3233332417146731,0.6156284427502016,0.4554451025943346,0.5748128828307472,0.4340276344096511,0.2245848770507351,0.1415133200173468,0.19841301994331645,0.36867832622603913,0.32563072217509215,0.5331971588442682,0.627690407553662,0.12821470600271323,0.08856334923073789,0.6051141061557228,0.2002324236627524,0.3889408120319045,0.9263115982520851,0.20272746120182733,0.08505143887683797,0.22952046993063463,0.3170112279691552,0.5936489111550314,0.7566099358529492,0.3114041961030734,0.7566890211856261,0.9817473031370876,0.8409775302752545,0.5847121319397045,0.6195949965206,0.6131640044168001,0.6700656468655959,0.9833832546104431,0.745429047596964,0.4585913777605838,0.14438994572667774,0.9997664551087786,0.007954670074385979,0.006924968905301202
aldh3b2,0.46644549346418557,0.9816810345797302,0.17289374595949608,0.7954642980298647,0.8933332107153696,0.2136191071140029,0.8261564863024461,0.6800393174275088,0.4214416244749324,0.6197087597727011,0.5586803491098825,0.39987454462280086,0.5946647871108809,0.9337547184793817,0.7804381792949457,0.6147994382087502,0.3373775635904426,0.6852302760788127,0.5367347721074566,0.25528507262910716,0.7576774752726703,0.7897886525672091,0.3794138415131739,0.40867423105601547,0.11485245767668256,0.22423978065842015,0.7778112279737139,0.3778853227315297,0.20169341111881028,0.7709293171681777,0.1509541569629551,0.014075234650960593,0.5205021968348041,0.1593527602616016,0.1839834276583196,0.9612545251493959,0.5861218502440172,0.06041824877656012,0.22597575053929814,0.4351477782752521,0.45195181426036973,0.5799985827721601,0.4009449705385846,0.7102758762319142,0.650897392974074,0.4626670973204823,0.7261778438840112,0.6678641502070105,0.368057706957846,0.32697401204574406,0.7026644491067031,0.7984001438574526,0.8464761788856581,0.9798235288945741,0.7043858889656542,0.002558878546466289,0.0014959047740723843
id2,0.5635564902945607,0.5164699147772699,0.6905378450429058,0.40218811616009764,0.2858830187464104,0.571129747624485,0.4924959040161693,0.6670485325849108,0.5208300570748755,0.5366526254342927,0.848207242396283,0.38538521670305054,0.9206347702998037,0.9698253972114389,0.4128427229010405,0.5081210437485426,0.223002855177662,0.37070726295474465,0.33319142763612714,0.49784355412569,0.31259151343198255,0.6247509786292157,0.5204451015034871,0.40573826914067407,0.10378824583993507,0.13217760911169824,0.5600724844592326,0.6184159795596728,0.7761501665545671,0.6706210009364783,0.1634856307602096,0.07147952008629863,0.26982783119912146,0.45955631118435886,0.29595210172456343,0.7294790072396015,0.7463498823967407,0.08820723339986564,0.3370920815144466,0.5753998323093205,0.4749642721658142,0.6490171289465854,0.12735250648128116,0.8077839176845474,0.33728408048598074,0.6745665648315251,0.3207006016020504,0.7073360941209617,0.20663018344469408,0.9949956107530076,0.1700221985197013,0.4695848923451471,0.9965965553808592,0.35504739152008447,0.999240591143288,0.01719561967737444,0.01726111738891775
ctbp1,0.36021474539756926,0.6097997734888818,0.32711424458408783,0.8740620161442479,0.9944571857193845,0.41420999222554133,0.45041792612920933,0.8755351314329496,0.3396736303494543,0.4305678420901227,0.5922002584091999,0.29958585799538245,0.6502824121418772,0.7015225001674388,0.731330513851277,0.654710563663574,0.17691663522210932,0.2690722053058156,0.24289107932071297,0.10952662438997884,0.3166719298934876,0.9107295343701316,0.43721706079319717,0.2652602727722565,0.17829135572627652,0.4217188757394432,0.5452157620337892,0.1904344903955848,0.5099794355395585,0.5447078276506697,0.1264002525223502,0.044839872288604365,0.5088172908184021,0.5161080351986286,0.37050642709312465,0.8030717085411853,0.5940457572844249,0.10804209328247355,0.20458526610918265,0.5780583661822339,0.7014306115420813,0.3372426992148836,0.190670851392038,0.7398746554400248,0.7736803730683885,0.9836480058395055,0.9643246991325732,0.48687288528940237,0.3486653044010786,0.5333888711509802,0.9497105094652419,0.9970254652261673,0.5631314581607673,0.34444697358417714,0.5841592120656043,0.010841228197993026,0.010691077948286611
agps,0.42812956168121086,0.6171182681340319,0.3956557897585631,0.8629246520137397,0.4754368810508951,0.4995538027921729,0.20747075165431617,0.5534047060552847,0.4116805209307912,0.4835810855998762,0.5729942038318682,0.3164088601262991,0.9400705388739146,0.572798662850682,0.46370933234718503,0.8397693131217123,0.33125044065564707,0.4894371519831445,0.1739756791379835,0.8196539063802015,0.5671155107573718,0.5571981741956102,0.651641829720992,0.421538883608674,0.16516887158182636,0.09446483108241333,0.6813547140576383,0.4420357066668625,0.7669708573611642,0.7014337417114154,0.11739090030928517,0.059372652215566805,0.2608644712717396,0.6144146171762533,0.14493565135439507,0.7121293709224323,0.940095190368016,0.07960053350228324,0.3253254930030058,0.4826426275535619,0.4178875832507306,0.3711148613969356,0.31225631487448435,0.9467080057997372,0.22449031349695825,0.6221656427421096,0.5119544127748469,0.9361911164640502,0.3181120184146507,0.7673473966007611,0.23930447182106374,0.7472789597281583,0.9980928900906566,0.3864397471784985,0.9961318864825803,0.007757499913708736,0.007955743796850006
tnik,0.4020736307913513,0.43109544402418665,0.583254485567137,0.737888104552235,0.8527595795140746,0.35723164759652126,0.8331606280511753,0.9707096949301774,0.7525394132577762,0.27457930430228206,0.7095098024768051,0.6066565832948999,0.4207560814371535,0.29806298077713655,0.5187667852757251,0.4046432550234141,0.291879631616196,0.3218718433863556,0.21641022132757465,0.5507082107136314,0.5627798062163114,0.5970575485779902,0.48862224577791213,0.18506890273089383,0.2545753251278084,0.2802979075644766,0.27716539175730276,0.11222402020769284,0.5830925942881682,0.4205351534861186,0.21311478460468164,0.12831377449656173,0.6289511952542809,0.38278972608643336,0.31653932972110443,0.8680556783990199,0.3181254876981565,0.1287630342315393,0.15692740065263266,0.7194434383725321,0.7689930590935854,0.2651726765319965,0.27870759273004,0.46830568438614417,0.9861466451567772,0.597130291609748,0.9586609107000161,0.4221623580057186,0.3748505995432267,0.683976280089083,0.9992782141699315,0.9790848141531493,0.0761019686881655,0.12200252319418464,0.9776346875830151,0.03392423772205543,0.034111357389294376
mapkapk5,0.3520735011342395,0.6387154556432171,0.5935456993546003,0.6714925655003767,0.554293389044071,0.6035431566800581,0.5138944102148648,0.8306797888556088,0.4297276196423626,0.43633601289674895,0.8582981316987295,0.2457710931449339,0.9976505837479357,0.9352177265821753,0.45628614056867306,0.6683071628836474,0.10540309048365976,0.26719103480869966,0.18970026632535952,0.451307964881891,0.49011524678192087,0.5781956620111571,0.7076505826396308,0.27878304998974945,0.22107812826166368,0.24976566984774456,0.6312579765599657,0.7052179509159625,0.4275730344566057,0.5930803047451052,0.36869135666881936,0.061841033927854505,0.313367861826891,0.39998646520058323,0.18198120590176975,0.6722013107397422,0.684820214513914,0.06966794997880743,0.32723347116535717,0.8152187894814646,0.7266561830323521,0.2768222492493061,0.1802727020773507,0.9854388315362169,0.28159325538255586,0.7477122847281717,0.45866138282183294,0.3711832059937444,0.23038921799323725,0.7279949314920454,0.4707712401616794,0.7942658498055896,0.9983389900181575,0.20022579075389374,0.8944222495362795,0.008533576445906103,0.008344503575230774
