gene,memory.CD8.T.cells,naive.CD8.T.cells,naive.CD4.T.cells,memory.CD4.T.cells,regulatory.T.cells,naive.B.cells,memory.B.cells
KCNN1,56.84047415954991,34.96486730495208,37.34748207524252,43.49741399212458,64.08145116138525,51.022419205776096,49.24234527762345
KCNN2,13.734066773860345,20.23714211568529,38.268639074348826,31.631058038444767,60.408668834630404,57.68995992956231,61.15023243564974
KCNN3,34.23267752415035,39.65299934671501,87.48093895095745,47.54526341124567,56.109401519480855,53.273337218755195,61.344515914331915
KCNN4,117.42835369649107,121.21313834249858,334.40242587121446,126.81515085921812,116.91977435925865,155.8398897681308,449.7455416809647
KCNQ1,115.68949283473837,228.17504607199564,127.04785500960104,179.20901845926704,94.99564912131738,275.03033771899555,271.47362706603377
KCNQ1DN,99.84124019823007,112.75444868516217,99.80211594266864,91.27747784418456,185.33811621560386,155.8181368393717,160.33066151178292
KCNQ2,37.27902742729257,39.114575069238064,35.434497832305546,26.410109915031736,49.22979971657385,37.899517450069006,40.38545878398247
KCNQ3,51.4249876754913,43.252768421783436,64.75885213211201,62.722256729942714,127.896181142488,71.73078358642915,63.90816277172379
KCNQ4,46.943631490897054,49.72496618112428,53.658974684802565,43.40705894544404,46.73224271260944,44.5301406963467,46.897893146725316
KCNQ5,63.50749913797785,256.27677813609694,152.7354254128855,39.940682373455616,24.80393771506464,335.4513014430786,293.4956267185071
KCNRG,118.36770851208267,104.42047580591341,109.15612593917209,171.29197299468254,254.27478314832092,102.06298937704149,69.74396833757847
KCNS1,28.329180747019414,28.162142528711204,24.84006243023857,29.090723766247134,23.800822443663822,25.580780015046845,31.48107587303329
KCNS2,56.931284174071784,67.68710733780355,28.34955304457531,29.224655674407135,42.741994405302755,51.66780654162877,54.50495450198973
KCNS3,37.84427915854834,44.49763773978139,29.422245546062396,32.32156806626363,35.78468906494906,46.80255717670979,40.77532316276778
KCNT1,50.634734294629425,56.08655995602686,58.088075333780225,67.5458148684698,54.71184746854416,66.7963066027889,60.184187907920126
KCNT2,11.24409258426382,10.308586889678631,10.946166176131607,17.612151010731488,10.691357782388861,11.041728391387698,10.376520025760312
KCNV1,56.962789755817575,52.772201881683074,19.427461821897612,22.099321320645604,40.1510164161646,46.828670807833475,49.28128424785279
KCNV2,26.753725100038647,31.880988206856358,45.160116918853774,45.393621505482905,43.59521869464387,40.28474918460233,50.06632622312772
KCP,126.75318766330304,137.7929709684597,103.98916376659334,108.01210808046241,263.9311227243749,141.80291151116015,164.70146607463764
KCTD1,55.79261026213686,44.11947759460885,47.80357580546393,38.16541933876561,31.207247901556006,42.683775804415,48.40356863160814
KCTD10,156.91828345939402,126.8637157243304,293.5961318666865,192.4389014186077,176.54625869222915,178.47121905583433,194.79429767263446
KCTD11,555.9475390271548,449.1800849113753,126.68970458502677,152.50789935741315,148.65243432469296,195.12034423464715,189.12046611486815
KCTD12,134.44136782519183,258.21469490600117,183.02300015159972,118.43216855281237,66.03595372221017,146.61675935304444,184.66937767189575
KCTD13,503.9081741228827,456.3487763311354,405.51810123385724,372.37765928417036,122.75980196279495,330.61457759403083,344.2704005086853
KCTD15,42.592714701795,47.084623604877,92.41131989984562,104.12498650699584,69.57530645846057,62.07077654169005,58.911695468445565
KCTD16,32.33037436946204,29.164984934835694,33.44963742532714,28.79668536329597,27.085021706183575,33.050610796131274,27.937551749041823
KCTD17,178.28683537862952,168.13441027770907,218.4810132812652,173.50732405197817,211.360697351312,146.65671581727722,175.30472780950615
KCTD18,190.60723508105215,189.49420089299903,137.86123584775927,178.6217641375103,264.1648632373894,230.22734741957947,153.27058638030772
KCTD19,26.295395548562688,27.211241553221605,37.93195348353903,18.65987969959558,21.217221123962908,29.272925620393,27.882706317551257
KCTD2,522.7391957667203,585.6268225842736,244.92589665298266,278.2954750643754,243.3954419205299,231.4832363869562,238.37874513652065
KCTD20,320.9528488359756,185.564406389854,324.1373016097237,307.2102183671349,167.77667975352753,205.8180071695751,202.32261345598278
KCTD21,196.39445578366505,81.07701651697589,134.64379761301797,160.4104082939638,83.2112329290155,80.17215756851519,105.87119261621966
KCTD21-AS1,91.16137013693314,79.14061979625339,58.392832143330494,68.1571844992343,30.94871220812837,54.8618800401459,48.12338578036077
KCTD3,14.868948990613024,23.580178695293288,68.98393468300978,35.27228552773789,11.450760347085156,62.448378342064544,52.84473918375123
KCTD4,22.021353496869267,20.502365303907432,29.762896871529495,27.83250604586584,34.66117923041669,24.891126749264483,27.89136477604686
KCTD5,228.17504607199564,199.1095767363467,318.5697550834048,167.93721603785045,76.00273171041877,223.7022847678431,265.6643425835198
KCTD6,218.15083151994364,123.35461792236951,126.33025471178193,136.82109567902324,70.33736653743458,109.25574011434068,127.82510904663583
KCTD7,288.86292426976405,317.77836742318203,83.82379933525202,591.7256987606636,53.093317930928,231.62534186655643,404.262851841621
KCTD8,21.37075047535064,34.681207128341406,38.60921017231301,44.22986079198381,48.4695706029337,109.317751908808,111.94353925105533
KCTD9,371.12928123913645,254.42402636155765,215.65848075104427,372.20868170616734,551.5753751340449,168.2420533173501,225.02502706873867
KDELC1,19.86438286227492,14.02752771260426,85.6248044817193,27.61764806330965,19.088613844802047,16.411277584956856,10.670029839987823
KDELC2,154.3859965816482,186.01066658534745,93.77146436811657,99.39986134266148,106.05132447983388,60.94825239470083,51.79951537441473
KDELR1,776.1634802957581,711.2711770142306,917.1280410921281,417.8236921663996,209.12368886765833,411.64389089914306,368.43738218514665
KDELR2,777.8787110777911,761.1992264643428,787.0389727097325,471.78215215858705,286.46263288768927,480.4644731411389,692.7098246436295
KDELR3,15.290177766178479,18.733826582355118,52.471074812515454,26.346846095599517,71.85200356553709,35.93502145534663,32.8956285467974
KDF1,89.28369823913876,117.9976552242931,55.66899891800223,76.77257306731586,85.90099632189471,97.83201814954143,116.74135504866588
KDM1A,291.8737569981399,369.59762693816486,518.886054255474,369.59762693816486,746.6704437381417,265.2914770998257,274.5108746449059
KDM1B,164.29498313432902,108.31258302126345,117.19120797094128,125.9374997583679,106.05132447983388,281.7944664272607,294.1569483956718
KDM2A,908.5124582903254,739.122654898223,329.6758626065659,849.273390647972,758.6004164020885,627.2094855369534,598.3648165266319
KDM2B,322.7040739023308,258.1270140421169,162.3188535607097,178.47121905583433,163.24825148905282,308.059048670842,232.68143843368912
KDM3A,1007.437113030198,1261.9144392810172,294.4287033104229,770.2398544606652,698.8353108339755,323.3905535793033,346.09355946385557
KDM3B,603.1095641348004,719.5240020732762,362.84948921333773,781.0642785633854,642.4649685413422,969.7204884991379,942.2346601516957
KDM4A,270.04385767866813,188.5224586218807,216.43495658606292,251.75015117435325,284.4490346090735,183.9237204591468,180.33978037364042
KDM4B,217.84748787412505,235.54467201241172,117.31592498813468,148.01586787476262,44.63375599754904,263.8130050317583,301.6614405842406
KDM4C,683.7744323506746,720.2994505936591,205.18996565281267,878.4182763539278,423.9475591459749,1044.5044458647624,802.3173784585722
KDM4D,27.354118824009216,37.84427915854834,102.15128780511125,45.80738445059125,36.32314536258034,40.09956940257767,43.40705894544404
KDM5A,644.7015865702894,522.7391957667203,194.49115785508005,645.4715375331756,618.4706050291676,579.9660473090743,509.7269396505059
KDM5B,412.7174672903139,297.1056140955737,166.21610465110206,352.3287013532653,509.62318837436675,308.5006792999572,307.5263655171317
KDM5C,578.0507061763444,551.471352838703,429.7895238892469,593.3384977019365,259.35081833666095,792.4583174837531,611.0374863790156
KDM5D,571.7268148362506,601.794784607545,132.32813934818293,344.3249634501739,22.643755517914972,27.657190664753873,32.628230796256744
KDM6A,453.1649825662567,446.5176508133703,196.2983601137208,572.1603385613764,518.886054255474,849.459780576971,816.9785965074674
KDM6B,419.72407685776534,495.2518372219828,309.28338351692736,263.9311227243749,195.38562605646095,337.79514894409186,211.92437823404333
KDM7A,885.869241631637,934.2603144196494,157.328673203438,892.0911756880014,824.2563815447453,614.42432207229,424.7301137061978
KDM8,126.33025471178193,92.63336391616181,104.77212868779051,151.65112972371494,45.2233693566423,131.23740126767058,70.62645531256578
KDR,21.956242559040223,21.18422149190806,15.424365685899923,21.760835081339103,28.07477275263384,22.676779621684393,23.465249317300895
KDSR,206.94339817260516,205.58850907958254,601.6403945473518,491.6168903368078,261.01046661246795,101.95545757172104,82.34520803185417
KEAP1,225.6182227543769,138.03579300972245,414.5120176743393,258.6225430584266,182.48016212587373,98.91301622046556,173.63755212634933
KEL,53.273337218755195,42.960818784215405,52.389193051511484,50.37738355421745,45.97493524744224,67.91214984921352,57.2930957776483
KERA,11.189147703144334,10.288380323136042,9.319640753689916,8.653199770894277,18.7880527330501,13.834215398295436,13.420181514483042
KGFLP2,89.01531075933535,66.91608557057832,51.56581142641904,70.9354215689759,28.55404345017418,50.18182111186947,48.68855152542626
KHDC1L,45.07701293005291,42.97540195651584,37.112935472032134,43.221450172371085,50.444452205832725,41.42071067112024,43.90703687826581
KHDC3L,41.269921439666454,35.693043525060304,36.12889304851482,24.610453473065203,41.71257037765871,42.153527086587765,36.32314536258034
KHDRBS1,950.2092198458437,1289.6772761752752,483.565606403927,579.3264336388403,380.07832056017753,599.3948522286081,635.9374510981339
KHDRBS2,23.632190277754727,26.659706288632332,18.455858559355814,17.441947940461954,19.831252193447757,310.63653839767545,215.5746738250278
KHDRBS3,46.42313166414202,49.04451643320312,85.45211617399022,57.48557389567982,62.90836454259424,48.271998349202136,42.917645122113946
KHK,78.50817520333771,96.55952434079752,122.59021654035828,71.2784503382429,75.0929895998121,62.780366380997066,70.16723967986273
KHNYN,364.0122311143862,298.0742862324987,108.28121393997256,168.56207198266628,152.89369679192464,149.76597270191,146.67548507844157
KHSRP,466.13768740870466,403.2953384402544,941.3272290496612,322.4103118675018,102.56828943142281,569.1795865058685,491.2463897223948
KIAA0020,95.8872941439647,104.80402255987987,253.49710423106438,134.79437139736518,393.726215773869,134.74789942647203,132.37909224759218
KIAA0040,176.8478543442734,319.5555434531725,218.24461194914394,256.61346141619146,64.08145116138525,1634.1960907252856,1489.1368494428311
KIAA0087,28.594510431204135,29.034837744215373,11.813925701271733,22.072773577852047,30.94871220812837,29.467332468565697,30.00397021722821
KIAA0100,509.7269396505059,477.8660209804163,601.2678775919966,538.4479939934187,311.5129546830825,546.0449404652485,535.2776962287215
KIAA0101,24.047574361192826,28.389705258247115,471.78215215858705,58.40017460923827,270.74398698295835,20.245194855207775,21.46089524912554
KIAA0125,85.57531493284162,78.4342238084055,47.07254777517306,64.1697158110236,80.08795322240896,522.4634896054986,546.2537345046284
KIAA0141,280.95966396601966,315.85622961524547,225.7093920199175,278.2442002257567,121.08256737052962,334.07340616539585,343.09740661075693
KIAA0195,579.9660473090743,524.785807959822,335.4513014430786,368.43738218514665,109.43232818482772,526.515371187449,461.0488894965862
KIAA0196,369.8231415701871,342.74895937750904,278.2442002257567,334.77997263114986,291.09519167970547,411.310714778256,449.0676863086445
KIAA0226,583.0902171652518,424.17140369800063,344.3249634501739,544.3258613840093,102.56828943142281,808.0382444692771,913.3552512047579
KIAA0226L,49.572036656754406,20.147196472255622,84.68895269813486,16.07026425104188,19.39986972833459,1403.9663267602648,983.9725896546164
KIAA0232,105.25756246296704,112.32621850679985,135.03794371224782,176.9225843701914,242.00585776195243,126.96791442141075,102.67172026813391
KIAA0247,402.4793828216729,306.5244253001633,628.8986257602003,424.5560122142337,161.927192877205,758.6004164020885,588.0765994766605
KIAA0319,24.518188166618472,28.778895341083494,28.93275153992901,31.778587568789696,27.458004551940427,34.67556620004965,46.61070932021865
KIAA0319L,742.0317474205494,394.88288946864697,144.33344647174172,374.3765708830297,451.74238753172796,280.7686563902186,270.28458611969967
KIAA0355,588.0765994766605,696.4233851590956,153.57095512371825,405.05246512728144,227.84099388255626,440.9616332740585,301.8661380203404
KIAA0368,628.7121119458841,344.3249634501739,680.3558012130919,694.3248841896592,485.66782400461136,341.7160143125293,541.7164976273914
KIAA0391,445.75874378513475,397.3600973662456,427.43575766697944,404.5341859266132,358.0407248831977,142.6600382927713,196.8847129056076
KIAA0408,56.14688386859753,19.0131538095119,32.73026603835375,81.28045695398889,14.383417662202731,17.088720977609512,26.39953393677465
KIAA0430,1802.7779072865997,2045.489240309774,418.0289846403096,1838.0948243550322,661.1446632074064,1490.5648925510457,1550.409113259382
KIAA0513,118.81834521441549,185.94693526962388,106.11872481630678,104.26611907533525,84.28236957673103,63.44267575787185,52.81836733244122
KIAA0556,168.40341850151557,121.09902650529655,126.06378377408724,154.7065450647806,64.64834153707189,150.32149994658783,147.5174997586744
KIAA0586,671.8004788702256,762.6959844344092,268.50515328057,589.8877220586801,437.3579180697349,363.0139448769247,438.05091891944784
KIAA0753,171.8852546296965,139.1054042903622,209.52388941928098,193.24094204290353,259.35081833666095,144.5140822934973,162.01529603033848
KIAA0825,155.31047001001374,50.97691896375579,26.951693036439487,91.0485892285658,20.738711548287018,48.15737811316925,38.74682828677118
KIAA0895,84.49115607563746,99.55376503084315,64.41480441963826,51.5523312219028,37.682539087515075,29.465248967915056,23.018256349944892
KIAA0895L,124.20253847416896,123.98670527292461,93.37036002139452,85.83022232875875,57.28928408546293,149.93997505251423,138.65822118229102
KIAA0907,622.6430507320949,692.251838052341,402.0251478447196,725.9598181160883,328.997890925879,344.1291455845414,430.6801671253119
KIAA0922,693.6302022372314,860.8871225536735,369.72718994401265,782.0137285597302,609.2329087193676,1214.5022281239676,1021.0435255880584
KIAA0930,157.8627021684544,206.36939382972324,237.22642872665088,132.1156678635959,118.24096498712889,420.00114199159134,398.54578122834573
KIAA1024,64.82715572922943,58.870191652652366,53.68595463770662,48.419446020921825,40.77532316276778,42.144703628611055,48.39174953691479
KIAA1033,707.8178301782873,715.6153657963384,373.7795978856647,912.8053708605311,540.3508605822444,1518.107773919911,1725.0539003201097
KIAA1045,42.43454717299763,53.658974684802565,33.27094476080543,26.21896139926841,32.24712618682233,33.50874757230907,32.56180580166922
KIAA1107,134.4901544384294,129.5028901728598,41.904278619585725,171.23573989881228,37.980800248618856,17.330749747982193,22.3960779525463
KIAA1109,1102.641450430961,644.7015865702894,145.36548943455088,1075.5104186164754,609.2329087193676,655.2465410630062,704.1007280469815
KIAA1143,448.7786747934693,501.3982723710409,613.6460263340806,506.59527224304617,793.6292063806453,459.0952273395871,530.455526832299
KIAA1147,574.7226935116732,681.4384331658297,191.30055500755861,617.2980013012185,96.0849586994552,628.7121119458841,374.5147105703068
KIAA1161,44.96948383467134,46.97717017216916,105.09752234503296,49.47489984083505,62.33363673063143,56.487022949079915,50.689306110121116
KIAA1191,451.1393313565409,392.6793806111086,394.3369615299562,376.8900056991189,147.2252075744531,324.1373016097237,438.4337266521179
KIAA1210,14.117451664014789,21.16704122624672,13.948968030884796,16.327079091733204,21.671418520246515,21.181822840651186,27.83250604586584
KIAA1211,41.599638308041676,43.264144676642616,87.8572632442869,87.96237133275521,177.9660387096846,98.1535093508049,102.0158371245075
KIAA1211L,103.6600550713154,90.91406444558278,60.6603414489369,68.9293117027121,89.48820773983958,68.09359521091565,79.61256184238925
KIAA1217,40.55044764867278,36.75849583926816,43.283352020396855,42.29424670959481,21.526604223399627,27.304273018483066,28.310710259860905
KIAA1244,53.550637194981974,58.02466417683161,70.16723967986273,45.98628222408168,33.80881917712476,40.951347404355985,45.91386921373819
KIAA1257,39.725405056709214,54.45322661907296,66.10691924350915,54.7284387491629,38.679499318482314,49.27032166748673,45.30122042429825
KIAA1279,119.17983662697361,135.31225084439265,243.66318603235388,217.1903117577534,158.00524150087963,98.21302594124221,96.70485971849475
KIAA1324,296.93138433424156,246.31265989889064,187.42654948384083,394.7151397276351,304.09075851451223,37.68797380596832,58.02466417683161
KIAA1324L,326.70790099915075,170.343014682827,73.98154262753262,190.7529285014791,396.3371975501386,197.23717200283062,121.13784768850597
KIAA1328,107.61810772600991,104.46717826072441,63.10971079458851,129.76042398160584,189.87404710180354,114.02313174180964,98.04054572272325
KIAA1377,28.519057318127107,50.756070809399844,64.90201924125913,76.10799091551546,18.7880527330501,60.62977677728437,59.82501077781831
KIAA1407,85.71732226144958,64.08145116138525,34.26927464833808,86.22093304817058,41.13138201451626,173.14656564091098,128.9667276022895
KIAA1429,390.2432183909981,416.641749318295,368.297469633661,413.92479776504234,477.63738291864274,377.17672895082654,392.78794830073565
KIAA1430,803.5733270935649,801.7825735087798,510.36376478658855,841.691487210919,497.5946552272382,688.5475374107525,717.1341078872048
KIAA1432,291.92093459937865,280.01059457879336,159.2893196918103,335.88740505237723,488.0445909844983,431.57340118247936,461.79651401035375
KIAA1456,26.148122407522457,27.132858915118316,17.9515184734874,16.12792489561009,23.445481955658035,21.73670299977846,21.026425176758494
KIAA1462,19.68803270269617,38.26200170669265,23.85573338879131,27.095815448835587,37.176980518716384,32.698713293234995,31.952423044712816
KIAA1467,116.45431787547159,160.52430056314356,212.03349885971517,105.47621959641697,153.99760081837044,193.793348610951,146.51862147303115
KIAA1468,481.0496006864606,473.71482273170733,161.44104959371978,542.2348433557446,788.845229027239,512.8474657877889,453.1649825662567
KIAA1522,47.72614846161662,61.057145073854926,50.62267310562892,57.53727748490149,116.91977435925865,70.56902653670656,72.22833175088378
KIAA1524,93.12764383603054,65.89643959165451,443.8649893431206,89.5389515169433,560.9043509909477,98.13977392633826,75.34688910203204
KIAA1549,93.10344366765979,62.07077654169005,101.6550837296116,75.21622350609638,62.33363673063143,84.28236957673103,79.9374574539128
KIAA1549L,29.422245546062396,35.53028304355335,25.966747627979107,28.56610245700579,36.88906882920486,29.706064324652974,32.34508454978727
KIAA1551,1860.6376409496845,1902.8823327894534,283.55804530375286,2968.1791670457055,4046.3850714263162,2209.0697256818644,2492.0733494267065
KIAA1586,159.726280570618,281.5353020621598,246.43034019267384,385.2327629386496,497.5946552272382,208.75476496204348,180.78953676981067
KIAA1598,19.406948850545657,24.65985473331828,41.13138201451626,36.4209993147726,34.07920419629074,13.158190097512408,13.28346221868456
KIAA1614,86.68328735753929,89.90607254535762,48.24059409758479,61.15968571651769,108.26653848786353,71.85200356553709,65.77818316878962
KIAA1644,54.37578864519349,68.41714521194861,30.351203000164595,28.774218313896903,50.444452205832725,46.897893146725316,40.934539151894775
KIAA1654,85.79292133714536,92.30125226499902,64.51966502862199,73.13788072047336,188.5224586218807,100.83156368224759,97.04092297977694
KIAA1656,32.57843103195969,32.04423913125762,20.274766946001552,22.032133047774316,36.58847328956812,32.12539933031006,34.75208419269676
KIAA1671,338.5004283552554,199.64223983011178,122.42458790482273,166.5350851781722,350.32617427603117,84.10143879347928,71.51944470169998
KIAA1683,145.1458699925614,69.66683237069921,61.794921537985225,111.41258105208983,118.24096498712889,254.6671457884983,179.6549596347784
KIAA1715,533.1225782288669,511.96534260396464,433.70685753297005,419.603888012975,234.71147442158266,310.48227047667575,373.69738892511
KIAA1731,122.4120903950367,124.81091210714332,212.1831524512078,172.3247458927451,473.7683191352898,192.37512055032627,183.46056398702072
KIAA1751,33.759998234843934,44.33569779265868,22.709851441024714,19.205033184647743,28.891165977032042,22.672691174140194,26.618900866282896
KIAA1755,52.86544819727699,75.90476448393805,43.33978245897432,43.78176407600903,73.65453820086974,63.30677804659122,77.11140819423761
KIAA1804,23.458519149944333,21.98877906702638,84.49916980177194,81.0229563877378,28.29745590682075,83.76137625137342,60.05400545111098
KIAA1841,72.42099623687552,24.45219927324486,43.057964713855014,85.50616703787209,63.42863411575638,30.273736181648392,51.44427674879018
KIAA1875,85.26978697952495,85.71732226144958,62.10926309126741,67.16761102918689,86.91753585254472,74.9638399902586,76.28948897125233
KIAA1919,166.30450897408664,182.10857208523854,168.95726805005975,360.5775777495075,604.7286338075589,247.75006380401516,284.6202950746442
KIAA1958,136.41278732552743,196.9721890302562,106.07791819287478,75.46372936013589,28.29745590682075,139.20743375972333,64.8624226494786
KIAA2013,575.5914866111549,588.8375074807908,289.8049509617583,259.6960195993737,155.26033249137728,609.8247495919414,693.6302022372314
KIAA2018,725.6411989637928,515.8054388176155,293.2536795428694,479.07186635168455,459.98155072699217,1816.7692605088703,1147.869929046979
KIAA2022,38.15661861579277,94.61392250478765,41.993586723382194,49.022487006755746,26.022664486351438,40.92502858177564,50.360228118263535
KIAA2026,1136.550916337272,1017.1701751758618,429.05934940951556,2202.0234698181252,380.07832056017753,2049.5672466807987,2058.888332201377
KIDINS220,465.9904052354395,413.82903231175203,202.0024459649621,478.769092735591,440.85820545853954,346.2540555018403,309.2603860142545
KIF11,77.4536202724793,11.42533173184142,474.82067195524485,47.36325005045435,969.7204884991379,29.63267190998041,76.48090858884018
KIF12,89.10252665542932,76.32587692436195,70.31040079585065,57.96015612972563,116.91977435925865,98.0659768863135,101.59950955930806
KIF13A,25.298889716929683,19.9425841325374,22.569011306985715,24.55278438217156,23.453295961257908,76.78203390140943,132.3048643016444
KIF13B,193.0308441508013,133.5693141036418,121.175666756386,256.11878016210943,205.35641110259357,216.43495658606292,171.8444840572644
KIF14,24.340157466287312,8.679701476197282,220.62035478231107,14.973108640521485,423.9475591459749,13.729048769493204,11.874255148956975
KIF15,17.990459125348654,10.67787379188822,294.3223685773595,16.674513660845054,649.7297821731281,18.18974846282821,20.676863520172308
KIF16B,94.50132186518792,122.20694360905637,103.63020575543462,181.70060829143617,76.6220246060383,123.71136551094322,122.61945630205535
KIF17,58.385983325183545,56.38366273068514,42.10431795217905,27.486420838675627,53.093317930928,54.56973723820031,49.10409201181259
KIF18A,35.400129983422865,19.80391935037407,241.8706657373722,25.119312496398305,270.78522304999234,37.54046599887499,75.51067616734053
KIF18B,66.4322927927825,64.47925568024901,264.53363517522615,46.97717017216916,92.9813180274978,62.56543213787275,72.18770923485299
KIF19,78.92073436372752,69.29084975560647,68.73206849436131,83.6206517012887,94.99564912131738,69.10003205165252,74.5944071521604
KIF1A,61.34891902774378,50.5241554553316,115.45340057603437,36.70684768118308,47.15288025538153,53.81413468389631,49.57746001377677
KIF1B,187.42654948384083,94.08612641980369,184.02124945234132,207.83883116175087,144.43837329364843,97.19792414535856,150.2588527587367
KIF1C,133.21971852765543,90.31685408968053,212.9844888594511,138.3290562647745,59.87976147700427,103.2506638292401,194.05065919683133
KIF20A,39.10633062890004,15.728117624767313,480.33136839348464,21.798784874321647,141.43834484382154,17.965296914477673,16.3973223194165
KIF20B,125.86785045840081,84.46696730879283,256.8006123098246,107.71647900632092,571.575343512385,160.0941684949661,188.03716323567662
KIF21A,89.39131552685367,44.66989340887642,154.52514332669912,127.40672213423572,171.29197299468254,23.04197176946247,26.84248234498168
KIF21B,562.6058720816378,491.4682545023904,326.43949124820995,462.5771275059573,122.75980196279495,428.9391531224074,464.4184040756445
KIF22,655.0928899650183,479.40521097065084,618.5545903766979,346.8290128508118,367.9067052695983,237.33373945626994,260.27106669497226
KIF23,30.44072487617661,25.235534239475545,609.7488506477073,23.97379665186739,1096.6131369601387,21.984333342474418,21.291042240641644
KIF24,25.86481476374007,25.931428914345272,111.04906678178621,36.79646380134098,48.860056550695845,22.15339904491736,18.383377846430648
KIF25,47.668619482261015,46.80255717670979,31.75509075597112,41.76797322817533,44.63375599754904,36.95756841168577,42.643435769043755
KIF25-AS1,70.2055429958839,63.64262299674177,69.48995670927005,67.36965419257248,61.60502758951653,89.26707434637196,94.48079081273583
KIF26A,87.6301197543344,84.79485671143199,69.86993112387607,77.23555749856766,160.55797298266296,111.69023752791715,116.29947241852777
KIF26B,45.88425892501124,60.342933943226626,47.762540454910564,38.483609558718676,52.593602432977875,56.13996679204259,69.44329026329233
KIF27,289.52314856763536,247.67004688468998,140.89076327116217,283.7902083724101,195.20034527385752,438.92138544594775,225.04453203026463
KIF2A,2828.1268266672278,2525.749037896267,1183.876995985836,2470.5966632056443,1979.7895272324288,1122.7941057915898,1073.9058713600532
KIF2B,116.06936213141712,114.64370659785611,37.26623169118547,31.004410768576513,52.593602432977875,66.61524229256362,55.31025138086512
KIF2C,36.078283421395454,35.434497832305546,314.74335589872027,28.15131602903378,101.55367526529656,30.84505855247742,32.544771471619995
KIF3A,167.00309684406787,104.07810786157005,71.4988448832115,164.9018296205298,509.62318837436675,59.21521364928918,60.62180863479459
KIF3B,185.91663533411162,137.86123584775927,217.6097129408012,173.52682635678005,481.0496006864606,244.16836890484598,243.21272935626584
KIF3C,72.60448452897462,68.73206849436131,94.19555310969228,101.6550837296116,80.16368641301158,71.42404783777191,75.138548569089
KIF4A,35.126286697789425,30.118272549122064,216.07957712803835,23.146677885787977,396.3371975501386,29.996585398500823,27.677392234306897
KIF4B,17.117454638759586,15.3334584277124,91.0252392594936,33.60270986466302,85.07583653317202,17.706712310894215,19.44278737318132
KIF5A,51.68509681629522,78.59493929851611,79.67665406675916,58.92035799218944,36.058006583318004,46.521699473670886,43.482582448589326
KIF5B,1540.3686847379765,1257.143866027406,1424.9421207867003,1285.1311675493307,2263.3896196962023,1014.1628980401781,1213.829571124393
KIF5C,141.62106117214648,92.5480844403577,201.80070738536958,294.4287033104229,52.593602432977875,49.97758102167065,58.171778251502026
KIF6,23.580178695293288,36.100225603996634,33.26133933332428,26.165903241892668,15.311560179255745,27.458004551940427,26.239386395299164
KIF7,76.02621902962518,77.82593179823728,74.87703322003236,63.40393928189002,62.90836454259424,82.99964246542683,93.69954031139936
KIF9,31.911789062515215,27.606740105931582,62.044023585459094,18.976350157782072,94.99564912131738,25.557873560737487,22.14343976327054
KIFAP3,325.63393423075024,365.1221022262112,178.72369349796514,400.3533839363293,284.4490346090735,199.38676400021896,218.59947398480813
KIFC1,39.6096314853693,40.30401475797935,449.0676863086445,51.73144091458336,398.64036570197726,35.693043525060304,41.42071067112024
KIFC2,126.92663486754381,138.86626291744167,83.4172246024018,91.19589030556725,62.33363673063143,149.6005301433719,153.99760081837044
KIFC3,58.12672577079483,83.46319811554083,76.42056835076797,71.14170973861728,99.48314042042259,95.4729095732469,97.60269320321797
KIN,166.69923684100613,95.37025506303505,142.27268781404356,207.7892729317229,393.726215773869,142.53215120325817,135.3644872872595
KIR2DL1,78.61319254213981,46.73481710979441,81.68728039697037,68.55058650547453,86.91753585254472,44.63375599754904,57.471528206944505
KIR2DL4,49.81837080059769,47.06194319265114,73.57175356560754,56.53018016447119,74.29879485611134,41.4752942515891,40.3090643798402
KIR2DL5A,21.956242559040223,27.61764806330965,47.88320815163036,41.19237827144673,52.593602432977875,36.15050489602218,34.6199982239446
KIR2DS1,71.09380585096937,40.783102360041084,65.38544394163853,56.67738953473704,56.67738953473704,37.34748207524252,43.65670017745699
KIR2DS2,100.71929029323152,58.593249048405646,90.11184919757314,77.89451999733657,98.23789385375862,53.6222486401873,62.13924492123813
KIR2DS4,70.9354215689759,57.7752458018985,74.1674035132256,59.24509290569703,110.96803606563542,50.80401852520048,63.05473804066927
KIR2DS5,13.301750983958252,12.176373185252748,24.667114103741493,40.7068011615815,17.548368592207698,27.829450888998082,29.762896871529495
KIR3DL2,93.12764383603054,60.19097784555413,134.2341322802756,94.91426886755049,88.56686480075587,44.31284577548615,49.793579569744146
KIR3DL3,103.75820853743473,44.991178462190305,140.48159053291917,110.3828768309492,80.78060530641268,48.03295272545328,60.75992785900432
KIR3DS1,71.35883839708406,32.27064259508491,56.91586367868242,37.81774132119218,47.97768008998675,35.82055093470518,42.311581464030105
KIR3DX1,22.376825742809615,26.666954278950744,37.01825042327159,20.200686479367512,26.496169471398016,33.88071490210215,32.667246381698085
KIRREL,61.635548123686775,60.02302037349815,46.19362243414844,43.709003947516386,57.77870674820752,50.09464056241548,49.888373313593206
KIRREL2,66.96602530372822,53.76220503150842,44.151808162079526,46.35797874968355,56.109401519480855,52.947418758726904,47.22474079854044
KIRREL3,69.88672211351948,64.89369857793895,60.80234636381255,59.66760370154316,66.57403025566974,53.13177049467504,59.787266937164
