gene,T.cells,memory.B.cells,naive.B.cells
COCH,92.4456521293982,138.8863915859341,95.9326646999799
COG1,30.985252078586296,25.11028170602548,36.490242401656865
COG2,117.01572389040068,56.73797655801706,95.54424401555154
COG3,58.895726567467136,30.27027319203673,62.6050171803663
COG4,175.23179868376792,173.44108501999554,137.3540888669427
COG5,62.0980984128586,53.20025903024472,54.9856225060812
COG6,47.51222737654069,27.684446626474095,53.396662554909426
COG7,67.87679282199639,36.22021384079962,35.67249339341161
COG8,66.58365606585947,91.47654203058568,63.24950316682986
COIL,107.50895781798108,134.8275265499235,99.97756970710724
COL10A1,17.668085488467167,10.743959194043816,11.968558135196806
COL11A1,6.374688811514609,6.387267265689325,6.320137661173952
COL11A2,38.367327685750965,30.748720727479157,28.890121613429404
COL12A1,10.085117279613112,8.81575015544778,9.90411843535928
COL13A1,27.8433148938401,25.263395973917124,20.340186378910335
COL14A1,10.727202282645104,12.201313401847381,10.089716752353814
COL15A1,16.159056251817102,14.003382289861392,13.741362971718134
COL16A1,16.520540250108027,33.54423011417621,30.75049223279559
COL17A1,18.898873927474924,23.972943890147842,14.828748954733166
COL18A1,27.835971266879934,20.513803947964103,20.47481311856438
COL18A1-AS1,16.606237468647777,19.36582187840185,17.366848096605835
COL19A1,10.297765418716212,12.99149963311971,11.073276511080856
COL1A1,42.81646182834972,18.03844360005968,28.854438135627277
COL1A2,32.9768427080914,21.893181849750466,26.873468815207925
COL20A1,12.185666681285646,9.888764504968647,12.406387280499603
COL21A1,10.07070020054101,9.556473737694114,8.774031311938709
COL22A1,11.704807778941976,14.121866997557143,10.844246316480207
COL23A1,13.983922496820696,26.627735498386002,17.07427029392942
COL24A1,6.2070623902414725,5.606064839628499,5.469627211346455
COL25A1,13.50499617258607,9.873910148175993,11.842291820182373
COL26A1,30.20567623165459,28.872206493795385,26.89759517398419
COL27A1,25.837580691401183,18.543981279529174,22.009962554940472
COL28A1,6.824677156214695,6.8156144536201415,5.9529467802392615
COL2A1,8.735712919144545,6.998383102623819,8.584167145208434
COL3A1,28.236298504046648,14.127866925841053,29.26866734158726
COL4A1,18.76046164581609,18.070001489941827,13.75747413879318
COL4A2,13.415895649599198,16.286258685896218,15.722428967508733
COL4A3,8.98375257268818,22.61129173472533,22.87327872453746
COL4A3BP,174.5274812421992,130.54351764585115,168.41831969175576
COL4A4,14.175054784585337,23.45081805935004,21.618996531184724
COL4A5,7.849167207962861,8.833770794210698,8.3147542650753
COL4A6,9.732347915158076,7.929689682168944,9.315568620949106
COL5A1,23.212864305618904,18.698291290535227,20.984222132351647
COL5A2,11.760128317949848,11.305962584874985,8.533835836725922
COL5A3,68.26981930898997,53.5744507783995,36.11601126085531
COL6A1,16.941201754497637,15.116561721835458,16.53135186724938
COL6A2,24.75709389008917,19.39360903523669,18.97333392552335
COL6A3,79.55250277066631,49.59062687169821,23.148083412555597
COL6A5,6.045038416576531,7.010926767141773,6.054821193215535
COL6A6,14.87443686082198,11.462914852108534,11.514539656469376
COL7A1,21.224743578624715,21.566630636825852,24.6470232081181
COL8A1,6.901204774361648,6.813036974214917,7.536670085536405
COL8A2,17.370017128426365,15.005499457389618,16.91017317165878
COL9A1,13.353853786313811,9.366764797379703,9.287588340922168
COL9A2,75.52960945997454,47.48820006962412,45.057354149458774
COL9A3,6.547268624018979,52.50067864931591,20.178649502655926
COLCA1,3943.7334609994246,270.47828855280136,2102.085364174149
COLCA2,10.535323546262836,15.281216747788667,13.572314822073812
COLEC10,31.144055405832592,28.66446714337904,23.799521302614963
COLEC11,13.954121935609768,19.86531997191446,25.004036862291798
COLEC12,20.68947384790654,19.9665636620997,17.248982718791297
COLGALT1,64.03922577615089,79.1652342115678,77.27474240896773
COLGALT2,20.318950941567525,16.784118924816962,21.00413786012884
COLQ,29.329366145482197,23.6575385667487,21.469296521984603
COMMD1,136.9762335093022,224.61634064289288,157.17772179135625
COMMD10,58.66391699378469,69.26742944575606,103.30808911075178
COMMD2,61.63739769957448,79.01725617909928,83.37460247680583
COMMD3,278.1949566327856,541.5854617166705,376.120330137825
COMMD4,92.77469482185461,113.23243512576009,109.66064037129757
COMMD5,41.37941853024129,48.85129577067724,49.688275559940905
COMMD6,894.6807006756586,361.93772167782464,782.554648977433
COMMD7,144.81708621917832,69.3837530593234,136.5494972888196
COMMD8,334.098649026219,497.9439908254344,327.354800017821
COMMD9,36.84309380183475,67.38543462490544,79.62204120859374
COMP,8.485856633554691,8.89520280685736,11.26723400087115
