Symbol,B.cells,CD4.T.cells,CD8.T.cells,monocytic.lineage,NK.cells,neutrophils,endothelial.cells,fibroblasts
PDPR,11.953307585454485,15.52563310117398,11.891374348487451,12.088860621285345,11.67103235904599,9.86423297386318,8.199962,13.4
PDRG1,225.99666163732283,224.9949641061352,251.15785699913988,127.84048439590822,240.64640774259095,160.31988869506912,324.2255,220.5
PDS5A,22.385452528636048,17.6204605689131,18.626197044749123,13.067292602314874,20.324061625142427,9.129276279566175,113.11068,76.9
PDS5B,9.925316932884781,9.863662283369946,11.26527473455427,10.379210528815296,11.636664312201303,11.209448670407888,8.276083,1.1
PDSS1,70.20268062551409,75.65347722047062,71.58778467228746,62.791340767642254,72.3648293952589,40.41146512480079,44.068333,13.9
PDSS2,107.93895822036984,121.31608899545088,97.03034800448873,94.00515119850573,100.09405924524816,17.0208797536988,135.77983,77.5
PDX1,19.110570302888295,19.799951872642453,16.636795727355835,23.656398351597215,17.556835143336514,30.378596749544872,31.343816999999998,7.2
PDXDC1,12.938142631012234,14.015441462241839,14.18373247728871,12.46735495946479,12.912915863124617,14.442489911219672,9.603449000000001,2.1
PDXDC2P,26.110193458088528,25.05953041204531,30.18055643402318,27.293986874564347,26.595034635344316,16.646229400614345,40.244347,7.8
PDXK,40.624007668071954,43.21793697491202,37.283088842745485,27.422951522098575,32.90576484017121,45.586378231557056,61.515181999999996,2.6
PDXP,68.70009437806749,53.704630330937405,60.22313572063083,48.78315357265997,59.975884028054466,60.32234331491189,291.71725,186.1
PDYN,16.249121615114262,16.019253128147245,15.220217271938493,19.79414622612057,17.81697538071796,22.274739967659055,23.395870000000002,4.2
PDZD11,263.5892297448576,270.6968816553514,340.1574552150734,137.2243399463613,373.71997701083427,41.73825502775356,1737.5736,1193.9
PDZD2,11.97686995518488,12.944220145241523,12.878610068642368,12.492563707631867,11.835286020792156,12.33404049613994,9.506227,3.2
PDZD3,30.252402907992927,38.28171561076664,27.89687870710126,35.37093963568095,33.13834773154665,67.21551063290242,54.484776000000004,5.5
PDZD4,44.5288984695653,74.52897833942302,72.80419368995345,66.21916030721817,117.36242716048642,84.44309394122122,59.415245,3.1
PDZD7,19.350350796395738,21.448767094651174,20.294287245318756,22.516947276588123,20.800535138522918,34.089011146755276,38.815968,15.8
PDZD8,12.807448300195981,13.787662166159429,14.96473591894949,13.601063170667537,16.239292664877528,20.9536982787217,147.84543,58.3
PDZD9,14.090515932461793,13.331071932220228,13.27239247045257,13.0914244440223,14.811303188786065,14.619988097684796,11.274049,3.0
PDZK1,13.82043813078134,13.932115120177833,17.083260315279574,14.949224451480964,21.874700751685694,15.235794554069361,13.483467999999998,3.7
PDZK1IP1,25.122315435276498,27.35930018737172,21.286392232974436,112.88154071996954,22.325624176267024,299.60991401790784,12.927442,22.8
PDZRN3,12.089495326559085,13.081133044958362,13.27239247045257,12.845333365683846,11.476841846489137,15.13171499211695,11.025669,10.7
PDZRN3-AS1,27.160892905217107,28.821044427960793,29.221904735910428,36.54037057007868,26.622537764396235,29.872182467074065,16.375616,3.9
PDZRN4,11.713766668776513,13.502201312302539,12.467632411884095,11.370593189923895,11.823584491480247,11.647325848179696,9.35817,2.0
PEA15,38.29753476719405,29.74041188263436,24.9440141652251,92.98966543461155,31.451654534732796,35.371098111780846,246.75682,2108.5
PEAK1,45.94246152020162,46.013119604264844,46.609444436816574,44.64795890655265,51.15112505246208,65.81172981600655,92.325264,48.1
PEAR1,29.27129789655427,28.20716379632241,27.58823042453022,207.57858120844415,22.148668793456043,41.697985048875374,1126.8745,323.0
PEBP1,394.7185331189054,410.84407747046345,378.5753920715478,158.9362054506305,243.54634419631847,22.66576154412395,3918.5205,644.1
PEBP4,24.510405344313074,22.985271403602013,24.02938411274319,28.162550862410118,24.076479603953747,39.886217099553726,27.627234,40.1
PECAM1,58.5705394157427,50.24817273585793,45.88957740642191,158.45293059327815,53.34297159685494,79.55809975304787,118.7655,4.0
PECR,51.740073599614114,68.06472993309369,68.986558625763,66.15660032476414,65.68978319786599,59.88651317639485,130.05213999999998,58.4
PEF1,267.87045945193387,370.39076636967815,307.561888559967,236.63186358919313,320.7006890427182,250.67018202667253,1023.93567,421.8
PEG10,24.2341377308635,16.604003171912893,16.239563027553388,15.346301353071123,17.14557016576354,15.434529098177677,17.510355,47.1
PEG3,12.23231528099426,12.015104571462357,12.319810591367697,12.543218991590829,12.486153858752967,12.244710796948297,9.04275,4.4
PEG3-AS1,13.545168854524292,13.857425826173403,13.162743536809685,13.000343421741816,12.49306275714681,14.3356885185119,33.929320000000004,1.4
PELI1,223.7308948651607,123.75876807689538,67.98502089461013,330.50359502827393,61.620825194928265,1334.337282869468,232.0426,1.5
PELI2,18.214603188128724,17.267202788464076,18.398071539086725,23.57335473354087,18.01830481352405,23.412836463501147,15.004868,18.4
PELI3,74.31263975175793,80.42665456450969,49.194880914603296,82.91825242901952,45.27747556632987,54.0950532087199,117.54523999999999,55.4
PELO,12.15414904144519,12.685982581853878,11.861872968075433,12.445683169632172,12.320404191355825,14.287754259747697,8.909435,12.7
PELP1,139.82750559251292,168.28150188811537,197.15137986042336,153.4578460679578,170.15779699526712,150.31904532747103,421.21317,105.9
PEMT,91.24418016854247,114.909197939798,104.56453147602471,84.98310416748883,84.97740074920881,70.5650322919715,424.83075,259.9
PENK,18.616977187205357,18.31803702313933,17.871819207604084,17.27394482776111,15.34835423322139,17.428504075706336,18.131102,2.3
PEPD,230.7335987088335,281.20607242963587,310.14678432542127,378.11922553494855,245.36995037049192,48.49690764283732,742.3660000000001,366.6
PER1,26.374600378642654,52.43541599302123,34.30215343200102,29.875398761390667,36.58426100313531,22.742977721459038,23.346487,3.7
PER2,23.92044758756729,24.437022470571698,26.28260210638013,30.345248963485282,25.54460325480119,50.07897232597989,14.3113365,6.9
PER3,11.961051179881586,11.140098585383205,12.427925175547543,12.159693712779417,13.80841847233355,11.116342812771517,8.747922,3.6
PER4,15.0436013990534,12.928139043327215,15.051550685313092,15.925292398866809,14.065563583814935,14.608438719219365,12.742631,2.9
PERM1,72.83821030382946,109.70086233416306,84.92715114037044,100.63177024106942,70.59703221393096,152.74998069735355,66.1955,8.8
PERP,12.102632745280486,13.408750716942022,12.844500299694255,12.466754768378554,13.928959796268742,13.120606677653534,12.190141,3.5
PES1,15.611251650429123,17.447158012475906,16.977511376906968,20.7658248491457,16.182888984718325,21.57775065170822,86.729324,4.1
PET100,393.16264247121467,331.32743486624105,377.21301077063026,356.3917088745259,396.77462950648396,424.0750688960177,2338.765,596.7
PET112,73.32392250841457,77.35067041166263,61.90165015502611,65.87191141270235,57.565133736152305,55.21219955631073,388.66943,100.9
PET117,14.798414213569082,17.541497418954215,17.093776596193177,17.45527209404579,16.539335570414117,13.014860333444137,34.236744,9.7
PEX1,53.56595506476362,64.94467941735729,73.10006850816963,25.92408342104109,64.37252685969818,20.874321598657925,129.4717,81.8
PEX10,26.760153089285808,23.05685175815663,22.40713554076032,27.25428634311993,22.064669669239418,45.04341560909568,172.15941999999998,56.9
PEX11A,20.48806734043728,16.850109664015516,17.084139651989037,17.30558341998465,18.818324216137157,21.240718655331797,71.378624,21.6
PEX11B,525.7402586658912,490.14877584342605,526.4066719765398,378.09599646063845,450.0200048759947,97.68139828305205,613.12134,432.9
PEX11G,63.717226571909926,69.6565656789677,72.52954567245867,75.28930541287781,48.56629738572232,101.21713179419078,104.05915999999999,67.0
PEX12,66.52369857513642,101.23447724041866,103.04924492092272,63.25126001209962,73.43317960636637,68.47090067029741,290.76794,289.5
PEX13,11.544418024494824,11.878622864979851,11.091117473258867,10.391984628086606,13.13223044268685,10.393475459377607,27.974821000000002,4.7
PEX14,19.245345685882178,20.961512314714277,20.30176537341482,20.237228952417848,21.773534882734086,18.663650123544596,54.910796999999995,2.0
PEX16,31.400079486235335,41.892498657153666,31.76142519486106,39.912683264080734,36.28996161945408,50.621430106041906,112.63026,5.0
PEX19,66.81608492854593,68.01327349626588,71.10920408319092,71.61626447770561,81.68380044917097,69.05048139175908,156.15735,354.5
PEX2,15.375920169532685,15.801642400124932,15.452775526949916,15.777559519543221,15.948678973040542,16.659888726437707,17.083996,29.6
PEX26,18.81597305887938,20.285986521450184,20.980970473614864,22.098622597802134,19.43845733621971,24.159677109690733,23.783623000000002,16.0
PEX3,81.59868547449896,85.5171119174367,106.97427755012797,44.92564811379186,79.59352566823853,14.90132399233203,47.107914,45.8
PEX5,27.44665505457105,31.33749590053991,33.70843848699292,35.33244577780717,26.639069474616637,41.67000668814362,38.549877,36.1
PEX5L,11.078826992021256,11.365475647096373,11.422697105979825,10.967452514449521,10.514627352789478,12.116731187089359,7.900524000000001,2.0
PEX6,25.801074934757825,28.465255634075525,27.993254453334643,26.508238010363286,28.279165022195922,25.70444491698728,250.2685,52.2
PEX7,39.720449088284674,34.785758863691086,35.505294795689515,31.72849093266795,29.15019813929795,13.966364660731394,155.3953,93.0
PF4,1125.5869354483427,321.8057909122258,275.64465341783193,17530.5903625818,213.6244448389423,829.5783016469761,76.33906999999999,4.3
PF4V1,17.273499187392503,12.328057468076999,11.56933387724317,1391.7523513872413,10.091141568343787,13.29006036202533,8.778272,9.7
PFAS,118.14523101391345,76.12815286197872,86.12607949097625,42.9744196816206,68.5392513081864,27.336420403963906,2143.0244,190.0
PFDN1,379.64049767204426,387.55518806409043,364.9664590790853,291.91411277262574,339.5138387729338,151.6010901539694,1789.7827,296.6
PFDN2,674.7186773115376,574.1828164062788,622.4038988647376,503.9555541086633,541.101899659518,192.21079325733035,4780.435,605.7
PFDN4,52.99248653716751,53.928845303090434,48.352776009299184,49.67700722067888,45.59925612185605,20.89523208313515,39.14472,45.4
PFDN5,3071.1936514228837,3148.164171566733,3269.442430185798,2614.3475731776794,2368.6198192694783,763.2448890859253,4994.5024,3300.4
PFDN6,14.436137121285189,18.012437614601343,15.041988753539687,17.43425427017833,16.85329540547196,18.080265305783907,89.454865,24.5
PFKFB1,13.756095946589559,14.614564455716001,14.813908881914665,14.301133070070625,13.269966148126661,15.554807493935385,12.2904625,7.5
PFKFB2,20.28314039878468,15.872951428091133,19.180283900406117,21.30441719792779,16.316582459536907,23.702440019890382,11.741204,4.4
PFKFB3,113.52222749865528,116.0453570553554,91.18244886675934,235.21301104856528,82.70576450169388,735.4990368981629,556.42804,475.7
PFKFB4,59.29763367814688,62.84542617770495,44.29393955235473,78.71278478505968,56.1877375242944,131.01693073949542,50.980583,3.1
PFKL,189.54638264847262,210.3358151832499,137.97935630158824,179.27495058909403,154.1763016643834,166.5844343409384,294.0541,338.9
PFKM,228.04282143859058,143.8473915010162,138.0783784269032,184.69853172559567,99.8921106007639,28.60314017898975,2689.4492,539.7
PFKP,16.159826796614645,17.929636829301966,15.560708494712145,18.129672177501526,18.49085149313343,30.70330240728566,16.054329,34.2
PFN1,589.1870927463063,1092.2746644815384,729.6186767875499,676.9405890342172,970.4352329928535,640.4916120653211,3344.0490000000004,5797.3
PFN2,27.55780257398203,82.79948418321709,63.65753430459816,32.68327815118101,35.04691237703662,26.90721470268585,1504.973,3476.5
PFN4,15.600651348419882,18.70560908685019,18.859736143168004,16.278675544521754,18.251598816186746,19.904218781214844,25.935804,28.7
PGA3,31.518921536760715,24.551924797750868,31.16924722452968,39.76454324029471,27.0179880402107,33.4381133450712,28.579520000000002,44.8
PGA4,31.518921536760715,24.551924797750868,31.16924722452968,39.76454324029471,27.0179880402107,33.4381133450712,28.579520000000002,44.8
PGA5,31.518921536760715,24.551924797750868,31.16924722452968,39.76454324029471,27.0179880402107,33.4381133450712,28.579520000000002,44.8
PGAM1,4144.113156846746,3669.848248506387,3433.4705385154625,5228.93610096317,4260.612531343527,4366.911499778594,4344.7495,6249.3
PGAM2,16.544680109952708,16.745765445655287,16.95204033725535,20.067660276524755,15.526036107874043,29.355302300781716,37.356926,39.5
PGAM5,22.068652808500286,21.12108636138719,18.710736742282425,23.441286029926705,20.460607524064688,26.861971279773513,60.43355,2.1
PGAP1,11.510952820193904,14.584475078489886,15.553700312721158,12.177970255605823,12.193503283680478,11.71089111916334,49.816006,25.9
PGAP2,182.99574819482712,221.82312097743906,203.26234525326117,127.97503642303253,135.5430813215712,166.57852215866214,614.12366,73.8
PGAP3,77.96418072004329,119.62830115086372,86.37646566855575,68.57574792047899,102.85396120902043,84.1323059018612,89.30776999999999,57.0
PGBD1,18.37558667703877,18.800435564688843,23.800163598681767,18.327428115402025,17.74822006277472,16.175200114185625,91.29652,52.9
PGBD2,27.53927062221894,30.535817977960562,30.333247111283953,33.96336583438227,29.11931286289275,36.18406812225542,59.677593,27.6
PGBD3,63.30983810897726,46.33012353646697,54.48630961316847,35.49375900069307,65.85776609165204,55.05771239667436,364.7319,542.5
PGBD4,32.33931734814793,29.415340429828372,35.08064203259903,30.83207407797673,28.41172316477883,29.230632958776223,58.44623000000001,56.8
PGBD5,18.321123785476534,16.61325560723412,15.122223773472044,19.499782861487187,17.26100694541267,23.213899980758793,24.056639,8.9
PGC,22.946856892649357,27.61040836509034,25.81164460222938,36.499809731098914,22.885608816412095,58.96464349614436,26.302053000000004,6.2
PGD,24.048469453467824,25.673830568697873,24.733420150121418,29.578531990241615,26.12075750731381,60.98645137584912,41.34505,1.8
PGF,22.881518266861487,23.946889538232767,22.140593847545507,25.67287594547538,20.703309711896885,29.176403230891083,534.96375,125.0
PGGT1B,23.081804341818412,17.004010863984362,21.85206759948245,27.184963638377557,19.86878027565004,26.35908481849528,50.980583,54.7
PGK1,13.462979792319707,12.89304683810713,13.338059979560844,13.179678011276886,12.133856449529436,13.818500295062268,15.679410999999998,46.3
PGK2,24.32111449176369,21.849114724088906,23.295142875299366,24.948171975906014,20.613861337731773,25.281330109713235,46.4267,3.9
PGLS,15.139654349821672,17.12597930382069,15.423249925971396,17.88520692435863,13.568608825425212,20.243165472226067,46.337326000000004,27.2
PGLYRP1,40.71931393824305,38.55964675837758,31.591105583832547,47.93717151496017,32.31270377888471,451.6046693083681,78.99011999999999,22.5
PGLYRP2,17.414546548682576,23.121261261784728,21.110456892177393,25.003120892914545,20.3518125089983,28.710275816575592,39.309544,4.5
PGLYRP3,13.79354910524297,13.395455153854478,12.824744124773307,19.738482422991307,14.772233211836129,22.263614994675745,12.969102000000001,4.0
PGLYRP4,22.618524494598574,26.567705813075623,21.657941718703544,33.29664420157821,28.83267351437523,47.80788830298014,47.556286,11.7
PGM1,512.9011191966413,498.08631883921356,614.2617334604346,545.4569965941344,841.804447887791,685.3326077813821,125.598656,1864.7
PGM2,57.82558134136752,37.63262843377578,47.903537225336635,83.12613086161124,55.96200525625124,222.05583098465135,279.73007,158.4
PGM2L1,16.158784529171832,17.44611784928313,18.37190778926614,16.082765217637625,15.36167578966196,15.940416064597661,40.042763,26.1
PGM3,37.26413060339081,34.097595171422526,53.99250069301116,24.301126956112334,30.56234848175759,17.335520150586067,116.70488999999999,351.7
PGM5,13.183976193363577,11.713600456731175,12.413001148316374,12.38793946426044,13.250756324448016,13.134413173187276,10.120399,1.1
PGM5-AS1,24.940945762324315,28.436190517340957,20.613791965342408,35.6301652997168,23.0274877486539,36.94023543065073,28.720158,7.3
PGP,43.260191206503315,55.429803382887094,56.18306112851714,54.86855624378151,56.76242921317593,58.192912858173166,103.06551999999999,3.8
PGPEP1,29.329788112290203,34.74878305824187,38.60165037436111,39.09519204207508,34.979126772468334,34.22356683163205,37.671627,12.2
PGR,11.83176012760661,12.33937142810356,11.63632847544719,12.638499735519652,12.092987209323868,12.050596631793443,13.358451,3.7
PGRMC1,90.31480610599701,75.66607192157493,89.87487979196756,1841.6833425071327,74.16988214209742,101.56497983767346,263.9397,3669.8
PGRMC2,241.1312755239835,308.9310164461995,382.7126941347684,146.77047537744684,326.16765886266273,43.77733674042233,621.5588,1771.8
PGS1,35.495625644540674,42.57703248187948,40.425551584919866,45.06239065670058,41.537929113992014,140.26981758326133,44.663967,10.6
PHACTR1,41.43823944560721,14.789262286305357,16.501529550481784,19.065726190097834,15.948751579266109,43.75795973137105,20.464743,5.7
PHACTR2,15.058571834649884,21.97598082544164,18.22211672044963,15.853200353273104,14.54079109258228,15.66279390871242,48.0415,148.8
PHACTR3,11.97303335641943,11.732163371391952,11.185973429321113,21.186353545291833,13.674769042199404,14.465262760332212,10.952703,18.2
PHACTR4,32.07451128207352,34.27172363812456,42.82804520644473,28.044357864283207,53.160942818126465,21.813716263172918,471.476,134.7
PHAX,37.288948000283504,46.700257300215945,43.33478409561691,40.48236598136096,50.71337318038554,12.938137886860684,297.698,317.6
PHB,258.50795950252365,259.4352330050808,327.72926252350027,187.8758665224302,322.46809355347756,42.8065531875745,487.51514000000003,276.3
PHB2,3108.606923922339,3112.721136005441,2825.279717901826,2005.0537087978512,2063.396400962372,608.6068651387232,4403.3633,2611.0
PHBP8,15.063417152745874,13.638173513528722,12.453014659101564,14.03473618180603,13.597691455603604,20.556234600286384,15.360992000000001,23.6
PHC1,150.29775499332655,277.3028105160749,159.6481278986159,59.94806060749257,166.0128517891775,43.444726945356834,390.08044,159.4
PHC2,22.333424979405244,23.108136448818914,24.7434749840868,29.59173033947666,22.89263631969506,23.455801682041237,34.60074,5.7
PHC3,19.747680818475455,18.003771258477034,19.717799519127045,17.902907523274184,18.3945850018165,16.543005159115793,13.295185,2.0
PHEX,17.79033305623415,18.75600845236088,14.83219595756263,21.641121131036343,15.671033438944027,16.82980269371478,34.07932,4.6
PHEX-AS1,17.63229026236731,15.708214384243382,17.742348743516143,18.042864736429614,19.673258307863062,23.494702085145114,15.42706,23.6
PHF1,107.06761277693762,88.3541752641573,109.19366147910281,59.66251578165347,82.9411178170705,89.38457803590707,97.28198,4.1
PHF10,270.3178523279196,418.4907885484064,416.51556732861013,88.519890554962,299.2515143631742,18.539817138993374,361.01605,210.3
PHF11,20.861140665540354,16.55400815519822,21.30829409031646,10.807445906858272,27.598433898018385,12.584010774497512,20.205399,10.1
PHF12,19.06046149069504,14.222989391218169,16.39785337822894,15.871154169540562,14.395549872235573,18.524817081273245,12.707332000000001,17.0
PHF13,179.76866922379736,199.82209700829569,203.3027921550536,91.88040364217449,200.1046069579785,172.26313226185826,951.0053,573.6
PHF14,11.502956728636741,11.54401183165244,11.356671278944244,11.691544525343438,11.249747145398102,10.181600030147663,31.040029999999998,24.1
PHF19,149.54338980622265,225.48865381811075,137.3347520779749,95.24874168006289,154.8498985419054,53.796323730608016,188.65251,131.2
PHF2,21.6862448774809,25.398732643747657,26.620860444618753,26.797063013506712,22.56876355318952,42.913671635576726,26.763178000000003,2.9
PHF20,22.241236141933047,17.00850982282045,17.018039516787965,22.35365451840579,17.934433678950146,23.395972833435867,43.295303000000004,27.4
PHF20L1,19.21761557421375,18.847917119645675,18.158301848532606,18.472122398029597,23.142895796330546,20.57667979037691,29.524593,24.0
PHF21A,33.53272492806648,35.550445914736926,37.89756401514174,35.09976202686217,39.74602627060383,42.2352680134269,22.187063000000002,2.1
PHF21B,13.192024084341044,13.660456391925601,13.25790900154127,14.606629667734225,11.677700468349359,15.789011003702047,12.570091,1.5
PHF23,55.31354246501727,66.17319488034688,70.92892900577483,51.45439949349279,62.09415717042534,86.66073432207634,166.22908,193.3
PHF2P1,12.635921490500875,12.761302692500065,12.591749937737042,12.925382138401593,12.768629898412149,12.617543369694555,10.107167,18.5
PHF3,13.279277918785464,14.710581111471441,17.231034930757946,14.278784736063175,16.057204926349325,16.393954953133584,23.411904999999997,15.8
PHF5A,138.9944785806933,128.20384357757837,142.19013402438094,130.53978990550996,134.39950082179485,119.760806328404,891.55884,278.3
PHF6,22.218133628730783,22.44385943771419,23.182856666748616,23.20318611337889,21.333838628566475,23.829547914938253,23.589717999999998,6.2
PHF7,18.53662255034948,21.667595191371515,23.704868552937874,19.940839110265998,18.291573876289007,20.837783405599417,21.851961,7.4
PHF8,12.822249050206361,15.819889351034313,15.438272930518174,16.081193979771044,15.948678973040542,16.931657328197957,17.261581,1.3
PHGDH,125.23175067688761,104.01059351636316,122.45472063973399,100.63809246861973,87.2434380174089,99.23296853685221,657.7297,322.8
PHGR1,21.432985066543214,21.208551144218603,24.64673154217548,22.453476437799,19.64434970264731,19.623107840374512,25.567167,20.2
PHIP,11.247517167646208,11.27368886973327,12.039319057695382,10.438522204783482,11.383718814066743,9.979414058929299,12.71096,1.7
PHKA1,16.234909621571425,15.583747749937125,16.877567970026707,15.948847937340114,14.339607999082107,15.344381800163545,154.55147,13.6
PHKA2,31.17799580478322,33.61497712312137,28.879930539016254,26.511612952209692,28.358305073734734,36.14254944325373,47.375465000000005,49.6
PHKB,49.629378139830735,19.49406762068275,24.27148285506075,20.596415833214845,24.9831181547626,14.987268552256307,9.928504,7.4
PHKG1,21.13122164617634,20.551729039001483,17.55493632957742,27.154669756151026,17.889024626443966,46.592617066376555,33.952713,34.5
PHKG2,17.642358288570875,16.441203828673387,15.90090933154352,17.90579365955143,17.394413625952975,19.927197615848666,13.434289000000001,1.2
PHLDA1,14.324513522126564,13.22499072058962,14.08123196047778,14.14056669700115,16.502908142339518,15.136363763417888,65.13244,186.2
PHLDA2,12.480922006631005,12.35234006441442,12.162368098491,11.978918086261787,12.72181951851061,14.154241910568636,37.693034999999995,19.9
PHLDA3,41.86115717620241,41.69976439087097,43.71192351267806,41.35791373386881,38.10559131055026,67.15686140096531,343.7513,216.1
PHLDB1,27.557492615781563,31.336804588196273,28.92496927349516,31.993537299097465,30.25033378700517,52.67740735821597,42.224815,5.8
PHLDB2,11.840903674249162,10.725105404973265,11.179586819962811,9.381307212779165,10.677681387537765,10.074778766245666,9.362855,5.1
PHLDB3,15.792541897088633,20.048538094891256,19.005748353608325,19.454665473466967,17.59349985334778,21.71365126798455,37.91429,6.8
PHLPP1,10.385126738846818,11.152067084856837,12.483851086103451,9.800757226298886,10.412448677408241,12.143721826684807,8.929822999999999,0.6
PHLPP2,17.953011168431864,17.11194950689214,18.50229173094475,23.4736191052704,18.557235248454973,29.782659493260155,23.310009,11.9
PHOSPHO1,18.488149011864305,19.74595253360136,19.08436158311014,23.627576421333888,18.518045438033692,30.346874610372147,28.78652,2.6
PHOSPHO2,18.174065519712496,19.582772360394085,20.26373440983335,13.326811338733325,18.285371325473903,16.438463040402333,17.585365,1.3
PHOSPHO2-KLHL23,13.331071932220228,12.563838275809768,12.097185419303372,11.893647137411342,11.120814712455532,10.71019422485236,7.024989,1.3
PHOX2A,24.129174444419597,28.414283801798515,24.839532564239605,34.18538812505119,24.413784525474174,58.58272642644996,75.20365,20.3
PHOX2B,21.006353510183057,19.48367744383776,19.829935879756075,19.821255008108604,22.778289231539286,20.13809902399487,174.9558,6.2
PHPT1,143.16021176589734,127.97943266326463,150.95061742440149,149.23675945802668,207.45117680514744,68.51325961728134,180.77993999999998,138.6
PHRF1,23.781545764614457,28.46145929180998,26.367171041872965,21.290178731189222,20.929378954533718,35.53184026450029,33.399734,32.2
PHTF1,21.146891928874886,17.836209599338915,18.908629070901757,18.524817081273245,24.11428726453999,20.900999009860023,88.139404,38.0
PHTF2,16.488949937312146,14.987268552256307,15.299150020976233,16.384291427014503,16.451214994994807,12.910192838443797,14.310518,36.9
PHYH,121.22630440475184,91.02734286813038,156.7022328791847,138.8979036470813,102.3546532057996,17.71143354918502,757.36505,640.6
PHYHD1,26.07269609672757,26.10047563345375,26.083844377974724,31.335929777291163,33.648582297890904,33.299751419037925,118.59373500000001,59.1
PHYHIP,27.39650390766096,28.970932271884468,27.898700843495277,30.248196421237033,28.358305073734925,49.86291506860651,88.12556500000001,2.5
PHYHIPL,23.599488631473122,29.44938504005418,28.818824802902263,29.225428211094595,28.942767550150755,32.84594915289441,39.253975,21.6
PHYKPL,17.970390014749103,17.07719001409403,18.620174123685274,18.753597924822067,17.456507641554133,21.532968064438773,36.30355,19.7
PI15,14.278478681242063,13.870569109617373,13.886051777649492,14.298297534477888,14.168224955345547,16.067289332294415,9.956336,24.9
PI16,116.22110385132075,123.48995055090413,115.61730292409796,126.51386706130478,95.75663143743085,172.65455274492638,127.21619,49.1
PI3,14.647464958209893,14.801236070590372,14.900760042492077,16.082772989705706,14.192024902993143,229.19174767578068,18.532064000000002,12.7
PI4K2A,19.3014557458722,18.575004450210475,21.61024198654411,19.821620893185127,34.07640471736408,18.080004605777894,77.5572,81.7
PI4K2B,265.21301077640004,212.19305167153047,233.9260874483725,145.02068398872112,236.2435527583095,50.14621982642342,439.9389,275.7
PI4KA,360.2825476316833,546.6152161172271,409.6072259046359,291.98596814076427,471.21387312473775,177.7890714804565,271.10437,229.9
PI4KAP1,909.6537288078326,1216.0661328888557,981.6081011270333,763.9303997757223,1018.7119324245255,338.9117414740882,914.7384,630.5
PI4KAP2,909.6537288078326,1216.0661328888557,981.6081011270333,763.9303997757223,1018.7119324245255,338.9117414740882,914.7384,630.5
PI4KB,101.57530730627447,114.18492136483857,81.61364805512805,95.66178321497826,117.65291821667297,101.87254522046882,130.89262,116.8
PIANP,19.181247541978777,22.65989523402837,22.68271858919734,20.941324760940855,17.6444757903394,24.640410981726795,39.879290000000005,6.1
PIAS1,268.3837112444062,233.18114885672398,286.8795203814059,286.52607761044226,288.8947652763726,532.8325156968108,149.9329,234.2
PIAS2,11.022864570687743,11.269928471606859,11.10565843114343,10.600387379823523,10.939405616741544,10.442877076730328,8.21133,0.7
PIAS3,163.49122672049435,154.43620675909992,175.03186773889348,122.15866021252617,229.98566958283845,91.32683515625362,964.9749,216.7
PIAS4,94.85545515094468,89.05229667019249,102.8326089228462,64.15839398610547,117.06702216424848,69.42047393704847,211.05206,42.8
PIBF1,86.69201901331165,113.58369621815872,110.77298206462527,36.79857077327699,83.3127047306909,13.890823014227498,383.0585,223.8
PICALM,26.06274722728685,24.448672632786533,28.30420274031505,42.11084981436817,23.899858938092144,203.04635379313598,62.3951,84.4
PICK1,85.69869763938306,101.45830614096514,95.92114639716598,90.16367525772503,83.60330633027924,102.14792580160999,160.61212,22.7
PID1,12.38405918256861,12.561603364965121,12.562861417711657,13.077883707143835,11.70257416420091,14.24880678855282,10.895616,10.0
PIDD1,68.4779149717561,79.61802316660322,62.298987153096924,48.079521469528224,86.41186325904286,82.3787209023247,304.66553,2.4
PIEZO1,47.60311673651582,46.127059407126424,48.223419042594024,36.23177672130479,60.99960970546632,47.91349279714914,68.25876,3.8
PIEZO2,11.150280213609324,11.916652740335456,13.017347510813481,12.194822446214689,11.255715173423024,12.765978989848197,10.949828,3.6
PIF1,13.139221077251355,13.540652127281026,13.429594052629556,15.611820964900007,13.559352766082917,15.758062950501316,10.0793495,29.1
PIFO,17.03466472004745,19.027417564787555,15.797308792431489,20.522890319106995,18.863853318012236,27.046460594483108,39.152687,7.4
PIGA,59.6872352243554,70.59264870558681,79.25439626330294,61.458973906097526,78.06783412291922,41.05069154367881,267.58477999999997,161.1
PIGB,98.93141389594459,118.17884138014821,141.49384288237934,96.22987324270801,142.61701324732303,345.09718013265547,95.92289,117.0
PIGC,26.501410765500378,28.06976119377127,33.091028243384066,23.332744272241346,28.0325399873973,59.837877618864994,13.453567999999999,26.9
PIGF,100.23896420402664,55.40329799958142,64.74957532957603,75.99763405718325,79.39030943599059,27.658075741130197,255.92132999999998,387.1
PIGG,18.042950113010004,21.1613114874441,20.670948929041323,25.56428678528613,18.5379149585345,36.36118031185215,25.151669000000002,2.1
PIGH,95.80535711059714,102.8721559009448,133.39960463838818,48.82113584652788,86.47981582244195,33.48849593685951,147.67577,107.0
PIGK,10.555787705458508,12.61338307975315,12.691208940729187,11.921459434535379,10.894236496732956,11.460333774774488,10.642498,24.4
PIGL,21.682036035659447,22.993933526856402,23.462377498516123,22.643381325583878,22.095543135559133,17.151054077305634,22.981154999999998,2.2
PIGM,14.985843469442019,14.109829689333024,14.361032860345457,15.608285909998042,15.743371744039223,13.6961593942851,65.87018,70.6
