ID,memory.CD8.T.cells,naive.CD8.T.cells,myeloid.dendritic.cells,monocytes,naive.B.cells,NK.cells,memory.B.cells,regulatory.T.cells
C9orf43,0.0,0.10102123519370637,0.19858278670949822,0.015114489271109461,0.04781524429844307,0.0,0.6674125447181757,0.041248346266476506
PALM2-AKAP2,0.0,0.0,0.0,0.0,0.004432797124036265,0.0,0.0,0.0
ZNF618,0.0017313754788198046,0.42896258872668586,0.3010493419297544,0.2689266860923096,0.03147594236571105,0.007868941703823427,0.10025967132883133,0.0066910052292699605
DGKI,0.0,0.005595142826285052,0.00375276707649693,0.0,0.007931775387204257,0.0005848654374041321,0.03805680675706413,0.001397222282322859
TMEM268,0.4036698592895884,1.8814376962278658,1.0313134515155,0.05781693920522969,2.2483719211330846,0.3178795786241931,1.2223204259942884,1.0090625210956532
SVOPL,0.0,0.0,0.0,0.005857907320827969,0.6279500421061726,0.0,0.711517205620466,0.0019044224277632504
SNX22,1.5209600397331597,1.207500842415366,3.7763193148749443,2.86853507197273,38.40191080182411,6.001487018677138,105.06874194596814,6.168392286365375
UBN2,0.6239487014512931,1.0549415670650442,0.6500647169313732,0.2574380639686835,5.851495925535748,2.0515762071786074,1.5153246992483127,0.7285089344466916
BRAF,0.6989478952076645,0.9417395234602135,0.4334223624600272,0.40911548171796847,3.4586869052561973,2.909535338338227,0.09342541029834138,1.2007148098867169
SLC34A2,0.565477893706011,0.9401023496369229,0.9659691533981615,2.4337111162138623,5.842787825519236,2.9564523202227564,5.59325792801794,1.1644544579460738
ACAN,0.1469014159400329,0.18335044899190384,0.06916753764103556,0.0344195005844754,0.6998639926713658,0.0655070123697416,0.36485488867802146,0.04833909748271887
PSMG3,321.5096457855052,383.5125292198477,379.2692336350185,1.647004883006257,108.63869693046011,138.24706197476064,77.19941323357342,119.69384951208725
CABP1,0.45389656619249813,0.1225517473023436,0.5128726203725417,0.37958308840829197,10.907099551907288,0.1362037390437419,28.219219961888115,0.1560641367917514
WDR19,0.16962797857790096,0.39771867004696604,0.18131872775131586,0.2755731778340511,2.5113301920365165,0.5942550187630097,0.22764920784660866,0.42915926080270445
SLC37A3,1.8129641298200994,2.1196528692852388,0.868720980674279,0.8586278695951756,9.00925660004484,1.892539111514031,4.544294234389887,1.2807864550364323
AP3S2,0.30440933142301313,0.9555545174115597,1.8890903107255472,3.760563328393675,6.7953865521905765,0.40785710153168403,8.732673721714118,0.15197297560611406
