gene,endothelial.cells,fibroblasts,macrophages,NK.cells,memory.B.cells,memory.CD4.T.cells,memory.CD8.T.cells,monocytes,myeloid.dendritic.cells,naive.B.cells,naive.CD4.T.cells,naive.CD8.T.cells,neutrophils,regulatory.T.cells
FCRLA,0,274.245,108.175,1.2126938,486.8127316,0.27900035,0.4320685,0.300108117,0.590326875,421.034217,0.246236325,0.24922675,0.694287875,0.24389225
CAPN2,60.39,87.9175,86.9325,324.8159263,109.181203,251.0019488,261.2701929,227.0566739,297.6688235,88.76650154,72.22007275,78.402158,2.798977625,206.916707
DYTN,0,0,0,0,0.04785875,0,0,0,0,0,0,0,0,0
MARVELD1,0,0,0,1.196468,0.581917563,0.1302974,0.372465075,5.643813167,14.4619725,0.424063625,0.26160825,0.564296775,0.010195875,0.22002985
HTR1F,0,0,0,0,0,0,0,0.014397633,0.07738225,0.004531025,0,0,0,0.0088978
HKDC1,0,68.3075,0,0.1905016,0,11.0754545,2.165869375,0,0,0,10.00484525,7.108784,0.028019675,8.1340515
LIX1,0,0.945,0,0.51154375,2.285248875,0.444414,0.2814615,0.2247713,0.119614275,8.58744,0.20524825,0.358678,0.2092325,0.279692
DYNLT1,383.8875,157.2225,222.85,90.0997,45.7866675,118.393775,102.9969625,83.59791667,67.9882975,37.22305125,95.248775,97.5362,104.307875,105.849975
LTB4R2,1.08,0,0,8.227905853,1.42926125,4.94160515,4.07377975,3.445924925,4.64701275,0.631323388,3.407284,1.819397303,1.3489575,2.494875315
IKBKAP,1.945,77.7625,123.6975,28.73300675,19.18627913,30.2399835,28.22718138,14.20683442,14.88813693,19.86199525,23.82597525,35.527129,1.860532388,28.0340785
CTBP1,15.9,57.63,101.2025,103.9306676,47.1724974,52.67191872,61.28815244,31.11559853,41.96921164,49.84768359,48.24582251,58.91843323,11.36022225,47.75771906
KIAA1671,4.765,0,0.0275,18.81433125,0.462696525,3.241793575,10.72357538,0.449477617,0.290222525,0.673669475,2.457523575,1.690784375,0.240624,1.0863181
ANXA3,9.0825,7.16,0,0.8585135,4.359954317,0.30418225,0.349878069,1.035571136,0.27000895,3.23839665,0.3328095,0.505626425,339.2636681,0.395255325
ICAM1,71.4575,98.9325,47.8825,28.14734175,23.01321888,12.88134002,16.47140351,231.2405693,172.9265313,25.65096038,5.283897,4.073356492,392.5085925,12.78389875
MAML2,3.245,0,6.3125,6.6110575,8.619785,15.294535,15.16584875,4.410397958,3.456562824,7.093097625,35.297155,35.93287,9.00253825,18.5429375
ABCC3,38.3975,0.75,16.755,3.535966073,4.595746311,1.52281575,2.49725075,47.19429764,5.99030534,5.692127926,3.128001725,3.934748778,2.9718036,2.585515825
IGLL1,0,0,307.61,0.2950725,0.3887975,0,0.060435625,0.046306083,0.15344875,0.29504875,0.04755375,0.54481325,0.0720195,0
SFRP5,0,0,0,0,0,0.16484725,0.3511025,0.022222583,0.016089875,0,0.106146225,5.094935,0.110463,0.483605025
RNF126,0,0,0,46.89294,31.45544388,33.08848725,38.62095512,19.78078427,23.15013853,22.11059025,33.68082375,25.34228525,2.658006255,43.1382325
RBL2,18.835,12.71,95.255,435.5980403,103.215942,605.2635785,541.4328772,95.43285892,73.88550175,134.5384933,617.5836,720.3641475,111.570053,427.4425975
SLC8A3,0,0,2.6775,0,0.011284985,0,0,0.00337835,0.0385824,0,0,0,0,0
AKAP2,32.2375,47.965,30.4775,22.95800425,116.4486787,16.115271,21.7854809,1.977416025,25.30843235,140.7928976,13.99292925,2.985883525,1.17179935,34.15227
ENPP3,0,0,0,1.779448265,0.82871675,1.399461875,0.979085713,0.56335915,1.0692805,2.255775863,1.332493225,1.91746784,1.3096285,0.950452725
MYBL1,0,0,64.2,50.2804195,0.548061638,18.98196575,25.71042132,0.592184083,0.681678925,1.4337701,2.685803,2.2802061,0.079266475,4.49914475
IL23R,2.7825,2.7425,6.835,0.67962175,0.168753625,7.5584495,4.58309625,0.14824435,0.160769825,0.142184088,0.454160025,0.338225,0.146879,1.335212
MYOZ3,0.215,0.7225,2.2125,0.288430775,0.31893255,0.13492695,0.252708625,0.116536942,0.12402925,0.323499525,0.06627945,0.29931075,0.3231035,0.18548975
ASIC1,0,0,0,0,0,0,0.650781725,0.010449833,0,0,0.451369188,3.527183034,0,0.776289295
CYP1B1,0,44.66,0,0.368856525,8.62896775,0,0.201062825,95.77557,2.1549294,10.55245138,0.2089991,0.209120125,11.129276,0.085040325
LRP4,0,13.5925,0,0,0,0,0,0.008427917,0,0,0,0,0,0
TBKBP1,0,0,0,3.54231925,0.452731646,0.547058775,2.683418891,0.208231467,0.818422725,0.54772575,0.0692805,0.01324295,4.16457525,0.428226025
CORO2B,0,0,0,0,0.759627888,0,0,0,0.07353675,4.3904375,0,0,0,0
RASD1,8.5175,40.4725,18.4075,0.59322775,0.110637,0.30688075,0.54254775,1.345806833,0.96805875,0.45696875,0.34825625,0.18574575,0.143127325,0.1415045
RNF165,0,0,16.3075,9.118839,0.254964088,0.426687575,0.3402998,0.411070192,0.23909345,0.255287025,0.267720025,0.35917375,0.44776425,0.493717725
PSMC5,200.0425,88.385,424.3975,215.7422843,139.1853387,192.1923397,243.2112635,131.6082615,144.299172,114.4666938,166.4482173,212.7414689,20.35501301,220.1611795
ZNF335,2.3925,0,14.3875,64.182835,32.370864,51.231795,56.28847225,24.75022408,23.72126475,35.69652713,46.046755,39.0908015,15.00708225,50.2034675
KCNK10,0,0,0,0.443268275,0.049859762,0.1071095,0.092791425,0.116784017,0.20931375,0.0768067,0.111669475,0.131018925,0.18847125,0.09833195
KCNG1,0,10.265,0,0.243688,1.234448057,0.24777525,0.222561963,0.213902392,0.150437,8.245072375,0.17148475,0.33175175,0.2934155,0.1843548
PTPRA,7.9875,27.99,31.4325,57.97547966,16.03941727,24.04059133,31.44052349,19.07418454,15.52940428,19.56781379,23.96164931,33.6480334,9.53246225,25.66241979
TTYH2,0,3.255,0,14.11700675,3.983456345,30.44164,27.70589138,87.56368113,52.54728696,3.828137575,6.593967605,2.915130925,0.809723775,25.00447625
PLTP,58.2825,275.4525,73.8375,5.3311145,6.65141475,0.67592225,0.94376025,2.697486333,1.986095877,3.975974638,0.2884715,0.564866,0.956770951,0.70343125
RPS6KB1,0,33.295,11.3475,62.30408248,45.67193784,70.943664,77.33412719,44.57158785,44.93639225,48.19419841,70.6622543,69.47283218,20.98695175,68.92084369
CD79A,0,0,15.405,1.55544725,1008.612312,0.92981625,4.9117935,1.263567594,1.902381942,959.2038375,4.227816,22.4253025,1.1639825,6.212115
CISH,0,0,28.8225,52.24409285,3.5836302,144.7784533,63.01238888,17.12650863,11.8461495,2.570493413,110.44021,69.23515,13.94087893,64.5746462
EBF1,0.18,59.9375,7.7725,0.1800517,174.6941948,0.291140725,0.581112138,0.153560308,0.123923125,164.700314,0.319705244,0.8800657,0.411981676,0.397399775
IL1R1,50.815,4.6175,7.865,0.702421925,0.275242288,1.43723875,0.256082925,0.4200903,2.46300964,0.207014463,0.1918074,0.25396995,20.682759,2.39297855
CFH,66.155,338.985,19.0425,0.998692525,0.03050085,37.560562,9.112721377,0.517479492,0.1763175,0.0549797,0.795806,0.54558745,0.26473075,2.422269264
GPR20,0,29.38,0,0,0.174982125,0,0,11.03230425,0,0.161248375,0,0,0.02301035,0
EPAS1,329.3125,207.825,17.215,1.344699094,0.123054855,0.779553225,0.7176419,1.089736333,0.262023,0.743218697,0.095050675,0.2459546,2.030993379,1.04028576
INPP4B,29.985,17.805,36.285,4.019847625,0.332364225,202.1243795,120.4714505,0.647044038,2.451596645,0.247936068,136.0852384,72.60881168,0.08258715,149.777667
GPR171,0,0,77.7725,36.7729375,0.514123813,167.5162,181.403675,0.528614917,9.88664275,1.1202067,85.179225,59.2681825,0.016948475,71.61886
MRC1,0,0,0,0.048745,0.071053875,0,0.056515713,0.627415083,19.89565,0.141602325,0.0047054,0,0.0654605,1.3493245
N4BP1,3.1075,0,3.61,14.516045,9.62314675,20.8262945,28.77329075,13.77789585,9.90887575,9.682480887,19.479185,20.5172365,70.6006,21.19706425
ACE,83.73,0,5.485,0.802279,8.068134863,22.35164683,10.17151644,4.492661085,2.14809966,2.563639943,1.0608565,2.20438245,1.15453075,5.39364965
MS4A14,0,3.5775,2.6075,0.04609015,4.210018693,0,0.005659875,44.39016869,10.69397163,4.765028657,0.010108375,0,0.0791645,0
ERBB2,2.5175,7.66,0,83.29543125,5.696467676,3.535140377,6.615865513,2.989848596,1.664489,4.196458993,4.558139425,4.83154825,3.077339108,3.759854713
PDE9A,4.19,0,0,1.123996242,0,2.182851826,1.263677975,0.357646969,0.150311564,0.123726366,10.70562101,9.170155461,0.365232008,6.868622696
RGS1,62.64,0,1520.785,110.566503,103.6757131,320.47685,754.6859813,24.8291699,463.6345255,81.79180287,141.8372435,86.203645,1.989381775,807.2143365
SCARA5,0,0,0,0.33573975,0.243286575,0,0,0.007930225,1.04032285,0.201984388,0,0,0,0.0095739
PHEX,0,0,0,0.0317698,0.075560588,0.326253575,0.241020488,0.065481983,0.040150325,0.088469712,0.017726675,0.051503825,0.26977455,0.57647565
FREM1,0,2.2525,0,0,0,0.0222428,0,0.000871992,0,0,0,0,0,0.3271775
CCRL2,0,0,5.475,1.2154695,3.730702789,0.5210725,4.555796685,51.04052217,12.884096,6.455628506,1.33365925,2.874648501,9.376131426,4.99512075
SERTAD3,0,0,0,45.29341475,24.85251125,12.1933875,37.12566513,31.06760247,33.1060485,19.51721113,6.4423925,5.0649745,36.323155,6.91306625
DAXX,12.435,0,44.1175,156.8090463,117.2544337,105.4129172,142.8701129,50.94051307,59.372633,91.47223316,84.9857895,93.92393975,38.66538374,99.01417415
CXCR3,0,0,26.8425,32.9118125,36.77656963,110.501395,116.368715,0.17825075,8.29318075,11.46692037,3.1347675,21.6207775,0.066594175,60.6029275
LZTR1,0,12.915,71.5675,66.20566763,31.04651963,51.56028902,42.329845,33.37705869,28.602825,30.24936133,34.43650783,39.80371875,2.326215534,36.53561326
NTNG1,0,0,0,0.041819,2.972559877,0.012929,0.037919063,0.022958383,0.0356181,3.665638696,0.036470075,0.006221425,0.04677445,0.0788989
STX4,28.725,51.3525,0,66.3801682,39.48335986,39.07023003,49.86972472,43.80194461,52.45302355,35.03465859,38.44538625,34.03720975,54.47401833,36.627009
IGFBP4,749.195,237.72,79.475,3.043355,1.028599875,7.18574,4.16795375,0.118764433,0.12098975,6.027426875,0.68951325,0.1512665,0,1.24021
LEKR1,0,0,0,1.9333335,2.99682385,4.0488347,6.120242588,8.496968475,55.98436225,3.8031147,3.666979,5.0605945,0.823187175,4.784024924
BLK,0,0,0,1.038662025,360.40454,0.5528303,0.829916713,0.115202617,0.517965025,269.0679787,0.35698795,0.355458475,0.4201453,0.433312958
FAM160B1,4.495,0,12.0275,25.66005726,9.477890625,15.78769075,22.91804625,10.24541653,7.335785525,9.552788315,10.091113,12.03177308,34.287848,26.122987
SLC4A10,0,0,0,3.136573239,0.337817874,19.68811134,3.84260744,0.758161457,0.59806125,0.455582273,1.946306058,1.942016071,2.08835,1.952584796
LINC00612,0,0,7.8375,6.7110625,0.1020006,8.78478,11.97893375,0.070766092,0.128817,0.179499175,1.59791125,0.821901,0,1.66236025
USP36,7,59.3225,19.29,68.32913638,54.96518529,128.0867398,121.8128308,34.56868189,33.5800445,46.91385586,110.6732242,127.6540129,1.92836405,92.952968
VPS33A,2.385,42.315,56.0875,47.293444,28.73692687,46.7949285,49.7257865,31.47783493,29.93085425,25.20423678,28.76995575,30.2653875,9.96202785,42.05207425
PRKAR1B,8.36,1.43,3.5675,5.7546345,5.865275518,7.37066174,16.88411829,1.612636767,3.580104775,5.853338457,24.54352816,41.27656097,0.0578252,12.0163617
ZNF391,0,0,0,1.298517,3.140488375,5.3150836,5.58397785,0.113494558,0.297825525,4.064394125,18.82359175,22.3950785,0.65582875,10.33851453
CXCL6,0,0,0,0,0,0,0,0.005771058,0,0,0,0,10.9571895,0
CD5,15.0625,0,95.185,4.1084005,2.388166663,291.82095,224.2932363,1.036113392,11.75536189,6.373970875,221.4865975,192.833,0.23642825,234.90825
TRABD2A,6.76,0,0,3.760346275,5.456744988,82.9899055,45.12908363,1.821572358,9.13817565,12.54579058,260.814688,256.2775373,2.264958275,99.972948
C21orf59,60.5225,8.1875,113.5675,39.5580475,41.07573538,47.7802145,50.06108839,27.77431076,35.63064775,35.29292633,42.92647627,43.608747,1.918699475,49.393672
KIRREL3,1.4225,0,0,4.098203925,0.752161713,1.625637775,1.313519487,1.248091842,4.466284643,1.01332875,1.125402,0.618690875,5.09928895,0.654343575
GOLGA1,14.8575,1.625,44.6675,16.233873,8.97460825,16.7969565,14.70651328,11.28695506,11.98447325,9.902179665,17.1261185,13.38083825,7.02974725,14.64415118
IL6ST,82.9975,178.455,16.02,17.54839123,13.88372192,90.85279659,61.20884562,43.30352556,20.52951153,23.82936208,515.1882759,341.0085284,12.21310886,307.8356006
TNIP2,0,43.205,15.48,36.46255175,31.16086438,34.24772429,37.70881078,37.41675299,20.901701,29.3485,30.31808375,26.979972,29.2082935,37.84467585
MIAT,0.325,0,15.0025,51.61651393,26.97716198,62.80734397,99.13693417,1.301702718,0.307306505,11.41366259,3.353051539,16.49273596,0.622856418,47.28758215
NDUFB2,326.395,126.47,257.035,78.41241925,38.17814064,48.2189275,43.72212704,47.47319826,63.5649195,42.22733063,47.85709308,40.515377,9.8663195,43.97394025
FAM109A,0.2025,0,0,3.422148475,3.979283992,2.53404725,0.902666425,12.13273119,29.0029125,4.667637375,1.696324325,0.741057161,0.11048845,1.62586825
CLEC6A,0,0,0,0,0.81106425,0,0,7.600821067,2.96666625,1.086533288,0,0,1.4236011,0
MS4A1,0,0,40.97,4.67761289,3600.661161,10.21596925,21.16518553,1.405452623,2.954987325,3457.55663,1.3891454,0.732141767,4.627305195,2.862874752
TAF10,4.425,0,40.0275,17.39654625,13.19404613,14.44631775,14.9692855,23.61858467,20.5658475,15.29656879,19.92946325,13.02231575,29.73611778,20.3438515
IMP3,5.595,180.4525,7.0925,68.8642275,79.61866513,85.0539325,72.89263875,43.23849175,59.0422425,70.99319625,81.2447385,85.523203,4.3506265,81.24473
DPEP3,0,0,0,1.752895,1.407712375,0.6957845,2.127769838,1.32736275,0.3201565,1.501837125,5.27272,6.2148777,16.80365,2.00443575
TBCC,18.105,0,52.7875,128.50175,63.3658,94.716825,129.619025,24.33388583,35.156,54.738725,110.84185,116.138775,50.246275,124.000825
SYNPO,1.45,14.7575,0,0.5168555,4.38196892,0.4336955,0.376297,0.170757658,0.167678858,3.96242575,0.2017206,0.255759075,0.31598175,0.4074595
CYP46A1,0,0,0,1.461933725,0.9135925,1.745002975,1.335715025,0.744112083,0.670396,0.97554425,1.2106055,2.588631,1.190103825,0.96673325
CHST5,1.9075,3.8225,4.465,0.64024225,0.449815125,0.4375415,0.686132375,0.397916,0.461217,0.5477735,0.51983525,0.66611525,0.4893995,0.38890275
DKK3,0,46.355,0,0.542737802,0.098247488,4.343811941,17.49394253,0,0,0.05309275,0.945491,11.00046601,0,2.089898742
FAM153C,0.9325,19.38,35.9575,3.011392407,2.6713225,4.4785112,6.82152542,2.171034878,2.517151069,2.388611566,11.26997484,18.3219386,2.5292915,10.1491399
ABCF1,18.8175,10.225,37.165,62.0825525,36.17744613,45.7989245,47.5039029,36.10371162,35.1166455,33.63015549,42.862615,45.19277388,20.69683177,42.21995585
COL13A1,0,0,0,10.10747293,0,0,0,0.192527583,0.052755,0,0,0,1.534360319,0
UGT8,82.8975,103.1325,73.5875,0.520783725,14.63407125,0.5243325,0.8621841,0.23550665,0.246533175,16.59550375,0.2865055,0.32019775,0.275042,0.742754425
HAUS3,7.1625,9.765,19.1025,46.4102325,27.69997046,69.36468175,74.908405,15.93518067,14.1897075,23.88659375,51.000795,56.99816575,6.665752,76.732855
SNTB2,0.5725,41.6,12.05,7.3161525,1.59845775,4.2819525,4.78741625,2.0650956,1.213505025,1.84336675,1.494366,1.57814125,2.43047425,4.7726885
PTENP1,0,0,0,0.100050625,0.046933413,0.076771675,0.059876875,0.312664767,0.153170525,0.0253147,0.018250775,0.0252931,0.0940792,0
WSB2,6.9975,19.635,35.8775,17.313041,7.299621375,13.19314318,17.68273538,10.84492848,10.5783265,9.679350162,8.36216175,10.25794563,8.84673925,11.57346225
ARHGAP24,2.0325,2.66,0,0.1811277,130.5687181,0,0,24.40760413,9.837434,71.38422638,0.03338865,0.08686725,16.5465265,0.46602715
COL4A3,0,0,0,0.8849607,69.7166045,0.992456975,0.5790737,0.20049755,0.7559044,23.73958075,0.9387162,1.27053725,0,0.9355109
HOMER3,0,19.8275,1.9975,0.4673745,5.014538838,0.607209775,0.511974175,7.746624686,2.088908,2.107810363,0.47458525,0.57666325,2.836127836,0.96419875
COBL,0.6675,0,0,0,0.0050012,0.00356165,0.003808,0,0,0.040171362,0.004133625,0,0.0171013,0.150003225
PANK4,0,0.535,25.5325,29.591996,16.32185188,30.8149275,38.1256135,19.18874431,14.71265575,16.29376177,25.7986705,34.072071,10.7435947,35.55982375
PTPRK,38.045,5.235,1.405,1.708375,27.50750452,4.9318455,8.960521502,1.268940667,1.234991,42.64006842,3.046693975,44.00211163,1.12021075,2.67683
KCNJ15,0,25.2775,0,0.9487265,2.208453913,0.548792375,0.215566562,8.381035699,1.5593995,2.547513536,0.23518625,1.167098,756.431912,0.335091
DPEP1,0,0,0,0.083125,0,0.0970975,0,0,0,0.063421125,0,0,0,0
SGMS2,0,0,0,0.63824425,1.051089925,0.4393885,0.243230838,8.99218707,11.26338,1.29240855,0.14998675,0.91486705,0.95881875,0.1125315
GNG2,6.165,11.715,50.5125,737.8357025,104.0719079,280.5863549,369.7133933,329.6300069,117.4171118,97.6218265,175.4620289,185.6525077,273.8552653,190.87017
HSD11B1,0,8.11,0,0.49041575,0,7.172990287,0.133126625,0.1014165,0.198609,0.220778463,0.2254765,0.08188775,0.0575735,1.2738205
HOXA3,4.14,3.45,0,0.1190587,0.1629803,0.0554755,0.021094,0.052850867,0.04258525,0.182055488,0.0298735,0,0.06002085,0.0101226
JMJD6,22.585,18.4975,39.02,54.77699107,25.61740021,49.39745826,80.12871757,52.45264738,46.94611028,24.76388599,29.91968468,36.1106743,103.8974566,47.37821215
TTC22,0.3025,0,0,19.7501935,3.495428,8.03676375,6.778373625,0.515825467,0.3262131,2.258125675,4.615947425,5.74205925,1.940878625,5.3521499
MAN1C1,1.0325,0,12.9175,2.993203325,1.324303588,5.845063579,5.275883387,3.562711283,2.123698944,1.258155696,18.4225045,17.83282,0.71591984,7.971311798
LONRF3,0,0,0,5.6249876,0.332533079,4.34724918,1.324936916,2.510242593,1.40891725,0.318680075,2.53917425,2.196398725,0.9590605,3.687842775
ZNF365,0,0,5.11,8.4342791,0.31554765,7.256405675,6.512721182,0.445580975,0.1501799,0.300510663,1.049245575,0.163684125,0.674245,8.823622307
TEX101,4.5325,0,9.1225,0.21839375,0.143552938,0,0.05122325,0.044421917,0,0.0119425,0.12878575,0.5827485,0.09532825,0
TMEM154,16.42,0,57.735,9.26649125,173.0177951,38.60278125,32.33450763,98.93979333,63.79019825,134.4201898,38.0476675,33.01924675,527.4612925,46.1623025
PTGS1,0,0,3.865,2.315732133,17.33615591,0.015515275,0.020932426,30.76526162,60.4131976,20.08628056,0.005093325,0.0056291,5.308923094,0.32924772
CD3D,182.945,0,789.115,52.2460403,1.260192625,272.1384375,264.679772,1.2102732,0.84445525,0.793835625,265.1470092,241.13245,0.2058795,294.9059375
PRRG4,14.0425,12.3825,16.7525,0.770327,0.63765475,0.692436,0.581880125,2.171252,1.05724575,0.671791875,0.524676,0.86474575,15.3423725,0.61821075
LCN10,0,0,0,0.15105275,54.01601113,0.17210645,0.536152738,0.017847058,0,66.93802738,0.98776225,5.638827,0,2.64916315
SLFN13,2.2375,0.7275,4.815,155.2820776,15.43298774,21.03139003,26.42208274,4.880331751,8.118189471,15.01667121,11.79029618,17.37529774,3.192680327,17.23018043
B3GNT7,0,15.4475,0,44.12090275,8.7503775,0.21134725,0.503699963,0.585652083,4.209665,8.16512625,0.2542316,0.36275225,0.46969325,0.513311
CACNG8,5.065,6.535,8.3625,0.63259325,0.408584375,0.63179625,0.587482625,0.35043,0.27435275,0.452000875,0.69303025,0.699886,0.69673675,0.66157075
SORBS2,0.24,0,0,26.57702856,0.290151863,0.39691845,4.204110309,0.161977092,0.07709375,1.154663832,0.46606775,1.30935825,0.109214625,1.25834025
OLFML2B,0,259.38,2.725,0.02547975,0.113757188,0,0,9.238565744,1.5973305,0.033013625,0.41042925,0.1596265,0.1311066,0
SLCO4C1,0.735,0,0,46.424925,1.276955875,2.000965,6.1934125,2.1280965,0.57035025,1.800172625,1.280376,1.395567,25.4553,1.3733125
MMP17,0,0,7.9275,0.0459593,1.911879808,0.1677815,0.04305675,6.035245621,2.857581325,8.048117388,0.02038875,0.08596905,0.158316125,0.02002975
LRRC43,0,0,0,9.578715688,0.215528875,0.11714475,0.432184625,0.28743275,1.03536026,0.485446962,0.15184625,0.17214775,0.37892675,0.16388175
COL5A3,0,80.52,0,0.1703695,0,1.7948656,0.354200875,0,0,0,0.051923,0.026518,0,0.763728875
FAT4,16.7725,2.2125,0,2.3910975,0.02735375,0,0,0.027720967,0,0.13390575,0,0,0,0
P2RX5,9.2475,0,3.8775,3.674006325,325.7393977,20.81668203,15.24304279,1.118093605,4.650798533,342.028326,6.366326508,9.856066753,0.339270065,9.342523199
APBA1,0,0,0,0.22780005,0.199256663,0.86917115,0.28142705,1.037396183,3.484803875,0.212138813,0.503780625,0.288550125,0.315600275,0.293296
WAS,0.37,0,4.1975,20.4193435,13.41725575,17.5576325,20.36658375,36.19548825,36.3573405,12.38786325,10.78631175,12.5203725,58.076508,14.084982
MGAM,0,1.7075,0,3.35622173,0.253253312,0,0.338723688,1.257702203,0.104131925,0.768052624,0.21940125,0,176.0603024,0.003407354
GALNT18,126.345,0,0,2.166687,0.024450975,0.011545525,0.37173025,0.0215935,0,0.004916113,0.10135905,0,0,0
CD177,0,0,3.66,0,0.43080475,0,0,0,0,0.529736338,0,0.021742175,39.065923,0.8094635
MPDZ,0,46.82,0,0,0,0,0,0,0,0,0,0,0,0
SBF1,0.08,33.3675,1.065,44.568005,20.53981163,36.53432925,42.7688,10.88224033,17.2799235,23.05282058,32.31743525,40.3921785,13.8228,37.13515325
HSBP1L1,7.2075,0,0,10.24553975,2.720960208,15.13176075,8.99500645,4.392592667,3.33788625,5.38282817,36.9961,31.29995825,5.718539174,25.45867375
ARSJ,4.7525,2.38,0,2.557074075,0.6954045,1.157262,0.62652735,0.58841575,0.4608955,0.77670125,0.99683675,0.851194325,0.5664625,1.216218
WWP2,21.25,3.04,32.05,83.0033538,63.97398074,70.23819318,66.08121724,94.11611705,56.56880434,56.5186727,52.2475306,59.16864025,128.6451101,62.30724775
INPP4A,3.4225,36.6075,12.78,57.03746325,6.633050321,39.4208475,40.92147413,25.20492158,19.78997525,6.876730704,50.00510875,50.2523645,12.01778815,34.16103725
RNF157-AS1,0,0,0,1.642706884,0.008812888,4.5554715,3.898043437,0,0,0,16.65448275,35.67094075,0,14.89482775
A2M-AS1,0,9.995,34.98,8.08804,0.213103187,12.69569,17.66341875,0.430094917,2.3159055,0.450456438,1.149079,1.528625,0.01554745,1.916755
FBLN5,17.8575,52.8875,11.4525,1.279717875,0.775347225,5.55275675,5.243233175,0.136687917,0.219124,0.813848325,13.6246685,10.83059925,0.28757925,8.88968425
TPPP3,0,0,0,0.215097,1.1978088,0,0,46.85911033,24.16526775,1.049815375,0,0,1.1667995,0
LPAR1,8.1275,26.8,0,0.645719177,1.126942047,0,0.005715013,8.908309514,3.395560918,1.168461096,0,0,3.088564225,0
CDKN1C,0,29.8725,0,0.02780275,0.208801213,0.1825551,0.078502125,14.85638167,0.492146,0.2041093,0.265857,0.07508125,0.0980235,0.409343575
CLCN4,3.4875,0,0,0,3.608974625,0,0,0.968204197,1.163210512,10.99551082,0,0,6.960253,0
XCL1,0,0,12.785,8.1450175,0.092563138,0.0902679,2.411712,0.061097975,0,0.115782625,0.05418325,0,0,0.041215175
TPRG1,0,0,1.0375,20.05889675,0.869366538,22.7364503,48.70228601,3.257747517,1.53647375,0.887943375,2.602646,0.40577525,2.870489825,6.493288
OTX1,0,0,0,0,0.13325575,0,0,0,0,0.039934,0,0.099162,4.827227608,0
BIN2,0,0,91.9325,891.2461328,138.9936802,462.0004968,544.8183474,539.0196245,142.6276003,135.7250523,378.0211278,394.7182365,583.411681,448.7045585
CX3CR1,0,6.0925,36.0325,792.770425,9.694056125,7.5744845,152.0414076,361.0512236,123.2386993,15.92913184,10.06567317,1.216485502,14.82017512,7.19247
CCDC175,0,0,0,0,0.005938975,0,0.016255375,0.132156583,0.075425675,0,0,0,0.07634175,0
MUS81,34.555,0,0,115.9691795,61.61108154,80.03152475,96.5922913,50.77053536,56.30271193,61.977021,77.6387475,81.153353,17.24735959,80.938457
ILDR1,0,1.0975,0,0.236073,8.37751681,0.18243975,0.417799004,0.29669905,0.336514925,5.596847713,0.2948615,0.2031505,0.2631625,0.2917654
TCF7L2,5.5875,0,2.0075,11.21333424,3.359827917,4.386795103,6.771082658,259.2074487,8.723724272,3.427371078,2.88962969,6.7864032,14.39326568,2.951826402
RHOT2,137.145,22.27,59.2875,241.696762,161.8452045,249.3382712,256.747543,129.0998536,117.4572267,151.3659202,211.9015373,180.9266501,74.08719988,248.4095917
ZNF142,0,19.4475,8.305,26.71770103,14.35731434,19.08502721,17.65072253,6.470592493,12.85102622,14.00058843,16.08100013,13.09715956,3.27329775,16.53210077
UBTF,6.1575,2.42,18.4975,52.82459453,39.82126888,43.07653285,49.96303972,20.37840193,18.41585921,41.97811357,48.67174726,64.7762577,16.98209883,40.62652014
EHD3,0,8.585,0,9.8038075,52.8765125,5.185395,4.38418,5.1851925,1.35761425,24.56183375,3.3080375,2.58966,0.6936435,2.8374825
SOX5,1.6025,0,0,0.253433675,13.13616987,1.4627924,1.018519463,0.340629775,0.275928525,12.49596413,1.7661006,0.45881085,1.3742542,0.911122975
SLC25A12,0.2475,55.6275,6.64,40.97706684,24.92200823,26.24131353,29.7810942,20.23559422,16.5819858,17.32286213,29.4376854,29.0886605,1.66325475,22.1816415
CERK,0.48,0.625,9.6375,25.49313575,6.929735,54.8980255,28.195666,23.3678155,23.1620875,9.6836375,22.50189625,26.76433,18.3400475,28.965275
EPHA1-AS1,0.085,2.69,2.5475,1.387073,0.538814625,3.3918355,3.5651295,3.930350483,4.440751175,0.624056313,27.704395,28.130985,4.26961175,7.3298725
DLEC1,0,0,1.56,6.638306233,1.303081463,8.310316,6.555592375,3.4213305,3.026667147,1.393382725,5.628191644,5.36223045,3.085675211,5.3243325
SULT1C4,0,0,0,0.8293385,0.485723913,0.516774225,0.5811614,0.480689175,0.6285626,0.69953775,0.5448999,0.590130725,0.96193375,0.388720825
LRRN3,5.05,5.33,0,0.57525925,0.888592538,17.62414326,26.78805022,0.605570169,0.4846142,0.65962315,144.6564065,245.0320165,0.10474925,14.04093
ISCA1,13.2625,0,23.9,71.16034425,42.09881088,72.9032715,72.1463495,29.64064842,26.7973,37.70151425,55.0710325,59.8705525,26.95800525,59.43505575
TMEM176B,181.03,573.5775,0,0.2818035,27.85633325,0.2700768,0.08239125,173.6530316,45.807727,34.23469525,0.14994025,0.113386675,1.8211075,0.316232
DNTT,0,0,4.2575,0.291053362,0.066637881,0,0,0.004677747,0,0,0.75868367,0,0,0.044597617
KLHL14,14.4575,0,0,0.008200225,18.1669245,0,0.043920813,0.007352683,0,17.6123765,0,0,0.0074698,0
LINC00494,0,0,0,0.021502325,18.83399358,0,0,0,0.02918825,13.12020146,0.54023975,0,0,0
