Gene,memory.CD8.T.cells,naive.CD8.T.cells
SNU13,6.043946914,5.947936389
SNUPN,3.765147391,3.877212439
SNURF,0.429618327,1.715622591
SNW1,6.467908282,6.297011814
SNX1,7.016296625,7.305721931
SNX10,4.967174688,4.167389606
SNX11,4.209152136,4.289624713
SNX12,4.466246259,4.224237814
SNX13,5.618887277,5.865753476
SNX14,6.118909597,6.193572766
SNX16,2.844401746,2.713298974
SNX17,7.019272035,6.853661077
SNX18,5.43057672,5.57947765
SNX19,6.153625758,6.312825029
SNX2,6.111493257,5.975794542
SNX20,5.491838355,5.203238733
SNX21,2.870998028,2.864009844
SNX22,1.42394557,0.761814287
SNX24,1.686032344,-0.651887541
SNX25,4.469150602,4.286068819
SNX27,5.248163087,5.397009959
SNX29,5.684083994,6.452612733
SNX29P2,-0.222804044,-1.337427753
SNX3,6.416925328,6.214301235
SNX30,5.99843342,5.684501276
SNX32,-0.222804044,0.879748529
SNX33,2.1586358,0.540920146
SNX4,4.643826965,4.618483202
SNX5,5.988346276,5.385424904
SNX6,7.073238342,7.031955051
SNX8,2.752030229,2.681171022
SNX9,5.135675195,5.902213257
SOAT1,5.963845428,5.925255952
SOAT2,1.974676937,2.299036429
SOBP,-1.633184056,0.336081062
SOCS1,4.28692837,3.172096229
SOCS2,4.612645678,4.682094696
SOCS3,7.282534524,5.788691606
SOCS4,5.572376303,5.788691606
SOCS5,4.636094596,4.781410372
SOCS6,0.47655873,1.090121962
SOCS7,5.109854042,5.459905664
SOD1,6.831165891,6.674866983
SOD2,6.144570611,5.601102919
SOGA1,0.690764291,1.757310089
SOGA3,2.844401746,1.330027528
SON,9.313496211,9.597315495
SORBS1,1.162047501,0.917010697
SORBS3,5.866972258,5.613924179
SORD,3.105589783,3.225053558
SORL1,9.990586677,9.901465887
SORT1,3.395452925,3.613440069
SOS1,6.909695935,6.898597069
SOS2,6.3987612,6.422968143
SOWAHC,0.945565114,-0.448635238
SOWAHD,-0.299818121,-1.023228196
SOX12,3.26114428,4.740423385
SOX13,4.219537824,0.097267966
SOX18,-6.563717529,-6.563717529
SOX4,2.956269704,3.674552207
SOX7,-0.299818121,0.761814287
SOX8,2.054195497,2.086535642
SP1,6.805542483,6.944433149
SP100,7.988419164,7.972021047
SP110,6.167102796,6.620843219
SP140,5.719883573,4.876693413
SP140L,6.224950245,6.381914867
SP2,5.440969352,5.370391815
SP3,7.478311253,7.548773739
SP4,5.753625673,5.954671569
SPA17,-1.446464651,-0.651887541
SPAG1,2.826394534,0.988766428
SPAG16,2.78969147,2.670300719
SPAG4,1.47106792,-1.171791271
SPAG5,2.798955146,2.496578446
SPAG5-AS1,0.877238591,1.184821863
SPAG6,-2.793838948,-4.090114912
SPAG7,5.017642255,4.796485178
SPAG8,0.224908436,1.273686629
SPAG9,6.264774927,5.779869448
SPARC,1.582550199,0.336081062
SPAST,5.52431577,5.390401323
SPATA13,8.336166914,8.692323913
SPATA2,3.774569496,3.43227718
SPATA20,4.559130819,4.78645283
SPATA24,-0.657034196,-0.356827283
SPATA2L,2.491354527,1.461945598
SPATA32,-2.405487138,0.160778315
SPATA33,1.744736431,1.58280536
SPATA3-AS1,-0.149693634,-6.563717529
SPATA41,-0.299818121,0.720258627
SPATA5,4.250253697,4.54004385
SPATA5L1,3.431637178,2.882965564
SPATA6,1.073215119,1.894403442
SPATA6L,1.190483013,3.068271673
SPATA7,1.686032344,1.461945598
SPATC1L,3.052358237,3.753922688
SPATS2,2.972735497,2.929293042
SPATS2L,2.084814984,0.988766428
SPC24,-2.793838948,-6.563717529
SPC25,-0.080110172,-0.888545346
SPCS1,6.272277096,5.929820654
SPCS2,5.951437183,5.255085234
SPCS3,8.300330406,7.950842344
SPDL1,2.989015481,3.339261959
SPDYE1,0.47655873,1.273686629
SPDYE5,0.566092098,0.677470399
SPDYE6,1.190483013,1.330027528
SPECC1,4.243484239,3.425828493
SPECC1L,4.849510815,5.262342088
SPEF2,3.636707797,4.242700093
SPEG,2.580001861,5.523197356
SPEN,7.44992399,8.074776445
SPG11,6.836798703,7.289830237
SPG20,4.089684667,5.212634743
SPG21,6.03024635,6.117583879
SPG7,6.412405691,6.747125547
SPHK1,1.99093515,-0.270513755
SPHK2,3.589442953,3.759061968
SPI1,5.420108679,4.575433294
SPIB,2.282681874,1.559429848
SPICE1,4.191674765,5.081340183
SPIDR,5.304536068,5.382097729
SPIN1,5.739261296,6.040538008
SPIN2B,1.375231953,2.086535642
SPIN3,4.051438729,4.970509019
SPIN4,2.022912032,2.15050985
SPINK2,1.133040237,2.313081527
SPINT1,2.580001861,0.720258627
SPINT2,5.714998199,6.025689002
SPIRE1,1.782586076,-0.038810595
SPN,8.142590847,7.261591464
SPNS1,5.45861295,5.662728844
SPNS2,0.47655873,1.535669345
SPNS3,3.199521454,2.844801744
SPOCK2,10.08703126,10.19426694
SPON1,2.456655259,1.023348856
SPON2,2.673623472,2.508833874
SPOP,6.075735441,6.329330829
SPOPL,5.385168904,4.983740404
SPPL2A,5.371263114,4.551937049
SPPL2B,5.135675195,6.439067844
SPPL3,5.669006538,5.545676242
SPRED1,1.245725941,1.244669009
SPRED2,1.218368877,0.677470399
SPRED3,-0.559102639,-0.111986841
SPRN,2.713359435,2.625981468
SPRTN,3.641865123,3.57898184
SPRY1,1.855430614,1.736616907
SPRY2,0.224908436,-1.337427753
SPRY3,1.603848963,1.894403442
SPRY4,-6.563717529,-6.563717529
SPRYD3,5.323917928,5.123792125
SPRYD4,2.742459272,2.947415362
SPRYD7,2.761538109,2.211767262
SPSB1,3.287709435,0.221610302
SPSB2,2.590709374,2.648311272
SPSB3,6.652979935,6.348209829
SPTAN1,8.723284203,8.767883345
SPTB,1.890518481,-0.448635238
SPTBN1,8.474840688,9.027348927
SPTBN2,-2.099810648,-3.226208962
SPTBN5,3.333052966,2.765305018
SPTLC1,5.802803748,5.764619093
SPTLC2,6.011442144,5.928680832
SPTSSA,3.900398789,3.57898184
SPTY2D1,5.647373418,5.168897203
SQLE,3.213444682,3.14093859
SQRDL,5.972058697,5.208883679
SQSTM1,7.429193328,6.893932338
SRA1,4.66424627,4.497628153
SRBD1,4.39166982,4.816342979
SRC,2.964526092,2.181463658
SRCAP,7.572811122,8.106876044
SRD5A1,3.06776872,2.835100933
SRD5A3,3.021034471,2.854437761
SREBF1,5.653769843,7.701732833
SREBF2,6.822107395,6.61234934
SREK1,6.884897833,7.060334582
SREK1IP1,5.391306492,5.40030296
SRF,5.576422239,5.195677615
SRFBP1,3.672427811,3.999502031
SRGAP2,4.738343496,3.819346367
SRGAP2B,5.268311911,4.431570608
SRGAP2C,1.162047501,0.390081306
SRGAP2D,0.381099131,-0.270513755
SRGAP3,0.650392236,2.15050985
SRGN,8.867294118,7.059814077
SRI,5.854809089,5.448816724
SRM,5.642235781,5.560469912
SRP14,7.399051607,7.26068588
SRP14-AS1,2.282681874,2.805600875
SRP19,5.374364893,4.979343412
SRP54,5.173560555,4.869583252
SRP68,6.182226108,5.958027405
SRP72,7.07132827,7.043057967
SRP9,7.27550048,7.203870785
SRPK1,5.771382329,5.661357095
SRPK2,5.950398329,5.742734683
SRPR,7.585246089,7.120472152
SRPRB,5.113571193,4.548972928
SRPX,-4.181418243,-4.090114912
SRR,1.855430614,1.967264308
SRRD,3.383186982,3.304533294
SRRM1,7.176356935,7.366752567
SRRM2,9.842573311,10.16752048
SRRT,7.17680115,7.086123288
SRSF1,7.625179239,7.942113591
SRSF10,7.741451527,8.009699881
SRSF11,8.357680228,8.608856129
SRSF2,8.793613887,8.457035272
SRSF3,8.383118267,8.388633133
SRSF4,6.629806067,6.411590488
SRSF5,9.024006142,9.2634395
SRSF6,8.133923571,8.365653874
SRSF7,7.379116288,7.084588897
SRSF8,7.354196217,7.315348044
SRSF9,5.708868126,5.4693431
SRXN1,4.226420311,1.817666226
SS18,6.520654728,6.61943104
SS18L1,4.85618238,4.745610893
SS18L2,4.5148421,3.824258183
SSB,6.602290854,6.5009613
SSBP1,5.43355369,5.466204142
SSBP2,4.078316967,4.457093301
SSBP3,5.717442954,6.893348184
SSBP3-AS1,-0.080110172,1.837236566
SSBP4,6.737914907,5.538222128
SSFA2,6.143661963,6.099464637
SSH1,6.326132384,6.316315662
SSH2,7.419466174,8.012392371
SSH3,4.212622346,3.590559604
SSNA1,5.291468641,4.78645283
SSPO,0.429618327,1.856544982
SSR1,7.416083744,7.105923268
SSR2,8.164929842,7.8397149
SSR3,6.782377672,6.021418205
SSR4,7.086538503,6.511658055
SSR4P1,0.168846794,0.720258627
SSRP1,7.223558922,7.162289196
SSSCA1,3.507055319,3.133042892
SSSCA1-AS1,0.33089123,0.442133029
SSTR3,2.663516088,4.551937049
SSU72,6.832294214,6.847642867
SSX2IP,4.024050211,4.178939865
ST13,7.850440774,8.356782508
ST13P4,1.958233414,2.15050985
ST14,2.558345435,1.894403442
ST20,1.538985496,1.672694574
ST20-AS1,2.321768514,2.681171022
ST3GAL1,8.471223657,8.829793557
ST3GAL2,5.534056814,5.781133064
ST3GAL3,3.234080775,3.43869717
ST3GAL4,2.732824397,1.672694574
ST3GAL4-AS1,-1.132873601,-1.337427753
ST3GAL5,5.171778872,5.073110527
ST3GAL6,0.566092098,0.097267966
ST6GAL1,8.101768471,8.462165057
ST6GALNAC2,1.218368877,-0.888545346
ST6GALNAC3,-0.875424112,2.086535642
ST6GALNAC4,4.373182851,4.695559815
ST6GALNAC6,6.831165891,6.454197921
ST7,2.347250087,0.390081306
ST7L,3.227234822,3.470375453
ST8SIA1,4.728681002,0.802206407
ST8SIA4,5.605750726,5.197571613
STAB1,5.094888915,4.783933804
STAC3,1.819468054,1.605808157
STAG1,5.78892309,5.969157481
STAG2,7.812352165,7.992620655
STAG3,0.33089123,0.492371966
STAG3L2,3.090580127,3.64709444
STAG3L3,0.877238591,1.856544982
STAG3L4,3.028929402,3.276135604
STAG3L5P-PVRIG2P-PILRB,5.601786322,6.160940326
STAM,5.325521391,5.060677347
STAM2,4.880384171,5.101711253
STAM-AS1,-1.633184056,-1.739675656
STAMBP,5.248163087,5.166965159
STAMBPL1,4.366967508,4.253665108
STAP1,0.522019856,0.336081062
STAP2,-0.381176361,1.302132093
STARD10,3.755663346,2.648311272
STARD3,6.31406788,6.218971003
STARD3NL,4.486454937,4.124229464
STARD4,5.152033748,4.768726578
STARD4-AS1,-0.149693634,2.34076806
STARD5,2.359824062,3.14093859
STARD7,7.028653886,6.646722232
STARD7-AS1,1.801144921,2.002359751
STARD8,0.730037271,0.160778315
STARD9,4.783376764,6.183095768
STAT1,7.994227594,8.356782508
STAT2,6.884897833,6.791691698
STAT3,7.63781823,7.538723238
STAT4,7.391416742,7.489326917
STAT5A,7.390651028,7.036194815
STAT5B,8.642290262,8.175029489
STAT6,8.27108936,8.335222964
STAU1,6.497370578,6.437465935
STAU2,4.716511163,4.970509019
STBD1,-0.559102639,-1.739675656
STC2,-6.563717529,-6.563717529
STEAP3,1.133040237,0.160778315
STEAP4,1.99093515,1.650741861
STIL,1.744736431,1.757310089
STIM1,7.267180985,7.492416019
STIM2,6.737312714,7.043584552
STIP1,6.069050702,6.107545741
STK10,8.830783193,8.940245606
STK11,6.414667279,6.403408303
STK11IP,5.169994986,4.954917451
STK16,4.542681465,4.763621672
STK17A,7.173688766,7.619706674
STK17B,9.305292001,9.455530409
STK19,2.433049912,2.326991208
STK24,7.493011767,7.157918448
STK25,6.532504519,6.297011814
STK26,6.545634233,6.826991105
STK3,1.538985496,0.802206407
STK32C,2.491354527,2.086535642
STK33,1.010801469,1.461945598
STK35,5.210476446,5.533731103
STK36,3.951138037,3.990790593
STK38,7.650347456,7.56903292
STK38L,5.208739801,5.331246769
STK39,5.604430468,4.781410372
STK4,8.991801337,9.028679431
STK40,6.10777074,5.57947765
STKLD1,-0.559102639,0.492371966
STMN1,4.572696781,5.236781776
STMN3,7.432173151,7.71996684
STOM,6.60361307,4.491465671
STOML1,2.295828769,3.000455233
STOML2,5.312643511,5.014149743
STON1,1.47106792,0.761814287
STOX1,-0.76210071,-0.356827283
STPG1,1.99093515,2.691960031
STRA13,3.495706061,3.35292268
STRADA,4.836074412,5.145540132
STRADB,4.260348696,4.850449706
STRAP,6.439313536,6.171578866
STRBP,5.05485053,5.43764189
STRC,0.522019856,1.837236566
STRIP1,5.701477489,5.786176489
STRIP2,-0.381176361,-1.992559397
STRN,6.388825967,6.533566487
STRN3,4.822511692,4.682094696
STRN4,5.802803748,5.681797624
STS,3.098104474,2.580257473
STT3A,5.753625673,5.079287166
STT3B,8.796507311,8.004840699
STUB1,5.470256602,5.172753547
STX10,5.779594564,5.427994082
STX11,5.360354065,4.395722945
STX12,5.213943475,4.999025194
STX16,7.656093678,8.355086521
STX16-NPEPL1,1.245725941,2.019592426
STX17,6.301901635,6.593772564
STX18,4.63867666,4.375787621
STX18-AS1,0.945565114,1.777710652
STX1A,2.347250087,1.244669009
STX1B,-0.013728973,1.797826756
STX2,5.496116232,5.336413283
STX3,3.856708837,3.669102301
STX4,5.60046243,5.442441707
STX5,5.320705647,4.974932978
STX6,5.29801715,5.458326738
STX7,4.236682868,4.128206906
STX8,4.5148421,4.289624713
STXBP1,3.594771722,3.727948033
STXBP2,6.492382833,6.168685217
STXBP3,6.311642825,6.125564402
STXBP4,2.069586472,2.744727014
STXBP5,6.062334846,6.284591686
STXBP5-AS1,-0.657034196,0.988766428
STYK1,2.187137976,-0.038810595
STYX,6.390358925,6.53506522
STYXL1,3.377014681,3.537711933
SUB1,7.305059575,6.942175603
SUCLA2,3.820778526,3.393145467
SUCLG1,5.480368276,5.322594583
SUCLG2,6.410895993,6.758075996
SUCLG2-AS1,-0.080110172,0.879748529
SUCO,6.198068092,6.134490038
SUDS3,5.566964012,5.320857902
SUFU,4.799619913,4.654781469
SUGP1,5.153839968,5.131738475
SUGP2,6.882176523,7.275555814
SUGT1,4.735933933,4.740423385
SULF2,5.284890273,5.005526568
SULT1A1,3.52391354,3.652627959
SULT1B1,1.073215119,3.4952266
SUMF1,3.755663346,3.891323439
SUMF2,6.454048293,6.656394494
SUMO1,5.866972258,5.550130293
SUMO1P3,0.278872823,0.677470399
SUMO2,7.348687093,7.07997591
SUMO3,6.289631919,6.262143398
SUN1,6.745121679,6.680295196
SUN2,10.13634013,10.29079884
SUOX,1.375231953,1.273686629
SUPT16H,7.058368711,7.135863854
SUPT20H,6.010445627,6.405867835
SUPT3H,3.746116541,4.224237814
SUPT4H1,5.443924977,5.168897203
SUPT5H,7.672881408,7.666269221
SUPT6H,7.18433196,7.181077567
SUPT7L,6.428908926,6.545512982
SUPV3L1,4.938122143,4.703578972
SURF1,5.231154736,5.014149743
SURF2,3.852266181,3.457787486
SURF4,7.844861077,6.739995414
SURF6,5.189497456,5.383762276
SUSD1,4.706700833,3.584782336
SUSD2,0.429618327,0.761814287
SUSD3,5.779594564,5.903374175
SUSD4,5.111713814,1.837236566
SUSD6,6.821539346,6.452612733
SUV39H1,3.869955305,3.838894084
SUV39H2,2.099884427,2.420775663
SUV420H1,6.089012707,6.061489212
SUV420H2,3.021034471,3.076528899
SUZ12,6.600305254,6.758075996
SUZ12P1,0.278872823,0.336081062
SV2A,3.098104474,2.625981468
SVBP,3.333052966,3.125103743
SVIL,5.702711894,6.012838494
SVIL-AS1,3.852266181,3.79453327
SVILP1,-0.4673983,-1.023228196
SVIP,5.445400522,5.495752041
SVOPL,-2.099810648,-1.524577687
SWAP70,3.856708837,3.843739907
SWI5,2.732824397,2.734326886
SWSAP1,1.958233414,1.912966526
SWT1,4.04366635,3.932846748
SYAP1,5.844780563,5.267760874
SYCE1,1.190483013,1.184821863
SYCE2,-1.633184056,-0.111986841
SYCP2,4.596798615,4.695559815
SYDE2,2.187137976,3.950924762
SYF2,6.341270669,6.203974228
SYK,4.829308989,4.572517105
SYMPK,6.395711486,6.395179448
SYNCRIP,7.820050758,7.913302773
SYNE1,7.953068758,7.936737489
SYNE2,8.933850043,8.422834829
SYNE3,5.454222238,5.76206162
SYNE4,0.278872823,1.090121962
SYNGAP1,6.161727079,7.487392864
SYNGR1,0.730037271,3.261724355
SYNGR2,6.542190613,5.842943016
SYNGR3,-0.080110172,-1.992559397
SYNJ1,5.205260229,5.372069915
SYNJ2,5.761939317,5.636439931
SYNJ2BP,5.799346084,6.325005473
SYNM,3.300810802,0.160778315
SYNPO2,-0.222804044,0.540920146
SYNRG,7.947612597,8.327892202
SYP,-0.76210071,-1.023228196
SYPL1,5.741665313,5.630843851
SYS1,5.075961533,5.046035234
SYT11,5.739261296,3.379862085
SYTL1,7.252083918,7.076377805
SYTL2,5.732025116,5.159211004
SYTL3,5.946235417,5.291009896
SYVN1,5.663945499,5.225687191
SZRD1,7.389501695,7.249774298
SZT2,6.596325837,7.19725988
TAB1,5.389774541,5.954671569
TAB2,9.085508331,8.798780663
TAB3,6.115206192,5.976897757
TACC1,7.378344017,7.373051236
TACC3,6.416925328,6.888080133
TACO1,4.020094773,3.76928593
TADA1,4.537156403,4.437993736
TADA2A,3.52391354,3.950924762
TADA2B,6.936175558,6.773395306
TADA3,6.257233541,5.852591414
TAF1,6.436348439,6.725628551
TAF10,5.644806887,5.494211884
TAF11,4.979448886,4.845626406
TAF12,4.486454937,4.231651101
TAF13,2.069586472,1.486941125
TAF15,7.579546032,7.837590933
TAF1A,2.172957274,2.367933254
TAF1B,4.191674765,3.669102301
TAF1C,6.290453154,6.609506897
TAF1D,6.237780084,6.314571401
TAF2,5.694048797,5.692581966
TAF3,5.525711381,5.59680372
TAF4,5.166420583,5.408502726
TAF4B,4.620504408,5.661357095
TAF5,3.199521454,2.96531286
TAF5L,5.256592654,5.016297507
TAF6,5.887742815,6.025689002
TAF6L,3.765147391,3.932846748
TAF7,7.271762643,7.490872295
TAF8,5.100519045,5.891722744
TAF9,4.963059972,5.157265936
TAF9B,5.052915941,4.771272274
TAGAP,8.49990913,8.035607405
TAGLN,3.142444622,3.210120206
TAGLN2,9.077679979,8.059236207
TALDO1,6.465728696,5.94455697
TAMM41,3.692449066,3.95540909
TANC2,4.400825221,5.236781776
TANGO2,4.884741207,4.640928464
TANGO6,5.115426183,5.21076043
TANK,5.861456254,5.155318241
TAOK1,7.55924624,7.843651133
TAOK2,6.246270359,6.165785753
TAOK3,6.463545811,6.512419083
TAP1,7.850719193,7.456881012
TAP2,8.06744367,8.035872084
TAPBP,8.186487095,8.054018705
TAPBPL,4.995653711,4.985933885
TAPT1,5.501800408,5.625225979
TAPT1-AS1,0.841822236,1.535669345
TARBP1,6.025321589,6.782887923
TARBP2,3.983999178,4.300240108
TARDBP,7.238104769,7.586845455
TARP,6.002448612,4.548972928
TARS,5.383630419,4.939155539
TARS2,4.277018289,4.609975376
TARSL2,5.358788874,5.214506624
TAS1R3,0.650392236,1.302132093
TAS2R14,0.049731782,0.336081062
TAS2R20,0.278872823,0.879748529
TAS2R5,0.381099131,0.988766428
TASP1,3.50139185,3.743588876
TATDN1,3.992098828,4.472818696
TATDN2,7.33521955,7.373888985
TATDN3,4.055309272,3.919138008
TAX1BP1,7.319212728,7.094787477
TAX1BP3,1.44769913,0.802206407
TAZ,6.096545213,5.912628038
TBC1D1,6.083337406,6.268464208
TBC1D10A,6.004452025,6.270265079
TBC1D10B,5.52431577,5.020583468
TBC1D10C,8.231441014,8.453869392
TBC1D12,1.073215119,0.802206407
TBC1D13,5.697767925,5.704618765
TBC1D14,5.868072932,6.137453021
TBC1D15,6.263102467,6.362630795
TBC1D16,3.052358237,3.482854535
TBC1D17,5.557443369,5.713911779
TBC1D19,1.99093515,1.672694574
TBC1D2,3.820778526,3.379862085
TBC1D20,5.883394847,5.830791063
TBC1D22A,5.656320494,5.602533144
TBC1D22B,4.840567131,4.60427549
TBC1D23,5.159245099,5.046035234
TBC1D24,3.774569496,4.008161182
TBC1D25,5.314259546,5.145540132
TBC1D2B,6.878904161,6.465245735
TBC1D31,3.988054687,4.250019355
TBC1D32,2.964526092,3.607753882
TBC1D4,7.603204198,8.198154224
TBC1D5,6.167102796,6.005289163
TBC1D7,2.308856941,2.775484988
TBC1D8,3.005113802,2.765305018
TBC1D8B,0.049731782,0.492371966
TBC1D9,2.980898452,2.637189572
TBC1D9B,7.227852357,7.256603702
TBCA,5.879033736,5.745326617
TBCB,5.941014827,5.225687191
TBCC,6.182226108,6.407505196
TBCCD1,4.421964549,4.629749483
TBCD,7.325636784,6.280129885
TBCE,3.697411265,3.999502031
TBCEL,3.26114428,4.008161182
TBCK,4.656622858,5.115801765
TBK1,5.236278329,3.995152887
TBKBP1,3.908980224,1.875598391
TBL1X,5.539593736,5.776071946
TBL1XR1,7.001828331,7.121968869
TBL2,3.878719193,3.602045195
TBL3,5.207001064,5.073110527
TBP,4.442798597,4.358961804
TBPL1,4.594140431,4.345358417
TBRG1,6.649143381,6.764478822
TBRG4,5.960753357,6.499426697
TBX19,2.334565559,2.459174855
TBX21,4.723825379,2.166069769
TBXA2R,0.877238591,3.57898184
TBXAS1,4.636094596,4.02532511
TC2N,8.269215929,8.063656296
TCAF1,4.946482741,5.240461092
TCAF2,5.304536068,5.123792125
TCAF2P1,-1.633184056,-1.023228196
TCAIM,3.908980224,3.867727841
TCEA1,7.350657053,7.220732444
TCEA2,3.779257573,3.999502031
TCEA3,3.807070556,4.907105501
TCEAL1,2.590709374,3.399741573
TCEAL3,2.939613813,3.311546228
TCEAL4,3.29427499,3.995152887
TCEAL8,4.137935202,4.282504139
TCEANC,2.956269704,3.318525238
TCEANC2,4.534385917,5.212634743
TCEB1,4.433906534,4.016768671
TCEB2,6.011442144,5.550130293
TCEB3,5.380548518,5.095630078
TCEB3-AS1,-0.149693634,0.336081062
TCERG1,6.452581571,6.752933195
TCF12,6.154528154,6.242095767
TCF19,3.904695887,3.8959966
TCF20,7.076574895,7.373051236
TCF25,6.811276032,6.695118323
TCF3,6.649783516,7.380156641
TCF4,2.384647941,2.637189572
TCF7,9.708441128,10.38538301
TCF7L1,-0.299818121,0.841498373
TCF7L2,2.558345435,2.864009844
TCFL5,3.105589783,3.701497136
TCHP,4.960998205,4.864823603
TCIRG1,7.84876913,7.136851251
TCL1A,1.837561387,1.215055743
TCN2,0.429618327,0.221610302
TCOF1,6.53804739,6.603090852
TCONS_00029157,0.978551995,0.953334633
TCP1,6.76416557,6.82331579
TCP11L1,3.206499864,3.555543788
TCP11L2,5.377460018,6.10148916
TCTA,5.133846075,5.458326738
TCTEX1D2,2.187137976,1.58280536
TCTN1,0.841822236,2.52098607
TCTN2,3.164113914,3.156601521
TCTN3,4.917006189,4.848040072
TDG,5.62280503,5.533731103
TDP1,5.558807313,5.368711762
TDP2,5.69652928,5.551611926
TDRD3,4.49217723,4.724747998
TDRD7,4.628320561,4.375787621
TDRD9,1.133040237,0.540920146
TDRKH,3.657227398,3.982026233
TEC,1.705866972,2.484218018
TECPR1,6.743323358,7.54505949
TECPR2,4.260348696,4.592807711
TECR,6.116132935,6.05940773
TEF,3.891766005,3.652627959
TEFM,1.974676937,2.270529255
TEKT4P2,2.187137976,1.777710652
TELO2,5.288183206,5.397009959
TEN1-CDK3,0.768269434,1.330027528
TENM1,5.268311911,4.700910869
TEP1,6.585660082,6.820245858
TERF1,5.058711943,4.902468243
TERF2,4.559130819,4.635349801
TERF2IP,7.345924622,6.935949077
TERT,-2.793838948,-1.524577687
TES,7.226565668,7.253875818
TESC,2.703527577,0.802206407
TESK1,5.146601481,4.690188839
TESK2,3.721969429,3.727948033
TESPA1,7.905886109,7.883904854
TET1,1.974676937,3.034761896
TET2,6.178681918,6.744536847
TET3,6.340477865,7.06137503
TEX10,4.607382641,4.985933885
TEX2,4.548185449,5.039714263
TEX261,6.390358925,6.28102335
TEX264,5.642235781,5.208883679
TEX30,2.632761992,2.102797108
TFAM,5.717442954,6.209616303
TFAP2E,1.245725941,1.535669345
TFAP4,3.891766005,4.551937049
TFB1M,3.425669142,3.457787486
TFB2M,3.913251875,3.73839408
TFCP2,5.750047965,5.943428736
TFDP1,5.882305805,5.732320131
TFDP2,5.320705647,6.211492102
TFE3,5.520120819,5.225687191
TFEB,4.253626551,3.470375453
TFEC,3.227234822,2.882965564
TFG,5.445400522,4.992494388
TFIP11,5.455687294,4.957155161
TFPT,3.657227398,3.470375453
TFR2,1.665921217,0.492371966
TFRC,6.202437946,5.874067241
TG,0.049731782,1.215055743
TGDS,3.963548844,4.059052245
TGFA,2.007012184,2.744727014
TGFB1,8.859014037,7.752218319
TGFB3,2.282681874,3.101020748
TGFBI,6.039068778,5.413400308
TGFBR1,5.853698245,6.473085553
TGFBR2,8.056381548,9.554912936
TGFBR3,6.765938113,4.136129042
TGFBRAP1,6.147293128,6.365160775
TGIF1,5.599137321,4.70624215
TGIF2,5.162837302,5.310393681
TGM1,0.608857812,-0.189073976
TGM5,-6.563717529,-6.563717529
TGOLN2,8.854578485,9.209083951
TGS1,5.169994986,5.464632099
THADA,6.064256855,6.124569248
THAP1,4.082116161,3.829153333
THAP11,6.322925035,6.253065359
THAP2,2.384647941,3.084739134
THAP3,3.320242438,2.864009844
THAP4,5.491838355,5.178518803
THAP5,5.113571193,5.103732628
THAP6,3.518315992,3.641539614
THAP7,4.755098686,4.488374531
THAP7-AS1,2.673623472,2.34076806
THAP8,1.855430614,1.628449938
THAP9,2.129559162,2.53303676
THAP9-AS1,5.901783886,5.995524469
THBD,0.877238591,0.390081306
THBS1,5.859243934,5.249618538
THBS3,4.01612846,4.453927548
THEM4,7.068458412,7.275555814
THEM6,4.188153739,4.227949219
THEMIS,7.374476445,8.220914137
THEMIS2,6.13545827,5.912628038
THG1L,2.622363195,3.261724355
THNSL1,2.038638557,3.156601521
THOC1,5.139326492,5.410137101
THOC2,6.509412366,6.820245858
THOC3,2.201180647,1.559429848
THOC5,4.940216839,4.840786926
THOC6,4.448696336,4.494550202
THOC7,5.219128447,5.103732628
THOP1,4.847280087,4.939155539
THRA,5.224294852,6.39352803
THRAP3,7.105328525,6.959579871
THRIL,2.673623472,2.625981468
THTPA,3.489997775,4.178939865
THUMPD1,6.901118769,7.00300604
THUMPD2,3.529489453,3.624745647
THUMPD3,4.908472503,5.170826664
THUMPD3-AS1,3.407615459,3.727948033
THYN1,5.058711943,5.249618538
TIA1,7.238530376,7.631664082
TIAL1,6.695142395,6.705803916
TIAM1,6.642726365,4.635349801
TIAM2,-0.4673983,-3.226208962
TICAM1,3.983999178,3.318525238
TICRR,-1.847713251,-1.337427753
TIFA,4.376280511,3.630365386
TIGAR,4.024050211,3.658140335
TIGD1,4.012151213,4.242700093
TIGD2,2.054195497,2.420775663
TIGD3,-2.405487138,-1.524577687
TIGD5,2.78969147,1.93129379
TIGD6,1.582550199,2.102797108
TIGD7,3.313794262,3.814417772
TIGIT,7.066541996,4.209295973
TIMD4,-1.132873601,2.270529255
TIMELESS,4.112154829,4.338508319
TIMM10,3.178381378,3.217606204
TIMM10B,5.189497456,5.440843542
TIMM13,4.534385917,5.020583468
TIMM17A,4.771661517,4.278930629
TIMM17B,4.240087562,3.867727841
TIMM21,3.449394573,3.399741573
TIMM22,4.316256601,4.253665108
TIMM23,4.173983067,3.824258183
TIMM23B,4.04366635,4.358961804
TIMM44,4.216084228,4.33162554
TIMM50,4.604743905,4.646485638
TIMM8A,2.25602312,2.544987625
TIMM8B,3.127815469,2.910940181
TIMM9,4.523250461,4.74301947
TIMMDC1,4.873823844,4.621308031
TIMP1,5.91142519,4.457093301
TIMP2,4.486454937,4.750779814
TINCR,0.978551995,0.336081062
TINF2,6.289631919,5.863369288
TIPARP,6.255552311,5.157265936
TIPARP-AS1,1.162047501,0.720258627
TIPIN,1.725432602,1.856544982
TIPRL,5.269978346,5.336413283
TIRAP,3.407615459,3.059966915
TJAP1,5.397418079,5.486486339
