,mix0,mix1,mix2,mix3,mix4,mix5,mix6,mix7,mix8,mix9,mix10,mix11,mix12,mix13,mix14,mix15,mix16,mix17,mix18,mix19
TNFAIP8,361.6380453472153,345.6483523969271,291.3317872668324,205.75313374271397,487.379607906898,483.6027523465855,316.4174346018318,580.6716819050239,234.4493592007463,431.03633050341017,530.730613495243,318.994640236062,504.3633939618086,449.8090427668302,387.96524943525645,355.32099877894507,249.96868185019827,261.9413396119427,338.29245564319973,340.37415921154786
TNFAIP8L1,49.763943812888435,54.07918027881052,56.94396166510985,37.27453227703151,80.61988112672395,47.503951407842436,49.497839325469165,54.6101216071971,43.62237573962113,46.532429416674034,70.431032192947,79.51324388937977,80.19088832891116,71.20633631561536,50.38297715667366,43.84756322807019,42.98329627394493,40.77975078042893,56.5272687881025,48.03365099348762
TNFAIP8L2,120.66579429749038,104.98614648686207,161.00607725343173,131.9322549431326,90.82620212928191,80.05860418857962,90.71509078050914,142.30034657248137,166.55153970903143,164.6824959818754,102.29884092740492,142.22043862835807,113.47865362595138,109.13410740777807,72.21884692909363,148.87405081524582,170.1248475258007,104.70664486855661,143.72354333150128,155.75897005513906
TNFAIP8L2-SCNM1,196.16281299255252,251.44847771079415,216.2258254262553,262.95292084697496,127.62021667502295,171.52022787959734,202.3416337014801,254.76331853922295,176.6595050458949,180.5973896339353,236.12342153389287,212.92123449451455,226.21620051318675,171.24439076537845,200.4972876932266,222.00743725977162,235.80680143666646,180.9270343265443,248.46116988975118,284.59636198466154
TNFRSF10A,42.5279333764101,27.66414873674976,20.071177522468062,15.538291670927649,74.15868856657848,51.75848962609198,36.66862874161722,44.101990271042254,23.548804517296073,37.44827309775142,62.82572879223867,58.144407912638954,56.03341751984511,72.3120634372631,40.020436027299326,20.188928724422468,27.02965809573272,29.744958734085976,50.092808084527476,43.30613461494713
TNFRSF10C,55.9359597848217,484.4729543029707,1070.9081833981145,1510.6860953877172,291.1867011159112,27.170369753442458,166.47985850346765,821.9133222301308,689.4698317585579,433.9988093136276,193.66079650545876,165.45868305912333,193.2577355466658,27.73944994648081,48.11091863384447,928.1168069879963,745.8145766269402,346.8644417994232,181.83214272034928,344.2638151895272
TNFRSF12A,42.39017732838478,40.38842737609653,49.45343264817962,42.84992123713691,46.970856825988385,33.56938310535531,36.95245324023591,39.20376507354221,49.86270925301434,37.52568996331136,36.572023198900524,27.520007180168555,30.132022721039288,33.99670983013162,41.06821883372193,42.36943942101101,40.3712664636355,46.23575661102853,33.33195829070889,47.72492960745236
TNFRSF13B,28.731391859075742,26.411936685303342,29.147488894730028,31.126510597118113,30.242800822245258,34.94765671803054,26.25452301947545,34.601114691546336,25.200266034690824,36.97612255831819,39.23063462649016,21.390851350648912,39.07001788353867,39.804965670715944,33.25465131302067,39.539277127627386,23.89407255415411,25.386563057406587,34.10167579230175,28.370331571600847
TNFRSF13C,58.997759921264866,41.44032443392823,53.497061175171936,57.51451257694751,44.689714247604854,48.063270174964316,48.1110445520211,48.62223288216052,48.64939301451388,61.57756764000675,51.49102265035899,46.81311335375389,71.73267908008756,47.594447642302356,58.323149982203844,40.12768584183412,51.04830071931516,40.45708571318706,51.072092224319945,55.300708479122235
TNFRSF14,204.934854763908,239.62318551146726,240.1291406259755,177.35467984212053,135.80597253975017,211.39776119686064,229.69437194851156,230.7316807545592,251.060997814926,242.9609433154186,223.52563135523113,198.81012334815154,246.38356796059094,249.67855045075058,202.4189281494599,201.26917479093572,246.79518342167955,200.93092380921252,175.78306109774184,209.66247362142568
TNFRSF18,22.386108202731485,29.849403029258642,24.838781026699642,30.475070450320338,24.667194893331015,30.26531444316227,31.355393426023525,29.46495760123836,27.254341530573786,25.537898884949968,29.469757454590905,30.32257181165384,25.44104433548081,28.383542539050634,31.116462539630742,27.402705836870354,30.37622667066162,35.45252937332124,27.403628840682213,23.60681366776432
TNFRSF1A,237.11556117770573,287.17349275120245,306.324310441431,318.0689244059141,131.02761060082784,90.00493693209984,191.35303914781363,361.4386966605677,226.91373268273952,276.8168831020966,141.4642951540954,184.34157747214246,180.40494941117507,163.12203016150514,66.89589050193243,385.0868421548507,311.7848302330664,169.10515911541307,222.53356523473278,333.3948377325927
TNFRSF1B,631.9791419340846,956.5479006099932,827.2716536509066,561.9861594180541,530.3092086208358,435.26925185562413,590.7311237399068,741.888305622848,1004.2654073303254,810.7122118880784,419.10245025706195,970.8375159853609,484.4649411896119,742.694618336034,374.38306840885565,830.0278868647632,1157.5180242063886,706.4045980350159,947.1651087180513,999.1466381433704
TNFRSF25,21.022852171888154,16.312735588671977,17.581843235794423,25.810783784494795,31.87051417443113,26.311649751570684,18.79416031554398,15.81954760312596,26.069482699578362,13.256285768559566,12.884000512728628,20.485357163761105,18.170439004337698,14.539004752899633,34.911858817873586,19.073013725865714,17.294236697540736,33.24489300873733,21.349814060945718,17.24934565403926
TNFRSF4,21.905004765305133,21.643668558652116,26.92350270048474,28.910369648972576,30.730415525170372,27.98168284970302,33.57458412426822,18.288453636152006,24.886068568739027,26.39853004211956,27.398532909479393,31.135851581616826,23.74968031519887,20.309769755014486,30.947706370503926,23.90843927587312,28.339509567874515,27.907300319184678,24.485525778907007,29.056310826399375
TNFRSF8,59.295021681542515,46.28654046628604,36.890580607910344,37.78371586553076,27.425702374298833,29.54012592476837,40.778475481779054,39.70521617646332,45.8227684344983,46.476655478864345,37.49866809918338,40.09234082109509,35.588599948400265,36.27425466858776,29.80561627680501,37.378551964921186,45.47258530130689,30.51006144572799,50.32702829066293,45.87817257650475
TNFSF10,153.8150541938481,137.35413573956103,79.00203510537332,92.67213522042184,62.164847295773505,63.55784252492406,69.09293862869902,88.04156498495074,107.23175695368869,95.08498776209916,76.04361205134059,118.13291849841913,61.936996170777846,141.60442254824602,31.354148620640416,61.43304937240484,112.78438775467171,70.70315442506022,105.25146620093162,131.9534730029418
TNFSF13B,570.9306488849758,708.8861248880595,745.2831369156272,530.2448632962825,258.20762499910234,157.2509214358199,318.6236021142704,560.5965088378722,389.6985944063743,753.7360355642144,422.1169828640271,473.5059096844836,407.3588366672644,471.59991275833426,135.9448305963007,753.0428374983067,940.1382073942412,427.063992189282,566.920755860937,677.7623668183201
TNFSF14,24.75529418469498,25.754598626735362,36.81102324327801,53.122268065099526,33.99872041233974,30.586731864045525,40.43564263945775,35.31721001765216,33.96470150913901,30.05669826088596,21.266062228283204,25.44657257713078,28.51548551826846,17.129571545752178,30.683533158586826,52.420255932120156,42.05890115600186,34.44618873813325,28.38296345526972,34.23367147863595
TNFSF8,49.574680146095055,50.31445392482734,68.82283701421939,64.6259423245069,60.88322540205491,35.07933712431125,68.61160630890573,32.379566999510054,16.802050747575702,37.85120000817977,41.396130187300955,59.90810616446508,32.861326093969545,29.955700183055466,60.029895225983594,32.60462470224819,33.44282927786064,40.317730750457855,53.046454354434836,53.58545449896427
TNFSF9,29.88604357921624,25.612095469457973,43.85319405099662,48.7937396101275,33.459330397315654,32.15954774606787,51.986464641886116,26.722995149681957,21.110029351837223,22.74666657017022,20.802281936740528,20.924251335221825,22.090733724914678,21.41827775786963,49.142094847499045,32.546257650263406,29.16375089720512,43.14804707644637,28.76282104916921,27.280193759196838
TNIK,28.10957058333368,17.387104545006274,25.487048781626612,29.344720328255345,23.91029775148118,20.86354281412219,30.663017226237272,13.150407485208298,17.78264312637315,15.106070261062383,16.164892162507492,19.907963774347486,14.743099206221007,11.215985203150879,28.22872163475163,22.78229240026466,21.64694727777562,29.845890476552896,26.143785564605214,16.685664190681365
TNIP1,105.79232733764168,98.11853388505055,78.90724672206109,56.30940427421277,103.78890704822076,137.20862870175313,114.52329049798135,82.76997121095275,89.90915624482547,151.0848120914789,161.45445597229818,145.0584506606981,143.94260561816108,197.01247379956,142.59577916140915,90.08922954912696,124.95810844973471,78.86236772176369,125.27143439195837,87.4172126349715
TNIP2,138.95417631860965,139.0764219513956,197.3846850634006,188.72211151290455,183.0748852576988,135.05897929705242,152.69650828492348,154.02941293303564,130.32484371014053,169.42249255582527,197.15469188532524,134.13016108942819,166.7984712850081,147.12997151738827,110.79274532581469,155.1224405954722,181.42174972632304,131.17194390757805,128.46420900259383,136.10941107083073
TNK1,21.47548123034578,25.522164234708253,26.06337126339791,37.20076199049376,20.5864550081119,26.39830288752291,20.26698551676514,20.98524389341495,26.83754832192585,22.78073749205127,22.14599721621571,20.345497115707513,24.142787675695295,28.991249322218255,26.749928372926682,30.351227232050736,18.124104023403508,26.386861662146124,24.603206632443857,27.771785654622693
TNK2,31.539049369424973,31.052922516566166,47.25398036736327,39.4969236881333,32.030729438553195,45.2718037466907,32.762467278058,40.90299053189107,34.08369687827459,34.04442772864479,32.59321395089328,34.237590343727554,36.985922770919444,31.6809342371942,42.14172035322649,49.09057538724869,49.28618202079096,40.80913865090082,41.31900958893822,43.422062720920316
TNKS,59.484867000220376,44.93108751098332,42.456377331820406,34.20601741720108,63.44657089688298,60.78900557194864,46.042702967244196,49.87632594843564,42.100413331451314,63.23280088697436,76.37119616460775,78.47216652920304,76.81264803246778,80.26593498910462,54.67627577041037,46.09341817273009,56.54895338723667,52.134675770770166,51.87355482043051,47.26416219078584
TNNI2,28.134441562201257,37.38760550059617,33.53506689902915,27.376022495890744,28.131280750260416,20.276371715504936,19.825782945557748,42.886081876048685,26.660067536050644,33.34639065269769,30.52711265970497,32.326815609880995,25.395103712960847,26.922072741963333,19.895232179523298,28.230490978274364,31.41654133715263,22.051200217301982,28.546793304524403,41.7398253135424
TNNT1,32.39480368467504,26.20534039283229,19.620625398948064,22.092802965689337,17.983405255927387,15.932448479456081,18.186334075283618,23.65410022025415,23.814692874283185,19.012350202505903,17.291024563288303,21.94994078473632,18.09837534397192,19.988844617580316,16.06149022571024,17.77981869391347,23.08935346434314,18.223167920097495,26.286174720711777,27.197159067244257
TNPO1,24.697851027406166,18.56439204203354,26.355631203779666,27.94498577604689,15.672624317016696,21.274932059957454,25.204882215520918,19.820320266169656,24.178306382039825,16.982207271706294,16.073509588586308,17.852389464392434,17.413046708830443,11.376191873030717,27.35762901726306,25.9748508381781,20.24098987794682,27.621365671434106,20.341893918654325,20.86419511775078
TNPO2,58.2579622322422,53.195078736130036,44.18402322147753,45.31723117336823,45.7768737447773,57.966056000476605,48.38168451438463,67.36871946033797,73.38133433305732,51.809982192807226,57.46481939629438,52.966174733768,59.56130587536273,50.308272329001284,60.56727326090484,64.376532957275,54.21411464417172,57.067143993240904,46.08986002052845,54.0633405265766
TNPO3,88.78316917241926,88.213805414678,87.83687488296512,97.26272592106125,98.75308046963342,91.92531040314383,78.01957830883245,108.01321850479962,104.76087409345888,113.420736128783,110.60354783300559,107.26545814855402,125.99137509437462,128.8474512455944,97.31032807158189,108.39885224131477,90.81490379784323,99.47969635266621,99.43340786663344,74.64900507995989
TNR,28.81014792716153,39.62815070585668,38.31572593149191,54.36375053342452,33.072054811269815,33.64667194464936,24.63508376817487,30.915074243296875,51.316813166067064,36.33635640826106,24.580465347479343,29.10388020289227,30.077337097726645,26.91661880507742,31.371945502782445,39.26308536375861,47.09064135518425,45.1145627149277,31.974030109564584,38.25002835729058
TNRC18,56.38314206367285,68.49800891283726,63.959236185922855,46.9473501592631,60.193460336189624,48.49373052993441,65.19476417332152,81.99686550107295,54.37590220216795,40.2714146481489,48.44888976604451,71.03231224183017,52.802375161264884,48.32675430024735,43.320646050803006,64.27105936477129,80.49465142010827,65.99859542381301,68.9624245098114,73.32115826407734
TNRC6A,33.04034007611605,40.562191793233204,43.83712950048772,25.167738692856013,36.051602952820474,41.41075205514929,54.17152600677417,35.50517128356293,34.59775342662812,34.85572125144259,47.459485338713854,35.26161171535385,31.575657351952504,41.79465924822176,42.438663196744,40.53888508118716,28.55510252349612,38.46824064101488,34.07240155365961,27.792912408535035
TNRC6B,142.73402104393386,139.73749125688408,118.59788251413664,80.26683262014797,125.34891252877917,155.78580510921142,113.10147648419087,126.73927421958382,116.04478781748693,140.3783695876242,208.49642321353326,191.48491091119777,160.66225493259518,192.53190831222705,122.81698178126742,150.53097908950778,127.3103474547275,109.84781431792216,139.04638651145936,148.8806477086798
TNRC6C,30.790170199105045,20.587123414511087,38.9644670451804,47.51201760177877,21.858459242782985,25.447865626741958,37.68564042079369,17.695591511157424,16.784875403693174,18.065522776372124,18.916543822739285,16.619601744401574,18.125969476366997,12.833273007963573,30.683347510882136,26.64324616311827,21.65271279208827,28.44008686132209,25.864370324581873,16.852254712589733
TNRC6C-AS1,31.847848917647056,37.33394541183525,24.03088387140148,36.083166822597626,62.21680467559628,35.213186008977445,54.53158937786486,25.895948322795128,19.2611404825425,25.351254381154234,41.031353103481685,68.61438104539985,41.81905815461453,28.27328771169572,53.82874571083266,28.022641366474936,20.65207262828526,45.51086737986762,41.49978646973929,27.76489301778633
TNS4,37.84876918866226,48.76971923109938,54.90127643781173,51.954842839004,43.888812720481816,47.869996101140856,49.977489788130384,40.49104091736068,59.164775999649386,49.40283550932881,45.3014597254555,38.440960829313,44.77826617025581,43.200849039734116,32.014497340511305,43.7647857737542,39.62879035815914,48.36820673089841,45.88262402759888,42.279814098900594
TNXB,22.542054624743145,23.101807687958495,24.203342556654075,35.461792110997614,20.603909493561133,25.97731200616877,19.730796671340926,32.330352511156086,23.936858574330703,24.565266747425074,24.721494577149883,25.8147562202062,22.6379092502737,20.038314094059295,23.557664196481852,28.16591800761202,25.838750723801937,21.56919078047941,18.485029328012295,25.597649375338342
TOB1,357.8459128255386,267.3632693127351,384.34753184823296,715.5339245179075,372.13080755965586,249.63041183380784,455.9288544940194,400.14450675438604,277.0030591220924,275.7351005420409,313.9391498058997,391.64332768812375,260.1048389982921,266.03984339652084,461.32783186154995,423.52232838148717,343.5763629494353,405.92457107146606,374.88703309534355,244.13709463347223
TOE1,125.47148145044115,91.04710589896065,104.29277058524029,136.35032376436178,127.75465805607095,140.39933115669487,117.03272118946205,77.29462301130859,75.65589748505683,102.93473542666187,103.05762067835346,91.67884136934211,92.89028686114949,90.81009198281234,115.01007897172306,91.98681726134663,83.87921277352635,101.75499564583797,126.74478669290392,85.72768397277414
TOLLIP,29.585937742223983,38.43242078271327,31.515211380486633,48.45048086165665,23.79263032302151,32.28025028389524,29.108232347041614,29.461523974531186,21.54711381752044,40.52972531436691,32.41339835233651,28.69573173830024,33.126598531665394,36.85592640831629,26.324931106569984,35.33192326992881,36.56520671060516,35.83394265009249,26.815688701685836,28.385479205701806
TOM1,56.39469479292953,58.37823535384611,46.43758934420174,48.67209501440702,39.506915987818644,37.50117071379679,42.405436552234214,48.76453323024875,41.5780613558819,34.98745999652908,51.06753522057828,54.06233742670532,36.1026012873781,54.351773967578545,36.767566581434465,51.77820506750074,55.61411960786664,39.79622925552837,58.74618673875105,61.01889323490356
TOM1L2,24.715331913531223,38.44211750531758,31.476292868588978,38.46374091869453,41.63990203985837,39.34813630659751,33.5442413955273,28.969744206502334,32.73658261001317,26.08256665661959,35.584041182681766,38.64362487796258,38.62320411034774,41.39026082663516,36.102246957537716,38.85297540961682,30.52846960243047,46.385145442656466,38.474990759809394,39.78836888531003
TOMM34,66.62680015921524,56.371802648426986,55.1130707746956,56.64339856848171,41.34703451755712,47.5304651801788,49.759922397264404,63.244466042522845,39.03761751383113,43.482166800224846,50.211202975581834,39.18455656991371,51.58134224369657,53.54694302344993,57.74438094344244,53.98585935765719,62.07600363624206,42.592393474788736,47.42194902335914,49.536000089276904
TOMM40L,42.08440971797357,33.67758258929947,22.02647117779944,19.026043744243758,28.50212615883423,29.051149037443857,23.038691147439934,31.75055101358647,27.850839826918925,36.3944807206686,33.63003612144129,37.01363387127103,27.244342524866056,44.441470932536774,21.34695432319373,26.467426894738825,34.670026478182876,29.582202578540898,37.784080467652345,42.49446503246034
TOMM5,214.6981854821375,136.71378735118356,145.99053210990502,105.05033395323665,141.13388484547272,223.86230481075128,165.039061658737,155.08218534275107,113.89120658914655,151.0075485034479,217.9566876990558,159.47627100173364,152.85807481710037,206.19914758816583,175.2911328505004,114.26273427729606,141.74312188514946,210.59515379708697,148.31844579343988,122.42049351241988
TOMM6,1004.6285061988701,705.0436136832733,491.49360130302193,557.840327844978,677.477791613534,800.9351921256156,553.4090079244423,619.2073030620918,584.1752617746835,575.4517031059632,683.640250993403,735.9769183917482,612.3697449668649,799.5990979278245,580.6058586278934,552.0392203633468,519.1619181977776,698.0233216583533,750.2313824658726,508.07511795538926
TOMM7,2233.928355326276,2044.7526168284455,1552.1508959877917,1539.9459802485278,3043.578860364299,2360.0969834063626,2096.1714265856417,2074.020387445416,1681.3497465927646,2476.0919580695036,2269.744255097645,1920.2929832312304,2556.752810285298,2027.53222349425,2596.1683235539485,1908.0063298345199,2044.931852240018,2701.0171587343475,2226.2595109836925,1433.8413119091024
TOMM70A,38.2683305256197,31.797696899196975,27.144093750239552,15.709855117801933,33.78174748588848,34.34376508150816,40.83970850785897,27.629459790823454,31.53689762698669,31.12353592550529,41.28767792303561,29.299379821991607,35.61952809830087,53.36965562269247,28.785247813095282,32.48334714662946,18.539163427401338,31.591351290998393,27.898311435299288,21.67182993649804
TOP1,223.39940857510237,229.2635752540758,227.89943153188824,168.6995982632466,276.8451885504162,214.28084176968025,176.51386207568095,298.9874991191689,217.88934437420454,232.97452415579758,255.80767209547835,291.71875491890427,251.0247648932555,302.5328231165409,193.33139167962258,223.68986398589846,213.31231970549027,184.70680265763664,250.55283068074493,263.1778662895336
TOP1MT,75.98956919816095,63.276320180208316,69.70340594633407,40.4481563600035,96.1509327563138,74.72930867730234,49.098325504751514,67.30798419592692,35.26155606945305,57.346700479767485,79.56834492613314,111.07666918326254,94.30890476849187,83.00341076620451,56.361939063563895,65.39336880434601,52.00628801314665,44.45040429935982,66.63096399662592,52.711282326204085
TOP2B,383.3202440269362,418.6624003805921,360.61725787764584,304.5793034553841,538.515890517842,506.50015233855316,406.36676611846656,377.56544949108115,491.82167100709455,386.54198342509386,605.3636686913516,473.9269839777611,491.4677493754113,630.9351103156771,449.4791533515661,301.00818639510584,440.2722063630639,380.53010117150376,443.3939260535449,329.7995847854639
TOP3A,29.612446420612716,40.27582729469242,43.90385919277743,31.591466769638394,41.65530547458757,39.79543036463763,32.93297696259665,32.66553672043962,36.54859643158094,39.043369673084506,40.91187985872979,45.95025190861496,29.958260589158165,46.751233538115834,30.985739621639233,35.35119197649559,48.94336979598165,33.38543075507728,38.75210838624858,41.06162348890567
TOPBP1,148.34243517137418,171.6936422892325,116.5528767700226,105.15953136412634,144.37188803249055,193.3733363709059,123.52480964979799,171.16719808522882,135.78276436559077,190.53968149476512,206.0188779873345,182.35477243644854,117.6251264749715,207.69639969869712,143.40246493332253,148.032139356631,124.91860469038606,132.12567847488617,137.51444426441367,115.48998670855684
TOPORS,68.00742223576303,100.04214594331988,120.74209303513123,141.77738805135436,117.53691473779111,66.63024082668234,68.5013017558815,193.80651486077699,121.38118125532975,99.71655335726386,68.46287067937394,98.54703444357644,113.33884565942421,63.150235774328834,64.42557346922709,145.42403107544374,115.14389706601054,95.02865527014339,86.54598447739757,145.24307355621113
TOR1A,87.9170146706435,92.32177915990978,80.24191177118848,105.8151904397139,98.59859829862982,100.28106376997901,88.09186330915438,122.17589841500262,100.6606541534777,91.79832685303333,96.24891799392582,91.02285598959219,107.00753842522349,105.33590277688437,92.53297708059318,105.20406102403857,146.162360052324,99.40254422425735,92.81982341627287,104.57300296843304
TOR1AIP1,15.52468999331914,22.25906235501207,17.474470232104686,23.262381527941585,18.044972613890117,21.070927854689767,20.94380107532571,20.467412013114213,21.467578642650206,22.369935625960505,20.95041290935394,17.0569389734678,19.3004060751827,21.12932378047472,20.01070615820076,20.868249310042216,17.549243003448556,18.93491255461892,19.02027876715659,18.059737551754665
TOR1AIP2,19.088710197866305,18.59330590849617,22.632900310030912,30.793518394778374,21.34523603855766,19.37837682270179,20.54735209760632,24.149730698142584,24.616142364375552,16.90272201744128,15.512318960114198,13.21389215375086,18.171049121213827,19.475590263524886,23.09177146016629,25.476688554266698,20.666227745146113,27.219662888474595,24.184333617981167,17.828050790695524
TOR1B,127.72024056171794,91.08733660749488,99.61424241674479,90.56139225528626,81.25161697079426,65.55771281280525,81.0155697767853,93.76185832180195,77.50015803202447,115.27251619178429,81.94371972513889,97.56261670661658,83.75191015531273,83.2046614526652,94.22082355804682,95.76007980867881,111.07343289481702,103.58213347147347,107.08506812949823,91.27494759125844
TOR2A,111.29594378906103,98.39187782571297,55.89864141526133,51.07694663333458,46.652657565017336,44.9281441550569,49.8613935882162,38.9186066438113,78.788286189588,46.61917877537702,50.12524383355502,60.71628470047337,62.24168358101351,69.63108847345987,53.559442440818025,58.767577142570765,81.29292910068783,62.55307733143889,66.85664857831499,67.29182676353211
TOR3A,36.65136324674151,32.38813112930363,28.974133084574344,20.025921117943387,33.86661365171523,29.69820590764365,32.84709878618931,39.04535919333616,29.86122833265134,47.845112115394684,50.64128545627427,38.273832718374145,40.15548696054525,53.06379725355438,31.861841299213793,28.42884355203837,27.84449493184915,32.08763169261059,30.593264197814584,33.68389989736139
TOR4A,50.41623286777259,74.87669436636186,41.86486392306509,45.97890195463857,32.5464821679247,46.01512815645669,50.74258158705605,45.74513104413256,75.1881543672103,58.26680339005499,58.800078072469105,38.4279065538483,43.366074835634286,60.184851071198146,41.31496362158456,49.35695583673335,79.06956129180817,39.87902003033429,58.15195797103859,76.2382020210663
TOX,22.63355847536006,43.377725994921484,24.19198085844188,30.31550993478488,21.52889045059635,52.25593597010704,53.78991751684665,17.82061551625474,71.06024304574748,28.302832785143693,19.860621594286666,22.520555416812005,29.611651958523236,16.5863636355828,38.5244356084848,29.281431924955655,56.17310147998714,40.67234874596743,27.38447636455153,23.03179961446604
TOX4,44.81469140104423,49.64492835226297,56.268280380185324,64.45634636250688,56.47660329081699,55.20025473349147,59.98773518955631,59.66311205844949,55.954687138544344,47.34963492962453,34.50357025705158,49.18011231471209,44.33800049005604,53.503249946922715,49.488169308994074,44.723121716854,57.87251681427182,46.153287097062154,58.31904809329215,60.12598993639845
TP53,69.27120209864341,61.506687242446134,55.360649980137765,41.517238272913104,72.35345584291196,78.57519849727208,61.627299383644754,55.978817724251414,60.645721248835486,72.5550416281229,63.47640808285651,63.466052155134726,59.87795994857888,67.28797495751053,50.37453397595033,51.76784815644111,57.19427472108262,55.968429381531024,81.09895052810569,55.745367488521694
TP53BP1,53.46209495030336,47.14363533000102,52.370886167793735,56.31282704531468,59.2816062609506,58.096335470309526,54.72538856854032,58.628028772406594,54.13743105554016,66.30412404887605,56.32247405627725,62.9069116166903,70.23156425127996,75.06709087831774,59.03738988003023,44.70013746980927,43.43558391849762,51.71406821518792,45.94962338618901,59.75628274544021
TP53BP2,146.56821031197643,100.5094686745542,105.87643693058337,89.57754927933732,98.19528107188594,100.85739034125167,113.2877617350025,88.87636509463285,103.66395088220716,104.72957232505613,101.26334761352128,84.15619683089504,115.10006602119327,114.70298252926325,104.50619358909275,87.23433349725869,112.46146069172906,96.53176550506342,127.75804751290036,108.8972727658366
TP53I11,51.281527158650604,48.14922451640702,40.16772099459649,51.8065038128134,36.29860202293227,28.007816956921943,44.35756959571465,68.47224486414534,49.26134091877519,48.42381119519835,50.01068447875314,44.07777879135378,55.059530083371854,50.54414396500966,27.757616122162617,61.3628558858602,48.22874109347915,43.622012386769555,38.97507073903484,45.306284172147386
TP53I13,53.155562513016825,62.22713898417995,51.50445618604698,53.10149401572227,78.58108478020048,58.95046540258517,72.80052710660416,65.99649788972604,48.1644057478006,72.48061216692126,75.21864841406513,69.40992910464121,73.27773017559682,70.04608684051789,75.88842310896214,50.12430375850642,50.03137717616584,60.903869072516045,48.89358689502026,40.77346201450856
TP53I3,63.937456501045745,29.97014090640494,41.892202464072966,26.717687630837542,19.833059435806675,23.84677592799084,27.704894470686146,34.63833827431643,27.333237965551348,33.51484223949622,33.21999894008587,30.529714331329018,27.714865551348325,43.016302774610175,23.706091215098287,34.14081456600991,37.40022587801352,26.01032197252573,43.09960050828545,35.64524070701929
TP53INP1,40.30224733334846,29.59312553040877,43.47028333301488,42.00119713554153,30.465601076897293,27.603405121664238,47.91978823845736,27.176726607688153,27.403662142813722,26.116266335462313,20.966012944727684,25.938619381520155,17.407902524615388,18.579843994404442,21.627160074867824,31.135294102384975,19.20392692514701,39.468610652889254,27.39532927203362,27.135857434382388
TP53INP2,78.46501252290881,60.247674573303996,159.25194251287695,192.07362875124434,70.43567612458892,72.64777748592677,117.70061402056291,94.95916747838339,55.36408872938284,73.84296883863668,29.64873676934755,32.61647018957495,56.180798945206014,28.056323943896626,111.88338604048302,147.24965078410563,64.40399972366987,81.11926018177516,48.30326714527936,75.24939088823974
TP53RK,28.390272324081245,26.77782012995888,26.261119181764123,18.34233565128627,30.714597054515274,23.677726955586138,25.21601969341104,25.804646540421796,27.39818335095653,26.935327433660916,22.28844132906016,26.948685230113185,31.587222337503412,31.1865699761518,27.27115424567476,24.218184340022262,20.075102570883562,27.06364507801238,25.364971301078032,26.347876542751777
TP53TG1,31.81448715193801,36.23341092458165,21.858184001368,16.396706058055184,27.247027682834677,40.1896401250261,29.350760365224797,34.18860386821509,32.72974752835018,33.9925623448373,44.27226110306374,31.215690246002783,39.953132472604246,50.78109802262431,31.898085002064427,30.353507199720525,27.076591969616153,26.303854730601238,32.05823637120749,34.24079727981671
TP63,24.10051183128473,18.54637394550544,33.12884716483293,20.178235224597593,25.536372806594358,22.75692355928455,26.803803662215937,22.144211024940912,22.321910779726647,18.108529853580734,15.644551975655931,19.699555071623823,19.26793050488181,13.700960339367613,26.924579210191517,27.867927353766078,30.271719346417825,29.614830693850426,21.106223288939297,14.636955520920903
TP73,21.23597404481457,25.671137203825623,27.435479556084328,31.848186239101622,20.65976886560149,18.313813366094045,16.78247783653647,23.477679783533137,28.138474300102356,24.135676088466653,15.331800705516939,16.44552110842319,19.50835972724059,18.088078850089016,19.291539117442596,26.904522318793756,25.068425082583094,20.583253200934706,19.820518482292346,21.26683524403389
TP73-AS1,82.17855318479863,62.331455264401555,62.829643633271495,44.461039795155536,89.47855044782469,97.32476421189322,80.25989065332682,57.41185411943849,66.89844267293532,92.1692242908462,134.4006185147532,123.09607200291632,112.46474664692174,136.00837405110545,93.96147572757799,56.249753771855865,61.25343273463862,84.94250750713444,84.88863885907122,77.52740526348084
TPCN1,26.2755739967181,28.388639434851935,31.330460360228344,23.51270655732555,32.17767607457063,27.476623269022497,29.796268220099297,19.686907918917242,34.27945613729421,25.180462847562858,33.833121797473204,35.52498021116222,27.213512700226527,23.719314343782504,29.461615566200223,27.443532493326412,23.571631176881453,34.885849434915265,26.087198911022263,30.63101016125345
TPCN2,30.468247602368763,26.698211771203948,22.192958071725368,20.465032022293443,19.46665034367417,19.00201813469328,18.90957749373822,20.60844764737419,22.20723620605958,19.993955898308645,22.038992052802055,26.27695499095682,22.362852348600033,23.15654982477739,19.618578079104505,20.35866559840305,30.35324970562717,20.885568655305704,22.531882457344924,21.895693283835822
TPD52,15.850884572985162,13.108585047201286,12.40897724000513,10.78278277103331,19.453050571966536,19.453198726852033,12.371469192653379,16.00149389530659,11.489424479536687,19.043919629554495,27.29066420352139,18.23681388627908,17.451470411017425,23.38605581021201,13.629958273067166,17.18188687728233,11.721316244758151,11.577465713051634,15.540138126203479,15.716461404008212
TPD52L1,22.747118501925456,22.19584529727273,28.867076716422506,33.9514000161157,19.148152054351094,22.15634975753302,27.225261272119447,22.74542156782155,32.48056117642426,23.827157950773326,17.63454248525887,18.509708394941725,17.642738683041667,18.7751067821227,33.68371888385468,29.64680387765737,31.458447006323823,27.741393940559973,24.002129428621917,19.511069034963803
