,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,neutrophils,CD8.T.cells
NFKBIB,23.337530454553644,24.568195627343627,20.301719221531837,28.9092645080863,22.195726101015442,27.959426295786127
NFKBID,53.71897975987638,23.867077242864568,19.056747447755285,20.471146519945698,37.56949972277641,13.218121372027982
NFKBIE,88.99793766426582,75.99328299247091,36.92638172029763,40.931226712079976,52.548220343986486,68.48245076828373
NFKBIL1,42.11785328341889,37.15333983378028,30.037232703736784,38.268886001949625,47.471179788065804,32.27037073347028
NFKBIZ,780.2485711771939,193.88669564518096,408.23611296446245,52.05951622077903,404.3049340976083,605.0678413811531
NFRKB,19.092313156510745,28.0967235928963,33.53556492187001,24.894756515427893,26.186294137085678,31.22902076530468
NFS1,60.589672399149705,86.79860793598351,112.9891162052687,56.85439608049097,34.869408829901595,36.575823710131296
NFU1,103.84946689586624,267.1544058996801,145.01918893368943,136.35369635773776,32.22458781350947,253.7903131166612
NFX1,15.943318022179948,28.64100079329656,18.956227824043715,11.149831479090793,9.894178998825065,53.31777712230551
NFXL1,53.91407305186464,43.87204345199655,19.840135862202676,26.814658968007127,46.56745070147151,25.219092401692087
NFYA,16.095438760480103,23.208960459303572,14.074970564156667,13.83748645793065,35.903186810884236,22.918371949288037
NFYB,15.078280389994086,27.33713220106509,16.34117706135444,19.27915613696672,11.069207262601559,74.32668208604981
NFYC,33.84990782120158,50.792726032833436,17.16407256001654,17.34250024679679,73.90141074873367,14.500894080439485
NGB,20.997417576720434,15.057496307281031,18.91095085957838,26.82785863448189,30.91831946491559,33.04023667394126
NGDN,158.88509701706997,264.50294952810196,173.9694291575666,163.45050225069932,36.41447145735126,440.3588835294625
NGLY1,42.93046814639077,70.60067148682288,59.76835785818864,48.3776907311389,35.76607749632785,41.43912341218726
NGRN,40.74496821124063,77.79092733109603,46.854639367522886,39.10876301054431,26.95404706068826,42.3590714395648
NHEJ1,49.15512713889338,52.2829992651455,34.40771067245424,36.249520336284974,18.466390564546273,35.622471759142286
NHLH1,27.056062642459413,21.39690166344766,22.805659722617175,32.22079085224947,38.993993277885174,37.02193493801729
NHLRC3,29.148909375614345,20.914911670804337,23.38902796143851,17.582764316933783,5.4871993884784285,21.734012106232026
NHP2L1,31.086795438963392,40.81422053371342,31.513104877266954,32.152522001971725,24.761898063798657,52.39456781177381
NHP2P2,39.97621563193324,58.94836933694104,41.77911421090905,46.388329859719875,25.842970430106465,44.79046271038744
NHS,37.13222859310095,7.46654076621647,9.785190921914705,8.610995294930758,45.66066607758105,9.466516836545297
NHSL1,23.176487003059954,21.690629228800017,21.078349517554436,28.78848572514628,32.82856993353978,41.04688293417439
NICN1,77.42513026114044,93.69953609318381,67.01908106543995,73.93061451353327,46.180439557070734,60.33057958376695
NID1,26.545400445317142,4.554365259283186,7.626282638846268,4.501263433567281,5.959122893098943,32.45801441238744
NIF3L1,97.64335760706172,144.75807322442986,117.92943112261199,75.03646716573272,17.108483742458,43.272434688526516
NIFK,65.680809364418,108.67979958540622,84.66301726604404,71.384552199295,26.350163343856547,92.02892645281938
NIFK-AS1,28.880824014166677,84.39233114733035,82.32735665227672,42.52973616324085,22.97511216997497,26.440105970730045
NIN,9.136616494255536,27.38948054941411,9.459933224847212,9.859127646665122,20.333547043897944,20.014444746480653
NINJ1,240.78304558272853,30.075149421358162,86.06769935121194,62.2563892239955,1377.7515166746323,197.06224092590367
NINJ2,82.3855835079889,22.479997967394084,27.71374937158164,26.417096431489,441.05048695397306,23.17171604844295
NIP7,31.341666765908286,44.97371013953847,32.08150683151411,31.755179060096594,11.995488454154016,54.54288234226486
NIPA1,20.23344397926865,70.8673894409934,60.76379200989549,51.2123550771375,19.730560018730692,28.902844384631585
NIPA2,30.126893215001857,56.82642295464029,28.618973072241875,31.388409020562754,23.388865841612496,25.905704916828352
NIPAL2,26.37062757267395,28.153843809285508,30.19588391369015,43.270143494837434,10.242315500386807,13.793834153299056
NIPAL3,21.67529915423316,35.59888130269454,47.32366818243469,24.755891518486724,13.516690008629535,55.27489954426808
NIPAL4,17.371615249421005,29.538814058652502,14.394542185550948,21.91125174823632,35.47866943980175,27.96266121767674
NIPBL,51.08189000755154,65.91477587217415,40.976078023299294,38.406537499941535,57.55223299080119,37.42397061763888
NIPSNAP1,39.91198148261129,92.6320797605954,59.32013598885928,44.15882868630393,36.412199875266325,56.488985144955564
NIPSNAP3A,156.2454101822241,45.91361112572325,43.09175645631266,21.28138293659552,7.522071396871103,33.97273499989393
NISCH,330.18940086110183,308.72532006135106,381.8547077303578,299.2774980616957,127.52532789561234,40.548249123708715
NIT1,48.85519250395236,60.24334614906577,32.07950554539739,18.615081145742813,30.681348752171143,35.41444283850055
NIT2,90.68424366596993,201.66543217030633,111.12580039295736,76.30787255241484,17.266694288686566,56.12221043128304
NKAP,58.152930897708494,47.47874842967918,41.9878496701128,33.38388613735456,35.4585097789778,73.5711720621977
NKAPP1,25.4143248510377,38.078638738620036,37.704635559115694,28.748404790523324,28.05254973059838,31.85217570658774
NKG7,35.58679247628709,17.20421308406132,147.89095399677848,7929.422044313494,17.093192860245388,348.54225923967346
NKIRAS2,92.75351177080998,44.00025561953128,45.63756774169677,36.12360574032498,37.95005312211516,25.226610924756848
NKPD1,25.786427353729994,28.080369216091427,21.819104701852748,24.48014163572653,30.688580278995133,31.5089468578549
NKRF,37.99716824518507,71.28022570644944,69.9911205256688,35.416015381215466,31.174402413858186,112.08682698431842
NKTR,29.060950801551318,31.654309057530128,39.141306297619785,28.148380207405577,28.564076855387402,117.09649624361758
NKX2-5,23.202687289299277,25.650588130715974,22.485919887204464,34.36361717539532,32.18529975025281,31.69467892291461
NKX3-1,10.155152502490603,16.548516653690253,11.712036096374097,11.914528871602254,36.71785815337505,39.313763330635275
NKX6-3,41.89511124351943,36.04856686043482,35.66482526064212,43.205108523418474,48.65243139244317,53.53718022940143
NLGN2,46.615246797075464,39.48027133808714,41.85186475704359,45.259853195952005,63.77371413288922,66.08645454716917
NLK,32.77468478307269,57.474495811196995,33.78966166983359,37.611970855113036,14.723512679220738,16.965513452299263
NLRC3,9.485080382578108,324.45621700895833,679.2270007170104,921.3592618666222,10.454049568944411,241.71050645294946
NLRC4,212.63717018863508,11.157949330803243,16.835445579445278,8.961063738206699,46.19804832617314,9.199717650855932
NLRC5,274.66894625126884,474.7881112652142,804.517504009503,521.0434954514499,247.240281064808,663.1701909946659
NLRP1,26.536202104622443,17.566075444549163,23.592558903632128,42.369964064858124,58.210197202741654,71.5637491231166
NLRP12,181.36220168808057,17.002559083171622,26.023985165550886,20.883331832059575,142.6949036856279,22.119753832384127
NLRP3,54.7774423245854,8.235407280930003,10.048999739465865,10.545678391969679,21.648572618206263,10.412237329987647
NLRP9,14.555777517418543,11.18071077245023,13.228522223056185,18.27855349970074,24.92756400163161,33.95099711883053
NLRX1,37.80093461737699,24.499663007451232,25.594643384747616,26.280667247201983,43.858969193719766,26.759087351807896
NMB,30.397905156745416,28.152282671973186,29.90614397979319,51.61970530321808,29.996244854932193,37.863783369706546
NMD3,21.3230218068064,39.12394650932242,33.46520623336593,31.763104013444245,30.0853659437035,54.13115597002979
NME3,158.9897556908028,129.2302497338879,169.86796576722293,85.4222503799752,36.697503093633365,88.03392464660541
NME6,48.77432493087123,62.693762105434246,41.66488231468885,39.02806416027437,27.802255049062026,20.935035929856024
NME8,52.65687500203144,8.28326761585903,17.10409658706695,71.42167184779576,27.84178879231634,14.440658438912035
NMI,426.35459647742636,279.63284191368257,205.93996238085714,171.7730624825267,1489.0742729548438,119.7348623088559
NMNAT3,18.614306982380484,20.762381082558125,21.458985984796218,18.757686534779165,20.013339282770477,25.27776543156241
NMRAL1,83.14571445007964,52.40926604235448,81.30994986574181,75.02918593483425,53.887920125707296,39.39820174400009
NMRK1,55.158067238740124,97.29811835950355,400.3505561200663,109.98096194286715,49.71467945519843,110.67779739755538
NMT1,88.45795593120698,105.9720503186531,84.05489889044033,64.920850724046,17.144096849121116,22.856879655547218
NMT2,6.3991043829310295,11.88417623821962,68.0555068524206,19.275013961265785,5.861053474032887,22.524039657368792
NMUR2,21.959145340441424,18.90295662567288,25.27746706460691,34.63430935182189,39.04727594404853,53.0038737225921
NNT,34.58537034563817,63.038880095422726,49.92255960027124,65.26148904129451,35.21748548843479,30.306400733703047
NOA1,174.1310900245377,222.37796021041808,157.65968642510563,99.65290798187235,31.80055413397725,122.7438879592773
NOC2L,77.46163243023895,58.41147860747116,65.69856708696221,52.50271049900291,38.36875373356671,37.2019932598014
NOC3L,54.52023970378243,176.8423499009519,82.69281058219843,66.36312875216026,29.005809946375514,53.8104107045293
NOC4L,42.93939621451513,43.362619312851606,41.775639266403346,28.647552844174317,23.71519785984517,42.15238255541902
NOD1,21.335884278124773,34.32433821801586,28.00844531875093,23.908637312694875,23.118245384026235,79.14263634159244
NOD2,354.4798963826956,10.08444652428337,46.077163422924066,10.90229531725143,145.01416303868515,13.308553086192196
NODAL,19.235640985934648,19.808393851079572,20.895639396551918,23.545345703718244,30.8045167874735,27.8668217051093
NOL10,96.69973292396544,106.57461253556438,88.01332160569741,87.5011455820138,54.20409714094021,116.9099747074645
NOL11,95.62924629235593,215.7131026783005,249.85720315004073,159.9769232028288,37.01145635739356,280.84689956198616
NOL12,170.192069193964,73.86812228785774,41.94160018287656,42.123108508075894,188.47638980048092,20.75939879716616
NOL4L,107.20363392370564,58.04983253391782,404.2797130300384,455.3714396545049,163.91680964893564,156.43919443596965
NOL6,36.77516731057404,36.667499975738714,27.43736440922197,29.45825361601683,29.873202454205554,51.718228737545545
NOL7,36.243741758770675,54.16090722730882,48.06417281235032,27.310427647756995,24.092463261108037,27.792583876155334
NOL9,41.857957195875386,51.580004718816355,55.14812764312954,28.215969181472083,18.584783799174875,42.39794394473583
NOLC1,36.04756739579111,51.43184489674499,32.00887351398456,32.74811587197505,19.71442872181768,32.59218198716715
NOM1,28.776116495400593,48.70067961309765,37.764008393142454,24.631455915020265,4.017728286871361,28.523344093632968
NOP10,647.2458501426258,415.8444017979351,325.4585488716152,382.3870883506921,2270.8237180990873,141.15969971458097
NOP14,63.84403814448953,91.01169257887798,106.54654491313998,56.480854099724475,17.152773913369913,73.13684233950035
NOP16,21.07367470849405,34.67610616437103,19.485783005674435,11.09040387947667,8.44027496834789,15.115199263388261
NOP2,85.9562119405119,106.94313023092535,113.39710508819017,70.90374869813004,28.164774194707373,66.87776048361708
NOP56,69.74026785282618,108.54654530389536,75.95115505001809,64.04792827040862,28.7974667217036,61.656096928586585
NOS1,22.39259776777434,16.28554392090934,16.503841890081862,28.653311944421336,36.77287322781271,30.021325998411335
NOS1AP,14.846284340134687,17.085256477296966,16.624395766713796,21.908973708308878,30.41371193173824,30.09047383768877
NOSIP,164.37191416403502,162.61200955615192,1251.4630672552312,164.93456924267363,197.14044808900775,428.8366969628405
NOTCH1,181.10718842482257,93.4524123113747,105.2152488933924,295.458153084634,463.77460050696396,75.7282555734008
NOTCH2,94.21990681203815,48.12150972336637,21.763821561600817,19.412984149558692,88.72077113961717,25.983123098644924
NOTCH3,29.952406196177098,26.293421800509634,26.179760608142917,38.2667639831502,45.44753052648029,46.20610324557397
NOTCH4,18.8996812766961,16.861021063413062,19.249645868556474,24.509854249916597,24.114015408851838,29.296963452132044
NOTUM,40.78707091626787,30.2824494521946,29.17033399878274,36.99837493252724,48.23605447473465,46.22802187534893
NOV,4.744216999616474,5.54362627079692,5.0950983683338,5.740633689465414,57.18520361259525,5.839428452833331
NOVA2,35.99164157948435,28.68113078736825,35.18235132850261,37.52031409317602,43.20810337712687,44.36802868146911
NOXA1,72.99723938682814,46.894278261901306,56.90210032452044,61.39545694899492,59.348102537026634,68.62228115858379
NPAS2,11.6908668408227,13.060153967931255,19.172412761907456,14.620087088436915,16.469330457898913,41.67960583593018
NPAT,30.11916772839689,74.09580704072273,88.21548390397534,58.647593259222475,23.93798811587417,46.17524826871763
NPB,38.843195870726305,22.682220873554915,25.075038311798988,30.179144401857826,31.1407114516648,37.19463626029006
NPC1,13.384116470778936,14.151666012568128,21.45675496543512,43.74481130902911,16.035195077497225,19.043029131253668
NPC1L1,20.27134627277512,15.196319028777188,19.21858214779239,22.497768407281203,29.55233048229419,30.401661008381076
NPC2,1681.694580221772,660.3284522742076,344.09187116778116,208.32613067259396,915.9150588231187,156.5356332923516
NPDC1,24.148806771510298,22.39896243218292,65.05373566694462,32.513568468119445,33.634968454845186,48.870955785041694
NPEPL1,37.394650637301886,16.956423508401336,35.36327539019805,18.007175485154345,45.03141792232644,29.812604417536427
NPEPPS,16.600559943974798,23.62234035529708,24.582674861527885,15.649124046243607,22.84394640753701,80.70776345310917
NPFF,61.90654329626192,40.69811302144005,54.02405401622818,54.18456352456997,55.83663132693432,41.83598950478342
NPHP3,37.93769179876321,49.19978138586277,61.96750598442274,23.741678009861353,11.163209759192478,24.418645715429275
NPHP3-ACAD11,37.93769179876321,49.19978138586277,61.96750598442274,43.192831793310056,11.163209759192478,34.37618254127363
NPHP3-AS1,15.691485147501156,15.20675056034105,15.776442311825022,24.429628166816343,25.361356364736846,29.027394473776194
NPL,26.97236274005041,6.43299247013329,10.114969047188696,9.519329764108612,34.136186675193734,10.45323023030999
NPM1P22,33.540214260584975,56.15139657143795,56.60627168413648,41.05454382543846,37.31748876665252,74.41033562242175
NPM2,45.030793658646125,35.66136449233192,35.74055171891966,48.53151526720919,50.36012643486618,63.09401968906312
NPM3,26.72744453364647,31.429338442641527,23.740855200260928,29.173164843001334,23.150476768292133,31.111036486917914
NPPA,41.82634417941149,33.76250398726047,25.98613197287664,37.22629159540766,41.742063033484186,43.93995548275759
NPR1,32.52235896466427,32.609490611429955,27.494668744208667,31.95456183531977,43.522514344654205,40.69175652807997
NPR3,16.647804232446344,13.168508077478883,16.166774899396646,18.962930131117496,21.883172469038836,24.596952035076658
NPRL2,34.55469883148129,36.704117250020126,31.842462406523495,51.73396995388838,40.508984102804604,28.433027484722125
NPRL3,30.893683697183025,26.360393472404123,27.676699424363736,32.86613721279972,24.96889377106447,28.884411420985643
NPTN,797.5383041289674,273.2996874979077,320.8799864237103,305.7206091877147,1167.0899164779016,199.38817141197583
NPTN-IT1,120.95360843786243,78.53043590008171,86.91901980057858,48.92974978225602,71.66664933644462,63.26160571954095
NQO2,245.6601434824099,27.033754782079537,81.12586214698452,68.72818711916908,680.4569120787054,29.852278510768365
NR1D1,99.78769360976747,83.70140878609485,130.58360815501487,174.08643731528247,188.68160919307613,17.121899098914938
NR1D2,46.20445317950243,50.672812497575165,76.6609515227565,15.655959240653505,5.356980334771085,189.38340410209466
NR1H2,65.1945743602879,56.25697210226711,33.554398725129325,22.490907977011954,72.54629342015676,38.02447700749514
NR1I2,23.20333061330863,23.080938790228693,20.14123161214457,27.026073141583343,26.29105262979871,30.10845993169968
NR2C1,20.98795941203296,25.587015953887693,30.674331546927984,17.26657460549672,6.927332872770908,24.533304314834076
NR2C2,93.49906287005899,200.65871412133035,154.45149229671154,155.0661522635293,53.98437517678208,77.28425644764344
NR2C2AP,38.208984239448995,66.30335644609423,53.378616196999864,35.92434630740086,48.010231918779816,55.44887354759028
NR3C1,122.73560344461968,113.45685749694306,94.6086376032045,119.2991538269596,49.32441379617945,121.47770864236794
NR3C2,13.091785817613825,71.64876837454828,61.9142676403915,18.6566751770996,17.47523558860488,76.21451658407811
NR4A1,26.259180718384037,13.74866848648335,14.77729191039907,4.976288058338943,4.730130543415376,33.27359115902567
NR4A2,38.18780255304414,9.787293746854141,14.985340912097818,21.33396180669802,70.40080400541704,3363.030761832416
NR6A1,20.438394961939647,17.951095688487758,19.882675496948092,22.551945633905994,32.15809409223601,24.66455803922182
NRARP,31.986916056797394,24.982396973310028,24.03175325302568,33.070890766032235,34.5242938212341,37.946369289548606
NRAS,43.16589510555363,29.5988660232644,22.848380418574862,25.931073009206607,17.289449154126153,51.065420812449574
NRBP1,88.41994918121003,51.33568034730539,56.27101182405693,54.57846822384153,73.22630022077513,47.62990681343395
NRBP2,38.10768332109606,45.325153476295654,76.21589492868804,53.3612293877438,17.04681135535492,32.79424086018675
NRCAM,13.804339926357141,13.516127876984617,17.652981953757898,15.297457649366605,17.722742924694664,65.48090427061331
NRD1,70.43838858588884,37.71195403059456,58.850387108453155,27.996799355686,62.706365613412466,18.049781003420037
NRF1,23.047366406230964,21.93951912984643,24.76979459694848,13.77337296879047,11.461150756442384,35.00392823138197
NRG1,60.49902554333992,10.263209112616117,9.371694982238946,12.343332104080078,15.82079289004883,12.291251399075
NRGN,283.23583568104885,36.165445040351045,46.16283749969663,29.269577179559988,30.64776577429977,22.752089703366487
NRIP1,115.8849977766038,202.7896202610657,69.83362700679506,71.31432516455973,11.053719476393974,30.07903364705272
NRIP3,21.9920471510657,13.147166538430087,14.296499093335834,22.71006609918704,33.07364163979944,35.146352339484714
NRM,133.0495665390769,133.34315891305235,60.9510851011291,69.46719793042452,99.3563314110676,59.639630944199936
NRP2,15.957027234647645,11.452177252481897,17.649189165713732,23.00889827231555,34.891651983150915,36.7628138864461
NRROS,254.21581952913868,65.53619463575012,70.15237296636992,75.74296540396878,23.692359873200807,30.768888065659343
NRSN2,19.155675548971505,18.623469979535116,17.99906425763447,24.649901900639833,25.19018827666082,29.591977817481943
NRXN3,11.040472412286915,12.431340768962542,15.060418967999894,21.240708735224526,25.830792472489872,36.21563694726506
NS3BP,33.34734503486041,24.734451462514105,22.88229736905571,34.11678983883935,33.28268686889976,34.70059645919408
NSD1,22.728963659316204,27.790694820290376,26.00541219084664,23.915432882129913,13.233474578786662,30.41477931162537
NSDHL,27.002854143870465,21.046377017898212,14.510848739614739,19.643362466154656,12.504105926969943,22.070246930071775
NSFL1C,65.41773936113397,37.508352734236674,32.145836768081395,23.086538940180148,48.339478370274826,37.52051848353105
NSG1,10.37148089939129,10.554746325350319,27.028883244626886,27.637016965479994,15.908545140088583,36.653676088934674
NSL1,30.2472064495012,34.3279071762877,24.281068426598935,27.60121747874823,34.08322626084874,30.11825710759373
NSMAF,55.39293205316459,53.6776646288154,81.80856557606145,25.5761995442847,50.846268622641645,30.137331781479066
NSMCE1,184.39171186642002,260.0941246643313,218.05375131614448,136.6148024146245,43.21619051911549,205.2751523598557
NSMCE2,63.22310564819055,75.81124749334018,50.18067597309499,62.51107900468252,36.16243700830169,81.05996160933324
NSMCE4A,35.597894305809035,97.91174340303452,62.52191228782931,26.013164344666635,7.645336492497687,14.979410728905869
NSMF,50.91609954727897,39.431043904365936,68.21135421888573,43.49687951520485,29.265519835820477,60.659975367198776
NSRP1,65.03164443011762,65.25741794473839,56.25112325209102,35.12995929983806,22.928022096911906,41.12733229421446
NSUN3,40.74976967829795,35.88726317978469,31.567979080167543,46.05257752748624,41.833012827852606,45.77123093379131
NSUN4,26.413068332723782,29.882314715149654,20.034852731521536,18.67880170286591,13.792671364805807,23.05487646081941
NSUN6,80.57553738408996,149.80064235958855,213.60920384777864,136.09497600564436,69.911602528241,72.65768038659273
NT5C,27.936318362018365,58.72691711280655,26.224620674366786,32.48293301399907,28.01329923302455,21.351019732194395
NT5C1B-RDH14,54.819983924769595,216.6751660477853,121.35670417003024,82.78457071702852,11.377407879186636,59.9896727349041
NT5C2,228.31945721833927,114.46161042437829,106.92756462469268,99.45761978965658,351.2610986353482,91.45231732458467
NT5C3B,61.866220708760345,149.4210919593977,141.35410791978907,38.07626334361592,34.58345257865494,105.68716936167526
NT5E,8.095947867112184,58.72651005024714,14.618060454486743,8.123660790010176,10.516042700164938,27.651714498047017
NTAN1,80.63364305980437,79.46512852208517,69.90821047842064,51.04437208800404,43.45228078078578,37.41353493338653
NTMT1,45.75444495186044,50.04000400990485,36.296285306004776,29.568107460395932,26.302353670725683,94.83610104247148
NTNG2,30.580922025454587,18.13330510772858,17.527155821611483,32.327723227527436,82.0129598412279,17.84920497246209
NTRK3,10.444850950666225,15.191474489736049,12.986763240678899,22.91451745581026,25.534749483421095,30.525125742024294
NUAK1,9.757624733388829,15.095116645338567,12.597451527493444,28.583486574149898,18.033280981710266,19.25903256116554
NUAK2,143.99151598448336,402.9620038116902,92.77215827703887,32.209625911930615,712.0624671898906,40.47355523094319
NUB1,31.40777853510606,49.04247896155802,34.656882978485925,30.986115475388655,14.983159791016027,99.58652540837929
NUBP1,161.71167166781933,142.34519656803687,63.94900469488087,54.50474777953632,32.803094189171674,77.6528626494775
NUBP2,116.76871622361868,156.25515758215715,171.5362884309656,146.70558658338848,83.64631040321443,149.81943415009098
NUCB2,17.57265164806782,12.16513141416044,64.05591980429834,40.004489214787995,12.228622544772628,47.69538784764662
NUCKS1,26.75728812782533,45.22504395767254,43.31965955866778,71.9383916540214,10.45144126419269,59.55482472473056
NUDC,170.34785841495136,202.9344519007165,148.73393100854284,162.96179880092265,61.65517130027194,163.01505892944863
NUDCD1,51.680209023790205,87.75807651938572,76.56058773845719,65.48942231869572,55.46939172866552,72.53794217310607
NUDCD2,65.42544831598896,99.25927417663837,92.07834513765042,60.12403798063284,11.073888531979572,53.53872944731453
NUDCD3,21.452442319027565,26.92734343313218,30.682837456613882,27.689171850864184,31.653212021786633,97.66421471877162
NUDT1,59.15302325032418,63.305546436269644,40.26208555690643,43.09892559568673,16.837662919362653,27.08353380447021
NUDT10,22.114642269289885,19.365810804087555,23.217488255145575,27.803218618494338,34.13713314437646,37.963406243824984
NUDT11,12.985413050122443,9.759924584205935,12.252888622156584,30.876129313245517,22.23992472657487,55.167903237710696
NUDT14,35.28932671276136,28.53122923514631,27.266922999738963,44.55637629327148,40.96358284951594,31.62162326897163
NUDT16,96.51090098142342,18.14613007117971,23.23922415753772,15.848012300702896,59.44032092260126,21.10606532787195
NUDT16L1,54.00533394999396,69.35653887983253,63.153465591824606,45.73859041714242,69.8374995126962,82.61658226526231
NUDT16P1,49.83577987142432,21.962189735393967,16.913929907342293,19.388509569968928,41.38626069836483,20.381764591935998
NUDT17,22.429102701189645,26.342493352961338,22.93787756065998,26.4647477901845,28.10431993384872,43.29603834399961
NUDT18,47.71629096000884,46.11998056742227,41.46464972430273,50.99698320733618,45.21125311162598,33.29235498067981
NUDT19,114.02370697895655,45.13860725614673,68.86791048966481,48.476041848621946,6.524376330097696,176.2411070287654
NUDT2,44.84670234222351,41.90266218824988,38.57916464703639,38.36370097953304,32.73041523130986,32.90820842764626
NUDT21,84.75990114551432,104.23529069986516,62.23222832270489,59.266296399981265,85.61193328170287,145.27507598221277
NUDT22,127.04360975658642,121.69448679930504,90.96123897039418,100.67279056372936,89.70770509236131,51.456711748785395
NUDT3,173.67785463707835,91.50508423511614,55.48015834012577,45.212820041409834,97.77949166601681,43.43231658689577
NUDT4,20.965567837930667,40.68260059827364,24.562746831487,26.80982691206463,23.345943669264138,65.94015078944796
NUDT4P1,20.965567837930667,40.68260059827364,24.562746831487,26.80982691206463,23.345943669264138,65.94015078944796
NUDT5,128.8018941913201,171.51964325335118,148.15566693221905,132.2734773309683,362.008559689697,78.83917557406338
NUDT9,77.07761360367611,113.25100164699637,82.19963029075547,65.04020952929525,20.32875560064648,53.434194989685885
NUFIP1,23.628563203071373,40.72350974633255,28.445528883808667,27.77856175332442,12.507226503173833,31.821008379378323
NUFIP2,124.65180815677623,108.13352006903628,85.6641698812053,79.4877149535691,157.66733630639075,44.16225615245143
NUMA1,13.589966550151221,31.61396317644265,17.353563006495342,15.440740101173184,9.12048155700591,163.89757267050072
NUMB,126.90543088192652,42.82377284434367,35.10075117015144,17.146473690346237,90.7534133128292,9.845477440601282
NUP107,117.77585539683803,285.2948709379499,183.32757585907368,162.06289419403512,23.8642650310155,96.37368388048576
NUP133,76.59455863642742,78.03448956634732,76.19687892158112,50.69424249520873,15.34450285800097,53.3867656050545
NUP153,115.23618544505597,297.3379912990847,205.31710309629884,161.94161947952225,331.0097723735985,22.22404305070867
NUP155,34.29437361393734,49.41030307624705,41.020978481350525,22.2357629199251,14.228286256196098,65.01617578960004
NUP160,17.958687371663856,13.359276753721716,12.950536855872055,12.53421725927108,21.935413538765093,39.274830496678945
NUP188,93.51267366911586,114.18346992572377,125.26764298353,111.14582909683212,57.84899537046418,107.9699442545264
NUP205,23.214752583118678,35.30816647685735,33.65362481385037,26.552025224844446,16.987480620040795,80.37133044693843
NUP210,85.21880996019976,137.44970497525915,164.948288685039,97.32847195553369,17.437363277239765,49.682801120280416
NUP214,28.859211949883633,27.359880047648723,27.931090576539855,33.21631211607673,44.85820540237929,40.528589819755815
NUP35,20.796084250866244,61.613731208104234,52.416895337952994,27.69531418689402,9.01682798857261,108.98898463765363
NUP37,67.99468154756805,119.5698629263329,75.06820077660876,62.343619015597874,31.3171278189187,92.6693424667538
NUP43,182.06754966340364,294.7279352629353,349.38648678070484,141.4472188140096,9.939615195168392,24.944488875057445
NUP50-AS1,35.8435096002486,15.683547304591812,15.474597716843373,25.80788482370412,41.201358444899334,20.676118546529302
NUP54,88.59724913635185,100.55005077922746,107.50500371660534,67.3142480660621,14.390451976881526,145.27405078957818
NUP85,150.81749684561268,174.42463446263932,151.99288705996574,85.0447339201484,28.178833783100025,56.045172947939115
NUP88,98.47529987505085,607.8830577898445,125.98166734066086,66.80063908559568,8.472454594193923,75.17464157079574
NUP93,207.0276998742451,120.65801976601024,113.77422903330503,97.31700392870745,27.964797919893012,81.78464399840914
NUP98,30.62058626537943,49.78675219055695,28.836416760518116,19.651533609964552,71.21355652601805,13.915196236092314
NUPL1,71.90847953849273,50.02647865392344,62.414096506996344,64.45006908849945,110.4630456233616,177.53350726154213
NUPL2,60.68382000509311,83.21144114287787,55.68589344767772,55.08585482482199,30.64776577429977,30.854962690915325
NUTF2,47.28399407897507,44.92635152347114,48.3847331442623,60.24752204434267,60.61613664014214,68.84968410915752
NUTF2P4,47.28399407897507,44.92635152347114,48.3847331442623,60.24752204434267,60.61613664014214,68.84968410915752
NUTM1,19.973704119608303,15.566147200910876,17.886013934319244,26.849624374953375,29.267142705820508,31.66992463340846
NVL,62.03454828384416,108.89319582026786,68.71389698025804,46.67117874813945,19.137361080209473,35.517517775661204
NXF1,608.2666094515374,397.9352798885511,427.62132789745823,324.60018232282835,296.34419766526247,570.6301549789
NXNL1,34.26182273544995,29.803916066040095,33.763440095615536,38.74827014816038,39.539699456794324,47.673428552257015
NXPE3,19.5551947660478,17.690709444695326,17.94549732352959,8.861310040213752,6.520623856584776,22.57327448013324
NXPH3,30.43543329874544,20.82825399331787,24.443009159135748,31.862774674351126,33.015921313750795,42.40762593250649
NXT2,9.279518834086414,17.465911136251137,12.197723389865171,28.056244437578854,21.409957102566274,31.091819783128653
NYX,33.13215183239611,36.52190211828082,26.680244824578644,38.691104277034185,37.38739374247412,39.17457383091076
OAF,84.00073230388917,25.31341065591947,32.481131827664235,35.531581526901135,39.252156167002724,37.069969858675506
OAS1,139.56757533796429,63.26913646017324,27.826740063992055,12.757024825404473,32.05238931332905,6.84772626614166
OAS2,29.248485132923424,28.081342424393302,26.319861641365307,24.44877032295619,14.958151545511633,15.415715503586583
OAS3,165.30654083869885,49.25540018413239,75.02190541047655,49.00815738428151,62.54315096914101,46.43830311295013
OASL,45.162705214128444,15.502940740278088,29.063166672798474,32.75855919832714,129.11832874790437,52.17049880480617
OAT,221.80837049249536,206.66066390912883,156.1230778931833,203.51763491479684,283.14161577785137,276.2462660746325
OAZ1,2783.530160415026,2172.589658325765,942.9581938123299,1213.9556495144132,5886.930988740689,804.3066399342725
OAZ2,206.91866808878098,68.06824461464589,56.893818205925754,45.8283995906975,558.0497757322264,45.6075091002099
OBFC1,69.38538945235133,71.46475482233735,107.05660520493228,112.35262330798196,93.59957020014052,38.75405023380623
OBSCN,26.820979124502497,25.48417951367339,49.694352453875695,26.314753946426105,28.782499950207406,48.213171688907224
