Symbol,monocytic.lineage,B.cells,CD4.T.cells,NK.cells,CD8.T.cells,myeloid.dendritic.cells,neutrophils
C10orf2,20.566294830189424,35.781699335112215,36.97530134295984,39.03455722656998,59.337819185550586,27.600452221113997,26.774542155540324
C10orf32,198.05262325646694,100.74259581452928,118.68468728132439,242.84130147078574,211.49650314652717,102.53481215782435,41.38626069836483
C10orf54,498.5242935585732,12.84905185272552,113.29025825549888,102.41264164749462,124.89483451520505,239.5495013314825,628.8752291605334
C10orf76,34.27441174519791,17.26059150359629,20.608820033086836,31.820177979689824,24.16739385281554,15.241679723182896,10.380902717550985
C10orf85,19.44570991681401,21.200406170721443,21.582199557776423,12.243380091661933,13.51809544002658,24.90304064399928,29.329894975734117
C10orf88,11.799714106037314,20.57114226091796,27.034879107713508,48.03253346201136,47.09101781636755,15.557949240815962,10.023052221110955
C11orf1,27.092093973548632,41.74813948831408,89.56914937042353,88.4236265399868,188.5678613045463,23.57261653571095,13.484592319189133
C11orf16,22.643106565226503,27.97197081635843,20.64585127217582,18.771603661244185,16.069019542670794,26.653997206259085,32.887786356715594
C11orf21,36.1401352447825,20.74195536841482,25.433357110939482,30.759070448061614,31.348836633914136,25.526255213553313,36.99683624536739
C11orf24,54.239801741460695,101.875264866479,39.97205943782785,59.075990160357456,36.93329312970366,50.143819964757796,17.49656731975411
C11orf30,23.461608156828923,32.78013747988695,25.737142852720403,61.939593081575,56.073996812273855,15.445557069839582,24.717998106645705
C11orf31,20.069739696108325,32.76400921234139,24.122374138121884,24.35422214096695,28.845812594976884,13.678517765984532,9.27392461810287
C11orf49,36.5419064870906,47.617830934091366,58.5298225655418,82.41242738775588,72.46839312378381,75.94536428459463,18.64775435351737
C11orf53,30.166595858122687,35.16260376906788,29.63335360203375,27.295287729082577,33.39175464633181,46.11103041431928,41.516416000159595
C11orf54,19.695853077707465,23.231654535346788,22.61252197883627,7.366094981147806,7.795707712047338,10.06398659094231,39.51421931725331
C11orf57,25.955529242796203,26.996678255997697,23.040498086515598,53.04224745069493,48.79934910963405,21.746630848469927,12.66469123955553
C11orf58,187.59011535293018,198.88628740364481,164.66955086658146,238.30080254623024,283.6641457845073,175.41642139239758,32.691190252808646
C11orf63,7.620998334149022,9.384630870098217,11.112103215891947,10.712401249197791,21.639571101904618,47.777186703774454,8.238147744477441
C11orf68,94.23688849051389,103.71494595184107,99.0194478852448,130.71763710711917,93.23760233507012,83.33958437246082,108.50667609980515
C11orf71,22.855983582755968,21.39912645941309,28.222032756946355,58.63580553396818,53.81140236980267,18.175712314243405,19.823914978351237
C11orf72,31.03598437927208,29.719336454906667,31.238862142691232,16.92964715482622,17.45961691818115,37.26889139475947,37.90142011157704
C11orf74,17.40512174115295,12.537345350183141,13.262859942048319,14.417209020845869,16.709538695662342,14.820579967378336,12.20736569101546
C11orf80,5.192934397751983,51.86286498540252,12.927666671964275,8.182150080506851,12.65109187900213,7.930599895258929,5.041349587132564
C11orf83,53.61556568567793,52.41398880868251,48.26013345605053,127.85457721501945,76.71570250701271,57.503186534885856,24.549130128217268
C11orf84,25.13995217261625,30.60191433633963,26.163252566228486,36.91742441078778,29.33924823643166,36.20632893323371,30.104557361846325
C11orf95,25.977847675170576,47.33350988581389,24.817054686702804,56.56822509264395,77.07227117577729,21.33677163105855,21.791898745709002
C12orf10,134.46622179861242,66.19590192942948,89.82156786867786,84.7387533930137,103.38692972055601,92.38777129524169,16.763715064935205
C12orf29,12.722409290778204,20.852377818998765,18.018537344958155,41.13715166351368,44.33302804331302,15.91439050422437,9.086407451573175
C12orf4,40.45931529966047,29.616925936770816,18.696418140776387,67.84497218012858,45.49196981601904,20.6326897046458,12.669608150988116
C12orf42,10.717377335961478,49.43188441373151,16.80967585621019,8.626049530470743,13.31536434424998,23.0558348266823,17.872629493393124
C12orf43,26.085749850826463,31.14502877018028,31.748796507883316,108.50216352784557,80.35021616198605,17.983226708713495,11.596198265287368
C12orf45,48.25645394502842,49.31244907014399,43.59920730801976,60.9113848476269,73.76221122235957,115.96535098116324,21.98229333038672
C12orf49,37.34310540191899,45.90629198443833,27.487427714073682,59.368263075789955,37.66205979054714,39.016163010441716,53.98549776197726
C12orf5,63.568053164061155,33.50745016400385,35.39270197223139,125.56407977444916,68.11921950892919,114.22384149570564,48.11617317308677
C12orf57,42.907561267526404,529.6516478106524,741.5190774995166,712.3586672335982,1434.965165657625,61.944745286363336,14.865334272845391
C12orf65,24.702069355299976,54.8268240485831,65.5716366740993,92.58201131805282,125.58758125825511,21.458539762366712,23.891077227681272
C12orf66,11.071509278880207,21.178521920947883,24.11568692296069,9.354496478046913,16.364980747277105,12.628050236981878,3.3614414016555902
C12orf73,16.206043353609942,27.10317573642193,25.032838779294362,33.085564737186125,45.1902614910899,11.878905418129579,11.06207405345899
C12orf75,8.458606450953729,41.187938086497276,130.4388665759124,1117.686602336261,606.0193294212116,69.97317259256369,11.518971477599408
C14orf1,15.727200680654818,33.679761102636824,29.946178415943024,139.57531482225386,101.41870866560687,34.81989626925422,19.833673411835356
C14orf119,200.43491052792874,190.40268328363882,135.6777180078111,428.8591227506467,317.9684912424817,157.10224644305708,209.72572160853818
C14orf132,11.57387449604999,15.32335181104186,42.74340693801775,9.18232820891692,21.484882768404347,14.861419319934416,14.046122331019735
C14orf142,24.702411801068195,35.00016941038179,28.904856401655284,111.02494142985545,75.34761806118453,16.020419271503457,17.114176864176056
C14orf159,78.65137051602605,44.19036676776716,53.54722847339947,58.38678629949455,45.473684566075086,42.97155263627998,82.61546708539483
C14orf166,690.7309219517317,571.4605115116717,690.0944403843206,643.7559270999393,888.2857270411525,705.9489255442562,73.56767027421935
C14orf169,65.8841715896648,72.07015285116626,105.6845005782217,148.29231250649335,134.67702990678046,87.00340748203126,30.748838280111897
C14orf180,20.1579915869418,27.650046469766895,19.47997606941854,14.575060834942072,12.761889125240916,12.551083428011124,27.232735466653494
C14orf183,15.60449755559957,17.277349415740645,16.299999329516968,9.309282639666623,9.158237634471066,22.48155621611925,28.171998384556684
C14orf2,252.5018241246723,79.3033551856098,167.16859130940549,186.8840973637788,234.91255326965697,197.0598426382035,67.56995550552358
C14orf28,17.00385551294289,31.22132803074188,19.275548385537746,37.6772039378324,25.595353028781314,10.83569661067742,19.991433220696905
C14orf64,11.646624668357344,11.134848315268478,25.349053942702824,8.443551801845137,36.96735710548028,14.964581211344653,12.579215094101329
C14orf79,26.56491147381107,27.988456061029574,25.70487337285239,19.0695646129418,19.974950182977256,27.89761723317902,35.688565292479076
C15orf38-AP3S2,62.941951298074585,27.70894736084626,30.529244863116308,37.47872579900191,34.851286316584435,25.4437603833056,23.484060933253744
C15orf39,23.853019496803984,11.171647090755412,11.560324580489018,25.94761440896699,9.9854676840944,18.57924536867814,103.09353115196961
C15orf40,41.20221521197055,83.20105979086648,85.6641698812053,184.1222286236716,198.99798330668585,16.18471437241846,12.124219741340912
C15orf41,13.438032318910707,16.988069371457847,17.228437978492682,11.479914563257724,12.38403887256096,13.541634685521263,37.78731223467533
C15orf54,15.865158176900739,21.23202397814094,22.04836849429225,8.127772381727763,9.582087581853017,14.021900524754072,28.197786270577307
C15orf57,29.513027141433746,39.237466854731025,33.09519806903882,16.526049625628424,18.030531253440774,37.48184332142845,30.79213507942397
C15orf61,86.16619067457245,56.84296877438592,96.68297758893728,263.15335902035963,204.18739534588633,109.75250058015709,10.398979126214389
C16orf13,63.30993459445246,41.70880288909833,41.57199275076477,78.59087994648209,76.85727921035775,61.60689840555091,29.87837953426627
C16orf45,22.479374698146074,26.963390240506822,26.05647464282688,38.39216464306684,36.83843837339973,24.630943723619016,26.846088566915274
C16orf46,12.233370157869379,21.180136764113296,18.549134919703974,9.395630643934616,10.314771808287988,12.752162379636237,27.881572010701884
C16orf52,37.57496877129625,56.00019710698835,44.08054023352622,60.54810907649454,65.51711839665428,32.966755438516756,40.58936880184862
C16orf58,29.227003110391735,33.225062309783745,38.69566371273271,35.62381204526474,38.635897323479305,18.74144127659801,30.736052856614652
C16orf62,117.56868237877183,67.7725899302769,72.04068529533788,99.1884341428496,80.44662548441046,83.63239655155532,37.903259144566164
C16orf70,70.46280490189534,43.33167198382092,46.671825752543384,55.87418586393691,48.859256333632686,45.20749270170433,52.58210525959742
C16orf71,25.55210072878616,29.35592883854841,22.30801127266272,18.120363607227112,19.844261931454245,31.55747782447042,28.03272330349826
C16orf72,16.537737841382864,22.284829223503763,17.805733956011792,72.596596110471,54.59208905128645,8.151581580064512,84.73640396846382
C16orf74,36.33228003704416,60.823629369672474,33.258933454602385,25.100252984405845,35.40128933689767,18.98963143842467,37.84550361029031
C16orf80,65.18598893291485,79.65814616353447,105.98968079976986,262.01761595542945,200.38351268861618,101.25013350064141,59.39913430758423
C16orf86,39.810856358542935,34.52501174120612,29.550896629061274,27.434321676864837,24.995907478100573,26.817632973759775,39.81416787020377
C16orf87,19.66079834869288,16.89049846687683,19.446923041163178,37.88145921016674,38.92081458757139,17.506029480524543,12.121530801571236
C16orf91,68.74105078511161,63.04718273431176,48.42868753822133,112.34016369425063,69.4310940714305,69.67407311749987,56.06156058105319
C16orf93,21.071191637897865,15.100872468066354,13.715354435226358,12.56013442794496,12.238883091612214,18.511757941685346,29.36752947827354
C17orf49,241.68430882329545,145.36538908229434,155.54519300026155,384.72132771326017,231.70092603776578,261.8015811069358,71.13511501259276
C17orf51,22.327193306530663,25.342729306741003,17.925978918549372,15.787709791910727,17.46772719771835,37.96162907509245,30.852168708837443
C17orf53,19.098004531340074,19.33040554526291,20.228395697478252,12.245756532295204,12.798918468924807,16.651497243140405,30.732218266325575
C17orf59,48.91584639552983,51.00864951854497,49.36990623658674,77.31251152288961,53.49937009063896,34.6640904240501,36.280187329506425
C17orf62,293.28307354797965,273.54796254982034,219.66938389549617,309.10646105085425,257.19165096720155,224.2011705156879,383.71729987115435
C17orf67,24.47233744303602,33.03904314805768,45.0385975767003,25.696500624322642,41.93317023661268,21.294663095984937,29.075457752814064
C17orf70,77.38328130669781,50.85790045566885,60.43992646005543,60.52461113668524,58.49940313703731,50.34407178385704,32.91789094760974
C17orf75,13.11676458642691,22.08997682464008,20.721837012444702,57.9244285007894,53.40785359875135,20.879423887659737,3.7465949131944254
C17orf80,33.01546361906785,52.65140044197036,52.242426424879454,91.17017249078607,82.35589408472455,38.34243352373297,19.491321464001413
C17orf82,28.197786270577307,39.20212623830446,28.478475235452642,19.17998916169831,21.468954037115868,30.34401321637467,45.32075530937182
C17orf85,49.7401860927088,38.71202846418266,33.592330912655015,71.93988758637532,68.87793569486335,38.319584158002385,31.695804902066318
C17orf89,54.689425428685425,49.14865393497724,41.20221521197055,40.42623660207779,31.53014719529851,34.093150076016755,31.740215098204263
C18orf12,14.506624929831775,18.95057869993131,16.058330431679487,12.182092001728465,9.419953903278305,19.37708970731651,27.8508605449096
C18orf21,146.71372189404218,93.87831224202792,130.50488500988303,202.3276947151665,213.34581490713745,97.67788113001546,71.09715867219042
C18orf25,10.418675659090212,15.087480487033432,10.842984470987837,9.100904905427168,9.247157748629464,12.937437608137602,29.134365776291894
C18orf54,23.498715623375777,37.85731007836505,23.922064567383867,15.164016223467957,18.77628838001066,27.945420915393733,41.22078287399585
C18orf8,25.500612596784123,23.36342696146923,21.739698090480374,31.27395991395285,25.25610047396375,15.196108364523614,21.591775851804577
C19orf10,161.22034452763094,54.6655487150823,56.431156055587316,173.87780761374069,124.46359392652766,83.03858759713015,35.7623590162738
C19orf12,15.816078153371148,27.639507425335424,28.866414173745113,99.13276050466132,55.03051786086633,19.10700830813058,12.440391648443422
C19orf24,69.11227190177867,56.643951237649844,59.49885498952924,84.64600063618303,83.91867534132152,59.212916107725114,37.57366654467908
C19orf25,41.16053987215442,41.283689378363476,35.36621694708811,41.46350009603806,32.495544115342135,38.519578193409856,43.50743320411324
C19orf33,14.021511760510922,16.71753230411614,12.839792655052435,24.763786136158014,16.206829694814648,35.71776739877675,21.70597014571717
C19orf43,116.08920389895037,80.22778158067693,86.63931911733556,103.62153140660153,100.50057880487464,67.06973515330453,43.27344280419197
C19orf47,29.61056266495123,34.287005380594906,20.660023641734547,18.466902568706313,19.04895565396676,27.617292791271616,40.870557000157135
C19orf48,42.21547377096843,45.57655580667083,34.40914167866949,39.234747215035384,49.39420885020532,38.472881980778205,37.01556128687457
C19orf52,25.1683720941893,21.398829806585898,29.158609141620637,87.99014230792314,62.50804602179209,13.85994857984232,13.098865868226852
C19orf53,307.994333896904,356.7278395613359,277.7378518834271,438.23776401392627,513.3361318797037,248.18119593341788,131.6925570516441
C19orf54,100.58629922325223,41.7684007269497,45.4891319677816,65.65213395117091,56.501998810883194,83.08464673655148,35.49367369483838
C19orf57,30.49836505125536,39.477534869050466,23.72999678567007,25.097643394632314,19.896323983573556,31.61264841601598,46.339160408521785
C19orf60,91.81703885131218,70.93766805493107,120.73415050100061,90.50464920933497,99.88249817151872,68.40358343750452,45.23131391460477
C19orf66,45.36192627806249,35.69178130306625,42.3993428667307,81.75811335452273,73.51414686947794,21.757938999439585,38.95104151425439
C19orf68,44.23204379099326,54.966853820653355,46.38189951743692,33.39869898850056,34.551824771963304,27.86630862400104,50.16815580139291
C19orf84,26.313477177575603,23.510934850607516,16.87973090717407,16.77603649602343,12.134645018200342,37.65370700475641,28.90465604915245
C1GALT1C1,73.27351907970579,35.371365260424014,54.237546018428375,162.53312885511252,101.30980513531821,57.48684700639981,110.47223406332829
C1QA,40.20658781480514,16.666739573738226,15.48414695667046,11.616068814522416,11.26253746436863,11.010514654870242,21.317997201472345
C1QBP,118.11267643770991,307.0500440863788,188.80720373550142,369.6740592177458,521.5891322906787,275.8767373948985,12.175845056768777
C1QTNF3,26.473737859805574,32.23330018010531,27.57731320338756,38.96373301962079,33.86046780370675,28.239252587941404,21.89925673201541
C1RL,24.078606560379242,22.05585832073482,30.25999827080904,23.60220921503294,23.816012850222442,32.98778489149455,36.08681719197686
C1RL-AS1,25.22653232641398,29.03940523012345,22.590589294165415,18.050914199304177,21.771667451896526,19.28730946909946,24.545216723293862
C1orf109,13.294706289513645,27.971583045192137,27.17334000718327,40.690497092902156,52.606530513273235,11.083180187811022,6.635890130534302
C1orf115,28.827423616706042,35.1121881267647,30.02724065894179,17.32435817589619,12.459031326981151,19.244843046218893,26.743196318369282
C1orf122,116.34537087380184,108.43449746432299,71.23774775716855,215.34857995343583,149.72797626489043,123.88691438997915,131.56208799861108
C1orf123,135.190503276867,129.88670895148653,124.43340253269034,210.04432540226134,165.05236493688997,149.6314886895968,100.22648617889493
C1orf127,32.990300180293886,31.45069514963932,24.60756499493299,22.1210812613239,21.250869991738114,40.645113170720855,40.441931593859735
C1orf131,78.89762678607829,106.26627492366866,107.3277999617213,193.28555325815387,168.7671143150077,58.699650158797546,35.06889335356339
C1orf159,29.800404327880592,22.427081725236228,22.573684330935215,27.089089530784875,29.69709691597946,21.860734956093758,37.203849492624684
C1orf162,1260.866660384152,386.2871831205304,392.8296458375749,708.8320367725321,257.98082001405436,1566.794224471481,102.6023525228639
C1orf167,31.507862940539958,36.89644722177908,28.342203075051447,18.36071072472209,20.150308201338227,47.09069140743649,39.02211313164938
C1orf168,16.047092271608612,20.149330526004753,14.508434983456961,9.68659752899407,11.482301992598888,21.26545767712815,29.408677439281192
C1orf174,23.85831085264028,28.79586989534821,20.014726549818675,140.44680548741835,66.85807908352639,31.92024898872095,10.480676958221165
C1orf186,8.030946339199458,27.953170105496774,19.460002630199636,6.629821371210801,7.036948721094994,23.884950801176437,14.008882788546865
C1orf198,29.017473362035727,28.490321563546217,29.083923485091173,28.796668297457558,27.564126912495745,26.03481048762395,37.276642048681
C1orf200,28.214013467304266,26.319131909965996,21.811241716520122,17.288250782365573,17.079099436349544,27.58993207994152,35.255831463696296
C1orf21,14.81944999770277,12.115566845747395,13.446790834103986,90.08281463652638,25.75605980703745,20.73505544693333,16.48280645881802
C1orf213,30.0947515213454,23.182753089451577,23.920903889729743,16.31989646919598,20.046799199299837,22.033396470829114,21.442184679254165
C1orf216,43.20271278991021,15.256689021369107,26.890599239942617,103.65960563514015,58.34309436819214,27.449158184940405,23.838639554771362
C1orf228,40.69501006368346,13.331710597405994,51.29122063317161,5.7935595129636255,88.37460766221679,5.090262300186411,4.660710814438147
C1orf233,34.27013571382021,25.709506278038248,22.793333065735272,23.423585107924616,18.719889319958877,33.309920369374,31.722619464716086
C1orf27,63.13814632382239,37.15127967228028,57.155483016554484,52.37621859117718,67.95180647816828,50.14242970213377,39.62035769741212
C1orf35,82.3798731724036,77.59920677303215,95.02268054784486,83.01038898431291,93.51526642690297,70.91308719241212,46.87932851246426
C1orf43,170.01285202825431,137.51641217004754,90.66350305396924,218.95187588415894,207.36951332607978,191.50390492699336,163.83729600850688
C1orf50,48.733772455538144,59.58098213060226,42.50645383866119,108.78682240365337,99.21387571302334,62.87959411581797,36.444772763429874
C1orf52,210.3692457944902,162.02245920143085,213.38130907139808,263.7943765559814,312.68582310062067,119.772260045715,181.27548204535805
C1orf54,91.94568719189823,24.290158518926486,48.98845882186078,25.87756562065678,52.23265018326136,385.76006796271815,31.38514567213203
C1orf56,34.40198724269482,53.97128007418533,36.44856219914729,82.19051456553129,52.64045302930437,16.393136424075454,42.62683395117251
C1orf61,22.051883810322707,26.364779028953667,18.870097864753653,19.553974887567623,17.366558729312974,25.975326891419517,30.713691156277182
C1orf85,48.266155079270064,11.403541229040261,19.040903081238707,62.861291158524345,37.049187525104884,10.689259437025392,13.933250889601508
C1orf86,26.85595277271872,27.04181348247102,22.023776967732978,21.2290807986397,18.519586734075798,19.995729353974944,37.52577598166985
C1orf94,21.393935628630125,30.075774823011372,31.092613869050247,13.523624888149387,16.50212604056245,37.261658905069346,42.029780006483584
C1orf95,32.263252932595684,34.32957281714126,31.01727414192208,24.603812814884414,21.901078336740003,43.41675509666143,51.4371926504909
C2,33.5797596735972,21.96599582263028,16.04497904138052,13.450239900273589,14.152941264384772,17.04350321060569,23.59321303732776
C20orf166,55.66273915078799,64.56856234850513,62.7729019415776,40.90626752436046,40.71955810403569,89.3719377593219,75.4631281567074
C20orf166-AS1,23.828231905305767,25.444465843916223,20.322979185438236,13.136690854538221,14.147154505645616,29.56032036686349,32.914240439112604
C20orf181,20.768282389288334,31.49978332969654,22.165438521779738,18.010795519624622,17.906357624902622,24.43657181786215,30.32151639207508
C20orf187,14.668810684081429,23.433816016537527,17.473782099821264,8.059330516700905,7.611390294043198,10.673785357422155,29.33782472176298
C20orf194,95.13999207409756,22.264757601535017,37.65031421470917,40.92073065324535,43.37494430179061,54.2514578050697,12.896699536941828
C20orf196,16.279110872876004,26.168875015543197,21.676350871822525,43.256948772729295,31.29304189535729,10.755703609464558,16.680030249237543
C20orf203,22.22020158470066,25.256625665269326,22.283284610382044,12.41214026223768,14.651738982690022,25.597482078939272,33.659457047949175
C20orf24,860.2725535456988,180.37430179239422,245.05809604788132,627.138378697002,356.5918697880049,405.99833480244513,1961.171518870679
C20orf26,14.134902238978995,13.65445663903535,21.221430441155935,6.452418437990777,7.623375817996411,19.210457868787994,29.223154227029937
C20orf27,86.15484350988422,44.30691582001949,36.03058073595205,36.58423027392482,39.34913454601579,72.97143905372951,53.49380793916716
C21orf119,28.40454720215573,21.397049975982274,22.27679840428734,46.66244506650814,33.843104244258264,12.761358384229496,17.323157384510456
C21orf2,55.782473403765835,49.284428790258914,48.768915985082884,53.589186107846174,62.05045998087818,27.704146182163853,28.06869334693773
C21orf33,30.712413836332722,38.335524139430184,19.97758101648739,61.10294454748381,53.1504499513857,36.63269661850047,11.199325959391048
C21orf58,22.776907886749065,29.982109753880714,21.187037935659735,21.563358639102788,21.701306562857837,32.41253603726474,31.13596309252276
C21orf59,132.33033423973936,162.02695148013802,192.25669124940117,243.98184689741433,260.283491251554,115.03507453417018,27.853563340412737
C21orf62,23.680538772638897,30.835065376322635,17.00185198132203,13.726101281405088,14.492453986957813,29.47418466847052,25.22810608847983
C21orf67,27.655221652992168,33.0296551050778,30.00040350569096,18.3135554186614,19.81855675521893,34.26467267227343,45.028608803915056
C21orf90,23.329928811434545,27.051374590275504,23.00475202217082,14.397835149139835,14.250197408403745,31.734495447055075,30.53390069529709
C21orf91,26.150198634865493,22.444188041177206,34.561885026240034,92.92146533838543,80.11719464336515,11.684061889318006,82.01637073526798
C22orf15,28.517191487476993,24.614900453705058,19.114161389970832,12.62910065235695,19.903634599197012,29.81569373775273,37.32783680597878
C22orf42,11.278943253467395,19.9126041159672,21.7633690003596,6.198718547604645,6.579007694306828,18.25652146211626,42.957257921347804
C2CD2,56.535690064682186,31.20812982611581,42.66437474287708,35.75913664627657,55.40829236432771,88.61260320000275,22.29780820149899
C2CD2L,73.44742464475287,27.483426910326678,50.33639528186468,44.668936452174755,50.75506868589291,28.536767148039978,47.915150665788076
C2CD3,43.673613568960064,59.444441154481865,58.874051213261055,97.50808895375931,88.83769156313456,31.869180139924257,39.74082727460369
C2CD4B,22.606566716941664,34.97858442978041,28.305293930609306,23.842605569237005,25.18774392414602,19.74985286169216,36.11008722371558
C2CD4C,41.43706744139234,44.919189762369065,32.030624023757966,21.320657139142412,25.60120834286369,41.741484369629106,49.940556757838266
C2orf16,24.30245238706882,22.91308801841204,26.800351177496317,15.216029044172735,15.14731310624982,24.756921108480803,27.681687720646305
C2orf43,16.046758585175095,32.44018180988449,24.24272552527604,65.45810807982613,51.59287723735242,21.60465068836795,18.240836677728485
C2orf44,17.02555590933816,27.655413345045677,26.26172904881883,35.1728418603202,28.084262251680105,25.527847673889045,19.93926050732933
C2orf47,65.64576333746362,43.48241004749972,63.969397939137394,113.07373140706115,112.70049172966147,72.89308223546833,21.879835706415047
C2orf49,29.00902697202347,24.56751446176542,26.080145261164702,70.86051276029158,46.749855479211604,9.558604443056849,19.566855221320502
C2orf57,30.971513918575255,26.32004407737647,21.109638971060896,20.178121966907437,16.91217142233643,28.118154443176994,32.47235247443794
C2orf68,42.68448891273504,36.81418862167329,47.355497080518624,83.88843343532406,114.01185231359293,31.06159482117576,22.666347092029213
C2orf69,40.78424386992608,28.796867901443722,36.49406617272313,67.88072177449766,99.02768443392327,25.728937931968122,17.627671358740233
C2orf72,20.64799797581243,27.01389940404182,20.396928313520966,14.020539897059132,14.577384632506096,18.514324394139066,34.77792613943492
C2orf74,33.10047465357766,37.39024449747404,33.52580340827863,112.44533505499132,92.23868242632803,21.19967143336535,9.163698547624374
C2orf76,29.797512618915935,24.58863937911894,21.78661263933251,111.10269483480451,50.947519430014125,25.946355453405786,51.50140908356704
C2orf81,44.406531969616076,60.25044534326458,41.65535303900429,26.83176400617004,32.19757212178566,75.24740893833864,52.329044091917126
C2orf88,14.978487029074797,14.829314456933421,14.515878688133746,21.679656602193617,21.57965656867443,9.37383889553225,21.677102129915355
C3,37.37029377626382,19.088343434354876,20.687823977224753,21.863462613474304,19.678113308945367,19.99392763730649,38.07573549818301
C3AR1,226.0173948472717,13.97145144559035,33.94200772378294,152.6390196175318,71.82379606993692,39.295712349419276,60.21495773612886
C3P1,24.324698195251276,22.17496619385229,19.161917085771947,17.343582162006623,18.246653653920497,34.57122931372432,36.46877917846518
C3orf14,39.49614659948636,14.93950042208107,17.939278965714358,18.435696278682318,35.14798309376438,9.168336528951368,14.514771949884107
C3orf17,115.57775965102232,107.17317201479482,204.3502219383693,234.8865020784321,236.81719059666642,201.9381949270616,47.42809443836558
C3orf18,20.422675844221793,38.77594402758264,45.325153476295654,51.12333331377459,62.229640210907405,31.427595678375376,27.800328010378827
C3orf38,31.55507177875173,24.171079477223532,23.420175797746783,93.98834749190608,58.95531592852964,21.40891831016963,10.574884492290616
C3orf58,144.461375293461,104.3495088613706,52.919957577892156,114.21196602302233,77.62341500043019,171.07083348256577,25.019308312815184
C3orf62,27.595861120848156,15.64619559080505,21.432080499591947,31.801435844777817,33.48748210477718,10.576497204552185,64.54171462155314
C3orf70,13.5340338792733,29.21869825845809,31.996894851296283,3.7650525469270346,3.77197470165375,18.84957381877707,39.289720509596776
C4BPA,18.633412412949006,19.70896347922224,15.965988810581763,12.84860654623891,11.865985336702304,17.7609888324931,29.338434791020664
C4BPB,20.769146135832298,21.68687085482408,18.93167295883093,15.032468184192455,16.762669322588987,19.730423257384185,30.331396119883298
C4orf27,92.98202882317504,98.99542853103566,114.13599222897022,167.48522254931527,155.18335372879434,96.00049901927967,65.59800343494702
C4orf29,26.168875015543197,21.0500243931328,29.062562327520883,40.848466109613234,53.890534847333385,27.318000755933767,10.188642927792397
C4orf3,184.62447393673202,201.75211676732886,124.13619325682225,371.6369143054243,385.4847560941243,191.36723111783795,202.1818946871506
C4orf32,92.88669139080172,17.138512569066297,67.04417096774121,18.85780689950506,107.49755229583269,60.25587470329962,17.500327309559957
C4orf33,35.46588393548165,9.704608409845108,9.42165170402822,46.541957985083194,23.98266370995731,27.834070479389897,20.13816046197492
C4orf46,14.173262687297726,9.733643931180278,8.983639277643524,43.68299897232532,28.99254348620445,12.88615546271226,8.880063542423038
C4orf48,287.2593417033158,56.01145498827219,100.35856937723926,61.07330440519277,127.38132732998959,156.96945072502515,139.31627558451805
C5,26.657322939467345,19.434256363067288,16.9241327266371,8.271333851580442,12.442892576289001,19.68370643345484,26.392937050137785
C5AR1,362.51327087348585,9.890819089524994,27.158464332442854,11.251769512591363,11.142337378686824,6.352832582494031,1835.8086802007058
C5orf17,14.326854583211214,24.60023172219272,24.039083689289484,26.595310953589586,18.366056706296472,13.247608149074493,32.999219567903765
C5orf20,12.162433400897667,9.985536898321994,16.051430826735416,8.24820391522043,8.101842279451976,116.00474438809144,10.555990117381693
C5orf22,62.23265968513588,61.430788664346366,72.66556742576958,166.6502879483558,120.06318210895247,51.3186032609216,17.240861972954814
C5orf24,23.449577105446224,22.38871776245885,15.7554603154942,56.93287303619617,53.0808658908128,17.805116866990723,7.525617686314512
C5orf28,23.83170061682425,50.27746480824102,56.489076102513735,64.21373452959281,109.35307657629427,23.60548140279294,7.845144388577656
C5orf30,17.57472244384218,22.263060063315937,21.61498604959661,24.50577724431317,18.87140588559886,17.69806833405149,51.74114230210875
C5orf34,6.248197255235298,8.841247817162355,8.07549111114047,13.385693681343751,17.965535084295944,6.814793776125421,4.871884732951854
C5orf45,33.47495010322962,104.93484404180738,103.70775722874929,43.04041251013008,106.39525493020646,44.357618311268,34.040020482326135
C5orf49,13.917517575740048,19.24924558758548,22.586988102477385,7.9114931348379995,8.860757260169697,15.22351921992672,29.914229522774463
C5orf51,119.45885593900191,170.85397465334128,155.2662008117004,154.71936836765536,169.69026609100362,105.22910643997089,83.70430970613916
C5orf56,48.78277760967126,54.47302197421621,73.03570386863548,128.05501998185545,90.71567787669804,23.14261522644981,32.3660634030501
C5orf58,15.101186485146503,19.356953414544297,15.453481574827709,10.009999520825076,10.941510393485773,32.466050812496945,30.635234723466073
C5orf63,9.420998667529513,32.130243294101945,37.966628873587815,25.549267067268215,39.385972680197575,19.918678082930054,9.708712577839885
C5orf64,8.629996653722763,8.48950243085222,8.147344997033775,6.19201943628048,6.160340093964258,7.998114861812899,10.059662509311567
C6orf1,37.74804439860056,45.443750464373075,30.280980174227736,69.55681653441151,45.18587641353084,28.952579816190795,65.61573876975366
C6orf106,23.584710713763297,23.80231514903506,16.004991438114843,64.11322165145798,32.29793449316393,16.098562885876383,26.643837814261655
C6orf120,49.341169289848274,36.55710699940148,20.18511638305256,105.70135055145892,67.48991352074833,33.21815407059342,24.253482328216894
C6orf136,28.643780268208122,18.031031172847193,29.980031624419716,92.5082418193699,67.0530011300207,8.850445026594313,9.45501665838969
C6orf15,35.19039980968406,37.05483767466884,31.13876885358731,16.85903436170093,16.462026049405875,37.81561036778154,52.005056516532946
