gene,naive.CD4.T.cells,memory.CD4.T.cells,regulatory.T.cells
GNG2,704.3135730555556,819.8362211111112,697.50245
GNG3,21.304074444444442,17.7504,19.717433333333332
GNG4,3.6997633333333333,7.47947,3.403413333333333
GNG5,832.19,888.3179222222221,814.6413333333334
GNG7,53.63640383333333,29.955046111111113,57.372658888888886
GNG8,21.7451355,6.948031666666668,32.81970311111112
GNGT1,0.24140799999999998,0.3785803333333333,0.540031111111111
GNGT2,5.5887166666666666,32.55469222222222,4.561039999999999
GNL1,34.22385283333333,36.162193333333335,31.995312999999996
GNL2,253.32414000000003,239.1177557777778,260.972808
GNL3,362.194315,278.5155666666667,380.86869333333334
GNL3L,48.481591666666674,56.573366666666665,45.131680555555555
GNLY,138.3990666666667,1236.7992222222222,6.883437285714286
GNMT,19.268497777777778,9.30308,27.059233333333328
GNN,2.807615833333333,2.8262651111111112,1.7954233333333331
GNPAT,418.2027,361.0956666666666,418.3740861111111
GNPDA1,503.111655,283.82683333333335,266.4376666666667
GNPDA2,126.89233333333334,134.9848333333333,116.14137527777775
GNPNAT1,487.10715,446.22700000000003,545.7653888888889
GNPTAB,221.4624722222222,180.5094388888889,270.81503944444444
GNPTG,267.39983333333333,217.02166666666665,189.47255555555557
GNRH1,20.262458888888887,19.9799,13.850623333333333
GNRH2,6.119021666666668,8.999574555555556,7.67148
GNRHR,10.931227111111111,7.129233111111112,5.821372472222222
GNRHR2,16.380808333333334,12.341666666666667,13.18419
GNS,247.26602222222223,290.71542,252.87958527777778
GOLGA1,137.65228333333332,111.87921999999999,114.92990000000002
GOLGA2,49.70435499999999,65.00164166666666,51.71480333333333
GOLGA2P2Y,2.961906666666667,3.356261111111111,2.6664433333333335
GOLGA2P5,73.60345333333332,59.03547277777778,69.92401111111111
GOLGA2P7,46.69019047619048,29.82992,45.62363333333334
GOLGA3,240.4722277777778,200.87135555555554,210.66684444444445
GOLGA4,274.88834888888886,304.1195666666667,273.92834999999997
GOLGA5,702.46038,805.3417333333332,792.886
GOLGA6A,13.81078,13.57729611111111,7.131828333333334
GOLGA6L1,19.72523166666667,38.39031666666667,28.775516666666665
GOLGA6L11P,2.4486566666666665,18.198545555555555,2.418203333333333
GOLGA6L2,9.990140000000002,2.67949,3.657761666666667
GOLGA6L4,225.26766333333333,134.12014166666665,131.13675555555557
GOLGA6L6,5.617463333333333,1.9612088333333333,2.1291213333333334
GOLGA7,1214.8952166666666,1502.396388888889,1120.3308333333334
GOLGA7B,68.29622,65.37299999999999,86.74509533333334
GOLGA8A,856.1570466666667,691.12675,915.1358666666669
GOLGA8CP,168.134,135.93110555555555,160.80086222222224
GOLGA8I,5.230585,3.0916333333333337,3.9968266666666667
GOLGA8N,1242.3233333333335,718.9501666666666,972.0228888888888
GOLGB1,276.463825,382.11550000000005,286.4180333333333
GOLIM4,8.308813333333333,15.942555555555556,5.905790555555555
GOLM1,11.582092000000001,6.695588333333333,3.9471644166666664
GOLPH3,1347.3433333333335,1741.0600000000002,1261.36
GOLPH3L,326.15961111111113,304.60041666666666,276.913
GOLT1A,7.333392444444445,0.9856156666666666,2.549945
GOLT1B,436.0264944444444,449.28383333333335,489.52892787037035
GON4L,233.74068416666668,230.19046388888887,251.2592083333333
GOPC,325.81015833333333,271.24779166666667,322.32575833333334
GORAB,371.54001111111114,372.45037,398.1655
GORASP1,38.148276499999994,46.49715166666667,56.64789999999999
GORASP2,934.8788888888889,896.7824444444444,929.5200680555555
GOSR1,318.65883333333335,272.83420833333327,323.92676666666665
GOSR2,80.18717777777778,64.92179722222222,69.57174444444445
GOT1,56.195775,73.56079333333332,74.93509999999999
GOT1L1,1.1265026666666667,12.777733333333332,9.567155
GOT2,324.4175577777778,549.5193333333333,585.7964999999999
GOT2P1,2.65268,3.9421133333333334,0.5615193333333334
GP1BA,35.299951666666665,20.950633333333332,28.540450000000003
GP1BB,7.03414425,3.338738166666667,5.142782333333333
GP2,9.04643325,8.052995166666667,8.45351166666667
GP5,52.87591666666666,19.776486000000002,29.393934166666668
GP6,15.414625666666666,20.188521666666666,17.8922975
GP9,7.282640000000001,5.708328047619048,23.89655833333333
GPA33,328.56744833333335,287.2038333333333,1090.0150999999998
GPAA1,215.61277777777775,222.01022155555555,227.38328611111112
GPALPP1,157.78836111111113,102.63873777777779,124.47588333333334
GPAM,90.533935,93.71578333333332,93.31554999999999
GPANK1,349.37166666666667,189.50548333333336,320.52827777777776
GPAT2,37.54189222222222,17.386461666666666,38.870533333333334
GPATCH1,235.7991638888889,150.60835133333333,196.92333333333332
GPATCH11,62.553025,91.41083333333334,76.93186833333334
GPATCH2,47.211040000000004,57.22102944444445,36.42852666666666
GPATCH2L,79.31810476190476,80.67332142857144,73.86140083333333
GPATCH3,99.901425,88.97193333333333,159.34400000000002
GPATCH4,98.6203728,80.28451,98.32400528571428
GPATCH8,472.1245333333333,478.61650000000003,595.3309508333333
GPBAR1,19.07511666666667,11.22289,2.27768
GPBP1,1846.8084133333332,1624.5909916666667,1852.6193333333333
GPBP1L1,174.08581066666667,150.50936111111113,171.28
GPC1,5.427135555555555,11.332437444444444,5.379718333333333
GPC2,54.25164,36.7039,27.384308888888885
GPC3,15.207413333333335,11.302999999999999,16.68789875
GPC4,1.1660753333333334,1.5620233333333333,8.3344875
GPC5,3.7724081666666667,0.48200966666666667,4.31954
GPC6,7.478186666666666,2.4648866666666667,4.6259045
GPCPD1,673.2848322222222,608.1862500000001,694.38062
GPD1,1.6313736666666667,3.4413958333333334,5.906930833333334
GPD1L,189.0269916666667,383.5628541666667,457.4509876666666
GPD2,68.66989444444444,92.04218444444444,66.73136111111111
GPER1,11.997649999999998,10.472311722222223,5.3603065
GPHA2,34.87478333333333,24.3636,11.349792800000001
GPHB5,7.780173333333334,4.41251,10.102110000000001
GPHN,70.81586911111111,63.31945555555555,87.42958555555556
GPI,647.3568577777778,721.6354,782.1310833333333
GPIHBP1,1.1713595,16.457466666666665,1.220024166666667
GPKOW,490.9949649999999,506.1042666666667,485.03883333333334
GPLD1,15.19562611111111,7.069785555555556,11.94822111111111
GPM6A,8.709648888888887,3.5953102777777777,5.954507555555556
GPM6B,29.71056833333333,18.21118193888889,23.72267222222222
GPN1,383.77465833333326,435.59334253333327,390.31705555555556
GPN2,73.04384666666667,76.61316666666666,92.44488566666666
GPN3,244.36014999999998,215.42738333333332,263.9732333333333
GPNMB,4.493707166666666,7.201666666666667,9.020095
GPR1,31.286216111111113,13.900766666666668,25.47645222222222
GPR1-AS,2.37577,5.828678888888889,7.762845555555555
GPR101,0.9256021666666667,6.813787777777779,1.90955
GPR107,47.85898333333333,31.427368,38.95195777777778
GPR108,213.13661666666667,238.34995,221.27978
GPR110,2.9506835833333334,6.817928111111111,3.1216209166666666
GPR111,13.298786666666667,1.5260533333333335,6.067998333333333
GPR112,8.093784444444445,1.2415633333333334,6.480144533333333
GPR113,4.703773666666667,4.547869666666666,7.451446499999999
GPR114,33.15233888888889,66.39108333333334,34.41739555555555
GPR115,5.945635666666667,9.95058,2.3413483333333334
GPR116,5.329456666666667,5.678369833333332,0.7992603333333334
GPR12,23.94881666666667,9.219935,18.125666666666667
GPR123,1.1953133333333332,21.740800000000004,17.181866666666668
GPR124,14.700033333333332,7.856301666666667,16.2258525
GPR125,45.38422444444444,4.241017888888888,4.2947033333333335
GPR126,13.257410555555557,8.069447916666666,5.581397444444445
GPR128,8.825676666666666,10.026753277777777,1.9965033333333333
GPR132,48.42165,48.02990833333333,63.91020722222222
GPR133,0.5953506666666666,2.1646433333333333,2.3247774999999997
GPR135,1.9879444444444445,1.8542957777777778,4.890398888888888
GPR137,28.455933333333334,24.51715888888889,25.502793333333333
GPR137B,46.05813333333333,214.17675027777776,34.34023333333334
GPR137C,1.2566166666666667,1.0562550000000002,2.53425
GPR143,1.42429,1.6564519999999998,0.48760633333333336
GPR144,1.8883866666666667,0.882282,2.0680666666666663
GPR146,45.63361888888889,35.326033333333335,31.17324666666666
GPR15,5.307153333333333,48.37523333333334,21.811880000000002
GPR150,13.568033333333332,16.9949,8.502440833333333
GPR153,20.739988333333333,31.993733333333335,17.335831666666664
GPR155,130.83645555555555,123.69512222222222,150.6873613888889
GPR156,20.955144444444446,10.335696666666667,26.620050000000003
GPR157,54.54108333333334,50.26727,93.90231666666666
GPR158,1.8839833333333331,6.5836675,1.6857216666666666
GPR160,522.5306549999999,127.721,199.03930476190476
GPR161,4.256623388888889,7.345342722222223,8.382386666666667
GPR162,2.9038900000000005,4.725763333333334,2.3787000000000003
GPR17,4.788513333333333,2.4633233333333333,4.718379
GPR171,943.5786666666667,1140.747,424.7513222222222
GPR173,13.511727222222222,6.95576775,15.5857905
GPR174,31.004566666666665,36.0683,19.435983333333333
GPR176,18.610911666666667,28.61009888888889,15.0896155
GPR18,1302.3805,469.9386666666667,963.7036666666667
GPR180,34.4829283,34.20294666666667,35.212556111111105
GPR182,13.524421666666667,14.197631666666666,14.830705952380953
GPR183,1224.2469777777778,2804.7783444444444,825.127
GPR19,20.336033333333333,57.34367533333333,27.576842222222222
GPR20,9.078445,5.3436105,14.984484444444446
GPR21,29.83881666666667,17.450446666666668,36.256
GPR22,7.3753424999999995,9.289643,0.8197268333333333
GPR25,9.95058,15.22513111111111,7.699283333333334
GPR26,7.88271438888889,3.370396888888889,8.665085
GPR27,28.368061111111114,70.79236666666667,12.20055
GPR3,4.142681499999999,16.2903,2.03218
GPR31,2.6763333333333335,2.3886300000000005,3.0635033333333332
GPR32,21.254806666666667,4.336069999999999,10.019746666666668
GPR34,14.92713,12.689283333333334,19.878312
GPR35,25.29946666666667,34.173566666666666,8.61156
GPR37,0.32992099999999996,1.362156,0.33638850000000003
GPR37L1,3.498647777777778,11.979878888888889,3.934215888888889
GPR39,3.352542888888889,2.9415371111111113,2.4194715555555555
GPR4,8.211524666666667,13.679105,12.826735
GPR45,3.31503,7.867048333333333,2.122139666666667
GPR50,2.7665966666666666,1.2680042222222223,2.159130222222222
GPR52,5.139673757575758,4.754546666666667,4.486096666666667
GPR55,13.6981682,5.375822499999999,12.10711
GPR56,12.453114999999999,143.02320999999998,2.009358444444444
GPR6,19.805358166666664,23.354433333333333,15.878483333333335
GPR61,17.556066666666666,1.0194919999999998,17.691099533333333
GPR62,3.4244033333333337,4.7454366666666665,7.015745
GPR63,2.730923333333333,0.7712426666666667,1.1347699999999998
GPR64,7.07773,5.363552222222221,5.78944
GPR65,356.67411666666663,911.4286388888889,547.1026333333333
GPR68,20.559143333333335,57.158191666666674,17.274568333333335
GPR75,8.646653333333333,3.6340571666666666,20.124366666666667
GPR78,4.683389833333333,7.563573333333334,9.322405000000002
GPR82,5.5267422,6.398889444444445,3.3760074555555555
GPR83,13.167383083333334,11.440890000000001,12.897633333333333
GPR84,19.5166,13.152589999999998,13.547901111111111
GPR85,8.534985,6.012331666666667,2.3621383333333337
GPR87,1.26365,4.18537,1.0158129999999999
GPR88,10.106704444444444,6.587988416666668,6.821508333333334
GPR89A,358.25944166666665,319.6634938888889,384.8106083333334
GPR97,9.073818333333334,9.663585000000001,7.970182857142858
GPR98,7.218158666666667,4.904237428571428,3.260892666666667
GPRASP1,928.8033333333333,369.1157,663.6498333333333
GPRC5A,2.4086308055555556,2.0517655,5.770295000000001
GPRC5B,44.401236666666655,12.712593499999999,20.073301916666665
GPRC5C,4.295888333333333,6.984164166666666,1.2747533333333332
GPRC5D,5.006236666666667,48.06043333333333,18.745100000000004
GPRC6A,1.9972200000000002,3.0461183333333337,4.621849133333334
GPRIN1,1.8645966666666667,10.49596,6.200306666666667
GPRIN2,16.100416666666664,24.831616666666665,35.55893066666666
GPRIN3,192.65064166666664,304.384055,147.95082666666667
GPS1,175.93699999999998,210.44645555555556,170.51353333333336
GPS2,373.8921833333333,383.01255833333335,317.43083333333334
GPSM1,84.67291222222222,50.60707500000001,45.42083333333333
GPSM2,5.572045,18.852494166666663,8.898821666666667
GPSM3,75.25075583333333,64.20833166666667,45.47466666666667
GPT,22.588783333333335,3.9032583333333335,9.630411666666667
GPT2,0.8582873333333333,2.71935,1.7110585
GPX1,538.7959999999999,494.8976666666667,347.97991333333334
GPX2,12.122349999999999,13.1355,13.974801666666666
GPX3,5.115741666666666,16.03421833333333,26.89902166666667
GPX4,758.5554777777778,599.5345555555556,902.9952777777777
GPX5,2.9133146666666665,5.573906999999999,11.290161666666668
GPX7,224.98714166666664,182.64826666666667,179.65204444444444
GPX8,4.2744696666666675,0.7926723333333333,0.4251495
GRAMD1A,246.60283333333334,192.3750111111111,311.7912111111111
GRAMD1B,78.87355000000001,164.62822222222223,111.587
GRAMD1C,7.23439,15.646500000000001,6.983093
GRAMD2,16.49976666666667,39.76038666666667,31.121223055555557
GRAMD3,60.476655555555546,54.79190555555556,68.71816666666666
