"ROW_ID","ROW_VERSION","objectId","submitterId","repo_name","submitter","is_latest","dataset","celltype","metric","metric_value"
"883","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA1","NK.cells","spearman","0.48"
"884","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA1","NK.cells","spearman","0.48"
"885","1","9696024","3390893","my-model","D3Team","true","FIVA1","NK.cells","spearman","0.442"
"886","1","9695993","3390893","my-model","D3Team","false","FIVA1","NK.cells","spearman","0.386"
"887","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA1","NK.cells","spearman","0.51"
"888","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA1","NK.cells","spearman","0.396"
"889","1","9695845","3392392","celest_fine","CCB","true","FIVA1","NK.cells","spearman","0.236"
"890","1","9695844","3392392","celest_fine","CCB","false","FIVA1","NK.cells","spearman","0.565"
"891","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA1","NK.cells","spearman","0.439"
"892","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA1","NK.cells","spearman","0.439"
"893","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA1","NK.cells","spearman","0"
"894","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA1","NK.cells","spearman","0.421"
"895","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA1","NK.cells","spearman","0.559"
"896","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA1","NK.cells","spearman","0.586"
"897","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA1","NK.cells","spearman","0.421"
"898","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA1","NK.cells","spearman","0.522"
"899","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA1","NK.cells","spearman","0.483"
"900","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","monocytes","pearson","0.986"
"901","1","9696409","3392762","izi_fine","IZI","true","FIAS6","monocytes","pearson","0.965"
"902","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","monocytes","pearson","0.784"
"903","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","monocytes","pearson","0.784"
"904","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","monocytes","pearson","0.978"
"905","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","monocytes","pearson","0.495"
"906","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","monocytes","pearson","0.947"
"907","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","monocytes","pearson","0.914"
"908","1","9696382","3392762","izi_fine","IZI","false","FIAS6","monocytes","pearson","0.91"
"909","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","monocytes","pearson","0.672"
"910","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","monocytes","pearson","0.953"
"911","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","monocytes","pearson","0.968"
"912","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","monocytes","pearson","0.836"
"913","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","monocytes","pearson","0.876"
"914","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","monocytes","pearson","0.837"
"915","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","monocytes","pearson","0.837"
"916","1","9696024","3390893","my-model","D3Team","true","FIAS6","monocytes","pearson","0.944"
"917","1","9695993","3390893","my-model","D3Team","false","FIAS6","monocytes","pearson","0.944"
"918","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","monocytes","pearson","0.797"
"919","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","monocytes","pearson","0.813"
"920","1","9695845","3392392","celest_fine","CCB","true","FIAS6","monocytes","pearson","0.879"
"921","1","9695844","3392392","celest_fine","CCB","false","FIAS6","monocytes","pearson","0.935"
"922","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","monocytes","pearson","0.956"
"923","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","monocytes","pearson","0.956"
"924","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","monocytes","pearson","0"
"925","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","monocytes","pearson","0.689"
"926","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","monocytes","pearson","0.938"
"927","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","monocytes","pearson","0.839"
"928","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","monocytes","pearson","0.881"
"929","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","monocytes","pearson","0.808"
"930","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","monocytes","pearson","0.936"
"931","1","9696412","3396685","finep3cps","DA_505","true","FIVA1","neutrophils","pearson","0.241"
"932","1","9696409","3392762","izi_fine","IZI","true","FIVA1","neutrophils","pearson","0.28"
"933","1","9696405","3390926","ictdtest","ICTD","true","FIVA1","neutrophils","pearson","-0.556"
"934","1","9696401","3395690","test","Cancer_Decon","true","FIVA1","neutrophils","pearson","-0.556"
"935","1","9696400","3396685","finep3drg","DA_505","false","FIVA1","neutrophils","pearson","0"
"936","1","9696397","3391057","main_fine","LeiliLab","true","FIVA1","neutrophils","pearson","-0.108"
"937","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA1","neutrophils","pearson","0.493"
"938","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA1","neutrophils","pearson","-0.374"
"939","1","9696382","3392762","izi_fine","IZI","false","FIVA1","neutrophils","pearson","0.14"
"940","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA1","neutrophils","pearson","0"
"941","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA1","neutrophils","pearson","-0.011"
"942","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA1","neutrophils","pearson","-0.185"
"943","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA1","neutrophils","pearson","-0.512"
"944","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA1","neutrophils","pearson","0.885"
"945","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA1","neutrophils","pearson","-0.52"
"946","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA1","neutrophils","pearson","-0.465"
"947","1","9696024","3390893","my-model","D3Team","true","FIVA1","neutrophils","pearson","-0.172"
"948","1","9695993","3390893","my-model","D3Team","false","FIVA1","neutrophils","pearson","0.242"
"949","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA1","neutrophils","pearson","0"
"950","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA1","neutrophils","pearson","0"
"951","1","9695845","3392392","celest_fine","CCB","true","FIVA1","neutrophils","pearson","0.088"
"952","1","9695844","3392392","celest_fine","CCB","false","FIVA1","neutrophils","pearson","0.313"
"953","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA1","neutrophils","pearson","-0.302"
"954","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA1","neutrophils","pearson","-0.302"
"955","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA1","neutrophils","pearson","-0.661"
"956","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA1","neutrophils","pearson","-0.512"
"957","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA1","neutrophils","pearson","0"
"958","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA1","neutrophils","pearson","0.682"
"959","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA1","neutrophils","pearson","-0.315"
"960","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA1","neutrophils","pearson","-0.419"
"961","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA1","neutrophils","pearson","0.94"
"962","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","myeloid.dendritic.cells","pearson","0.964"
"963","1","9696409","3392762","izi_fine","IZI","true","FIAS4","myeloid.dendritic.cells","pearson","0.551"
"964","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","myeloid.dendritic.cells","pearson","0.749"
"965","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","myeloid.dendritic.cells","pearson","0.749"
"966","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","myeloid.dendritic.cells","pearson","0.946"
"967","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","myeloid.dendritic.cells","pearson","0.97"
"968","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","myeloid.dendritic.cells","pearson","0.708"
"969","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","myeloid.dendritic.cells","pearson","0.804"
"970","1","9696382","3392762","izi_fine","IZI","false","FIAS4","myeloid.dendritic.cells","pearson","0.745"
"971","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","myeloid.dendritic.cells","pearson","0.934"
"972","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","myeloid.dendritic.cells","pearson","-0.025"
"973","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","myeloid.dendritic.cells","pearson","-0.211"
"974","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","myeloid.dendritic.cells","pearson","0.559"
"975","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","myeloid.dendritic.cells","pearson","0.454"
"976","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","myeloid.dendritic.cells","pearson","0.507"
"977","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","myeloid.dendritic.cells","pearson","0.183"
"978","1","9696024","3390893","my-model","D3Team","true","FIAS4","myeloid.dendritic.cells","pearson","0.854"
"979","1","9695993","3390893","my-model","D3Team","false","FIAS4","myeloid.dendritic.cells","pearson","0.861"
"980","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","myeloid.dendritic.cells","pearson","0.905"
"981","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","myeloid.dendritic.cells","pearson","0.945"
"982","1","9695845","3392392","celest_fine","CCB","true","FIAS4","myeloid.dendritic.cells","pearson","0.915"
"983","1","9695844","3392392","celest_fine","CCB","false","FIAS4","myeloid.dendritic.cells","pearson","0.915"
"984","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","myeloid.dendritic.cells","pearson","0.993"
"985","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","myeloid.dendritic.cells","pearson","0.068"
"986","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","myeloid.dendritic.cells","pearson","0.418"
"987","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","myeloid.dendritic.cells","pearson","0.092"
"988","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","myeloid.dendritic.cells","pearson","0.325"
"989","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","myeloid.dendritic.cells","pearson","-0.015"
"990","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","myeloid.dendritic.cells","pearson","0.928"
"991","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","myeloid.dendritic.cells","pearson","0.674"
"992","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","myeloid.dendritic.cells","pearson","0.97"
"993","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","naive.CD8.T.cells","pearson","0.456"
"994","1","9696409","3392762","izi_fine","IZI","true","FIAS4","naive.CD8.T.cells","pearson","-0.054"
"995","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","naive.CD8.T.cells","pearson","0.03"
"996","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","naive.CD8.T.cells","pearson","0.03"
"997","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","naive.CD8.T.cells","pearson","-0.153"
"998","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","naive.CD8.T.cells","pearson","0.848"
"999","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","naive.CD8.T.cells","pearson","0.465"
"1000","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","naive.CD8.T.cells","pearson","0.645"
"1001","1","9696382","3392762","izi_fine","IZI","false","FIAS4","naive.CD8.T.cells","pearson","0.306"
"1002","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","naive.CD8.T.cells","pearson","0.807"
"1003","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","naive.CD8.T.cells","pearson","-0.21"
"1004","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","naive.CD8.T.cells","pearson","-0.273"
"1005","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","naive.CD8.T.cells","pearson","-0.166"
"1006","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","naive.CD8.T.cells","pearson","0.7"
"1007","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","naive.CD8.T.cells","pearson","0.785"
"1008","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","naive.CD8.T.cells","pearson","0.785"
"1009","1","9696024","3390893","my-model","D3Team","true","FIAS4","naive.CD8.T.cells","pearson","0.654"
"1010","1","9695993","3390893","my-model","D3Team","false","FIAS4","naive.CD8.T.cells","pearson","-0.083"
"1011","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","naive.CD8.T.cells","pearson","0.794"
"1012","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","naive.CD8.T.cells","pearson","0.751"
"1013","1","9695845","3392392","celest_fine","CCB","true","FIAS4","naive.CD8.T.cells","pearson","0.463"
"1014","1","9695844","3392392","celest_fine","CCB","false","FIAS4","naive.CD8.T.cells","pearson","0.256"
"1015","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","naive.CD8.T.cells","pearson","0.504"
"1016","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","naive.CD8.T.cells","pearson","0.504"
"1017","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","naive.CD8.T.cells","pearson","0.514"
"1018","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","naive.CD8.T.cells","pearson","-0.163"
"1019","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","naive.CD8.T.cells","pearson","-0.048"
"1020","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","naive.CD8.T.cells","pearson","-0.033"
"1021","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","naive.CD8.T.cells","pearson","0.121"
"1022","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","naive.CD8.T.cells","pearson","0"
"1023","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","naive.CD8.T.cells","pearson","0.201"
"1024","1","9696412","3396685","finep3cps","DA_505","true","FIAS6","NK.cells","spearman","0.265"
"1025","1","9696409","3392762","izi_fine","IZI","true","FIAS6","NK.cells","spearman","-0.422"
"1026","1","9696405","3390926","ictdtest","ICTD","true","FIAS6","NK.cells","spearman","0.051"
"1027","1","9696401","3395690","test","Cancer_Decon","true","FIAS6","NK.cells","spearman","0.051"
"1028","1","9696400","3396685","finep3drg","DA_505","false","FIAS6","NK.cells","spearman","0.253"
"1029","1","9696397","3391057","main_fine","LeiliLab","true","FIAS6","NK.cells","spearman","0.135"
"1030","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS6","NK.cells","spearman","0.155"
"1031","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS6","NK.cells","spearman","0.053"
"1032","1","9696382","3392762","izi_fine","IZI","false","FIAS6","NK.cells","spearman","-0.099"
"1033","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS6","NK.cells","spearman","-0.016"
"1034","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS6","NK.cells","spearman","-0.221"
"1035","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS6","NK.cells","spearman","0.101"
"1036","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS6","NK.cells","spearman","0.047"
"1037","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS6","NK.cells","spearman","0.003"
"1038","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS6","NK.cells","spearman","0.117"
"1039","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS6","NK.cells","spearman","0.055"
"1040","1","9696024","3390893","my-model","D3Team","true","FIAS6","NK.cells","spearman","0.37"
"1041","1","9695993","3390893","my-model","D3Team","false","FIAS6","NK.cells","spearman","0.373"
"1042","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS6","NK.cells","spearman","0.247"
"1043","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS6","NK.cells","spearman","0.285"
"1044","1","9695845","3392392","celest_fine","CCB","true","FIAS6","NK.cells","spearman","0.255"
"1045","1","9695844","3392392","celest_fine","CCB","false","FIAS6","NK.cells","spearman","-0.097"
"1046","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS6","NK.cells","spearman","0.382"
"1047","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS6","NK.cells","spearman","0.382"
"1048","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS6","NK.cells","spearman","-0.418"
"1049","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS6","NK.cells","spearman","-0.15"
"1050","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS6","NK.cells","spearman","0.173"
"1051","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS6","NK.cells","spearman","0.042"
"1052","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS6","NK.cells","spearman","0.084"
"1053","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS6","NK.cells","spearman","0.095"
"1054","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS6","NK.cells","spearman","0.192"
"1055","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","monocytes","spearman","0.755"
"1056","1","9696409","3392762","izi_fine","IZI","true","FIAS4","monocytes","spearman","0.403"
"1057","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","monocytes","spearman","0.811"
"1058","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","monocytes","spearman","0.811"
"1059","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","monocytes","spearman","0.811"
"1060","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","monocytes","spearman","0.662"
"1061","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","monocytes","spearman","0.811"
"1062","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","monocytes","spearman","0.759"
"1063","1","9696382","3392762","izi_fine","IZI","false","FIAS4","monocytes","spearman","0.552"
"1064","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","monocytes","spearman","0.829"
"1065","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","monocytes","spearman","0.29"
"1066","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","monocytes","spearman","0.092"
"1067","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","monocytes","spearman","0.758"
"1068","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","monocytes","spearman","0.579"
"1069","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","monocytes","spearman","0.835"
"1070","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","monocytes","spearman","0.835"
"1071","1","9696024","3390893","my-model","D3Team","true","FIAS4","monocytes","spearman","0.836"
"1072","1","9695993","3390893","my-model","D3Team","false","FIAS4","monocytes","spearman","0.836"
"1073","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","monocytes","spearman","0.078"
"1074","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","monocytes","spearman","0.762"
"1075","1","9695845","3392392","celest_fine","CCB","true","FIAS4","monocytes","spearman","0.884"
"1076","1","9695844","3392392","celest_fine","CCB","false","FIAS4","monocytes","spearman","0.759"
"1077","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","monocytes","spearman","0.72"
"1078","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","monocytes","spearman","0.72"
"1079","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","monocytes","spearman","0.469"
"1080","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","monocytes","spearman","0.749"
"1081","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","monocytes","spearman","0.891"
"1082","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","monocytes","spearman","0.656"
"1083","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","monocytes","spearman","0.866"
"1084","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","monocytes","spearman","0.784"
"1085","1","9693916","3360851","baseline_method2","andrewelamb","false","FIAS4","monocytes","spearman","0.621"
"1086","1","9696412","3396685","finep3cps","DA_505","true","FIVA2","neutrophils","pearson","0.866"
"1087","1","9696409","3392762","izi_fine","IZI","true","FIVA2","neutrophils","pearson","0.977"
"1088","1","9696405","3390926","ictdtest","ICTD","true","FIVA2","neutrophils","pearson","0.865"
"1089","1","9696401","3395690","test","Cancer_Decon","true","FIVA2","neutrophils","pearson","0.865"
"1090","1","9696400","3396685","finep3drg","DA_505","false","FIVA2","neutrophils","pearson","0.945"
"1091","1","9696397","3391057","main_fine","LeiliLab","true","FIVA2","neutrophils","pearson","0.982"
"1092","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIVA2","neutrophils","pearson","0.994"
"1093","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIVA2","neutrophils","pearson","0.997"
"1094","1","9696382","3392762","izi_fine","IZI","false","FIVA2","neutrophils","pearson","0.987"
"1095","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIVA2","neutrophils","pearson","0.98"
"1096","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIVA2","neutrophils","pearson","-0.583"
"1097","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIVA2","neutrophils","pearson","0.856"
"1098","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIVA2","neutrophils","pearson","0.9"
"1099","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIVA2","neutrophils","pearson","0.973"
"1100","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIVA2","neutrophils","pearson","0.993"
"1101","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIVA2","neutrophils","pearson","0.882"
"1102","1","9696024","3390893","my-model","D3Team","true","FIVA2","neutrophils","pearson","0.941"
"1103","1","9695993","3390893","my-model","D3Team","false","FIVA2","neutrophils","pearson","0.952"
"1104","1","9695973","3397741","beda-decon","Tonys Boys","true","FIVA2","neutrophils","pearson","0"
"1105","1","9695901","3397741","beda-decon","Tonys Boys","false","FIVA2","neutrophils","pearson","0"
"1106","1","9695845","3392392","celest_fine","CCB","true","FIVA2","neutrophils","pearson","0.992"
"1107","1","9695844","3392392","celest_fine","CCB","false","FIVA2","neutrophils","pearson","0.983"
"1108","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIVA2","neutrophils","pearson","0.983"
"1109","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIVA2","neutrophils","pearson","0.983"
"1110","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIVA2","neutrophils","pearson","0.967"
"1111","1","9694643","3394515","model12","REGGEN_LAB","true","FIVA2","neutrophils","pearson","0.929"
"1112","1","9693959","3360851","baseline_method1","andrewelamb","true","FIVA2","neutrophils","pearson","0.954"
"1113","1","9693922","3360851","baseline_method5","andrewelamb","false","FIVA2","neutrophils","pearson","-0.101"
"1114","1","9693920","3360851","baseline_method4","andrewelamb","false","FIVA2","neutrophils","pearson","0.965"
"1115","1","9693918","3360851","baseline_method3","andrewelamb","false","FIVA2","neutrophils","pearson","0.906"
"1116","1","9693916","3360851","baseline_method2","andrewelamb","false","FIVA2","neutrophils","pearson","0.982"
"1117","1","9696412","3396685","finep3cps","DA_505","true","FIAS4","memory.B.cells","spearman","-0.079"
"1118","1","9696409","3392762","izi_fine","IZI","true","FIAS4","memory.B.cells","spearman","0.536"
"1119","1","9696405","3390926","ictdtest","ICTD","true","FIAS4","memory.B.cells","spearman","0.561"
"1120","1","9696401","3395690","test","Cancer_Decon","true","FIAS4","memory.B.cells","spearman","0.561"
"1121","1","9696400","3396685","finep3drg","DA_505","false","FIAS4","memory.B.cells","spearman","0.246"
"1122","1","9696397","3391057","main_fine","LeiliLab","true","FIAS4","memory.B.cells","spearman","-0.271"
"1123","1","9696393","3391553","r3_fine_elasticnet","mitten_TDC19","true","FIAS4","memory.B.cells","spearman","-0.125"
"1124","1","9696391","3391553","r3_fine_median","mitten_TDC19","false","FIAS4","memory.B.cells","spearman","0.654"
"1125","1","9696382","3392762","izi_fine","IZI","false","FIAS4","memory.B.cells","spearman","0.186"
"1126","1","9696376","3391057","fine_coarse_k","LeiliLab","false","FIAS4","memory.B.cells","spearman","0.096"
"1127","1","9696372","3393206","lnvi_sub2","VUmc_TGAC","true","FIAS4","memory.B.cells","spearman","0.05"
"1128","1","9696369","3393206","lnvi_sub2","VUmc_TGAC","false","FIAS4","memory.B.cells","spearman","0.389"
"1129","1","9696348","3392907","r3-sc2-s2-reupload","Rubbernecks","true","FIAS4","memory.B.cells","spearman","0.204"
"1130","1","9696347","3392907","r3-sc2-s1-reupload","Rubbernecks","false","FIAS4","memory.B.cells","spearman","-0.2"
"1131","1","9696229","3390884","lb3sc2s2","Aboensis IV","true","FIAS4","memory.B.cells","spearman","0.614"
"1132","1","9696203","3390884","lb3sc2s1","Aboensis IV","false","FIAS4","memory.B.cells","spearman","0.543"
"1133","1","9696024","3390893","my-model","D3Team","true","FIAS4","memory.B.cells","spearman","-0.007"
"1134","1","9695993","3390893","my-model","D3Team","false","FIAS4","memory.B.cells","spearman","0.339"
"1135","1","9695973","3397741","beda-decon","Tonys Boys","true","FIAS4","memory.B.cells","spearman","0.721"
"1136","1","9695901","3397741","beda-decon","Tonys Boys","false","FIAS4","memory.B.cells","spearman","0.696"
"1137","1","9695845","3392392","celest_fine","CCB","true","FIAS4","memory.B.cells","spearman","0.482"
"1138","1","9695844","3392392","celest_fine","CCB","false","FIAS4","memory.B.cells","spearman","-0.057"
"1139","1","9695725","3396736","dc_round3_fine2","Aginome-XMU","true","FIAS4","memory.B.cells","spearman","0.368"
"1140","1","9695579","3396736","dc_round3_fine1","Aginome-XMU","false","FIAS4","memory.B.cells","spearman","0.368"
"1141","1","9695136","3394057","my-model2","Northwestern Polytechnical University","true","FIAS4","memory.B.cells","spearman","0"
"1142","1","9694643","3394515","model12","REGGEN_LAB","true","FIAS4","memory.B.cells","spearman","-0.004"
"1143","1","9693959","3360851","baseline_method1","andrewelamb","true","FIAS4","memory.B.cells","spearman","0.685"
"1144","1","9693922","3360851","baseline_method5","andrewelamb","false","FIAS4","memory.B.cells","spearman","0.125"
"1145","1","9693920","3360851","baseline_method4","andrewelamb","false","FIAS4","memory.B.cells","spearman","0.498"
"1146","1","9693918","3360851","baseline_method3","andrewelamb","false","FIAS4","memory.B.cells","spearman","0"
