gene,dendritic,macrophages,CD4.T.cells,CD8.T.cells,naive.B.cells,NK.cells
CDHR5,0.8750096189636128,1.324453472579649,1.109809515490681,2.8036582716419787,2.2687832561116323,0.8070673874369756
CDIP1,10.341955298443962,30.473345216913845,16.604250492505148,17.228136994119208,6.612861278069608,20.920083961932768
CDIPT,8.13714007620345,14.309293139687684,17.012796740652135,19.74960544203095,8.119499678794188,17.863697027583434
CDIPT-AS1,0.0,0.0,0.11029895555094273,0.0,0.11721880299574182,0.0
CDK1,0.2685562060663174,0.2628123129130946,1.0094278297871044,0.6029908475198211,0.5616791107374901,2.9787331136045956
CDK10,22.25186267824799,36.34514796815637,64.2820113687605,59.769202637343376,49.047983778032076,68.05722747352664
CDK11A,16.630984869393544,14.663499057959216,23.98592513646387,22.808727910199767,25.19536964941937,23.786167057410697
CDK11B,32.4534785597892,32.86636118913253,40.624227254184206,56.29851896398112,46.50292355826505,56.814873385737094
CDK12,167.33520422779173,127.48437347691862,166.29617781778325,190.98596773892314,178.87243997316108,192.31943754084347
CDK13,31.405784327150137,25.645863031747073,55.93496170075415,54.05417502758252,56.99202448606811,55.102612418281524
CDK14,27.157898430720646,10.481925791775542,1.1202656973007938,0.40553689536766346,112.27510017587784,3.974066143962858
CDK15,0.0,0.0,0.0,0.0,0.0,0.0
CDK16,254.3219891701925,222.9688139773672,211.64710533490324,224.4663370076488,285.27567880394554,256.3198253973907
CDK17,166.1774730997491,125.05830221786516,383.1244153922136,481.46788378466107,221.83810343677035,611.9578949929934
CDK18,11.156301159451433,5.509117218553125,1.9791667794232153,3.3172090960111578,1.4384031544376044,5.358186161003645
CDK19,35.01549401405047,35.10727613010374,16.917199702639675,13.280708968960123,46.88195338807699,24.947228775285886
CDK2,5.850971594370484,1.825642350005621,14.153225602798473,17.791350657955928,12.540234879274422,21.89205968970428
CDK20,0.07323549706658732,0.6468473559583231,1.8525901218234477,0.8369443981422161,0.16732174051915008,0.5792488732883401
CDK2AP1,41.80137545458292,27.610396996224388,2.20831788050558,1.5124111526732538,3.0261079016184613,10.097756350999378
CDK2AP2,7.177000359788185,22.063980757041644,4.658800569845095,6.139923273514388,3.712108681493389,16.18227515295434
CDK2AP2P1,0.0,0.0,0.0,0.0,0.0,0.0
CDK2AP2P2,0.0,0.0,0.22315251958405108,0.0,0.9565150156134161,0.7095742333568155
CDK2AP2P3,0.0,0.0,0.0,0.0,0.0,0.0
CDK4,6.277563022425284,5.854130491237398,5.242503252234788,5.369348773568876,7.045866069338394,10.3349902576695
CDK5,5.6074579090443475,6.742385243049487,1.6894981063000898,1.5291170198925024,0.8966564772287337,4.1031223976460645
CDK5P1,0.08759867351291495,0.08553567895027035,0.0,0.0,0.0,0.0
CDK5R1,1.3606299223827132,0.9407989337774186,27.168122045601454,16.43043501843295,16.437926641314878,6.860783959252504
CDK5R2,0.0,0.0,0.0,0.0,0.0,0.0
CDK5RAP1,46.48588526692036,56.7261832444736,100.37115394531092,115.2958632634353,82.34825716044936,101.53410152416495
CDK5RAP2,37.246073295187244,67.72723751372808,121.67735019354924,142.8727757721788,160.4932663089044,132.23495981066333
CDK5RAP3,186.45606786079145,233.62260934091688,305.65687379796816,345.6049032429759,397.3161681181695,290.32946374535805
CDK6,36.19309540679318,30.499653332531782,44.16858518855733,40.88881710789762,28.306535294712347,98.77149627780278
CDK7,25.66094779469959,33.07524177247814,23.354538597577182,27.631653465059408,26.293580824689805,32.883359518382775
CDK8,4.13151845245887,3.0840753221944506,3.6017169462820418,3.3068107745137976,3.1723311287022944,4.288769011756375
CDK9,169.9817343197834,290.3155929096976,142.09200624240677,149.9952617913985,137.91418364191165,290.84077920611617
CDKAL1,4.794444446196594,3.780486942387037,7.807761127553579,6.969103242159985,7.633029936436391,7.545177756811391
CDKL1,1.0288094841807756,0.6716748559489949,1.9656419276008377,0.7110453737243341,2.480144350552183,1.5477785654970417
CDKL2,0.0,0.0,0.0,0.3164933266394496,0.0,0.04918106566733866
CDKL3,0.05875643302019221,0.05737268819980553,0.25275593180774253,0.3659912321912364,0.2684826086137821,0.19916921123237394
CDKL4,0.24728766999897553,0.0804879726789795,0.35459053728952344,0.0,0.28223068109154653,0.09313796244571955
CDKL5,0.8732092651772396,3.0724079727724707,1.7019970655504664,1.4749343539890232,3.320723525227353,1.568069014438352
CDKN1A,253.27125107198984,316.5034235778565,7.599453513772108,7.500331337531987,29.679072148486323,60.89577793429865
CDKN1B,199.95651388036325,162.51860669251,484.81518762582016,319.97361605349136,232.80966461804564,176.16196587040412
CDKN1C,1.619108529327269,184.09742761756155,0.31605052139047946,0.40619307000793453,0.3356974802229021,1.2163699278218683
CDKN2A,0.6785147479248977,0.18895413181429388,1.6660919614896454,2.211472730674105,2.7659725337702166,0.6559540145676939
CDKN2A-AS1,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2AIP,22.034673766147627,39.326374366336545,100.77950074060189,105.72113589861418,59.36063156275776,91.24410086177119
CDKN2AIPNL,5.863578935100787,5.293428013238331,8.503321152196616,10.733296699939967,7.38269865179113,6.696671608149671
CDKN2AIPNLP1,0.7631526785089866,0.9967992692540828,0.27118203623401527,0.5271178270731984,0.0,0.574864776703689
CDKN2AIPNLP2,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2AIPNLP3,0.24862147627520725,0.0,0.0,0.0,0.0,0.0
CDKN2B,0.0,0.4930327111964364,0.07661082764984267,0.0,0.32838261045406447,0.0
CDKN2B-AS1,0.0,0.07846735382858888,0.08566629177700695,0.16651630073845816,0.6423431013367074,0.2723993134901359
CDKN2C,2.1048128198947067,3.3985545512493855,2.220285139544465,1.8749951267110654,0.5892267813572092,7.868117533748578
CDKN2D,64.44111772283571,186.4602084109208,64.04391069441243,52.96548505720962,32.787333137331075,103.4645647962134
CDKN3,0.7487709660758763,0.6282657091861846,0.5744806802824463,1.3301835626433731,0.9757915517389908,1.809685501051285
CDNF,0.4453567316684033,0.5464092572750542,5.274081397074577,5.321700094299059,2.6727161247786144,2.1386635948472583
CDO1,0.0,0.11461388911124903,0.37833141623299715,0.12087455928318948,0.0,0.1326273200289295
CDON,0.0,0.0,0.9949661122218445,0.8232466448323922,0.0,0.0
CDPF1,0.671582137165034,0.7591054786462159,0.6104283004351342,0.3749065242307187,0.7665047683023156,0.6408391902724652
CDR1,0.0,0.0,0.0,0.0,0.0,0.0
CDR1-AS,0.0,0.0,0.0,0.0,0.0,0.0
CDR2,79.85219090607227,32.567109362392365,239.87201804317286,185.3731255534556,43.00062984637728,51.788640057884216
CDR2L,0.45735141043381194,0.042429179846077796,0.0,0.022373415821716463,0.0,0.07364642093057498
CDRT1,0.0851707723752726,0.0,0.18265791965170636,0.0,0.0,0.0
CDRT15,0.0,0.0,0.2318894353108955,0.11134750070858893,0.0,0.6108696774559118
CDRT15L2,0.0,0.0,0.0,0.0,0.0,0.0
CDRT15P1,0.0,0.0,0.4390388514757676,0.14027021141321114,0.1543173073231043,0.0
CDRT15P2,0.0,0.0,0.0,0.0,0.0,0.0
CDRT4,0.2541738177761789,0.12409394558673077,0.27255160223472286,0.9240872142969512,0.28955662170747126,0.2871946442585632
CDRT7,0.0,0.0,0.0,0.0,0.0,0.0
CDRT8,0.0,0.0,0.0,0.0,0.0,0.0
CDS1,16.06914114874685,0.6604670977917975,0.7241545923544066,0.7623801476224645,0.1397456249399429,2.5928620966493834
CDS2,67.308029426906,134.15977931038387,154.90901133472588,162.67956462113293,187.64577692876068,102.80446667339412
CDSN,0.0,0.0,0.0,0.0,0.0,0.0
CDT1,0.523935561206887,0.5129556292388584,1.6870973446573867,1.9545107415438683,0.7170680872764662,9.57020010226582
CDV3,830.6040791988008,926.2263943126223,549.8182594835763,605.3145060358336,451.3704199721212,602.5222711520903
CDV3P1,0.0,0.20301702400863825,0.1108213464851298,0.10705331441257884,0.0,0.11746222125119458
CDX1,0.0,0.0,0.0,0.0,0.0,0.0
CDX2,0.0,0.0,0.0,0.0,0.0,0.0
CDX4,0.0,0.0,0.0,0.0,0.0,0.0
CDY1,0.0,0.0,0.0,0.0,0.0,0.0
CDY10P,0.0,0.0,0.0,0.0,0.0,0.0
CDY11P,0.0,0.0,0.0,0.0,0.0,0.0
CDY12P,0.0,0.0,0.0,0.0,0.0,0.0
CDY13P,0.0,0.0,0.0,0.0,0.0,0.0
CDY14P,0.0,0.0,0.0,0.0,0.0,0.0
CDY15P,0.0,0.0,0.0,0.0,0.0,0.0
CDY17P,0.0,0.0,0.0,0.0,0.0,0.0
CDY18P,0.0,0.0,0.0,0.0,0.0,0.0
CDY19P,0.0,0.0,0.0,0.0,0.0,0.0
CDY1B,0.0,0.0,0.0,0.0,0.0,0.0
CDY20P,0.0,0.0,0.0,0.0,0.0,0.0
CDY22P,0.0,0.0,0.0,0.0,0.0,0.0
CDY23P,0.0,0.0,0.0,0.0,0.0,0.0
CDY2A,0.0,0.0,0.0,0.0,0.0,0.0
CDY2B,0.0,0.0,0.0,0.0,0.0,0.0
CDY3P,0.0,0.0,0.0,0.0,0.0,0.0
CDY4P,0.0,0.0,0.0,0.0,0.0,0.0
CDY5P,0.0,0.0,0.0,0.0,0.0,0.0
CDY6P,0.0,0.0,0.0,0.0,0.0,0.0
CDY7P,0.0,0.0,0.0,0.0,0.0,0.0
CDY8P,0.0,0.0,0.0,0.0,0.0,0.0
CDY9P,0.0,0.0,0.0,0.0,0.0,0.0
CDYL,19.56434042798733,15.393087102182347,8.29893714636365,10.81609704904512,12.948890075402895,25.69868105371632
CDYL2,2.8432454908026177,23.357881999289287,15.265326370187584,10.064570530213945,1.3054780609940375,1.6649849385354447
CEACAM1,0.05436945282999709,0.6936046456508195,0.5264099289873978,0.45132563344934784,0.37299720067747133,0.12286564940301015
CEACAM16,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM18,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM19,1.0294829052062746,1.2408250544152113,1.1052423986901523,1.3955640030281369,0.08954214172798695,4.467263092230813
CEACAM20,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM21,1.4811255292826204,1.1600688853507275,12.342355855090139,8.289732635760252,2.635597163367108,6.145344206722788
CEACAM22P,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM3,0.4333177050124728,0.6360748287434185,0.07682643058929661,0.0,0.0,0.0
CEACAM4,4.798459962722177,6.711159533826942,0.8273829032111024,0.08800044376605776,0.0,1.0621250201901582
CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM6,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM7,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM8,0.0,0.0,0.0,0.07643710053594845,0.0,0.0
CEACAMP1,0.0,0.0,0.0,0.07643710053594845,0.0,0.0
CEACAMP10,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP11,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP2,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP3,0.14057463168030335,0.0,0.9079584963750296,0.5834612262600462,0.40168621006553384,0.7941864702611972
CEACAMP4,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP5,0.0799417647664015,0.0,0.0,0.16564993120702454,0.0,0.0
CEACAMP6,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP7,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP8,0.0,0.0,0.0,0.0,0.0,0.0
CEACAMP9,0.0,0.0,0.0,0.0,0.0,0.0
CEBPA,2.6057833135844226,10.377588460337986,0.1256094186776525,0.21231878411710992,0.13342493716086332,0.5938739880756735
CEBPA-AS1,0.0,0.10282920291816977,0.0,0.0,0.0,0.07898506067883951
CEBPB,62.93521463599673,176.14868546666733,4.609106180192069,4.938359399119774,3.1439179698549298,22.33241870597031
CEBPB-AS1,0.3778917612281475,0.17070890396968397,0.5621593488260379,0.723224671622792,0.19903513745064103,0.16390593175937976
CEBPD,106.17944258223092,65.55619756396354,0.6073815508708053,1.4294592946405749,0.28194674210177184,25.19966879638603
CEBPE,0.04943631695139137,0.04827206627589636,0.0,0.05090888001534931,0.0,0.05585880360263331
CEBPG,16.735684351665824,13.237803307685585,15.140201878913853,13.689908775163996,30.639866298900294,20.133243942840537
CEBPZ,44.75584654688234,20.215788156364486,49.306318101431124,61.47860289604205,39.01567234492481,50.40949826406918
