# raw enrichment scores of all data
# no scale es by numbers of genes in the gene sets
Term|ES	SUB134264	SUB134282	SUB134283	SUB134259	SUB134285	SUB134266	SUB134240	SUB134244	SUB134242	SUB134286	SUB134257	SUB134274	SUB134288	SUB134275	SUB134237	SUB134256	SUB134315	SUB134293	SUB134287	SUB134304	SUB134297	SUB134325	SUB134312	SUB134290	SUB134322	SUB134276	SUB134300	SUB134323	SUB134289	SUB134260	SUB134238	SUB134295	SUB134254	SUB134262	SUB134318	SUB134308	SUB134296	SUB134294	SUB134272	SUB134281	SUB134301	SUB134280	SUB134321	SUB134273	SUB134248	SUB116449	SUB134251	SUB134258	SUB134309	SUB134267	SUB134261	SUB134310	SUB134279	SUB134307	SUB134249	SUB134241	SUB134252	SUB134243	SUB134292	SUB134326	SUB134298	SUB134242.1	SUB134283.1	SUB134278	SUB134281.1	SUB134259.1	SUB134297.1	SUB134320	SUB134309.1	SUB134308.1	SUB134296.1	SUB134295.1	SUB134315.1 
Neutrophils%FANTOM%1.txt	716.8420482814893	716.4364603909056	840.185324982268	952.5593997867796	678.2722611675997	693.7929455388461	479.2689669771186	414.6625389086326	653.3394496955531	479.4227504595806	624.9213099542078	441.8834786889896	505.95964422015174	634.3437218952615	412.34225930261704	367.5733794207621	405.3129893051868	509.27267324426225	742.4529961271819	511.6662075329578	333.5132971800813	579.413870426113	454.38668530482005	640.0602263018333	467.1897489983976	702.2011730129343	693.8397685131838	867.9626341870076	550.2692880116479	417.2054012562063	594.4710100789645	508.4984410478717	642.5729882393157	535.6223147000408	533.018964899986	400.54316511285987	506.5781465853313	681.1097339552884	651.4958252357619	542.1609317166325	515.2657261517218	494.1878453040586	745.4870554087436	394.5462324225091	563.4198076811103	375.8394553183574	485.29402435754355	705.3600014248783	618.4628333789263	707.6084991978609	795.8494061145313	559.220348065727	551.3508294227332	631.7353136300394	545.1432997763004	849.8947901973945	661.5961462915382	734.9093924866147	425.62473127724144	797.0963977295244	528.7102088715106	856.5034520516092	763.4547518018339	709.6214200724513	721.0088141784063	637.9938125829617	621.9363382647596	531.0656112757451	256.99496363374567	597.979468415374	541.3233215302898	949.4598831632995	219.14700938965393	851.6880813100684	496.0181130216383	561.0467251775901	656.0453901931221	850.3244886591941	696.209939412217	564.7074316634528	699.8883371201111	556.1962415006636	908.4755598155698	913.8280018042673	538.5068481673686	377.2132624156245	547.8447296287352	873.9584141427113	771.9487821750167	561.4026289920455	616.7992022027356	647.8317033324569	822.9777599368986	839.1029206106474	681.7587372736264	688.4246855521774	741.9827934873242	518.2746720086794	609.3264866631332	595.2707364273642	521.0951601117265	618.4622737735269	942.4271675907681	694.0594771618839
Neutrophils%FANTOM%2.txt	471.5743432582734	545.7018654764873	516.8203286992266	698.9041468950745	431.47925830350727	432.761518669971	272.48810701289057	221.70832458268916	417.11736426940445	274.6013600889801	405.03490518189767	272.5021298092895	323.65371154699085	410.8838730204239	235.83505885954054	213.70630044726653	219.67734401336324	338.2859853443334	492.0362187603205	296.26344575307525	143.24540540838092	366.120437091356	264.3071744101798	483.7914235407312	272.58311289173946	456.38885077954325	492.22917046093613	704.4309397206332	345.8798782081699	275.66125955225476	395.2094583953525	312.05839883081865	457.6944329464444	346.6610446672128	339.43724227134817	245.28920803777012	292.4571320619398	445.4739946334013	454.03207474717635	366.65313000175126	317.2483480832199	285.1692981383693	623.0615807736503	194.69480423092375	339.0304523973569	292.0199920804846	323.1707192253969	450.7235313517307	400.0265860040836	480.08708573180957	609.9234571039706	336.77242265107486	359.6242657724948	428.33730232380174	397.65297237273364	580.4821413909813	497.53216428586666	493.41628848896266	244.346534539755	553.4236530368316	350.42068501386836	599.5164017158509	538.0960348478185	479.7544485016001	522.104374270787	432.1006492475521	477.38025380083195	387.74748037261054	159.5028331792982	375.2919018275228	395.9953977561538	707.7407212434621	120.09944394428028	594.8173736911837	399.2709778993291	359.45623386080115	471.3062810506447	696.2913779044665	431.6720272973929	399.8959315540312	454.9175509385901	412.83948820433466	653.7890711887385	670.0516999232058	364.7895488676399	215.3586609634394	368.5334143142976	618.4229769846326	532.812919439262	403.0436757853345	445.1985255634444	490.06763953225845	594.6887826341405	605.2413649420819	500.2333273686596	499.52074062419734	513.8495588165264	501.073936882464	392.1561895674215	380.9227806107541	305.49839820738225	454.72410078449343	688.1776784482238	479.62047096646415
Neutrophils%FANTOM%3.txt	377.6692148101388	397.2561874404047	575.7093848082804	679.9968496538705	321.98813154602374	346.87930782374895	74.92972996730796	-7.303658893864416	285.73721303686216	54.0584013171022	265.30885055259785	12.957833803154791	105.10638071427734	271.54755195406256	-14.592545940565643	-28.416485391393984	-51.52482917781132	123.32623504351508	396.0711573428801	103.52424334792225	-106.9700440538254	196.22043180259683	48.70761751423548	331.6564159622109	81.93342439144867	387.6615824251905	390.9953574756949	568.1187849186252	148.55460933220797	76.02631164081598	203.86362159571695	155.88833946482154	285.5366901441589	168.97236932462494	188.76804742948536	54.06272981313978	176.74684563263628	347.8402132294618	311.4475315134261	197.88788492755864	193.04991980194353	119.46128226092603	428.5057061569322	31.705084066545297	186.78238473093273	-68.11970345261216	141.84231219168828	366.11382288626385	257.5515519479934	363.96251326536645	459.11031830282707	183.98409387466785	189.37007158090034	310.27450938811563	144.09059483187283	524.8500980971019	324.02376811373335	414.137034466351	21.094477011152314	489.1227227126501	150.6897900068439	552.9616223379621	436.0500087102855	407.79350786114026	422.69980981151343	294.99838109539655	255.47035797947999	149.31976064382602	-182.235936512323	230.34764147555416	178.75853713697472	668.7502212642675	-227.65720722574162	542.71720216337	77.7967628050571	156.44423682163392	302.58036302829447	547.6566920518951	331.6614841523613	216.61280555343723	378.64413950018604	164.7948182339959	613.8127034419513	628.3141320340668	134.73410222294598	-8.011068692152001	176.131666721522	566.7354174029477	426.0460330023557	185.2895966703253	261.5402549312479	331.7696114374217	520.1520602903099	555.2030206151703	391.7883453800789	359.5765552547803	414.66836782858263	322.0693996109347	243.27633234134365	218.30580188832914	140.0423464548421	253.04010478090177	643.9957154421627	315.4949507639901
Osteoblast%FANTOM%1.txt	494.1657776982463	439.8951228176501	533.8336599924075	431.6275414332041	538.7566662251759	524.4223707339263	602.6315185263431	611.2665389187437	635.1406527005076	571.7742219633419	528.8390417403508	615.722916962877	577.339858140301	573.9487224922581	420.4572895811304	600.5373139219593	628.5357725749725	495.94105891751826	561.2064223924981	574.3083990873611	402.9648553526265	502.78128608169345	482.72844408910083	482.6135709586679	480.30733960094346	479.04260148291917	448.7387904958605	620.4350794023333	487.67127459015353	545.0850153987744	526.9778017298127	484.7828287562286	465.2638474747364	544.0596504676356	412.47453034857824	424.3518176435747	532.7651104618108	421.87080768185757	434.72197414066216	422.0113317719431	465.25696744864695	451.8571960392075	571.7163481011139	474.3837495499502	435.3067113899564	445.7981396394889	491.80727865809314	437.7667748434524	448.62039320445274	466.82521693671816	568.4580782423603	419.0915077260082	457.43034489828915	432.43943465185157	585.4559831922679	450.2083836688503	527.833951738951	511.39327863329277	544.4209873902046	478.48698670114436	523.429951347671	469.5887740703307	419.36721077227736	452.539480936362	430.9566751528039	434.51716184536883	458.8575441924502	439.02704030382415	481.81499741574265	519.4571392528444	510.5926054351537	423.1118866582251	497.7530729804429	448.98239331962276	463.3257111197782	541.4100722283075	407.7267088043425	638.4660049975994	525.1279154950995	418.27583263124916	614.7360071782648	337.09920210831086	432.2086343208887	455.9256672036955	607.238236710459	469.3768296118681	464.0344744992015	428.3328601145728	436.43867570038117	485.8258645079992	483.59230597641147	318.82022540128344	426.2646903603604	369.3653499295451	467.7048058964126	381.280510579356	431.2331602054305	535.1147933963308	422.8176028048615	429.23445853945805	576.3415832842396	454.61598269871286	377.6743098381324	600.2331524665807
Osteoblast%FANTOM%2.txt	544.0426163561774	471.3253670561952	566.4854511246102	462.0779501410021	549.3592743171217	539.7700738928879	615.5268826026404	630.451800961001	605.2189552463526	598.2822090358841	491.91884806791853	617.0469163460898	608.0131789385606	605.2632105258705	492.30825720288703	633.7573902432396	593.4892816772137	511.8022669943184	579.3243851266405	586.7472168965534	463.6247167214225	545.3410803936586	537.5681497036778	521.0611359560405	456.9737408396913	558.6290009698	432.8672104314395	453.026650959817	553.30942983392	488.9152567039673	596.3464576319864	451.72687130104885	510.1329051921274	548.6977144033467	427.3739462807116	408.72723768651827	462.69169146725807	436.7185735815104	482.9054733308739	452.7431602482576	471.9783339525924	434.4384574800591	465.4585797556791	485.10363377169267	489.5206889206026	481.62275144700294	481.22001461107004	491.4354829184598	521.7631486781694	552.6377194838303	490.63710417816174	433.1341423961096	502.93795341465307	478.402248285911	597.2271473690005	472.9150986759069	524.1100371684876	515.2744122945427	611.3359700616058	471.5519094730572	516.513418421052	469.37594251907456	449.56837928313786	462.5803843128647	460.2397513487269	519.0460907832176	451.3559943013049	453.39473996570155	418.50067721418066	582.5695434000259	488.09895439619646	459.6617995508226	522.0680950178645	542.7297484586772	468.8592217244727	531.7585374509606	465.8955410035948	502.81120291721896	510.168347454839	400.17764377522093	625.4174624576289	396.827541162533	494.84713078965746	523.2319703164677	525.9320948473785	492.6286088882426	481.15752779704127	496.0777425538148	453.41620050220166	446.7256040105839	478.13122181469964	325.56151677652434	447.8865126580108	361.6521353178716	482.10044134519046	440.9467809036871	528.7123305034454	591.121674927942	425.9535218295599	457.0536041384466	619.145242523826	451.17248071464417	432.31315240858794	545.2481118957901
Osteoblast%FANTOM%3.txt	580.5617103356603	481.00802847496544	575.4224489411979	501.1623912703459	620.5573432496069	620.0966064446636	662.1776877428877	691.167566109596	698.3081070373523	649.2758322172117	587.6750520500019	692.8259206068547	687.6476439290259	639.4866254221364	527.160726031905	591.6788766574092	693.1247528303568	558.6119881342848	617.7064705992905	637.8221043595288	566.4687812845855	624.7346524385125	597.3293175362963	531.9450506945234	565.2030175710893	578.6533452618306	494.49911056239034	670.5544200139786	598.8866351240642	604.9871498070877	655.3553824059502	523.4862231365425	555.5597152238427	645.7770052710205	503.16014803660653	506.3806413428714	567.9527410986848	481.9515705676462	506.91011545647166	463.30220729598386	549.0979426112513	512.7338629391018	631.964080430848	545.1059020861043	523.4661488958419	547.9828290579685	505.97436697302453	524.3220505915157	545.3528615348315	571.6906623459996	595.5729743538371	474.11332448626854	514.5518616172754	491.74755140175665	656.349876965998	532.2856442335179	566.6613229406	567.7695837910314	674.1423767414194	523.9246230117859	589.8140697976066	521.4816032730573	475.1341867809234	491.75835068143704	488.5977330910422	557.8348826806745	544.4044516456429	505.9411593727333	537.470216545983	651.4344407076546	584.4963944262763	505.88234886318895	626.6141733445786	533.0157459301272	554.8153173896044	669.2148697282776	490.9804155391553	679.2567994604951	576.663940043173	430.6532918915437	688.1997991401065	406.18282574139226	524.8025675354539	557.2388748989456	680.7036372475382	593.0644548404515	541.817268510638	518.1515962540257	514.1543492429228	519.6583938628967	558.9386479428457	369.1584228831203	480.3899227428599	419.2094394304471	486.1474257264862	460.4042244428802	543.8273142114566	561.2766394664037	463.0500819181108	501.0180705536353	677.6690656912651	551.1761854049471	476.13653054632414	668.6173254547354
Osteoblast%HPCA%1.txt	541.8504322767121	425.50483393838334	665.9080987792036	511.22787969496346	482.9219183460605	542.5172813969223	541.4044862425186	544.4850140285173	553.3987388055184	578.1592518256562	556.320107192455	531.2957407574343	516.9166946630644	574.9246785043429	729.4618149269991	692.1452434189248	527.4120872234287	484.19183763732656	558.1338306410556	510.3928522200582	588.0802264471689	470.85031609058706	457.7189642437838	494.40154197360596	626.212796210209	612.6122513875372	557.5794750330322	546.8834867125386	424.31564154765573	548.8644794695542	452.30566940760855	640.9099003748461	450.6000240596255	473.98609173064176	645.7883100067422	607.9431647547649	581.8028181342074	543.9715942606734	543.7619350420724	529.2187117880746	632.6438440955144	545.4351897535593	595.4620977863798	579.326339556901	522.3633373716691	521.4279898896385	581.5901008871253	563.997896365462	526.856478509841	636.0085332710504	509.5474335533909	534.0095895253078	562.0069921523138	508.2133916945244	511.7651024135144	660.7752750737939	538.4903082340786	564.7522499268546	616.0373068363468	511.6453709598608	510.2940219145613	585.2730919773082	541.4301096572577	526.9993118290724	451.5369947354237	585.7392261128177	546.4117796644234	549.4362737954111	428.4170027925138	520.2067498013478	481.33425561960416	557.4596670321105	522.8085682248015	606.6339730702587	492.78106423845804	482.15374024124014	524.5372223421653	509.93945058771845	526.1311786842463	635.1661073879982	545.7001186542839	472.3034362913972	508.3681560893258	562.9472574251582	504.10283112186664	619.3792105274929	546.1786690634094	565.3508157003569	612.5664585934983	539.2656862836195	560.3418890737178	289.4062546395567	569.4085807273785	419.8220339742214	482.5887711465772	457.34394481484736	508.974970176378	648.1350613654868	514.4836589469171	560.2251453991755	566.34158957464	560.8858287932512	529.7812104164938	553.3808400086837
Osteoblast%HPCA%3.txt	607.9282050877032	392.62671613494206	655.6508460004399	454.2826745567344	535.1819375853554	598.102300389149	515.590989006396	541.4639308185263	552.8096392757432	577.7683059824341	518.2748248274412	553.0358012997071	538.06201896686	587.3226639329919	795.5968688644492	555.4052604793208	529.3126154084116	466.345826991215	529.7535788902424	495.93431099356286	715.7073737473318	504.1867231617666	480.16175701288694	550.2028061500808	679.6390945675728	649.4979884115749	584.1759726006534	499.9478684526318	443.87117779048583	579.0132602630174	470.63218543658706	665.6026001495406	479.15094938118	540.1168385968222	701.8979115094422	641.5377461057229	618.4107170491785	520.3414103308012	529.6940300814383	507.52712947187405	708.0431304205763	631.1956050966752	596.1657140133875	650.2874847446781	535.0910909230342	484.3268786252446	542.6001565117158	582.1109308199333	572.6603443622871	630.6688839294901	465.0646890293732	532.512452448975	527.376316719896	495.33127570797706	542.206231125493	603.208191865036	509.1057843831437	578.0965518909741	665.424625150775	542.6720341178182	471.4039093937972	579.8593815058489	560.6592237874455	527.3967961865801	491.6670418008189	613.2225582788419	505.1663858608409	511.86194239722215	398.9967859981647	533.8341853843496	447.11224624365866	530.1092272085475	530.957136981254	608.2183730862771	545.464478087733	442.75862349252657	485.9831521537824	466.7350871474096	494.7297697268603	632.9753050011188	605.5465496076956	454.4978215908447	479.69590672302115	579.5890567540462	471.90835608452545	676.8793843385195	532.3507435113095	647.8974114339738	591.9400247160793	524.4914910183957	559.3548317577499	316.0570634953391	543.4347154122154	404.18758766514793	484.94003840312405	445.06305609974595	528.6624149885287	742.7896462697793	499.7717540641268	568.7349357239086	623.3080118564687	553.4335862277272	544.3061546120505	534.567322571758
Pericytes%ENCODE%2.txt	817.5737576180491	660.7916148353206	781.7943587086577	702.1188936722358	770.3629780709286	804.4378650718876	807.4617995395188	781.6952571606802	807.8828904905324	810.2405004002804	721.2073939739777	805.8504797616811	796.3092541843214	832.6299863467061	861.7868733329166	742.2698924495483	756.5699372545334	720.8552379376579	823.9389186523067	765.0569634804267	784.3537728688959	739.1464690432186	703.1885826742846	704.330364072809	749.8827897338625	765.1222426704405	774.4160879155847	712.8353770003114	730.4664334252028	775.6904008681255	734.6931748066279	792.3117904424358	711.5641717464557	685.0370705821745	864.3329542309375	807.5519184938696	787.4250831592194	758.8865023341291	772.6601913547916	756.534763634693	899.668025751318	859.6064961517936	806.4413953657117	794.4341955172283	812.5138860704199	746.5044283282797	801.5601836508442	868.0792651111169	864.7203773739197	906.0416021189999	664.6164075158257	825.5393451097764	781.6314096299602	747.9384754168224	776.8092781923839	824.2099537667073	785.0400821424528	803.7690337758798	881.0360353613789	790.9586742127946	683.226062984699	799.5347743036745	802.7035377391037	794.8123270108764	772.9840271403936	901.2560077675525	748.0432102542019	762.5873501970575	664.3108528805959	790.2560774629231	718.4685118310188	770.6274336113285	781.4866306969179	821.69330846341	753.0149664073448	653.1229181822578	721.6772774896265	660.94018478	712.9555395588266	796.6766295270834	775.8251492083733	748.2054145123714	726.9304212040859	807.6843480526566	696.2110783543328	820.3816772572395	792.6074862650645	842.435005270192	814.9016314997522	813.9209119698701	813.984223120164	638.3038434118994	771.4892459029156	669.6887288953311	754.5511147353648	674.6256779509501	802.79568173604	1001.6357303261045	751.8520080014806	856.770267742736	823.9772686048095	827.0843794353711	761.8785615465779	725.3480134959125
Pericytes%ENCODE%3.txt	1037.4705737259335	936.5122260967348	1059.88818372969	947.7511707080332	952.6364627488736	1000.6178058764331	1018.8896231068629	1034.3521003051405	1045.7976447602323	1047.5984709575462	986.0521635614938	1058.203026086566	1021.8934824339249	1055.914987018322	1050.4460323850421	985.3199093343364	1013.0912958118518	961.3326071665252	1075.8931765526036	1027.8553545916832	1003.252184670754	968.9303823328322	942.8680728592664	929.5003275633846	1003.6824890268595	924.3215559357457	994.6199568039407	968.6636899046883	961.3073053355793	981.6340420741408	956.702833967675	1035.0304267268075	938.4681143313983	923.2401834762837	1107.6765309705497	1049.996562717552	1033.8797354471715	981.554316558248	1021.7034316200347	985.6553102350874	1134.946740653346	1007.060633592896	1113.3674313556767	1016.3896713752295	1010.4647592971405	962.1297736968731	1020.4073944430017	1067.1224500701765	1068.1345360915861	1126.9050673143408	991.7409956171796	981.689189236195	980.3543411690738	996.1365749244819	1129.2960902598206	1030.737774134445	963.5770712903459	1002.0052857218884	1223.3845811098813	1032.4277205534895	944.2980711603839	1034.1783072846838	1008.4476074569272	1045.574683727279	1031.3565440832904	1125.5005395658825	973.3055905716923	999.0662633222298	863.39790758459	1043.33690494657	977.6141740622313	1020.1364573911278	1050.4983230656385	1035.450459346009	911.3098442049426	982.5328804911919	942.4295523503744	974.2600744366168	1008.6587267468254	1040.2601928655258	974.4229087358751	917.98320037503	961.9242094085695	1017.6901844157371	1086.5452952586386	1050.239945190779	1057.041586149763	1025.9558318305806	1021.5373123794069	1040.4553619656142	1083.3598471702098	828.416456180269	992.5832493091705	926.5692593488137	1038.149145459708	905.359116497194	1027.922469409482	1385.7532237889932	955.0669331407571	1069.5022112510328	1060.8312063463952	1063.5062723411952	967.9017072095924	1050.920845072114
Plasma cells%BLUEPRINT%2.txt	334.2140082752652	344.1262943978834	294.3339204671544	286.1563506032588	353.2877981636328	305.02507457822094	333.06045521223075	356.95695607770654	311.5851180022876	377.99465199227944	307.7596097880715	364.1894517791709	365.50254844636646	348.17070862873555	346.66009420400087	383.7814934801764	318.04288587995825	379.1721366075881	335.2727207602352	358.59342240897513	380.186916164211	330.2365385885525	376.81990494489526	372.68398322346815	368.84817833998176	374.855430439534	335.6675092168128	224.5552443958288	369.6862612653764	385.8066733750004	352.523179784544	346.57894212827387	350.62426853753834	351.69571815000694	354.60707185865886	363.7195174817799	360.508887864038	355.46529145083775	330.70720362078913	334.98266023003316	365.72887975918627	389.76622499402697	276.9171270148149	329.57843489451074	350.7752941878555	408.5850353574009	380.9669422392021	266.8733233491239	323.0208103915848	257.7181721065102	152.72946432928143	372.9873283919485	394.1963072993571	337.05719039810225	203.70040877833796	322.01315536151765	311.20508029394597	273.72761793697464	240.31290537025913	342.2638272786376	402.0409315038456	313.4571602428489	313.417956799242	301.75497023376687	357.0506470115534	291.01763845691767	325.170761648786	372.65277437551913	410.6581615482252	296.0321661949426	352.3540362271401	311.3147059724773	426.6555181400647	332.15165749164726	364.5976787547899	298.91318090849893	335.39890673599484	205.9310333242753	312.09251776793496	295.3198579574188	320.07547525678865	331.2762266579773	303.04418067336763	329.84522664678127	293.3535281895763	346.34500028165303	337.84415908737634	330.71987671999807	273.4902478825494	265.0567905144433	260.6153363559107	309.7544526853201	313.29158063148805	268.60815229624154	344.91783615874215	249.82698949657956	317.5103531898329	147.92719231439622	347.31800370650467	356.5476854585607	343.42299920080313	302.10543941896333	316.99507704324714	216.9822445378228
Plasma cells%BLUEPRINT%3.txt	538.8012267718912	513.8012228374816	353.8027954431945	528.3700837000733	567.9168537230753	525.5592767970516	530.2229853209776	534.601487443384	530.6146410436972	550.0986652358301	481.4760064577233	537.0438995272151	538.9218010816921	542.2062419968015	487.74361974759825	576.230853119681	491.2441065757034	560.755831085658	555.543678185882	519.946807614532	507.3272103330384	477.82749518130976	502.2703085766839	491.82735923839743	510.7257850003927	487.3041104086643	521.2070740727102	408.71762831626063	493.71799957258105	526.368614693294	445.38744035570915	541.7342886646651	491.0675715051834	496.5866051784435	559.1341014220372	536.4128639790963	602.0718949569	538.8172377434604	504.9634898861811	504.1346844655058	585.3798746636313	558.0219820733032	399.2862261953078	550.3154749456413	512.7095722713343	492.29355991257	561.7801124245248	543.6659927571422	535.9023257010581	502.9642844679864	412.7993996597429	546.6703592378668	526.0848785941437	518.7338072470717	501.0460369613719	520.4730389856006	455.11222991056957	496.3270347015949	582.9128398173859	547.0787419120857	585.908518464459	539.3982220111473	531.8361675191873	515.9716658549776	506.1242351431221	567.1866446186609	471.5533067335838	579.4009138426673	516.3112140944698	487.41694588220776	526.6366836497189	513.3798415155666	641.7115383591268	481.34939753053123	456.3675362972336	435.38528351742895	481.9446817565878	409.24117118927586	508.61488501052344	579.7831930671578	524.3678184601481	507.44899701204577	516.0038618549611	492.85252076200834	420.4959681010961	543.2246410011419	540.7311567736126	507.20818057203496	549.5297947118688	536.8325621864608	529.6656954856601	460.9377857242606	525.4830505173169	501.8229725638389	558.6917465540379	503.15950992616786	524.2537807151565	463.910599676017	534.6668998215789	604.1135248638105	523.588935253651	548.3706941623577	498.05229208607295	454.20775154982425
Plasma cells%HPCA%1.txt	195.6803139244427	400.74434157621647	322.7186143282701	136.0514481536746	334.09477889514494	123.85207514325427	244.1829587968895	187.6992275985772	167.97778621012668	257.1765664484411	-10.290226689450392	214.13056680585026	189.64999465309796	203.83702020165475	204.33492001138762	190.5012527757621	99.85726604736546	390.9973960795494	272.22321940726346	229.89794263049464	258.6516150663258	135.53353872726794	190.29806338521954	179.12160567094313	128.89939420918103	229.9759946664789	133.68528567655173	82.28842613496278	144.0605809083794	161.12948012748421	30.103991822521863	194.93588808162855	122.98113169874352	209.16882231730733	278.8967052541782	249.6630509294286	276.1821337642972	250.38925344398024	198.0097893618381	145.29757052125004	241.80730641784243	264.80906887848573	99.34717163200267	244.17299198106548	191.18462887418815	213.88802194548654	245.7040027859279	221.0540990022563	187.3375233532454	112.75325696700313	-69.60484676697013	245.152283593211	193.67906386609235	169.30376927448953	-86.2632102752236	243.8110185730671	46.81034552486855	81.25795098603159	-10.244326753028417	267.98095058901754	393.13675594318954	212.07908383690472	187.7501552218686	237.47370931513697	227.33514563939505	263.92262792729184	79.98637483164471	354.86457237589775	257.166192192551	104.52648971002321	208.42042930746976	193.62104491899555	458.8229572950154	68.57942780971607	191.40754265364518	-75.14449616625222	141.9114411918099	83.32178809335147	165.2764580249858	253.2277874045721	227.63264868371405	186.0096714996673	153.4386474203604	158.94392856131265	51.91282991380774	261.74014934478936	276.1014300733285	182.3689289421122	246.84172865376712	234.80448474582863	145.8376917400323	-26.137792499645194	222.64794685200684	134.94158716775326	192.81448034241913	50.708764296532074	175.1254619791231	-125.65722329180817	247.5295110969618	320.3709227916724	249.5062480259019	220.9920883970815	123.43710275444639	27.608874304762367
Plasma cells%HPCA%2.txt	313.39297522463835	373.21094221835244	196.14016658618127	183.5166578020372	341.4614476737938	232.49765156735484	284.9176390024534	266.30869749843384	224.87568047956714	295.6476525711418	69.96154337580249	276.3743535424248	270.6431575341427	239.94738886779888	385.4184752261944	279.7091319139019	175.58493491413637	367.80841791677005	298.8907333565442	275.17956504364395	270.4704164748226	187.60597956812626	227.90712389225777	203.1495827532748	217.9325432160311	250.38940980492805	221.48991069697772	30.358467383972943	245.97628897296468	231.8390979535005	150.92231807604918	263.4715835323859	152.26029798225287	183.32901340171165	347.8201720886085	331.4855668799405	332.4888517120743	296.27200533746	269.52908181566664	191.01527063722767	394.624117502288	303.98861231160606	203.02006255759613	314.98243492006065	264.8443886505688	260.4829482052505	311.72575527293816	327.7872143373229	291.1002394010195	230.74691664942327	28.868800871940067	292.4190145727867	291.2019528224581	256.26457157019445	145.08085785566936	303.8399521737593	81.67005877515285	171.05876299803117	211.93403431772995	307.66380385239677	383.9853693339062	261.2945494540842	236.4970206767458	277.32823330779354	274.76919852166907	322.2519518430274	163.44762944345683	351.8105499481642	264.7872730249403	251.90037244850134	296.7166499874148	248.67452047463223	480.2149089735446	169.45117922726286	232.5115824671675	113.91032170373823	214.5691599022764	85.0826713115125	256.4393843097323	321.2094562713387	291.26570919311985	210.46181325102918	198.3690464335819	245.53143842291124	195.62574582245588	326.9328457849382	374.5229782482183	262.492595106628	295.4902687840342	288.5110041289415	220.53632073684236	149.57394809088322	282.48186777675454	186.52875310716726	305.7101404170079	224.2619344310855	268.49448639270906	170.52190502632206	281.71229676185396	406.33441885712386	304.4338737434706	391.06014237842396	247.51845670774173	138.1291518186268
Plasma cells%IRIS%2.txt	890.0430345783946	975.0425603468132	786.193222472126	862.9672932979568	986.8948289699047	891.3149729708739	916.7961610924951	945.9821672136336	887.0116332612668	953.3205358023636	813.8463331560502	939.0056762131455	936.6730232166269	879.5119100206765	852.2383804660756	895.3338886016195	911.9248024806056	984.7822405950151	871.5407680216214	945.6258240048753	999.8072727135523	933.1640867344468	994.0617860979439	962.5873418389776	923.9220672813217	926.6011695566822	869.042304973487	770.2518449915093	977.1101409225054	928.4688714759765	875.6041296338976	887.7949042107131	927.8391465128557	981.1528032002367	920.1951395031022	946.487283524199	865.9120774171466	919.834017301868	896.1814315944939	905.2646890255098	929.1642209948402	955.6179075574219	783.0445014075272	926.795121326312	891.3751264684065	989.7173922928266	887.3281196709136	811.1247595924549	855.4568278364573	800.8655007953383	794.6618677185763	914.7265230086659	958.886212731177	917.1515198851689	838.4531799319593	907.3270250136597	876.3141008905085	843.2940940159557	817.345379617992	910.2502691545482	1047.7086311857843	874.9363642670683	893.9147985257546	828.6119500435994	876.6219195062789	832.7056098876117	934.1342177863243	993.6664157456235	1014.5093168526713	829.565172997547	973.3148284226854	862.0898864002692	1138.580267777634	859.2578205766172	978.3292000684809	972.4550715077116	925.4201286373842	812.7804371904929	988.2081612396505	870.608629266571	944.4345477674838	894.3154110944066	886.0625134118866	860.7791275203192	935.4355720273526	938.2556433419643	916.8641435596621	901.5862834130688	834.0566129397816	833.6902864921913	801.3665304207094	834.240364466146	871.2886669235895	818.646975200696	916.9986242003597	834.533317614023	871.5720339865378	631.4115238025819	877.3248248340747	910.71079475377	927.1963768904702	890.8245505653479	876.8281162915741	854.9042491324128
