,0,1,2,3,4,5
0,DSA,Microarray,liver,0.9984300460675265,0.9931584145359876,1.05041318021364e-09
1,DSA,Microarray,brain,0.9802457092080442,0.9954441676503465,1.6909623943412074e-10
2,DSA,Microarray,lung,0.980863706983517,0.9862693712811287,2.390348942277324e-08
0,EPIC,Microarray,Bcells,0.9242195093194739,0.7999999999999999,0.20000000000000007
1,EPIC,Microarray,CD4_Tcells,0.12066548547153912,0.39999999999999997,0.6
2,EPIC,Microarray,CD8_Tcells,-0.8465571943061431,-1.0,0.0
3,EPIC,Microarray,NKcells,0.4078729069749912,0.316227766016838,0.683772233983162
0,pertU,Microarray,BASO,,,
1,pertU,Microarray,CMP,0.9921023342471671,0.8944271909999159,0.10557280900008413
2,pertU,Microarray,EOS,-0.5266514301328746,-0.4472135954999579,0.552786404500042
3,pertU,Microarray,ERY,-0.998187703385447,-0.8944271909999159,0.10557280900008413
4,pertU,Microarray,GMP,0.9987429338846896,0.8944271909999159,0.10557280900008413
5,pertU,Microarray,GRAN,0.9959505862764403,0.8944271909999159,0.10557280900008413
6,pertU,Microarray,HSC,0.997957487887637,0.8944271909999159,0.10557280900008413
7,pertU,Microarray,MEGA,-0.7383184426912591,-0.8944271909999159,0.10557280900008413
8,pertU,Microarray,MEP,0.9866370302620932,0.8944271909999159,0.10557280900008413
9,pertU,Microarray,MONO,,,
10,pertU,Microarray,PREB,0.9963801360119623,0.8944271909999159,0.10557280900008413
0,RatBrain,Microarray,Neuronal,0.9966176865641151,0.8807710121010885,0.0007637917374575802
1,RatBrain,Microarray,Astrocytic,0.9880121948559837,0.8840244354947627,0.0006865703080879261
2,RatBrain,Microarray,Oligodendrocytic,0.9570247190584835,0.8807710121010885,0.0007637917374575802
3,RatBrain,Microarray,Microglial,0.9279970944364871,0.6963106238227913,0.025293249585455497
0,TIMER,Microarray,B_cell,-0.21154649727595637,-0.6668859288553503,0.21889398131323154
1,TIMER,Microarray,CD4_Tcell,-0.2825467827539993,-0.6,0.28475697986529375
2,TIMER,Microarray,CD8_Tcell,0.8944480102421013,0.39999999999999997,0.5046315754686911
3,TIMER,Microarray,Neutrophil,0.3462214774669191,0.39999999999999997,0.5046315754686911
4,TIMER,Microarray,Macrophage,-0.5656983683153992,-0.3,0.6238376647810728
5,TIMER,Microarray,Dendritic,0.6517143791394073,0.3,0.6238376647810728
