,0,1,2,3,4,5
0,DSA,Microarray,liver,0.9978431668111806,0.9931584145359876,1.05041318021364e-09
1,DSA,Microarray,brain,0.9800155377334677,0.9954441676503465,1.6909623943412074e-10
2,DSA,Microarray,lung,0.9708916111136312,0.9862693712811287,2.390348942277324e-08
0,EPIC,Microarray,Bcells,0.9381156205733088,0.7999999999999999,0.20000000000000007
1,EPIC,Microarray,CD4_Tcells,0.45994698976820886,0.7999999999999999,0.20000000000000007
2,EPIC,Microarray,CD8_Tcells,-0.9459776462789743,-0.7999999999999999,0.20000000000000007
3,EPIC,Microarray,NKcells,-0.2744552148099793,-0.7378647873726218,0.2621352126273781
0,pertU,Microarray,BASO,,,
1,pertU,Microarray,CMP,0.9927119725948506,0.8944271909999159,0.10557280900008413
2,pertU,Microarray,EOS,-0.9924040436674006,-0.8944271909999159,0.10557280900008413
3,pertU,Microarray,ERY,-0.996865148496992,-0.8944271909999159,0.10557280900008413
4,pertU,Microarray,GMP,0.9995958667073782,0.8944271909999159,0.10557280900008413
5,pertU,Microarray,GRAN,0.9950501831257945,0.8944271909999159,0.10557280900008413
6,pertU,Microarray,HSC,0.9971071047232976,0.8944271909999159,0.10557280900008413
7,pertU,Microarray,MEGA,0.9908294340062719,0.8944271909999159,0.10557280900008413
8,pertU,Microarray,MEP,0.9839671048255306,0.8944271909999159,0.10557280900008413
9,pertU,Microarray,MONO,0.9933092244461044,0.8944271909999159,0.10557280900008413
10,pertU,Microarray,PREB,0.9959127096188615,0.8944271909999159,0.10557280900008413
0,RatBrain,Microarray,Neuronal,0.9870724973849594,0.8807710121010885,0.0007637917374575802
1,RatBrain,Microarray,Astrocytic,0.9358243315452417,0.8840244354947627,0.0006865703080879261
2,RatBrain,Microarray,Oligodendrocytic,0.9398477522988444,0.8807710121010885,0.0007637917374575802
3,RatBrain,Microarray,Microglial,0.9103323766579555,0.6963106238227913,0.025293249585455497
0,TIMER,Microarray,B_cell,-0.28869293577651706,-0.5642880936468347,0.32172333582430024
1,TIMER,Microarray,CD4_Tcell,-0.27193600511512706,-0.49999999999999994,0.39100221895577053
2,TIMER,Microarray,CD8_Tcell,0.9462738945891389,0.6,0.28475697986529375
3,TIMER,Microarray,Neutrophil,0.17012816027387107,0.39999999999999997,0.5046315754686911
4,TIMER,Microarray,Macrophage,-0.660664547391001,-0.6,0.28475697986529375
5,TIMER,Microarray,Dendritic,0.8211312111379677,0.6,0.28475697986529375
