,Lin-_1,Lin-_2,MNC_1,MNC_2
204043_at,85.73789142,87.12231422,109.2273599,102.1284202
204044_at,134.5634191,155.0683154,75.28817387,62.38761161
204045_at,67.85365104,88.91274711,48.20576454,66.61967082
204046_at,426.7010449,373.6854197,767.5332515,724.0674301
204047_s_at,92.14261783,94.55484193,80.07593302,83.38541256
204048_s_at,349.9014475,326.1018661,344.4545414,335.4664137
204049_s_at,96.91920891,123.6911397,140.811956,130.1747087
204050_s_at,2487.625569,2200.417444,1353.468872,1331.114281
204051_s_at,27.2845355,18.37296096,16.04687352,17.46811421
204052_s_at,14.45601865,16.49951166,15.71103612,15.24290941
204053_x_at,2123.548319,1866.465147,4233.119973,3867.289596
204054_at,1776.849581,1549.988237,2821.60906,2381.639573
204055_s_at,57.26334633,61.66305918,78.49110879,76.55674818
204056_s_at,108.6769438,111.0160952,111.9676842,105.7212484
204057_at,1917.529815,1763.862815,3468.068188,2733.190222
204058_at,12.21102762,10.50608174,12.15009396,11.94363629
204059_s_at,18.45770982,19.88259992,23.10064913,25.38540351
204060_s_at,566.9983693,534.524432,834.4558312,759.6970583
204061_at,120.2079796,126.1376605,136.1402324,147.7049536
204062_s_at,349.033992,303.8487309,321.4892169,317.7974387
204063_s_at,307.4098618,275.8045727,266.7958924,261.3050636
204064_at,2166.09752,1841.622992,929.3205324,873.8481247
204065_at,598.7389137,652.9768834,163.6693305,167.1558094
204066_s_at,33.89587716,36.40471728,21.93702909,28.30523758
204067_at,442.13841,424.0089762,188.9282544,196.5931002
204068_at,953.6876714,878.1002473,856.0042984,774.9441013
204069_at,2291.927265,2184.227604,377.0463477,413.35172
204070_at,1576.445251,1591.967024,2811.961687,2542.188136
204071_s_at,132.2407825,126.2801072,178.2728085,169.4132514
204072_s_at,415.6292836,459.7969335,871.7875773,828.1125613
204073_s_at,45.29969457,44.62867621,56.25001604,46.36708615
204074_s_at,136.6217581,144.8135739,126.7337577,158.7987061
204075_s_at,508.9547836,536.9440198,595.967853,563.9178932
204076_at,586.4018535,549.4719582,961.8113469,951.3252613
204077_x_at,87.9568789,79.35287386,95.65385071,99.48854697
204078_at,146.5562286,152.2156068,72.20056202,75.67841585
204079_at,2665.89527,2595.511669,2814.340498,2322.909463
204080_at,480.7933342,476.8890558,250.6360635,257.1570439
204081_at,667.0357585,630.3510931,422.992096,455.3730951
204082_at,183.7149888,180.2569884,144.5848945,201.2505105
204083_s_at,1910.923397,1620.939321,569.3709166,601.4451311
204084_s_at,272.0097439,298.1232576,506.9239487,481.7105948
204085_s_at,273.4393392,268.9873914,274.8452702,292.4903144
204086_at,40.51364392,39.78878562,38.27055115,34.79660746
204087_s_at,1103.074603,1011.336961,377.7188195,397.7904546
204088_at,253.5069158,274.9872198,256.1515917,263.129319
204089_x_at,433.294477,450.7133114,271.2166197,313.9264723
204090_at,605.2971529,576.2271941,508.3445804,529.8027671
204091_at,1133.390306,1185.745383,940.2895407,841.4193667
204092_s_at,288.599404,275.4674255,180.7461259,190.10648
204093_at,2290.712907,2092.307339,1570.932713,1485.978958
204094_s_at,617.4695641,698.5923276,773.8359453,716.3874109
204095_s_at,62.18215701,76.6646652,122.698611,125.9835958
204096_s_at,49.38858523,52.82332312,76.75572049,95.45584258
204097_s_at,568.7214138,556.1738436,417.4719105,429.5836316
204098_at,394.5419165,409.2086751,329.8194626,365.7247445
204099_at,196.0401345,189.0284885,764.4021317,768.3541656
204100_at,285.852342,283.4574087,225.4838718,250.9314906
204101_at,194.7966947,223.8787378,303.9526566,321.634362
204102_s_at,12609.07915,12279.05024,8797.358801,7886.547883
204103_at,141.6319313,163.6958486,1547.73397,1350.939301
204104_at,137.0553786,118.1583729,94.95637084,111.0404992
204105_s_at,19.87732541,17.78614507,15.31298251,25.68653942
204106_at,280.578017,277.8909144,306.9421524,322.4820094
204107_at,109.3878911,110.1859194,106.0379614,114.6065505
204108_at,855.2386589,884.7641884,824.2871687,776.1357628
204109_s_at,157.2869621,170.8087835,159.9927833,177.0580751
204110_at,38.70052493,41.28990326,207.4234754,237.5444491
204111_at,13.95299354,14.03842528,17.70128013,19.07112863
204112_s_at,77.49646023,53.82890182,561.4440269,535.7914292
204113_at,1007.891113,894.1258996,1225.939479,1036.887142
204114_at,59.48533154,62.03345694,40.60835873,42.84360758
204115_at,3943.135537,3769.746371,1449.567342,1282.737553
204116_at,3923.936232,3707.077438,8912.614639,8129.230824
204117_at,414.6941518,375.7703428,394.4480809,363.0403289
204118_at,1441.821575,1477.229554,5535.206741,5204.63523
204119_s_at,1039.496418,932.5966409,447.5918393,441.3026432
204120_s_at,54.83235914,36.78819008,31.92758692,32.1056477
204121_at,172.7878504,189.2818909,189.4933739,194.3835875
204122_at,1187.58256,1200.823897,15181.5,14320.71273
204123_at,149.3063052,167.2686912,97.49967317,133.8407561
204124_at,11.70434085,13.25824811,10.08595401,12.53453894
204125_at,380.6835384,349.1636478,302.4201657,336.844717
204126_s_at,495.1937116,501.1187132,157.6399321,144.5661934
204127_at,784.5475888,767.4573479,268.8094759,301.2924108
204128_s_at,58.50884355,67.60489602,33.8918716,34.8003348
204129_at,79.5855981,79.857255,61.02193739,63.52839366
204130_at,28.86845096,27.33905469,32.56122891,27.96692334
204131_s_at,4285.743695,3782.92298,7416.517462,6474.78351
204132_s_at,400.2574659,369.0821754,920.7969021,912.4050488
204133_at,253.3246514,266.7530259,122.9793897,136.3764573
204134_at,83.98650013,97.59680375,71.58384009,81.57709226
204135_at,57.45201839,67.31404536,43.411647,49.98011236
204136_at,82.08690874,87.30133477,122.3655481,86.77610682
204137_at,483.5156331,493.5141586,745.6760411,693.0838382
204138_s_at,73.41471458,72.19369114,55.89962245,66.40663761
204139_x_at,201.9742696,227.9140421,176.7714049,169.3279443
204140_at,147.0211807,149.1374235,117.513134,131.0775575
204141_at,117.768651,137.4352888,103.1153662,109.3157704
204142_at,1562.219704,1384.494383,752.4962142,642.8559353
204143_s_at,577.6769439,552.9902696,314.713069,314.6011415
204144_s_at,156.1048209,158.019477,144.8961934,152.814513
204145_at,3001.392172,2639.035758,1931.144561,1745.012348
204146_at,203.5141233,226.2453597,85.78362011,100.9622541
204147_s_at,113.0179225,116.8754015,135.9873539,143.4138911
204148_s_at,456.5366743,459.1236267,238.0251259,266.8954195
204149_s_at,201.7916869,222.3462738,167.2833471,196.016738
204150_at,262.2622118,291.8610606,891.132078,832.0970017
204151_x_at,680.9382383,604.5178039,221.5579016,238.8532067
204152_s_at,306.8144001,299.6416322,227.4363689,253.6566094
204153_s_at,2301.546665,2163.21446,1794.961151,1488.830823
204154_at,27.6729875,28.31009583,18.56962707,15.37988772
204155_s_at,1350.885042,1354.183197,1679.445892,1460.708985
204156_at,556.9705067,580.7375975,793.2118817,785.2316081
204157_s_at,193.5439536,218.1607734,298.8193386,305.6087942
204158_s_at,477.4158285,469.5705474,2894.634745,2643.143025
204159_at,25.16468215,36.02485117,45.1173197,41.61151456
204160_s_at,203.7904367,205.3029501,264.8287332,264.704962
204161_s_at,117.6602761,133.1646829,140.3975764,154.0221739
204162_at,481.0582774,507.5806617,268.0095069,303.6804378
204163_at,59.98512936,54.57306218,47.46898941,40.78764557
204164_at,367.7287095,350.5175354,706.0750574,732.4042952
204165_at,865.2208434,746.3870133,222.8676267,226.0901707
204166_at,84.71641795,81.79017512,241.1342457,261.2847812
204167_at,148.2907889,185.1213007,169.1753873,177.609336
204168_at,1834.771544,1748.804056,844.2015487,794.0713072
204169_at,157.7401215,160.9423165,372.1626592,379.2161031
204170_s_at,5041.674661,4976.948136,1226.755111,1087.835655
204171_at,173.9338078,201.2737121,215.863814,211.192266
204172_at,454.3128592,453.4566671,420.6286987,380.9425183
204173_at,3971.243954,3986.443987,461.343916,465.9964385
204174_at,405.4852387,402.2937674,3609.231252,3241.032719
204175_at,1108.76242,1075.7585,282.8959544,271.4841496
204176_at,35.3536391,44.56934227,41.08010783,42.35917993
204177_s_at,168.876995,181.9841045,157.5809368,169.5374433
204178_s_at,4034.430319,3801.930091,2701.580077,2403.747019
204179_at,27.96835445,19.11757482,25.22882782,21.66881644
204180_s_at,79.94305269,87.17330104,72.93153578,87.51143359
204181_s_at,139.9721118,162.4530207,169.6588037,168.8561219
204182_s_at,53.18154978,55.91179096,60.30967804,66.21912133
204183_s_at,178.9771949,201.0249144,299.5325243,304.549636
204184_s_at,119.5868225,106.9059088,118.4366057,118.1200377
204185_x_at,906.5752961,1022.906977,1147.685958,1030.63666
204186_s_at,674.9633735,656.6873691,649.897535,593.4813078
204187_at,472.9512051,477.7124584,329.3803442,370.1631837
204188_s_at,42.6841394,44.03000137,49.46328429,45.58330462
204189_at,70.2675617,64.89890182,73.1575436,74.29185047
204190_at,432.155858,474.133975,483.3376388,486.3428568
204191_at,74.34272561,72.66445141,112.7704827,146.54165
204192_at,2229.359992,2256.498885,3709.848223,3552.357125
204193_at,1541.772349,1409.771858,1923.780653,1739.910688
204194_at,494.0986093,549.9201846,1840.824239,1681.329785
204195_s_at,223.4711676,218.8621547,254.2009516,239.5859089
204196_x_at,59.28206573,63.20618267,56.23143009,67.9336866
204197_s_at,566.2341702,516.5526378,1078.43365,1074.557375
204198_s_at,728.7013964,718.9266866,1642.302494,1439.056406
204199_at,90.08222191,83.82601933,149.9429376,162.8249224
204200_s_at,78.66402839,81.42016438,66.48622192,70.43440791
204201_s_at,65.91647255,60.75683093,29.4979572,24.96291207
204202_at,122.9402793,133.6703924,208.4133772,232.4946087
204203_at,520.9503991,492.0802962,465.8990842,457.7067923
204204_at,197.2232051,212.6033485,2399.077726,1970.172292
204205_at,1688.102568,1579.249734,2683.9757,2345.369822
204206_at,963.5121594,930.325078,1190.136398,1042.99916
204207_s_at,101.0968779,116.7012593,117.219667,160.948191
204208_at,689.552614,634.7182162,798.0530563,761.9914332
204209_at,119.082865,128.1862376,238.2978453,266.0726095
204210_s_at,79.79115956,77.98951042,136.2544513,150.1774876
204211_x_at,667.9775297,632.5487457,1008.308314,958.1639434
204212_at,98.05340443,100.5518652,98.05018461,115.7330098
204213_at,24.38701467,22.85497392,30.23939588,26.48932859
204214_s_at,469.4144925,435.1562256,603.2259155,608.8667757
204215_at,294.4118105,270.0699355,558.1897944,564.7208369
204216_s_at,492.9569888,497.1025606,345.7265127,318.5001388
204217_s_at,197.2720302,189.4306261,115.1212901,111.0605823
204218_at,1295.842997,1291.211154,1191.17071,1119.494355
204219_s_at,3145.174607,2929.866896,2143.095656,1996.356798
204220_at,8383.857234,8006.810558,12712.01811,11674.2254
204221_x_at,296.0020618,295.4955766,571.221919,562.1452713
204222_s_at,1789.479677,1642.680185,4978.967018,4389.872034
204223_at,24.06466116,21.79368691,28.66492319,23.85294116
204224_s_at,375.8335079,321.3384917,1799.046264,1464.784298
204225_at,463.7780293,431.6887713,1668.844712,1526.943913
204226_at,577.5033623,531.8383331,403.7527825,399.8503023
204227_s_at,111.0455624,124.8677293,122.5919903,145.2043705
204228_at,937.1133693,924.541558,371.0442239,415.8868928
204229_at,34.17090919,34.56113948,34.39318988,34.26915842
204230_s_at,17.87250738,18.75020825,17.68197381,21.46193773
204231_s_at,106.7024602,119.9419371,113.7594823,111.6510519
204232_at,1918.818423,2042.707649,10029.10623,9304.968045
204233_s_at,210.6004917,240.3816096,120.127963,146.4484839
204234_s_at,489.6688028,494.2468186,258.4853426,288.3352766
204235_s_at,14.99450075,12.34335294,10.7903697,12.86162834
204236_at,3115.609994,2751.081067,3448.928724,2831.655979
204237_at,28.47031661,22.74182355,21.91028257,26.53967653
204238_s_at,207.2631031,203.1645904,102.1970363,145.4778241
204239_s_at,42.95380779,77.56889493,38.29577417,40.12861592
204240_s_at,175.8214718,193.5074641,96.56609603,93.8978487
204241_at,158.8372793,144.9510619,131.8396132,144.7676019
204242_s_at,116.8366651,106.4736409,96.73038423,119.2289193
204243_at,593.9646434,594.4310438,1341.602942,1243.183517
204244_s_at,321.202103,381.730824,242.2101904,257.7612529
204245_s_at,634.854119,610.8438999,456.766335,438.3366387
204246_s_at,1614.062465,1382.334609,1359.465657,1259.606625
204247_s_at,286.4399013,292.929062,236.6098371,276.3081767
204248_at,42.35680393,44.72756184,45.05098639,39.72589041
204249_s_at,4014.067198,4264.949811,1187.603779,1088.06511
204250_s_at,95.97163311,86.7473115,111.0461121,109.0889798
204251_s_at,169.2576961,173.4960205,162.3273086,176.2375433
204252_at,328.6211834,364.8143331,203.3903973,217.0998156
204253_s_at,57.12266667,61.92802078,82.8048039,79.44922211
204254_s_at,283.2001871,351.2792321,1622.535226,1495.956336
204255_s_at,45.26039809,47.70381942,109.239328,122.5121788
204256_at,849.3492467,875.2130461,493.6907718,431.022201
204257_at,344.0465195,391.92967,269.1921904,257.883413
204258_at,590.6144879,556.677291,952.643344,856.0372405
204259_at,36.38791733,36.47874363,32.48903223,25.93767054
204260_at,25.73169667,23.18280871,24.0063771,23.03041779
204261_s_at,45.98998199,41.97775214,41.59847283,41.23062121
204262_s_at,193.1593623,190.5321688,81.26922304,91.94188014
204263_s_at,321.9428705,306.7864791,197.087387,221.6608638
204264_at,299.2368719,317.6740791,250.9622664,237.8805613
204265_s_at,669.5255653,669.8594799,2205.103313,2043.022045
204266_s_at,389.1369389,397.7627824,747.3597448,629.6777311
204267_x_at,122.1170953,131.7263237,75.7886389,85.53924754
204268_at,53.52229849,50.37782992,50.30034741,53.93077597
204269_at,960.5337365,1056.813516,2005.870832,1737.295977
204270_at,263.0291444,242.420064,359.1151065,339.4351461
204271_s_at,45.05572081,54.05186794,43.99882165,49.97562357
204272_at,89.85781563,92.58329015,71.59848447,90.03919958
204273_at,17.73586599,15.92358876,11.60168838,14.95561792
204274_at,559.0483461,514.5487614,387.0000133,388.0586844
204275_at,154.2588364,151.4645837,135.6918669,150.7072251
204276_at,574.4795674,579.7326286,930.4664634,894.9461618
204277_s_at,592.5977509,586.3003625,934.486772,865.0712881
204278_s_at,828.7136554,839.6742946,487.9477353,504.7322362
204279_at,868.9371153,920.4330395,2172.635491,1989.472129
204280_at,143.990562,129.5958439,309.4819916,338.9492974
204281_at,76.42497574,62.64280672,48.259159,51.91486577
204282_s_at,1180.560288,1080.345284,740.397231,749.2905491
204283_at,390.0668544,396.6890782,183.5949531,197.0185768
204284_at,21.81851477,17.17843009,21.66259532,16.66985262
204285_s_at,369.8142046,381.1309252,208.0764595,261.6076224
204286_s_at,511.0980477,478.8173141,337.190439,331.4070913
204287_at,269.39289,259.6980803,72.79974089,80.8199702
204288_s_at,18.0489871,21.96377293,18.49916705,21.52088856
204289_at,17.5393242,22.86877432,17.43855306,21.40295819
204290_s_at,163.5904493,201.9624294,126.1801455,117.3777431
204291_at,701.2333529,637.2808955,785.1119357,746.5784246
204292_x_at,110.5885784,102.2392606,92.95288404,117.9231801
204293_at,44.81132526,45.11502806,192.2810043,216.6545167
204294_at,708.6514336,685.9888999,440.5404854,449.3247033
204295_at,1092.886988,1013.974757,1666.228159,1469.311337
204296_at,84.03792943,93.54345664,51.94930462,64.04034382
204297_at,665.7223095,670.9364597,676.3161336,725.1166254
204298_s_at,32.92106943,30.63417776,26.83687913,29.00247417
204299_at,514.0372936,552.1584385,349.7177269,349.0820381
204300_at,940.0479065,850.514107,266.7319235,321.3100308
204301_at,1133.041539,1011.954189,1270.167032,1174.852047
204302_s_at,99.85744846,100.4347083,83.29309639,80.68229432
204303_s_at,415.6056744,427.8008799,202.1245567,198.6514703
204304_s_at,6625.191321,6179.950527,426.2043183,406.0568191
204305_at,266.7287589,246.3393573,79.82543492,90.8916492
204306_s_at,245.1896133,243.1451762,288.9589481,313.8087667
204307_at,217.3970831,199.7220182,664.3382548,662.019058
204308_s_at,176.0368055,161.7731056,343.8640055,374.126101
204309_at,39.86590575,40.51429196,49.16568234,41.43855604
204310_s_at,202.2332937,225.0191937,113.3200162,120.1568132
204311_at,33.22805836,45.51444051,41.82477852,50.17579168
204312_x_at,293.6696242,268.6102251,366.6907244,379.8258594
204313_s_at,398.0322007,430.5782113,554.5165012,516.8617437
204314_s_at,243.9541912,256.9231658,357.9693576,336.3272081
204315_s_at,55.62606816,62.75767249,42.21720047,45.07088918
204316_at,136.3431542,121.3298432,117.6374106,130.6099995
204317_at,116.1304156,135.0613135,95.52265533,89.40703132
204318_s_at,57.21593381,72.36532674,43.44350157,52.29985866
204319_s_at,6592.362831,6156.231991,5020.371168,4468.580875
204320_at,15.9657951,15.49030877,12.73657891,12.67630042
204321_at,20.98243536,33.54589861,30.39764776,35.26905083
204322_at,44.89632372,53.49151828,56.23853475,41.24811658
204323_x_at,43.4696203,43.82245749,41.76377874,52.12918761
204324_s_at,230.5932949,216.1964206,100.583271,88.7011213
204325_s_at,33.75149477,35.67060776,29.21312504,30.42210908
204326_x_at,205.2426547,202.1635165,240.5707429,274.4323908
204327_s_at,659.9439371,613.0989399,454.1252801,435.4171835
204328_at,1039.473652,1027.320404,1592.858851,1389.829361
204329_s_at,329.1975008,323.3053465,200.4919656,206.8601348
204330_s_at,39.70553444,40.86176068,31.045793,38.31542628
204331_s_at,336.5115249,340.2324926,201.9251254,213.8527379
204332_s_at,536.9493615,471.7193519,817.092051,737.9475135
204333_s_at,104.7837925,123.360898,168.0127864,169.3126826
204334_at,838.197333,775.7520278,1984.832681,1677.703998
204335_at,398.2935343,398.0260128,271.6310016,306.2210116
204336_s_at,553.553493,517.4002064,1469.474558,1409.497779
204337_at,16.28621591,13.71283386,15.32151472,13.85524878
204338_s_at,16.82797246,14.75581929,18.1206677,17.17788936
204339_s_at,28.88198037,26.48486254,30.35003397,24.92997055
204340_at,461.1139708,457.9855732,424.7157612,432.2802502
204341_at,166.2957734,178.51132,85.5896269,99.64112
204342_at,699.607894,719.0268847,1138.443114,957.4970075
204343_at,129.1791298,135.2216915,94.20684176,92.85068625
