prop,col,pearson,spearman,p
sim,Cell1685,0.9388071222702268,0.9558223289315724,3.586211522677661e-27
sim,Cell809,0.88418414357081,0.8938775510204081,2.4068014411846812e-18
sim,Cell1543,0.8545468655984526,0.8664105642256902,4.3772009512340997e-16
sim,Cell2124,0.9193930853302462,0.9216326530612244,2.292477159674255e-21
sim,Cell774,0.8961017689114893,0.8987755102040815,8.1956603651242545e-19
sim,Cell608,0.9513553746807412,0.946122448979592,3.766784200203625e-25
sim,Cell2600,0.9335910652831484,0.9296038415366148,1.913441910581569e-22
sim,Cell2749,0.8646284844092365,0.8327971188475389,6.417323770533217e-14
sim,Cell339,0.9364893580550376,0.9132773109243696,2.3691849365430886e-20
sim,Cell2157,0.920854410707365,0.9075150060024008,1.0382539214837288e-19
sim,Cell2255,0.8666086718206236,0.8702521008403361,2.2734348072747794e-16
sim,Cell793,0.8437589858181731,0.8140696278511403,6.549090479039374e-13
sim,Cell2335,0.8428072424629558,0.8569027611044417,2.037630562636029e-15
sim,Cell875,0.7505757090207781,0.7745018007202881,4.146519147983159e-11
sim,Cell2863,0.867318577685594,0.8861944777911165,1.1780941657256328e-17
sim,Cell2892,0.8897494184239723,0.857671068427371,1.8069864325768414e-15
sim,Cell2102,0.8920112199871213,0.9086674669867948,7.78709601396222e-20
sim,Cell690,0.8565230029067404,0.8615126050420168,9.80521229083348e-16
sim,Cell2703,0.9027236182721294,0.898391356542617,8.935791250213478e-19
sim,Cell2270,0.8688992827554921,0.8731332533013205,1.3718424124621627e-16
sim,Cell1449,0.957118906581357,0.9404561824729892,3.893711383309795e-24
sim,Cell908,0.8916166906786616,0.9264345738295316,5.3099726036725415e-22
sim,Cell1351,0.915918871354508,0.9103961584633852,5.0217170293538846e-20
sim,Cell2352,0.8573675826305046,0.8542136854741897,3.0857825059798948e-15
sim,Cell318,0.9053138471713948,0.9208643457382952,2.8719145302099684e-21
sim,Cell1938,0.9445585509416314,0.9280672268907562,3.1569346563186057e-22
sim,Cell657,0.9483286614983298,0.945546218487395,4.830829719844319e-25
sim,Cell447,0.8917533612752641,0.8992557022809122,7.3525143694851465e-19
sim,Cell173,0.8923992831769916,0.8847539015606243,1.5667412921760768e-17
sim,Cell2826,0.8226228150252617,0.8219447779111644,2.5485550245106405e-13
sim,Cell1765,0.8903388261653032,0.8579591836734692,1.7270798705623388e-15
sim,Cell1337,0.8907619146956023,0.8825450180072029,2.408191727081097e-17
sim,Cell2232,0.9406550867895376,0.9254741896758704,7.16993755259206e-22
sim,Cell2565,0.9701506159258246,0.973877551020408,1.4658875052070333e-32
sim,Cell2076,0.8149831497022753,0.8192557022809124,3.5357252074549974e-13
sim,Cell583,0.8820296224559325,0.8986794717887154,8.3750089707348e-19
sim,Cell2480,0.904645959855042,0.8602641056422569,1.1984130034236172e-15
sim,Cell1611,0.7872690814196727,0.76,1.546941783014025e-10
sim,Cell746,0.8647566623553417,0.8615126050420168,9.80521229083348e-16
sim,Cell2663,0.938348458683802,0.9398799519807924,4.874227934048972e-24
sim,Cell1956,0.8717939227881603,0.8504681872749099,5.426260595529947e-15
sim,Cell2853,0.8838738158247319,0.924609843937575,9.362956052212978e-22
sim,Cell2869,0.9124013926330226,0.9329651860744296,6.1446169967144e-23
sim,Cell1674,0.8242408093302177,0.7673949579831932,7.998912217879811e-11
sim,Cell937,0.8987139588063081,0.900408163265306,5.653374232840531e-19
sim,Cell94,0.8312074403677796,0.8297238895558222,9.576735031736225e-14
sim,Cell796,0.8255056900625232,0.8104201680672268,9.991547803354177e-13
sim,Cell437,0.9696696153986624,0.9457382953181273,4.447702540502819e-25
sim,Cell574,0.9308693894776752,0.8921488595438174,3.47648984132795e-18
sim,Cell58,0.9127240121414928,0.8860024009603841,1.2240096762354008e-17
sim,Cell2333,0.9268500319653084,0.9156782713085234,1.2414987585520951e-20
sim,Cell1275,0.8847683145729497,0.8627611044417767,8.00675267820285e-16
sim,Cell2397,0.8757544275347576,0.8841776710684274,1.754140840717131e-17
sim,Cell2971,0.9201442153003764,0.916158463385354,1.0884665654741747e-20
sim,Cell711,0.8312666872868304,0.8379831932773109,3.205156579812763e-14
sim,Cell2841,0.8247116383333415,0.8435534213685474,1.479153716590287e-14
sim,Cell1678,0.9335161922519052,0.90703481392557,1.1691654518907534e-19
sim,Cell113,0.9207043449618596,0.8910924369747898,4.339187275566848e-18
sim,Cell843,0.901524201511887,0.8739015606242496,1.196470168088371e-16
sim,Cell1119,0.8753942709155287,0.8769747899159663,6.860571875797434e-17
sim,Cell1765,0.9540978924697918,0.969939975990396,4.077399859556526e-31
sim,Cell1687,0.9081206563795404,0.9254741896758704,7.16993755259206e-22
sim,Cell2609,0.9067138576648452,0.9282593037214883,2.967214598152037e-22
sim,Cell1241,0.9407231841648124,0.948235294117647,1.4769855915427022e-25
sim,Cell499,0.9297381984646362,0.9426650660264104,1.6115058685143284e-24
sim,Cell354,0.91765520630527,0.9363265306122448,1.857409006783346e-23
sim,Cell2464,0.8907897018218459,0.8954141656662665,1.7264683281082626e-18
sim,Cell878,0.9460520320020768,0.943625450180072,1.086153772429916e-24
sim,Cell2803,0.8834325145599564,0.8470108043217286,9.014349923261438e-15
sim,Cell2253,0.9435158825068752,0.946122448979592,3.766784200203625e-25
sim,Cell2774,0.8387975854996685,0.7937094837935174,6.194167330455248e-12
sim,Cell2168,0.9380429334879906,0.9123169267707082,3.0520649480926915e-20
sim,Cell30,0.9554751192366358,0.9380552220888354,9.784805224672668e-24
sim,Cell1753,0.8996570206829719,0.8642977190876351,6.222382959238098e-16
sim,Cell53,0.8515648427078756,0.8631452581032413,7.51978984140944e-16
sim,Cell2946,0.9232333466215736,0.9418007202881152,2.285246420146321e-24
sim,Cell1614,0.8570923835410074,0.7812244897959184,2.1782732096236976e-11
sim,Cell1452,0.9161247299936244,0.9548619447779112,5.944218588017742e-27
sim,Cell109,0.944918198554369,0.9030972388955582,3.023507419236666e-19
sim,Cell2008,0.8061902141936557,0.7911164465786314,8.099144341568264e-12
sim,Cell2672,0.9441235034855814,0.9516926770708284,2.9231216764023636e-26
sim,Cell1333,0.9008547975148038,0.8981032412965185,9.532278934738684e-19
sim,Cell1172,0.8855202574354958,0.88062424969988,3.475536558575289e-17
sim,Cell1415,0.8192249780212494,0.8261704681872749,1.5065773268856297e-13
sim,Cell1125,0.9208622259682092,0.9384393757503,8.46462489288303e-24
sim,Cell1049,0.8289860360385108,0.8300120048019208,9.227094288756717e-14
sim,Cell2716,0.7862989651603828,0.8391356542617046,2.7378648593124086e-14
sim,Cell2050,0.935373377746185,0.9516926770708284,2.9231216764023636e-26
sim,Cell1288,0.8599989328860936,0.8251140456182472,1.7204314954799468e-13
sim,Cell2816,0.919006534508977,0.9155822328931572,1.2744763364574922e-20
sim,Cell1598,0.89909618381531,0.8914765906362545,4.004210079009857e-18
sim,Cell98,0.8394040227236854,0.8571908763505401,1.9480363111364057e-15
sim,Cell1584,0.935219067144215,0.9086674669867948,7.78709601396222e-20
sim,Cell946,0.9128555730614027,0.9126050420168068,2.8296199680734434e-20
sim,Cell2186,0.9099858465070052,0.910108043217287,5.405950248481097e-20
sim,Cell2591,0.8813357922602828,0.8830252100840337,2.194951460780936e-17
sim,Cell2440,0.926719811494862,0.9329651860744296,6.1446169967144e-23
sim,Cell2022,0.919924395774413,0.9185594237695076,5.571115006383623e-21
sim,Cell443,0.9418342655186348,0.9420888355342136,2.0352840920679827e-24
sim,Cell2480,0.8842101785761279,0.8642977190876351,6.222382959238098e-16
sim,Cell638,0.7883946705875635,0.8372148859543818,3.5577770563567654e-14
sim,Cell762,0.9464124656399826,0.9197118847539016,4.0098884365453076e-21
sim,Cell1733,0.8715596545374112,0.8811044417767105,3.172827254514678e-17
sim,Cell2973,0.828194687444077,0.8448019207683074,1.238650100720525e-14
sim,Cell2926,0.9077219867664592,0.9053061224489796,1.7834038958903392e-19
sim,Cell2412,0.9263454561668596,0.9369987995198078,1.4507596373291784e-23
sim,Cell290,0.8656495618226369,0.8585354141656663,1.5772408943875438e-15
sim,Cell1800,0.8739831210250831,0.8848499399759904,1.5374255167887062e-17
sim,Cell1201,0.925075317697097,0.924705882352941,9.090835455897086e-22
sim,Cell177,0.7991028525042339,0.7710444177671067,5.724957479327242e-11
sim,Cell218,0.9091859577801652,0.9099159663865544,5.677523542564715e-20
sim,Cell919,0.9074415439995764,0.9284513805522208,2.788415688853462e-22
sim,Cell1554,0.8972130761384822,0.9078031212484996,9.665519250319524e-20
sim,Cell2502,0.9212474986501928,0.903577430972389,2.698621692587158e-19
sim,Cell644,0.8325034403894925,0.8210804321728691,2.833048950461069e-13
sim,Cell1174,0.8085412830886363,0.8234813925570227,2.1085040322567139e-13
sim,Cell2767,0.8954523772855436,0.8798559423769508,4.017826085168408e-17
sim,Cell2356,0.8937476749428798,0.8742857142857142,1.1170055724579926e-16
sim,Cell2400,0.8785552871412374,0.8319327731092436,7.187964535291708e-14
sim,Cell1090,0.8518003054548672,0.8893637454981992,6.2061755325791856e-18
sim,Cell2759,0.8437589197058929,0.8704441776710683,2.198975516941382e-16
sim,Cell2361,0.8270767127930458,0.826938775510204,1.3671738628042046e-13
sim,Cell2194,0.8850492133089809,0.9182713085234094,6.0438771309234816e-21
sim,Cell1885,0.9664723148611384,0.9530372148859544,1.5073690247744875e-26
sim,Cell1036,0.8599727131252236,0.8742857142857142,1.1170055724579926e-16
sim,Cell2984,0.9179896564596688,0.9389195678271308,7.052697666400162e-24
sim,Cell2026,0.943386326854038,0.954093637454982,8.835940000112546e-27
sim,Cell1440,0.795274677602826,0.8351980792316925,4.6672633053162703e-14
sim,Cell1854,0.8888248801413837,0.8843697478991596,1.6894199568178573e-17
sim,Cell553,0.8410555502999394,0.8642977190876351,6.222382959238098e-16
sim,Cell2241,0.9437399456817264,0.9504441776710684,5.317205735923788e-26
sim,Cell1678,0.9171734067697808,0.9365186074429772,1.7312775697031062e-23
sim,Cell1355,0.9073034813370774,0.9218247298919569,2.166119438353567e-21
sim,Cell1610,0.8981497016677387,0.904345738295318,2.247044248728941e-19
sim,Cell1320,0.8329494914279069,0.836158463385354,4.1032277151939416e-14
sim,Cell2284,0.9136281689610558,0.9124129651860744,2.976124630984405e-20
sim,Cell2192,0.7333712708346392,0.7611524609843938,1.3980094069347426e-10
sim,Cell2984,0.8658827599407426,0.8387515006002401,2.8859171841720355e-14
sim,Cell540,0.8818074942982392,0.8463385354141655,9.93498496877608e-15
sim,Cell2504,0.8896847920785732,0.9210564225690274,2.715175317703572e-21
sim,Cell2708,0.9441599497775138,0.945546218487395,4.830829719844319e-25
sim,Cell1677,0.9086259203480356,0.9058823529411764,1.5506659522639554e-19
sim,Cell2478,0.8861994590582208,0.9030972388955582,3.023507419236666e-19
sim,Cell10,0.9549144009435458,0.9466986794717888,2.9290490620259547e-25
sim,Cell329,0.9337828122547976,0.9113565426170468,3.920449640129158e-20
sim,Cell2214,0.8165247588080862,0.8232893157262905,2.159273391508696e-13
sim,Cell2830,0.893796593360877,0.9159663865546218,1.1473830990117791e-20
sim,Cell2418,0.841076678523926,0.8798559423769508,4.017826085168408e-17
sim,Cell695,0.8943661501368235,0.8880192076830732,8.164588546501155e-18
sim,Cell840,0.9616241158978884,0.9505402160864344,5.080838327467752e-26
sim,Cell636,0.8202673429251734,0.8467226890756302,9.398506949902088e-15
sim,Cell276,0.8161694342990575,0.8023529411764706,2.463380300246457e-12
sim,Cell264,0.9295174579268634,0.9505402160864344,5.080838327467752e-26
sim,Cell2362,0.8861993484800332,0.9103001200480192,5.1468020810491616e-20
sim,Cell2789,0.8792754379938895,0.8741896758703481,1.1363866132332642e-16
sim,Cell488,0.8532873216085858,0.8133973589435773,7.083933594677248e-13
sim,Cell561,0.9159572559477054,0.923361344537815,1.3690103107583408e-21
sim,Cell2676,0.8650030404469481,0.8445138055222088,1.2906028652816616e-14
sim,Cell2101,0.9341001573203914,0.931908763505402,8.835801907019203e-23
sim,Cell1162,0.9275345355046968,0.9037695078031212,2.5782320376118613e-19
sim,Cell842,0.818188333890365,0.8015846338535414,2.678659774200705e-12
sim,Cell33,0.9046503231674308,0.8864825930372148,1.1122870105712785e-17
sim,Cell909,0.8758338589597024,0.8700600240096038,2.350291237976132e-16
sim,Cell1948,0.8975578888876963,0.8686194477791116,3.010864659167534e-16
sim,Cell1565,0.8855724103617189,0.9048259303721488,2.0024589101421452e-19
sim,Cell2566,0.9312175291193572,0.9159663865546218,1.1473830990117791e-20
sim,Cell1551,0.8246794794224781,0.7943817527010805,5.774581070326881e-12
sim,Cell1735,0.898674984808092,0.9198079231692676,3.900634253531425e-21
sim,Cell593,0.9433122418634668,0.9453541416566626,5.245392043266321e-25
sim,Cell1578,0.8100620383783259,0.8278991596638655,1.2101045560240633e-13
sim,Cell1920,0.8910351178615131,0.8921488595438174,3.47648984132795e-18
sim,Cell20,0.9482090432174736,0.9339255702280912,4.393776454063639e-23
sim,Cell683,0.8762378347533737,0.8459543817527011,1.0500501528409668e-14
sim,Cell1006,0.9075498007271504,0.9120288115246098,3.2911425542664184e-20
sim,Cell1492,0.9400676467793996,0.923841536614646,1.1838055558700597e-21
sim,Cell2241,0.8605552091097691,0.8860024009603841,1.2240096762354008e-17
sim,Cell746,0.8791058439891876,0.8783193277310924,5.3536742802704256e-17
sim,Cell716,0.8838964580697644,0.901656662665066,4.237299016251489e-19
sim,Cell370,0.84186758562077,0.8421128451380552,1.811777837392336e-14
sim,Cell2467,0.920461632994379,0.9126050420168068,2.8296199680734434e-20
sim,Cell776,0.9124940809949192,0.9360384153661464,2.0631983854338104e-23
sim,Cell1351,0.9233295117869867,0.9195198079231692,4.237226091352989e-21
sim,Cell1088,0.8828304510441815,0.8494117647058822,6.3450949498445295e-15
sim,Cell1158,0.9234870296689792,0.9162545018007202,1.0601025616985771e-20
sim,Cell1199,0.8770095195335118,0.8760144057623049,8.175763020510708e-17
sim,Cell2216,0.9059332601231548,0.9083793517406964,8.370700570111068e-20
sim,Cell2684,0.9470048914294256,0.9512124849939976,3.686287033699318e-26
sim,Cell373,0.8283760535946139,0.8677551020408163,3.488407263409465e-16
sim,Cell2706,0.8896542587653924,0.887250900360144,9.534947583676765e-18
sim,Cell2543,0.908124417739802,0.915486194477791,1.3082891828487799e-20
sim,Cell1089,0.8991199186079096,0.8562304921968786,2.2621784887525213e-15
sim,Cell2971,0.9174970261613627,0.91875150060024,5.275787112283782e-21
sim,Cell2763,0.9512681356323012,0.9515966386554622,3.0625072808559104e-26
sim,Cell928,0.8454696617528898,0.88062424969988,3.475536558575289e-17
sim,Cell1413,0.9051824430917113,0.873517406962785,1.2813014209920635e-16
sim,Cell604,0.9528225198641744,0.9361344537815126,1.9922941368077104e-23
sim,Cell1535,0.8973634912678224,0.8547899159663865,2.825186203445707e-15
sim,Cell734,0.9026271537305104,0.9393997599039616,5.867566981775008e-24
sim,Cell1916,0.8855912389783976,0.9325810324129652,7.017048081807869e-23
sim,Cell1982,0.8293203788422029,0.8066746698679472,1.5270743410733336e-12
sim,Cell1191,0.9177066047070772,0.914141656662665,1.8815232013765998e-20
sim,Cell2160,0.8451098587853584,0.8923409363745498,3.338340485902945e-18
sim,Cell2676,0.8431549337782789,0.8816806722689075,2.8426972580165145e-17
sim,Cell937,0.9365491021353124,0.9367106842737096,1.6133565169407933e-23
sim,Cell686,0.9197343522689164,0.9276830732292918,3.571708803893033e-22
sim,Cell217,0.8848754906442037,0.8876350540216086,8.824445013931364e-18
sim,Cell511,0.8913740962835708,0.9083793517406964,8.370700570111068e-20
sim,Cell483,0.9029027409311808,0.9114525810324128,3.823994555532499e-20
sim,Cell2383,0.867506679384362,0.8532533013205281,3.571625750845448e-15
sim,Cell1291,0.9521619124166506,0.950252100840336,5.821867117556643e-26
sim,Cell1216,0.9151000593084828,0.9282593037214883,2.967214598152037e-22
sim,Cell52,0.8158075532454913,0.8500840336134453,5.744673100086658e-15
sim,Cell816,0.9064234737990424,0.8965666266506602,1.3411289701719156e-18
sim,Cell887,0.945791402089462,0.9424729891956782,1.742391064580042e-24
sim,Cell1161,0.8765662794228412,0.8369267707082831,3.699277545531988e-14
sim,Cell199,0.9251283350196642,0.8903241296518607,5.09099001964286e-18
sim,Cell4,0.9497070562110002,0.9602400960384152,3.006469797898704e-28
sim,Cell2798,0.9036155075151134,0.9050180072028812,1.9119217309117072e-19
sim,Cell1457,0.907018628759727,0.89906362545018,7.679332420186895e-19
sim,Cell1971,0.8961804953996345,0.918079231692677,6.38007571695107e-21
sim,Cell1115,0.7790693648909313,0.7853541416566626,1.4503481917183164e-11
sim,Cell309,0.88508872387905,0.9002160864345738,5.907794460190886e-19
sim,Cell2066,0.94933659114721,0.944873949579832,6.435861809756643e-25
sim,Cell2451,0.925115092472282,0.9171188475390156,8.34682604311872e-21
sim,Cell160,0.8712907980097326,0.8642977190876351,6.222382959238098e-16
sim,Cell1533,0.9465637418634464,0.9507322929171668,4.637896836290498e-26
sim,Cell276,0.9077183130803732,0.8999279711884752,6.309999204809036e-19
sim,Cell669,0.8964782133943058,0.906938775510204,1.197173025374543e-19
sim,Cell1444,0.8929999471967373,0.9135654261704682,2.194583473409025e-20
sim,Cell144,0.8756569194662615,0.8725570228091236,1.5191613619840834e-16
sim,Cell661,0.8786365531770526,0.8494117647058822,6.3450949498445295e-15
sim,Cell1916,0.9433435037102184,0.9254741896758704,7.16993755259206e-22
sim,Cell1910,0.9064180961648544,0.9080912364945978,8.995903998317183e-20
sim,Cell2569,0.931219712224779,0.928547418967587,2.702922672243131e-22
sim,Cell1851,0.8906761145140637,0.9189435774309724,4.9954436092864904e-21
sim,Cell2781,0.6700992014190952,0.6267947178871548,1.1171592400854388e-06
sim,Cell2324,0.8384213792177221,0.8024489795918367,2.437653896409663e-12
sim,Cell337,0.9359236260207888,0.9282593037214883,2.967214598152037e-22
sim,Cell495,0.8475137129978949,0.8542136854741897,3.0857825059798948e-15
sim,Cell1868,0.9536663352682636,0.9596638655462184,4.219069607631945e-28
sim,Cell1450,0.914747256051953,0.924705882352941,9.090835455897086e-22
sim,Cell497,0.7095611522453077,0.71937575030012,3.964972403395489e-09
sim,Cell107,0.9365537203011952,0.9104921968787514,4.899536640600643e-20
sim,Cell282,0.939099036229284,0.9466986794717888,2.9290490620259547e-25
sim,Cell1036,0.9229190076200736,0.8664105642256902,4.3772009512340997e-16
sim,Cell133,0.8922549720497561,0.8887875150060023,6.983259523952844e-18
sim,Cell282,0.8991610235583009,0.8952220888355341,1.8001796214499903e-18
sim,Cell2802,0.8286139141972381,0.8587274909963984,1.5301054098092792e-15
sim,Cell892,0.8126388573334365,0.8155102040816327,5.529163193534232e-13
sim,Cell884,0.9460313118746256,0.9365186074429772,1.7312775697031062e-23
sim,Cell2585,0.8696496187864184,0.9098199279711884,5.818145498193129e-20
sim,Cell153,0.9269271018610542,0.9368067226890756,1.5573139469956245e-23
sim,Cell2160,0.926808051512472,0.9429531812725088,1.4326547102266731e-24
sim,Cell2749,0.8572976469995972,0.8843697478991596,1.6894199568178573e-17
sim,Cell1354,0.9403577583342956,0.9208643457382952,2.8719145302099684e-21
sim,Cell718,0.8859452036508971,0.8853301320528212,1.3985201358300993e-17
sim,Cell1309,0.876892656398675,0.8519087635054022,4.3753641820155856e-15
sim,Cell669,0.9151903022734696,0.9009843937575028,4.951320626239852e-19
sim,Cell2519,0.8718869785394597,0.885906362545018,1.2476022155602309e-17
sim,Cell1687,0.8211046065199781,0.8233853541416566,2.1337453487022842e-13
sim,Cell2375,0.960258801458319,0.9452581032412964,5.465220458280426e-25
sim,Cell2719,0.9369820553175642,0.924609843937575,9.362956052212978e-22
sim,Cell191,0.6758734808742668,0.6823049219687876,4.8480651118394136e-08
sim,Cell2837,0.9144199098208672,0.8979111644657863,9.950833458207348e-19
sim,Cell2588,0.945270929247037,0.9509243697478992,4.232025557199759e-26
sim,Cell1137,0.8572654762630592,0.8832172869147659,2.114799530668729e-17
sim,Cell1007,0.882887639437287,0.8663145258103241,4.448323068009023e-16
sim,Cell950,0.8603032013116396,0.8704441776710683,2.198975516941382e-16
sim,Cell1589,0.9449090683221976,0.9327731092436976,6.567003108197771e-23
sim,Cell2582,0.8571291360029547,0.8756302521008402,8.766357820101974e-17
sim,Cell2084,0.8774144083746613,0.8929171668667466,2.9546057768917105e-18
sim,Cell2469,0.8673970019022037,0.828859543817527,1.0702742557752405e-13
sim,Cell2073,0.9040864952793668,0.91078031212485,4.5497873154881645e-20
sim,Cell225,0.9314546858336942,0.9199039615846336,3.794226031047328e-21
sim,Cell2167,0.8707067201649944,0.8581512605042017,1.675689362801959e-15
sim,Cell1176,0.8790479943528873,0.8670828331332533,3.9088204083413637e-16
sim,Cell1861,0.92019069020646,0.9284513805522208,2.788415688853462e-22
sim,Cell2813,0.8195689836776425,0.8066746698679472,1.5270743410733336e-12
sim,Cell2716,0.9385900292378196,0.943721488595438,1.0437402826433109e-24
sim,Cell100,0.959439622376186,0.9356542617046818,2.3716828648768245e-23
sim,Cell2294,0.7536416871076124,0.7930372148859544,6.642529406878168e-12
sim,Cell1516,0.8817843334775851,0.8961824729891957,1.4594054286808285e-18
sim,Cell1341,0.8751017690460957,0.9145258103241296,1.6970201969094447e-20
sim,Cell1956,0.8921649856752681,0.9090516206482592,7.069120541291211e-20
sim,Cell160,0.8572376711394036,0.8641056422569027,6.4226904427552085e-16
sim,Cell1542,0.8846306857949607,0.8914765906362545,4.004210079009857e-18
sim,Cell24,0.8731683982732262,0.9012725090036016,4.6322851419075365e-19
sim,Cell1290,0.8807830450592903,0.8706362545018007,2.1268422593796246e-16
sim,Cell2809,0.9607102811689892,0.9503481392557022,5.564067437090369e-26
sim,Cell615,0.8377659139061979,0.8678511404561824,3.431984951528635e-16
sim,Cell2886,0.83178201050972,0.8697719087635054,2.470231138530666e-16
sim,Cell1494,0.8691961765710179,0.8630492196878752,7.638816843184502e-16
sim,Cell2614,0.8413181651004008,0.8479711884753901,7.838812522895896e-15
sim,Cell1664,0.9236852988488709,0.9204801920768306,3.211697235774152e-21
sim,Cell2252,0.954150271663369,0.967827130852341,2.0329015431389512e-30
sim,Cell2636,0.7646287667290648,0.7528931572629051,2.852849560389817e-10
sim,Cell2554,0.9363280254903557,0.920096038415366,3.589666315916097e-21
sim,Cell956,0.8481932159734659,0.8448019207683074,1.238650100720525e-14
sim,Cell1148,0.8735760085550754,0.8804321728691475,3.6041642658315203e-17
sim,Cell577,0.9221698515423706,0.9250900360144058,8.076009427846499e-22
sim,Cell478,0.8887391174927206,0.8691956782713085,2.727821607852297e-16
sim,Cell1502,0.8881162899349656,0.901656662665066,4.237299016251489e-19
sim,Cell2263,0.9275691201195708,0.95015606242497,6.091066283473072e-26
sim,Cell1515,0.9343835488512184,0.927779111644658,3.4633881007412115e-22
sim,Cell1168,0.918365187996197,0.923265306122449,1.4092325122177618e-21
sim,Cell1664,0.9453433790201088,0.946314525810324,3.4648933553275154e-25
sim,Cell1349,0.9299564930769098,0.9138535414165664,2.032306633859893e-20
sim,Cell899,0.8238962329132941,0.8305882352941176,8.563856085162483e-14
sim,Cell926,0.8855874116812963,0.8629531812725091,7.759635868126079e-16
sim,Cell1375,0.9558495920666568,0.9451620648259302,5.693840736734238e-25
sim,Cell96,0.8510139598890035,0.8057142857142856,1.7000264941611744e-12
sim,Cell1057,0.9490868110661994,0.9373829531812724,1.2581793210323565e-23
sim,Cell390,0.9444456298588956,0.9328691476590636,6.352456458242766e-23
sim,Cell791,0.9037752793800762,0.8875390156062424,8.997182942337663e-18
sim,Cell2877,0.7784985576392554,0.7288835534213686,1.95503221543844e-09
sim,Cell43,0.9300189800888295,0.9398799519807924,4.874227934048972e-24
sim,Cell691,0.8515183526323,0.8457623049219687,1.07946107945679e-14
sim,Cell1964,0.9435544506586848,0.939015606242497,6.798728996914543e-24
sim,Cell2646,0.9044245849968348,0.9096278511404562,6.109425039334788e-20
sim,Cell2229,0.8815510207273749,0.8795678271308524,4.2412517301807903e-17
sim,Cell1282,0.940802292340652,0.9341176470588234,4.106237918065881e-23
sim,Cell2766,0.9448118925504566,0.9006962785114045,5.291250997204969e-19
sim,Cell875,0.8836545909501418,0.907611044417767,1.0138072895216808e-19
sim,Cell1108,0.9321449988176516,0.926530612244898,5.151727789344086e-22
sim,Cell2603,0.8974894738031663,0.9170228091236492,8.572614249040437e-21
sim,Cell677,0.89472473768761,0.9075150060024008,1.0382539214837288e-19
sim,Cell2345,0.92563533248171,0.8837935174069628,1.89074067034447e-17
sim,Cell318,0.9313292880235372,0.9302761104441776,1.531545401504727e-22
sim,Cell1993,0.9121837912600274,0.907611044417767,1.0138072895216808e-19
sim,Cell2628,0.9164286592017602,0.9229771908763506,1.5367829377638179e-21
sim,Cell1441,0.93267951580196,0.924705882352941,9.090835455897086e-22
sim,Cell1781,0.833445657561535,0.8179111644657863,4.15617816347261e-13
sim,Cell1796,0.8681755315216322,0.8873469387755102,9.352376728506364e-18
sim,Cell1158,0.9125709142795184,0.9353661464585834,2.6314738670241129e-23
sim,Cell395,0.7945538820655076,0.794765906362545,5.547059827514594e-12
sim,Cell2101,0.8622907742078137,0.8809123649459784,3.2907659473147927e-17
sim,Cell1052,0.9127743206103712,0.921920768307323,2.105462356940377e-21
sim,Cell28,0.664213574111311,0.6873949579831932,3.513424193273358e-08
sim,Cell221,0.9078880282251424,0.8894597839135654,6.084957437596189e-18
sim,Cell247,0.9266491172378536,0.9151020408163264,1.4523026739674268e-20
sim,Cell2752,0.841143717988733,0.8720768307322929,1.653319618645542e-16
sim,Cell2079,0.921406123565512,0.9289315726290516,2.385332961090409e-22
sim,Cell1761,0.8631295971129286,0.8962785114045618,1.4289369232847861e-18
sim,Cell2504,0.8466122982791574,0.8310684273709483,8.046004926874223e-14
sim,Cell2502,0.8969647613660016,0.8585354141656663,1.5772408943875438e-15
sim,Cell622,0.8902965573784297,0.8960864345738294,1.4904929095883077e-18
sim,Cell2344,0.9182414385774677,0.90703481392557,1.1691654518907534e-19
sim,Cell167,0.9320619476337728,0.9098199279711884,5.818145498193129e-20
sim,Cell1861,0.9412415869216793,0.9385354141656662,8.162220522722869e-24
sim,Cell1983,0.8428959787750664,0.788811524609844,1.0246863126116218e-11
sim,Cell726,0.9528437670794392,0.969939975990396,4.077399859556526e-31
sim,Cell2600,0.8966844004382283,0.8843697478991596,1.6894199568178573e-17
sim,Cell2294,0.8024581413929915,0.8493157262905161,6.435593057858214e-15
sim,Cell2797,0.7565443762833531,0.8169507803121248,4.661190741525327e-13
sim,Cell390,0.9470637268520984,0.9539975990396158,9.280365861975544e-27
sim,Cell2444,0.8996329777040641,0.912220888355342,3.129852722197413e-20
sim,Cell391,0.9508100324874578,0.941128451380552,2.987641955413351e-24
sim,Cell1510,0.922173787449915,0.9253781512605042,7.38688978750014e-22
sim,Cell1694,0.881796026012272,0.8831212484993998,2.1545203133439848e-17
sim,Cell2895,0.9301999261644286,0.927779111644658,3.4633881007412115e-22
sim,Cell2519,0.9507851274402696,0.9394957983193276,5.654579896680979e-24
sim,Cell975,0.8280320699738424,0.8422088835534213,1.7875553723318186e-14
sim,Cell2716,0.9419075602846496,0.9384393757503,8.46462489288303e-24
sim,Cell1816,0.8903806909763917,0.8678511404561824,3.431984951528635e-16
sim,Cell302,0.850316786663503,0.8334693877551019,5.872906785939623e-14
sim,Cell1345,0.9367311375867334,0.933061224489796,5.943284545008453e-23
sim,Cell2405,0.9394543482155115,0.9476590636254502,1.913951928793448e-25
sim,Cell2339,0.7993533468123641,0.837406962785114,3.4663176246135864e-14
sim,Cell1016,0.9162315627229448,0.9328691476590636,6.352456458242766e-23
sim,Cell633,0.8378954135235659,0.8421128451380552,1.811777837392336e-14
