prop,col,pearson,spearman,p
sim,Cell1727,0.9540209214534848,0.9546698679471788,6.56770353608279e-27
sim,Cell1628,0.909282133615692,0.921440576230492,2.425855527342405e-21
sim,Cell875,0.8613676847448992,0.8769747899159663,6.860571875797434e-17
sim,Cell1470,0.898740861376155,0.9071308523409364,1.1417838055213084e-19
sim,Cell2574,0.934512436049887,0.9393997599039616,5.867566981775008e-24
sim,Cell1610,0.9117437580190652,0.8946458583433373,2.039751805698706e-18
sim,Cell264,0.9316108015678456,0.9336374549819928,4.861424831144912e-23
sim,Cell948,0.9127021865877633,0.8884033613445379,7.551933882289267e-18
sim,Cell2231,0.9259534914832384,0.9342136854741896,3.9693003429453857e-23
sim,Cell2658,0.9558964316758806,0.9586074429771908,7.753994755785985e-28
sim,Cell1180,0.9501797144632216,0.9689795918367348,8.58043053800533e-31
sim,Cell279,0.9242249732439716,0.9157743097238896,1.2093367761050341e-20
sim,Cell2023,0.9428966255759396,0.952941176470588,1.581401659581816e-26
sim,Cell1620,0.931027813212729,0.8922448979591835,3.4067475173112626e-18
sim,Cell1588,0.846140455096726,0.8397118847539016,2.5292512542476103e-14
sim,Cell2999,0.8786400575469933,0.9014645858343336,4.430594929304926e-19
sim,Cell1634,0.9409008631919252,0.9327731092436976,6.567003108197771e-23
sim,Cell320,0.8977820198200328,0.8796638655462184,4.1654930069172467e-17
sim,Cell1590,0.9508715169770122,0.941704681872749,2.3749005981050406e-24
sim,Cell1358,0.9155085545597308,0.9367106842737096,1.6133565169407933e-23
sim,Cell1721,0.9012950405385872,0.8970468187274909,1.2061073439297265e-18
sim,Cell739,0.9366497130318528,0.939783913565426,5.059052423407908e-24
sim,Cell1438,0.9184151582754442,0.9340216086434572,4.24768288000819e-23
sim,Cell1811,0.8281522609988158,0.8275150060024008,1.270756295595685e-13
sim,Cell2345,0.9150395883354644,0.9153901560624248,1.3429574208745295e-20
sim,Cell980,0.9516965969620278,0.9406482593037216,3.6110505025032885e-24
sim,Cell958,0.9203183495095416,0.9320048019207684,8.550862518983034e-23
sim,Cell2999,0.9260540583603956,0.9486194477791116,1.2405764032648358e-25
sim,Cell408,0.904824136976027,0.9208643457382952,2.8719145302099684e-21
sim,Cell2454,0.8761388100521719,0.7970708283313325,4.350479309186965e-12
sim,Cell907,0.95984879152727,0.9591836734693876,5.574702269618793e-28
sim,Cell2578,0.9397275609749174,0.923361344537815,1.3690103107583408e-21
sim,Cell342,0.9238583676596402,0.9146218487394956,1.6536686411373227e-20
sim,Cell2099,0.9390271388459304,0.920672268907563,3.0372717603177705e-21
sim,Cell2838,0.93325359030647,0.8970468187274909,1.2061073439297265e-18
sim,Cell1118,0.9091913289499398,0.9007923169267708,5.17554062692112e-19
sim,Cell871,0.9068931112261964,0.8822569027611044,2.5454628150760695e-17
sim,Cell447,0.9489365730781126,0.946218487394958,3.612825081661999e-25
sim,Cell276,0.8998096367328511,0.906938775510204,1.197173025374543e-19
sim,Cell510,0.9342849485508912,0.92921968787515,2.170879120189863e-22
sim,Cell2583,0.9457314300513358,0.9377671068427372,1.0901768776977301e-23
sim,Cell1204,0.910938597210042,0.921440576230492,2.425855527342405e-21
sim,Cell2589,0.943307105509417,0.9228811524609845,1.5816970855156745e-21
sim,Cell757,0.935149112811058,0.9301800720288116,1.5812518078548973e-22
sim,Cell2689,0.8619217796237266,0.882737094837935,2.320628695266526e-17
sim,Cell785,0.926811863165202,0.9198079231692676,3.900634253531425e-21
sim,Cell2226,0.9004173883567269,0.927875150060024,3.358209790475972e-22
sim,Cell2841,0.9176610933028002,0.9086674669867948,7.78709601396222e-20
sim,Cell311,0.968593381146582,0.9612004801920768,1.690017835870278e-28
sim,Cell1816,0.9503425271612554,0.9603361344537814,2.8400041868886748e-28
sim,Cell1840,0.8756083056032231,0.8129171668667466,7.491061573452027e-13
sim,Cell1178,0.9305901733029036,0.9060744297719088,1.479747673117193e-19
sim,Cell1542,0.9202753428816062,0.8880192076830732,8.164588546501155e-18
sim,Cell868,0.8847280490828815,0.9145258103241296,1.6970201969094447e-20
sim,Cell1735,0.957371110608241,0.95812725090036,1.0171833199385867e-27
sim,Cell2203,0.8952009732635879,0.9078031212484996,9.665519250319524e-20
sim,Cell1695,0.8398193764130973,0.8212725090036014,2.7673367050822346e-13
sim,Cell1570,0.9250349148106388,0.8717887154861945,1.7391527371970854e-16
sim,Cell1140,0.9353088924379972,0.9451620648259302,5.693840736734238e-25
sim,Cell2620,0.8426370578049942,0.8512364945978391,4.839087195098153e-15
sim,Cell476,0.8994827469519064,0.9275870348139256,3.6832612472019753e-22
sim,Cell806,0.9081173421424298,0.9021368547418966,3.78862911086416e-19
sim,Cell2515,0.885581645886826,0.876110444177671,8.034149384489975e-17
sim,Cell193,0.9426036255752616,0.9276830732292918,3.571708803893033e-22
sim,Cell1768,0.9227307884395148,0.9393037214885952,6.088209207747115e-24
sim,Cell706,0.8522478680002747,0.8622809123649459,8.65773900658228e-16
sim,Cell2996,0.9033844880511082,0.8953181272509003,1.7629566200678236e-18
sim,Cell2804,0.9034149023160708,0.9051140456182472,1.8681311003077004e-19
sim,Cell2639,0.901604182821936,0.9060744297719088,1.479747673117193e-19
sim,Cell684,0.8943676113988492,0.897719087635054,1.0386881735669837e-18
sim,Cell255,0.8104706142934147,0.7612484993997599,1.386230185466517e-10
sim,Cell1054,0.90234495357442,0.9001200480192078,6.039064561978801e-19
sim,Cell1537,0.939359666000171,0.9393037214885952,6.0882092077471154e-24
sim,Cell447,0.9287026380482194,0.9441056422569026,8.89389873486453e-25
sim,Cell729,0.8570902156553398,0.8684273709483793,3.1112733042977376e-16
sim,Cell664,0.937842299599054,0.9092436974789916,6.734270335701321e-20
sim,Cell2597,0.8905152470980957,0.8945498199279711,2.082525948901134e-18
sim,Cell1209,0.8754658630847453,0.8823529411764706,2.498897813703167e-17
sim,Cell510,0.938791212179807,0.9366146458583434,1.671323423776532e-23
sim,Cell190,0.9375532601110786,0.9457382953181273,4.447702540502819e-25
sim,Cell2802,0.822497558239704,0.8150300120048019,5.851097436636853e-13
sim,Cell1399,0.9065522223051264,0.9249939975990396,8.3190586005761535e-22
sim,Cell2517,0.9044300961172032,0.9053061224489796,1.7834038958903392e-19
sim,Cell2008,0.8559414694658589,0.8672749099639855,3.7840213399052084e-16
sim,Cell2536,0.8608080433126585,0.8692917166866746,2.683183588677676e-16
sim,Cell1219,0.9373737485281258,0.9611044417767106,1.7913901882555139e-28
sim,Cell2300,0.8481812030607006,0.8635294117647059,7.061102182075021e-16
sim,Cell631,0.9017587734045502,0.9059783913565426,1.5148108499145345e-19
sim,Cell292,0.9311184068639884,0.945546218487395,4.830829719844319e-25
sim,Cell1956,0.8787863020932872,0.8561344537815125,2.2961171307733973e-15
sim,Cell560,0.949644003784616,0.9466986794717888,2.9290490620259547e-25
sim,Cell287,0.8801832908802266,0.9078031212484996,9.665519250319524e-20
sim,Cell440,0.8832127458804063,0.8885954381752701,7.262292184349071e-18
sim,Cell794,0.9451671654139916,0.9368067226890756,1.5573139469956245e-23
sim,Cell1321,0.9508092691458364,0.9427611044417766,1.5496412520687691e-24
sim,Cell2221,0.8757282921290449,0.8712124849939975,1.9237172830262435e-16
sim,Cell1359,0.943087943228782,0.95015606242497,6.091066283473072e-26
sim,Cell956,0.8818173669224092,0.875438175270108,9.07668316540131e-17
sim,Cell2655,0.8844801784567415,0.8632412965186074,7.402529617382899e-16
sim,Cell1596,0.8919249006583485,0.9015606242496996,4.332918804263936e-19
sim,Cell1140,0.85635814766435,0.8030252100840336,2.288564697685917e-12
sim,Cell295,0.8067016227193201,0.8293397358943577,1.0062535367290993e-13
sim,Cell362,0.89560981887288,0.917406962785114,7.703026147097766e-21
sim,Cell2957,0.9426375864292316,0.9625450180072028,7.359551519423367e-29
sim,Cell426,0.8123561395016659,0.7885234093637454,1.055045169367214e-11
sim,Cell1964,0.9391129139499884,0.9329651860744296,6.1446169967144e-23
sim,Cell1807,0.9489390557991848,0.963217286914766,4.8012125120586067e-29
sim,Cell2910,0.7926875367257149,0.7839135654261704,1.673119024618285e-11
sim,Cell2760,0.9199167741842192,0.910108043217287,5.405950248481097e-20
sim,Cell893,0.8480988397965753,0.8593037214885954,1.3966093432730501e-15
sim,Cell1054,0.8404416280294373,0.855174069627851,2.6632382282602365e-15
sim,Cell1543,0.9164143743204294,0.9360384153661464,2.0631983854338104e-23
sim,Cell1754,0.9197679167674164,0.9248979591836732,8.569084784238231e-22
sim,Cell1668,0.9121843887688494,0.9026170468187276,3.385505791049636e-19
sim,Cell193,0.9147651096215672,0.9315246098439376,1.0068926562550252e-22
sim,Cell1893,0.9120490757077756,0.9335414165666266,5.0276109218965814e-23
sim,Cell2721,0.9255943946279616,0.9103961584633852,5.0217170293538846e-20
sim,Cell1473,0.924463514234033,0.9392076830732292,6.3167685191262994e-24
sim,Cell885,0.923355582174842,0.9297959183673468,1.7959274399204122e-22
sim,Cell1299,0.8882247583779074,0.8472989195678271,8.645154942257131e-15
sim,Cell513,0.896465889622503,0.9064585834333732,1.347085872608112e-19
sim,Cell14,0.933198663016736,0.9098199279711884,5.818145498193127e-20
sim,Cell246,0.8853064086366044,0.8955102040816326,1.6907009390005617e-18
sim,Cell1821,0.9434613374410172,0.944969987995198,6.178808230562231e-25
sim,Cell438,0.903004172615234,0.9171188475390156,8.346826043118722e-21
sim,Cell1120,0.9207894621469828,0.9001200480192078,6.039064561978801e-19
sim,Cell1546,0.8900607271595781,0.8917647058823529,3.7693138821798834e-18
sim,Cell1690,0.913747265723164,0.9103001200480192,5.1468020810491616e-20
sim,Cell1763,0.8943186051710315,0.8448019207683074,1.238650100720525e-14
sim,Cell1862,0.9099382816206796,0.9006002400960382,5.409426613985804e-19
sim,Cell1851,0.9353095997504088,0.9254741896758704,7.16993755259206e-22
sim,Cell2585,0.8581800112640154,0.8439375750300119,1.4007890001536707e-14
sim,Cell1413,0.9246208752740916,0.9287394957983192,2.539388931225126e-22
sim,Cell255,0.927982555736694,0.9402641056422568,4.1974487660150585e-24
sim,Cell2847,0.9178965410637016,0.9181752701080432,6.2098043919524656e-21
sim,Cell591,0.9572041048602712,0.9534213685474188,1.2430576575707547e-26
sim,Cell562,0.9145662045911982,0.9315246098439376,1.0068926562550252e-22
sim,Cell1694,0.8499891589805948,0.8459543817527011,1.0500501528409668e-14
sim,Cell1844,0.9423113801855167,0.962064825930372,9.937745938726619e-29
sim,Cell1685,0.9248537255525744,0.9321008403361344,8.274715326626023e-23
sim,Cell979,0.9071926395806608,0.9334453781512604,5.199217181327153e-23
sim,Cell599,0.9030514428510515,0.9151980792316926,1.4149428736605928e-20
sim,Cell2412,0.9630076807517376,0.9589915966386554,6.226122523852921e-28
sim,Cell2618,0.8351973175481436,0.8733253301320527,1.325835961947641e-16
sim,Cell855,0.9036837745822788,0.8861944777911165,1.178094165725633e-17
sim,Cell175,0.9276664068569545,0.917406962785114,7.703026147097766e-21
sim,Cell986,0.8793762128482783,0.8911884753901559,4.253023054602796e-18
sim,Cell1667,0.9508268715235196,0.943625450180072,1.086153772429916e-24
sim,Cell1169,0.9183377043333644,0.9163505402160864,1.03244504649737e-20
sim,Cell2322,0.9074078320780994,0.9361344537815126,1.9922941368077104e-23
sim,Cell2298,0.8848125359004905,0.9027130852340935,3.3099501714628615e-19
sim,Cell1162,0.9502056159000264,0.9433373349339736,1.2235077034372955e-24
sim,Cell1637,0.8751097501249178,0.8588235294117647,1.507043383623456e-15
sim,Cell1026,0.9677365432363388,0.9432412965186074,1.272873098636342e-24
sim,Cell1370,0.9258064257630712,0.9409363745498198,3.2235410423755482e-24
sim,Cell1425,0.8877274585739297,0.8995438175270108,6.887050221484471e-19
sim,Cell1800,0.9580013465318856,0.963409363745498,4.2434256836264615e-29
sim,Cell95,0.9638967925659314,0.9636014405762304,3.7479601928342345e-29
sim,Cell1335,0.8518760957058256,0.8567106842737094,2.0995236796988444e-15
sim,Cell1890,0.9046267744641868,0.9145258103241296,1.6970201969094447e-20
sim,Cell2664,0.9152417923452776,0.927875150060024,3.358209790475972e-22
sim,Cell1258,0.9063802628962108,0.8557503001200479,2.4367787654074103e-15
sim,Cell2643,0.9277167760588556,0.9303721488595436,1.4833338899664276e-22
sim,Cell1922,0.9415022091227784,0.9310444177671068,1.184249725911428e-22
sim,Cell1280,0.910555343041696,0.8943577430972388,2.1706541052291495e-18
sim,Cell2704,0.9500067761826796,0.95812725090036,1.0171833199385867e-27
sim,Cell1278,0.9358130591702436,0.9426650660264104,1.6115058685143284e-24
sim,Cell1238,0.9074151927107408,0.8956062424969988,1.6556408924552444e-18
sim,Cell1752,0.8685800425203031,0.9079951980792316,9.214030442321174e-20
sim,Cell841,0.935736919696073,0.9525570228091236,1.913815369083536e-26
sim,Cell2956,0.8571005575550695,0.8974309723889555,1.1075280478085381e-18
sim,Cell2784,0.9402068922614596,0.9361344537815126,1.9922941368077104e-23
sim,Cell2380,0.9255896370305644,0.9024249699879952,3.541582089137076e-19
sim,Cell286,0.9218281785607182,0.9323889555822328,7.496473214940188e-23
sim,Cell1834,0.9252152043815908,0.9230732292917166,1.4930883917417333e-21
sim,Cell526,0.947599906523767,0.9352701080432172,2.723957850872672e-23
sim,Cell220,0.8640224581094251,0.8270348139255702,1.3506358487994674e-13
sim,Cell1818,0.947434726373172,0.9663865546218486,5.7234819483328086e-30
sim,Cell2882,0.9698825583697642,0.9631212484993998,5.105770524562463e-29
sim,Cell2055,0.873478927902897,0.8768787515006002,6.982414707854343e-17
sim,Cell1559,0.9118725095771336,0.9146218487394956,1.6536686411373227e-20
sim,Cell1829,0.9068159539526724,0.9008883553421368,5.062246522183976e-19
sim,Cell1472,0.8623053595785276,0.8592076830732293,1.4180607557174213e-15
sim,Cell1191,0.9181957905082796,0.9151980792316926,1.4149428736605928e-20
sim,Cell22,0.9228558687626904,0.9453541416566626,5.245392043266321e-25
sim,Cell1624,0.8760565463941783,0.8553661464585834,2.5856150663893368e-15
sim,Cell2989,0.8761959874089674,0.8946458583433373,2.039751805698706e-18
sim,Cell754,0.9307318204967012,0.9149099639855942,1.529866548078296e-20
sim,Cell2671,0.8871719958014062,0.9327731092436976,6.567003108197771e-23
sim,Cell208,0.946933789405055,0.938343337334934,8.777719958026419e-24
sim,Cell1313,0.9480773584212994,0.9524609843937576,2.006814514029497e-26
sim,Cell968,0.9281927546854204,0.9104921968787514,4.899536640600643e-20
sim,Cell2452,0.919743963791886,0.9261464585834334,5.8130474757504735e-22
sim,Cell2417,0.9575030675261638,0.9526530612244898,1.8249463849216262e-26
sim,Cell1427,0.911072984825716,0.9295078031212484,1.9749193818006232e-22
sim,Cell2513,0.9452707316778572,0.9484273709483794,1.3538552100486876e-25
sim,Cell2891,0.9609110334462104,0.9490036014405762,1.0406094481333803e-25
sim,Cell517,0.9034314011473212,0.8616086434573829,9.65424098772718e-16
sim,Cell2971,0.9307153065519608,0.9114525810324128,3.823994555532499e-20
sim,Cell604,0.9069919535451072,0.915486194477791,1.3082891828487799e-20
sim,Cell2624,0.8618998856639892,0.8568067226890755,2.068356843209672e-15
sim,Cell2545,0.9414950637670904,0.9001200480192078,6.039064561978801e-19
sim,Cell1241,0.940309721414684,0.9409363745498198,3.2235410423755482e-24
sim,Cell2246,0.8581035483153334,0.8737094837935174,1.238193991462197e-16
sim,Cell1143,0.9478975265946602,0.9391116446578632,6.5535153721989744e-24
sim,Cell885,0.94736416755607,0.9472749099639856,2.2712426101154406e-25
sim,Cell1377,0.8977003302696405,0.9005042016806721,5.530117399198867e-19
sim,Cell663,0.9382523839788932,0.9329651860744296,6.1446169967144e-23
sim,Cell604,0.945501759043364,0.944969987995198,6.178808230562231e-25
sim,Cell916,0.8428065323085911,0.8685234093637455,3.060676933724627e-16
sim,Cell1291,0.8960668043271511,0.9400720288115246,4.523756287949939e-24
sim,Cell2215,0.9476693842841812,0.9413205282112844,2.768298111665581e-24
sim,Cell142,0.9038586209248513,0.913469387755102,2.251371906666933e-20
sim,Cell1872,0.939252608254884,0.9137575030012004,2.0850819522131383e-20
sim,Cell2461,0.92340521716171,0.9114525810324128,3.823994555532499e-20
sim,Cell1317,0.8950712444609997,0.9026170468187276,3.385505791049636e-19
sim,Cell1626,0.9442001194177936,0.935750300120048,2.2906711414727257e-23
sim,Cell1866,0.9129048891466776,0.9393037214885952,6.0882092077471154e-24
sim,Cell1612,0.8599464313986507,0.8338535414165665,5.5818212892608284e-14
sim,Cell167,0.9341945254464384,0.927875150060024,3.358209790475972e-22
sim,Cell715,0.9229214578164046,0.9368067226890756,1.5573139469956245e-23
sim,Cell756,0.8363881336343252,0.8451860744297718,1.172466480796902e-14
sim,Cell1178,0.9093174148279812,0.901080432172869,4.8427157900266335e-19
sim,Cell2571,0.9648912204625985,0.9378631452581032,1.0516558758988801e-23
sim,Cell843,0.8817552129172771,0.861032412965186,1.0594389387170965e-15
sim,Cell892,0.942475157763006,0.9262424969987996,5.640501453007451e-22
sim,Cell1144,0.9013906364945844,0.9098199279711884,5.818145498193127e-20
sim,Cell1738,0.9080814234467276,0.9014645858343336,4.430594929304926e-19
sim,Cell1340,0.9204264672691168,0.8725570228091236,1.5191613619840834e-16
sim,Cell2623,0.8968402854055141,0.8967587034813925,1.2854756470424329e-18
sim,Cell2587,0.9223590463155924,0.9235534213685472,1.2918308113588862e-21
sim,Cell2479,0.9233735393632526,0.93968787515006,5.250564409979494e-24
sim,Cell2768,0.9344943467256652,0.9007923169267708,5.17554062692112e-19
sim,Cell901,0.8560317008809368,0.8680432172869147,3.321736422211585e-16
sim,Cell2498,0.9180858435077444,0.9272989195678272,4.038239030189951e-22
sim,Cell2265,0.8848635662822257,0.8952220888355341,1.8001796214499903e-18
sim,Cell2840,0.8630815268714277,0.8887875150060023,6.983259523952844e-18
sim,Cell527,0.9174001076181924,0.915486194477791,1.3082891828487799e-20
sim,Cell1749,0.9228656799236008,0.8933013205282112,2.7225606029067484e-18
sim,Cell101,0.8903200953333619,0.8939735894357743,2.3576944148218445e-18
sim,Cell2851,0.9426332582127274,0.9586074429771908,7.753994755785985e-28
sim,Cell261,0.9458227708294772,0.9424729891956782,1.742391064580042e-24
sim,Cell298,0.8725361253459862,0.9216326530612244,2.292477159674255e-21
sim,Cell2401,0.9368733550351402,0.9555342136854742,4.178124924856935e-27
sim,Cell274,0.932621918877054,0.9490996398559424,9.956614751343868e-26
sim,Cell2530,0.9115574193469368,0.9303721488595436,1.4833338899664276e-22
sim,Cell1819,0.9570711369748732,0.9548619447779112,5.944218588017742e-27
sim,Cell1243,0.8765883807852767,0.8742857142857142,1.1170055724579928e-16
sim,Cell2323,0.8953635037974995,0.9248979591836732,8.569084784238231e-22
sim,Cell675,0.8832187665519984,0.8944537815126049,2.1261546415654773e-18
sim,Cell104,0.9675474184438764,0.9742617046818728,1.0316829115160902e-32
sim,Cell1017,0.8287319226099701,0.8753421368547419,9.235742888472812e-17
sim,Cell733,0.9106735564422282,0.9102040816326532,5.27485746255197e-20
sim,Cell68,0.9239331411923524,0.9073229291716688,1.0888452469641922e-19
sim,Cell2212,0.9060628120275216,0.9084753901560624,8.171677549220069e-20
sim,Cell2262,0.9319640544576696,0.9336374549819928,4.861424831144912e-23
sim,Cell1885,0.9388055121128808,0.9524609843937576,2.006814514029497e-26
sim,Cell922,0.9217370110000668,0.9235534213685472,1.2918308113588862e-21
sim,Cell2992,0.9039561188392524,0.8981032412965185,9.532278934738684e-19
sim,Cell646,0.9357834904217948,0.925282112845138,7.610103778978486e-22
sim,Cell269,0.8674946952444236,0.8558463385354141,2.4008640370143853e-15
sim,Cell1250,0.9563267606387336,0.9227851140456182,1.6278632250680605e-21
sim,Cell2662,0.9200991620158768,0.9155822328931572,1.2744763364574922e-20
sim,Cell2377,0.9464030010452676,0.9266266506602642,4.9979936751923015e-22
sim,Cell2462,0.9303325558387292,0.925186074429772,7.8397515054087765e-22
sim,Cell2747,0.93213232043381,0.9472749099639856,2.2712426101154406e-25
sim,Cell1791,0.9084815874405548,0.923841536614646,1.1838055558700597e-21
sim,Cell1012,0.9226525020824328,0.915486194477791,1.3082891828487799e-20
sim,Cell2191,0.9288056073207392,0.9140456182472988,1.9305563751373747e-20
sim,Cell749,0.8551256998120733,0.8316446578631452,7.463824524110086e-14
sim,Cell80,0.9399724189007508,0.9032893157262905,2.889311388297518e-19
sim,Cell1301,0.9389576060837436,0.9598559423769508,3.7705341704628756e-28
sim,Cell1840,0.8553921912374114,0.8499879951980791,5.827009454338746e-15
sim,Cell377,0.9425307044372911,0.9418967587034812,2.1988329363948187e-24
sim,Cell2559,0.964511901582638,0.9674429771908762,2.691310902525733e-30
sim,Cell899,0.8700309388566203,0.8456662665066026,1.0944586592447938e-14
sim,Cell2886,0.9441012038338616,0.9371908763505402,1.3511942404935025e-23
sim,Cell1375,0.951100833423495,0.9452581032412964,5.465220458280426e-25
sim,Cell267,0.8424576350154666,0.8658343337334934,4.820750148982644e-16
sim,Cell218,0.9265361482703164,0.9530372148859544,1.5073690247744875e-26
sim,Cell1886,0.949577045495608,0.9346938775510204,3.3475601891262883e-23
sim,Cell1955,0.8842962599558346,0.832893157262905,6.336716093493927e-14
sim,Cell1006,0.9212397589725608,0.9303721488595436,1.4833338899664276e-22
sim,Cell1076,0.9358010006527432,0.9242256902761103,1.0531271342185678e-21
sim,Cell1208,0.8895033914640333,0.887250900360144,9.534947583676765e-18
sim,Cell1616,0.8877422820811769,0.8852340936374549,1.4253069890587488e-17
sim,Cell2953,0.8896343955595448,0.8664105642256902,4.3772009512340997e-16
sim,Cell288,0.925643291787684,0.8948379351740696,1.956703710881035e-18
sim,Cell317,0.9256943769715004,0.9271068427370948,4.292798996959012e-22
sim,Cell606,0.9033667673685184,0.8970468187274909,1.2061073439297265e-18
sim,Cell25,0.8616866612011811,0.8690996398559424,2.7731662094355944e-16
sim,Cell1626,0.8819644888595386,0.861032412965186,1.0594389387170965e-15
sim,Cell1758,0.8433686136959115,0.8631452581032413,7.519789841409439e-16
sim,Cell1173,0.8886844748272718,0.8697719087635054,2.470231138530666e-16
sim,Cell802,0.8762574005274248,0.9286434573829532,2.6199371491320243e-22
sim,Cell1392,0.9465047415123548,0.922689075630252,1.6753145627706716e-21
sim,Cell1840,0.9035665098717096,0.906938775510204,1.197173025374543e-19
sim,Cell799,0.9263924057566714,0.952749099639856,1.7400321622459734e-26
sim,Cell2394,0.9338061869981908,0.9340216086434572,4.24768288000819e-23
sim,Cell801,0.9057995919719408,0.900408163265306,5.653374232840531e-19
sim,Cell198,0.949758109313874,0.9543817527010804,7.621511922151536e-27
sim,Cell960,0.9235594366161202,0.9211524609843936,2.639902619716538e-21
sim,Cell572,0.9270065032702832,0.929315726290516,2.1035822576848272e-22
sim,Cell532,0.9289472351737044,0.9405522208883552,3.7498359794486686e-24
sim,Cell633,0.9462485651212224,0.9432412965186074,1.272873098636342e-24
sim,Cell924,0.8703670454681561,0.8484513805522208,7.307211539243018e-15
sim,Cell108,0.9591616355523168,0.952749099639856,1.7400321622459734e-26
sim,Cell2809,0.9271210618353176,0.9151020408163264,1.452302673967427e-20
sim,Cell2622,0.9367658058362652,0.923937575030012,1.1497554611441937e-21
sim,Cell198,0.9002609380017994,0.9020408163265304,3.8745702375381924e-19
sim,Cell2919,0.8940437690345375,0.9056902761104442,1.6248203001344193e-19
sim,Cell2845,0.8842280859024009,0.910876350540216,4.438596096183664e-20
sim,Cell1073,0.8964478722889929,0.9051140456182472,1.8681311003077004e-19
sim,Cell351,0.9444501721921652,0.941704681872749,2.3749005981050406e-24
sim,Cell2651,0.9016311081753218,0.898391356542617,8.935791250213478e-19
sim,Cell799,0.8986455755754755,0.914813925570228,1.5701161812088363e-20
sim,Cell2806,0.8876721330036927,0.8607442977190877,1.1096530715749289e-15
sim,Cell2195,0.8509625793894148,0.8542136854741897,3.0857825059798948e-15
sim,Cell1842,0.8370356430387965,0.8427851140456182,1.6485613915188853e-14
sim,Cell2480,0.933789348642149,0.910108043217287,5.405950248481097e-20
sim,Cell984,0.7811645085055624,0.7623049219687875,1.2626992078487027e-10
sim,Cell739,0.8696751475717475,0.90953181272509,6.260233316757435e-20
sim,Cell2071,0.9215654116370332,0.9128931572629052,2.622702147485547e-20
sim,Cell2656,0.8083881721992898,0.7804561824729891,2.347234866771935e-11
sim,Cell807,0.9409846524687812,0.9418007202881152,2.285246420146321e-24
sim,Cell1013,0.9509840713033728,0.9537094837935176,1.074558775002242e-26
sim,Cell2987,0.9199020839508762,0.9393997599039616,5.867566981775008e-24
sim,Cell838,0.9169875415073137,0.9094357743097236,6.414590404088933e-20
sim,Cell2532,0.9420550163564628,0.952941176470588,1.581401659581816e-26
sim,Cell58,0.8866192413572278,0.8461464585834333,1.0214022213337074e-14
sim,Cell1326,0.9457439684828668,0.8930132052821129,2.894887514461267e-18
sim,Cell287,0.9225332289797604,0.9012725090036016,4.6322851419075365e-19
sim,Cell1371,0.8852735105991433,0.882737094837935,2.320628695266526e-17
sim,Cell2490,0.9197608541862328,0.929123649459784,2.2402298143051547e-22
sim,Cell1276,0.9304846004614542,0.9514045618247298,3.360582808649947e-26
sim,Cell2041,0.866972605575985,0.8919567827130852,3.62007985234435e-18
sim,Cell462,0.9196647711195036,0.927875150060024,3.358209790475972e-22
sim,Cell168,0.907691983671001,0.913373349339736,2.3095614352956923e-20
sim,Cell696,0.8412257464668461,0.8327010804321728,6.498905023049145e-14
sim,Cell2724,0.9522554686231024,0.9478511404561824,1.7561216941745192e-25
sim,Cell727,0.9405855152950012,0.9520768307322928,2.4238856149389032e-26
sim,Cell805,0.8651429715756067,0.8495078031212485,6.25580803403348e-15
sim,Cell2262,0.9383028616964773,0.9116446578631452,3.637836365644552e-20
sim,Cell116,0.9437020854179896,0.9564945978391356,2.5008909534043413e-27
sim,Cell17,0.8983091941015784,0.8897478991596638,5.734698881602242e-18
sim,Cell736,0.950997934215516,0.9421848739495798,1.9579358437216453e-24
sim,Cell1139,0.9135253485385768,0.9203841536614644,3.3024573278577505e-21
sim,Cell2657,0.77715067545669,0.769315726290516,6.712874525688718e-11
sim,Cell1067,0.944414229577846,0.9316206482593036,9.746076234570204e-23
sim,Cell1774,0.9250935381604428,0.9230732292917166,1.4930883917417333e-21
sim,Cell2756,0.8507800499684254,0.8574789915966387,1.862198687226849e-15
sim,Cell560,0.9366175972498502,0.950828331332533,4.430518701454019e-26
sim,Cell2733,0.9181613582914832,0.8797599039615845,4.0910247600556445e-17
sim,Cell1001,0.8986193139481886,0.910876350540216,4.438596096183664e-20
sim,Cell2984,0.9205338421169598,0.905498199279712,1.702350951517758e-19
sim,Cell2881,0.9224617415653654,0.9177911164465786,6.918048816299073e-21
sim,Cell2616,0.8817953594222446,0.8764945978391356,7.490716726956844e-17
sim,Cell2101,0.9624186597431638,0.9403601440576228,4.042854439320216e-24
sim,Cell1828,0.9201816444282768,0.912797118847539,2.6900148252027303e-20
sim,Cell830,0.8651205553635122,0.8607442977190877,1.1096530715749289e-15
sim,Cell1992,0.9020707931760164,0.8158943577430973,5.283793225341824e-13
sim,Cell240,0.9386581469100328,0.9345978391356542,3.463940072703819e-23
sim,Cell2499,0.8999450779251492,0.8703481392557022,2.2359100112822805e-16
sim,Cell663,0.9361178552617476,0.9413205282112844,2.768298111665581e-24
sim,Cell2894,0.872641210525439,0.882641056422569,2.3640238866798965e-17
sim,Cell1273,0.8878617813874906,0.8394237695078032,2.63159392268412e-14
sim,Cell1262,0.9299123993211708,0.929123649459784,2.2402298143051547e-22
sim,Cell2577,0.9014791726462008,0.8914765906362545,4.004210079009857e-18
sim,Cell869,0.9424454117947586,0.9419927971188474,2.1155482362764708e-24
sim,Cell902,0.9204919171294716,0.8940696278511404,2.309543742945004e-18
